====================================================================================================
records/skills/itemskillsgdx1/pets/itempet_deathstalker_a01.dbr   owners= ['gdx1']   found= True
   Class                                        'PetPlayerScaling'
  CONST  dissolveTime                             0.4000000059604645
  CONST  distressCall                             True
  CONST  distressCallRange                        15.0
  CONST  distressCallTime                         5000
  CONST  dropItems                                False
  CONST  dualRangedAlertAnimSpeed1                1.0
  CONST  dualRangedAlertAnimSpeed2                1.0
  CONST  dualRangedAlertAnimSpeed3                1.0
  CONST  dualRangedAlertAnimWeight1               100.0
  CONST  dualRangedAlertAnimWeight2               100.0
  CONST  dualRangedAlertAnimWeight3               100.0
  CONST  dualRangedAttTurnRight90AnimSpeed        1.0
  CONST  dualRangedAttackAnimSpeed1               1.0
  CONST  dualRangedAttackAnimSpeed2               1.0
  CONST  dualRangedAttackAnimSpeed3               1.0
  CONST  dualRangedAttackAnimWeight1              100.0
  CONST  dualRangedAttackAnimWeight2              100.0
  CONST  dualRangedAttackAnimWeight3              100.0
  CONST  dualRangedAttackIdleAnimSpeed            1.0
  CONST  dualRangedAttackIdleAnimSpeed2           1.0
  CONST  dualRangedAttackIdleAnimSpeed3           1.0
  CONST  dualRangedAttackIdleAnimSpeed4           1.0
  CONST  dualRangedAttackIdleAnimSpeed5           1.0
  CONST  dualRangedAttackIdleAnimWeight2          100.0
  CONST  dualRangedAttackIdleAnimWeight3          100.0
  CONST  dualRangedAttackIdleAnimWeight4          100.0
  CONST  dualRangedAttackIdleAnimWeight5          100.0
  CONST  dualRangedBuffOtherAnimSpeed1            1.0
  CONST  dualRangedBuffOtherAnimSpeed2            1.0
  CONST  dualRangedBuffOtherAnimSpeed3            1.0
  CONST  dualRangedBuffOtherAnimWeight1           100.0
  CONST  dualRangedBuffOtherAnimWeight2           100.0
  CONST  dualRangedBuffOtherAnimWeight3           100.0
  CONST  dualRangedBuffSelfAnimSpeed1             1.0
  CONST  dualRangedBuffSelfAnimSpeed2             1.0
  CONST  dualRangedBuffSelfAnimSpeed3             1.0
  CONST  dualRangedBuffSelfAnimWeight1            100.0
  CONST  dualRangedBuffSelfAnimWeight2            100.0
  CONST  dualRangedBuffSelfAnimWeight3            100.0
  CONST  dualRangedChatAnimSpeed                  1.0
  CONST  dualRangedCriticalHitAnimSpeed           1.0
  CONST  dualRangedDieAnimSpeed1                  1.0
  CONST  dualRangedDieAnimSpeed2                  1.0
  CONST  dualRangedDieAnimSpeed3                  1.0
  CONST  dualRangedDieAnimWeight1                 100.0
  CONST  dualRangedDieAnimWeight2                 100.0
  CONST  dualRangedDieAnimWeight3                 100.0
  CONST  dualRangedEmoteAnimSpeed1                1.0
  CONST  dualRangedEmoteAnimSpeed2                1.0
  CONST  dualRangedEmoteAnimSpeed3                1.0
  CONST  dualRangedEmoteAnimWeight1               100.0
  CONST  dualRangedEmoteAnimWeight2               100.0
  CONST  dualRangedEmoteAnimWeight3               100.0
  CONST  dualRangedFidgetAnimSpeed1               1.0
  CONST  dualRangedFidgetAnimSpeed2               1.0
  CONST  dualRangedFidgetAnimSpeed3               1.0
  CONST  dualRangedFidgetAnimWeight1              100.0
  CONST  dualRangedFidgetAnimWeight2              100.0
  CONST  dualRangedFidgetAnimWeight3              100.0
  CONST  dualRangedFleeAnimSpeed1                 1.0
  CONST  dualRangedFleeAnimSpeed2                 1.0
  CONST  dualRangedFleeAnimSpeed3                 1.0
  CONST  dualRangedFleeAnimWeight1                100.0
  CONST  dualRangedFleeAnimWeight2                100.0
  CONST  dualRangedFleeAnimWeight3                100.0
  CONST  dualRangedIdleTranAnimSpeed              1.0
  CONST  dualRangedLongIdleAnimSpeed              1.0
  CONST  dualRangedPassItemAnimSpeed              1.0
  CONST  dualRangedPickupAnimSpeed                1.0
  CONST  dualRangedRallyAnimSpeed1                1.0
  CONST  dualRangedRallyAnimSpeed2                1.0
  CONST  dualRangedRallyAnimSpeed3                1.0
  CONST  dualRangedRallyAnimWeight1               100.0
  CONST  dualRangedRallyAnimWeight2               100.0
  CONST  dualRangedRallyAnimWeight3               100.0
  CONST  dualRangedRespawnAnimSpeed               1.0
  CONST  dualRangedRunAnimSpeed                   1.0
  CONST  dualRangedSpawnAnimSpeed                 1.0
  CONST  dualRangedSpecialAnimSpeed1              1.0
  CONST  dualRangedSpecialAnimSpeed10             1.0
  CONST  dualRangedSpecialAnimSpeed2              1.0
  CONST  dualRangedSpecialAnimSpeed3              1.0
  CONST  dualRangedSpecialAnimSpeed4              1.0
  CONST  dualRangedSpecialAnimSpeed5              1.0
  CONST  dualRangedSpecialAnimSpeed6              1.0
  CONST  dualRangedSpecialAnimSpeed7              1.0
  CONST  dualRangedSpecialAnimSpeed8              1.0
  CONST  dualRangedSpecialAnimSpeed9              1.0
  CONST  dualRangedSpellAttackAnimSpeed           1.0
  CONST  dualRangedStunAnimSpeed                  1.0
  CONST  dualRangedWaitingAnimSpeed1              1.0
  CONST  dualRangedWaitingAnimSpeed2              1.0
  CONST  dualRangedWaitingAnimSpeed3              1.0
  CONST  dualRangedWaitingAnimWeight1             100.0
  CONST  dualRangedWaitingAnimWeight2             100.0
  CONST  dualRangedWaitingAnimWeight3             100.0
  CONST  dualRangedWalkAnimSpeed                  1.0
  CONST  factions                                 'records/controllers/factions/faction_player.dbr'
  CONST  fleeAnimChance                           100
  CONST  fleeSoundChance                          100
  CONST  forceNoCollision                         True
  CONST  forcedUpdates                            False
  CONST  genericSound1Chance                      100.0
  CONST  genericSound2Chance                      100.0
  CONST  genericSound3Chance                      100.0
  CONST  genericSound4Chance                      100.0
  CONST  gibThreshold                             5000
  CONST  giveXP                                   False
  CONST  hiddenFromCombat                         True
  CONST  hitThreshold                             20
  CONST  impactSound                              'records/sounds/enemies/combatbasic/spak_impact_organic.dbr'
  CONST  impactSoundChance                        100.0
  CONST  invincible                               True
  CONST  lifeTime                                 0
  CONST  lightRig                                 'records/fx/lightrigs/enemylightrig.dbr'
  CONST  longRangeMax                             18.0
  CONST  longRangeMin                             8.0
  CONST  loopingRunningSoundFadeTime              1000
  CONST  lootRightHandItem1                       'records/items/enemygear/gear_celestialguardian_01.dbr'
  CONST  lqLightingHighlight                      0.30000001192092896
  CONST  maxDistressCalls                         1
  CONST  maxLevel                                 250
  CONST  maxRotationSpeed                         8.0
  CONST  maxTransparency                          0.5
  CONST  mediumRangeMax                           6.0
  CONST  mediumRangeMin                           0.0
  CONST  mesh                                     'creatures/enemies/eldritcharmor/eldritcharmor01a_spirit01a.msh'
  CONST  minLevel                                 1
  CONST  minRotationSpeed                         4.0
  CONST  monsterClassification                    'Champion'
  CONST  monsterIconHeight                        3.0
  CONST  numAttackSlots                           4
  CONST  numDefenseSlots                          4
  CONST  outlineThickness                         0.03500000014901161
  CONST  overkillOnDismiss                        True
  CONST  overrideRagdollBehavior                  'Crumple'
  CONST  pathMass                                 1.0
  CONST  pathingSize                              'Medium'
  CONST  physicsFriction                          10.0
  CONST  physicsMass                              5.0
  CONST  physicsRestitution                       0.0
  CONST  quest                                    False
  CONST  ragdollDecal                             'records/fx/decals/fxdecal_defaultbodyimpact.dbr'
  CONST  rallyAnimChance                          0
  CONST  rallySound                               'records/sounds/enemies/vocalizations/spak_wraithalert.dbr'
  CONST  rallySoundChance                         25.0
  CONST  rampageSoundChance                       25.0
  CONST  rampageSoundDelay                        5.0
  CONST  ranged1hAlertAnimSpeed1                  1.0
  CONST  ranged1hAlertAnimSpeed2                  1.0
  CONST  ranged1hAlertAnimSpeed3                  1.0
  CONST  ranged1hAlertAnimWeight1                 100.0
  CONST  ranged1hAlertAnimWeight2                 100.0
  CONST  ranged1hAlertAnimWeight3                 100.0
  CONST  ranged1hAttTurnRight90AnimSpeed          1.0
  CONST  ranged1hAttackAnimSpeed1                 1.0
  CONST  ranged1hAttackAnimSpeed2                 1.0
  CONST  ranged1hAttackAnimSpeed3                 1.0
  CONST  ranged1hAttackAnimWeight1                100.0
  CONST  ranged1hAttackAnimWeight2                100.0
  CONST  ranged1hAttackAnimWeight3                100.0
  CONST  ranged1hAttackIdleAnimSpeed              1.0
  CONST  ranged1hBuffOtherAnimSpeed1              1.0
  CONST  ranged1hBuffOtherAnimWeight1             100.0
  CONST  ranged1hBuffSelfAnimSpeed1               1.0
  CONST  ranged1hBuffSelfAnimWeight1              100.0
  CONST  ranged1hChannelAnimSpeed                 1.0
  CONST  ranged1hChannelEndAnimSpeed              1.0
  CONST  ranged1hChannelStartAnimSpeed            1.0
  CONST  ranged1hChatAnimSpeed                    1.0
  CONST  ranged1hCriticalHitAnimSpeed             1.0
  CONST  ranged1hDieAnimSpeed1                    1.0
  CONST  ranged1hDieAnimSpeed2                    1.0
  CONST  ranged1hDieAnimSpeed3                    1.0
  CONST  ranged1hDieAnimWeight1                   100.0
  CONST  ranged1hDieAnimWeight2                   100.0
  CONST  ranged1hDieAnimWeight3                   100.0
  CONST  ranged1hEmoteAnimSpeed1                  1.0
  CONST  ranged1hEmoteAnimSpeed2                  1.0
  CONST  ranged1hEmoteAnimSpeed3                  1.0
  CONST  ranged1hEmoteAnimWeight1                 100.0
  CONST  ranged1hEmoteAnimWeight2                 100.0
  CONST  ranged1hEmoteAnimWeight3                 100.0
  CONST  ranged1hFidgetAnimSpeed1                 1.0
  CONST  ranged1hFidgetAnimSpeed2                 1.0
  CONST  ranged1hFidgetAnimSpeed3                 1.0
  CONST  ranged1hFidgetAnimWeight1                100.0
  CONST  ranged1hFidgetAnimWeight2                100.0
  CONST  ranged1hFidgetAnimWeight3                100.0
  CONST  ranged1hFleeAnimSpeed1                   1.0
  CONST  ranged1hFleeAnimSpeed2                   1.0
  CONST  ranged1hFleeAnimSpeed3                   1.0
  CONST  ranged1hFleeAnimWeight1                  100.0
  CONST  ranged1hFleeAnimWeight2                  100.0
  CONST  ranged1hFleeAnimWeight3                  100.0
  CONST  ranged1hGetUpFaceDownAnimSpeed           1.0
  CONST  ranged1hGetUpFaceUpAnimSpeed             1.0
  CONST  ranged1hIdleTranAnimSpeed                1.0
  CONST  ranged1hLongIdleAnimSpeed                1.0
  CONST  ranged1hPassItemAnimSpeed                1.0
  CONST  ranged1hPickupAnimSpeed                  1.0
  CONST  ranged1hRallyAnimSpeed1                  1.0
  CONST  ranged1hRallyAnimSpeed2                  1.0
  CONST  ranged1hRallyAnimSpeed3                  1.0
  CONST  ranged1hRallyAnimWeight1                 100.0
  CONST  ranged1hRallyAnimWeight2                 100.0
  CONST  ranged1hRallyAnimWeight3                 100.0
  CONST  ranged1hRespawnAnimSpeed                 1.0
  CONST  ranged1hRunAnimSpeed                     1.0
  CONST  ranged1hSpawnAnimSpeed                   1.0
  CONST  ranged1hSpecialAnimSpeed1                1.0
  CONST  ranged1hSpecialAnimSpeed10               1.0
  CONST  ranged1hSpecialAnimSpeed2                1.0
  CONST  ranged1hSpecialAnimSpeed3                1.0
  CONST  ranged1hSpecialAnimSpeed4                1.0
  CONST  ranged1hSpecialAnimSpeed5                1.0
  CONST  ranged1hSpecialAnimSpeed6                1.0
  CONST  ranged1hSpecialAnimSpeed7                1.0
  CONST  ranged1hSpecialAnimSpeed8                1.0
  CONST  ranged1hSpecialAnimSpeed9                1.0
  CONST  ranged1hSpellAttackAnimSpeed             1.0
  CONST  ranged1hStunAnimSpeed                    1.0
  CONST  ranged1hTakeHitAnimSpeed                 1.0
  CONST  ranged1hWaitingAnimSpeed1                1.0
  CONST  ranged1hWaitingAnimSpeed2                1.0
  CONST  ranged1hWaitingAnimSpeed3                1.0
  CONST  ranged1hWaitingAnimWeight1               100.0
  CONST  ranged1hWaitingAnimWeight2               100.0
  CONST  ranged1hWaitingAnimWeight3               100.0
  CONST  ranged1hWalkAnimSpeed                    1.0
  CONST  ranged2hAlertAnimSpeed1                  1.0
  CONST  ranged2hAlertAnimSpeed2                  1.0
  CONST  ranged2hAlertAnimSpeed3                  1.0
  CONST  ranged2hAlertAnimWeight1                 100.0
  CONST  ranged2hAlertAnimWeight2                 100.0
  CONST  ranged2hAlertAnimWeight3                 100.0
  CONST  ranged2hAttackAnimSpeed1                 1.0
  CONST  ranged2hAttackAnimSpeed2                 1.0
  CONST  ranged2hAttackAnimSpeed3                 1.0
  CONST  ranged2hAttackAnimWeight1                100.0
  CONST  ranged2hAttackAnimWeight2                100.0
  CONST  ranged2hAttackAnimWeight3                100.0
  CONST  ranged2hAttackIdleAnimSpeed              1.0
  CONST  ranged2hBuffOtherAnimSpeed1              1.0
  CONST  ranged2hBuffOtherAnimWeight1             100.0
  CONST  ranged2hBuffSelfAnimSpeed1               1.0
  CONST  ranged2hBuffSelfAnimWeight1              100.0
  CONST  ranged2hChannelAnimSpeed                 1.0
  CONST  ranged2hChannelEndAnimSpeed              1.0
  CONST  ranged2hChannelStartAnimSpeed            1.0
  CONST  ranged2hChatAnimSpeed                    1.0
  CONST  ranged2hCriticalHitAnimSpeed             1.0
  CONST  ranged2hDieAnimSpeed1                    1.0
  CONST  ranged2hDieAnimSpeed2                    1.0
  CONST  ranged2hDieAnimSpeed3                    1.0
  CONST  ranged2hDieAnimWeight1                   100.0
  CONST  ranged2hDieAnimWeight2                   100.0
  CONST  ranged2hDieAnimWeight3                   100.0
  CONST  ranged2hEmoteAnimSpeed1                  1.0
  CONST  ranged2hEmoteAnimSpeed2                  1.0
  CONST  ranged2hEmoteAnimSpeed3                  1.0
  CONST  ranged2hEmoteAnimWeight1                 100.0
  CONST  ranged2hEmoteAnimWeight2                 100.0
  CONST  ranged2hEmoteAnimWeight3                 100.0
  CONST  ranged2hFidgetAnimSpeed1                 1.0
  CONST  ranged2hFidgetAnimSpeed2                 1.0
  CONST  ranged2hFidgetAnimSpeed3                 1.0
  CONST  ranged2hFidgetAnimWeight1                100.0
  CONST  ranged2hFidgetAnimWeight2                100.0
  CONST  ranged2hFidgetAnimWeight3                100.0
  CONST  ranged2hFleeAnimSpeed1                   1.0
  CONST  ranged2hFleeAnimSpeed2                   1.0
  CONST  ranged2hFleeAnimSpeed3                   1.0
  CONST  ranged2hFleeAnimWeight1                  100.0
  CONST  ranged2hFleeAnimWeight2                  100.0
  CONST  ranged2hFleeAnimWeight3                  100.0
  CONST  ranged2hGetUpFaceDownAnimSpeed           1.0
  CONST  ranged2hGetUpFaceUpAnimSpeed             1.0
  CONST  ranged2hIdleTranAnimSpeed                1.0
  CONST  ranged2hLongIdleAnimSpeed                1.0
  CONST  ranged2hPassItemAnimSpeed                1.0
  CONST  ranged2hPickupAnimSpeed                  1.0
  CONST  ranged2hRallyAnimSpeed1                  1.0
  CONST  ranged2hRallyAnimSpeed2                  1.0
  CONST  ranged2hRallyAnimSpeed3                  1.0
  CONST  ranged2hRallyAnimWeight1                 100.0
  CONST  ranged2hRallyAnimWeight2                 100.0
  CONST  ranged2hRallyAnimWeight3                 100.0
  CONST  ranged2hRespawnAnimSpeed                 1.0
  CONST  ranged2hRunAnimSpeed                     1.0
  CONST  ranged2hSpawnAnimSpeed                   1.0
  CONST  ranged2hSpecialAnimSpeed1                1.0
  CONST  ranged2hSpecialAnimSpeed10               1.0
  CONST  ranged2hSpecialAnimSpeed2                1.0
  CONST  ranged2hSpecialAnimSpeed3                1.0
  CONST  ranged2hSpecialAnimSpeed4                1.0
  CONST  ranged2hSpecialAnimSpeed5                1.0
  CONST  ranged2hSpecialAnimSpeed6                1.0
  CONST  ranged2hSpecialAnimSpeed7                1.0
  CONST  ranged2hSpecialAnimSpeed8                1.0
  CONST  ranged2hSpecialAnimSpeed9                1.0
  CONST  ranged2hSpellAttackAnimSpeed             1.0
  CONST  ranged2hStunAnimSpeed                    1.0
  CONST  ranged2hTakeHitAnimSpeed                 1.0
  CONST  ranged2hWaitingAnimSpeed1                1.0
  CONST  ranged2hWaitingAnimSpeed2                1.0
  CONST  ranged2hWaitingAnimSpeed3                1.0
  CONST  ranged2hWaitingAnimWeight1               100.0
  CONST  ranged2hWaitingAnimWeight2               100.0
  CONST  ranged2hWaitingAnimWeight3               100.0
  CONST  ranged2hWalkAnimSpeed                    1.0
  CONST  rotateWhenChatting                       True
  CONST  sHandedAlertAnimSpeed1                   1.0
  CONST  sHandedAlertAnimSpeed2                   1.0
  CONST  sHandedAlertAnimSpeed3                   1.0
  CONST  sHandedAlertAnimWeight1                  100.0
  CONST  sHandedAlertAnimWeight2                  100.0
  CONST  sHandedAlertAnimWeight3                  100.0
  CONST  sHandedAttackAnimSpeed1                  1.0
  CONST  sHandedAttackAnimSpeed2                  1.0
  CONST  sHandedAttackAnimSpeed3                  1.0
  CONST  sHandedAttackAnimWeight1                 100.0
  CONST  sHandedAttackAnimWeight2                 100.0
  CONST  sHandedAttackAnimWeight3                 100.0
  CONST  sHandedAttackIdleAnimSpeed               1.0
  CONST  sHandedBuffOtherAnimSpeed1               1.0
  CONST  sHandedBuffOtherAnimWeight1              100.0
  CONST  sHandedBuffSelfAnimSpeed1                1.0
  CONST  sHandedBuffSelfAnimWeight1               100.0
  CONST  sHandedChannelAnimSpeed                  1.0
  CONST  sHandedChannelEndAnimSpeed               1.0
  CONST  sHandedChannelStartAnimSpeed             1.0
  CONST  sHandedChatAnimSpeed                     1.0
  CONST  sHandedCriticalHitAnimSpeed              1.0
  CONST  sHandedDieAnimSpeed1                     1.0
  CONST  sHandedDieAnimSpeed2                     1.0
  CONST  sHandedDieAnimSpeed3                     1.0
  CONST  sHandedDieAnimWeight1                    100.0
  CONST  sHandedDieAnimWeight2                    100.0
  CONST  sHandedDieAnimWeight3                    100.0
  CONST  sHandedEmoteAnimSpeed1                   1.0
  CONST  sHandedEmoteAnimSpeed2                   1.0
  CONST  sHandedEmoteAnimSpeed3                   1.0
  CONST  sHandedEmoteAnimWeight1                  100.0
  CONST  sHandedEmoteAnimWeight2                  100.0
  CONST  sHandedEmoteAnimWeight3                  100.0
  CONST  sHandedFidgetAnimSpeed1                  1.0
  CONST  sHandedFidgetAnimSpeed2                  1.0
  CONST  sHandedFidgetAnimSpeed3                  1.0
  CONST  sHandedFidgetAnimWeight1                 100.0
  CONST  sHandedFidgetAnimWeight2                 100.0
  CONST  sHandedFidgetAnimWeight3                 100.0
  CONST  sHandedFleeAnimSpeed1                    1.0
  CONST  sHandedFleeAnimSpeed2                    1.0
  CONST  sHandedFleeAnimSpeed3                    1.0
  CONST  sHandedFleeAnimWeight1                   100.0
  CONST  sHandedFleeAnimWeight2                   100.0
  CONST  sHandedFleeAnimWeight3                   100.0
  CONST  sHandedGetUpFaceDownAnimSpeed            1.0
  CONST  sHandedGetUpFaceUpAnimSpeed              1.0
  CONST  sHandedIdleTranAnimSpeed                 1.0
  CONST  sHandedLongIdleAnimSpeed                 1.0
  CONST  sHandedPassItemAnimSpeed                 1.0
  CONST  sHandedPickupAnimSpeed                   1.0
  CONST  sHandedRallyAnimSpeed1                   1.0
  CONST  sHandedRallyAnimSpeed2                   1.0
  CONST  sHandedRallyAnimSpeed3                   1.0
  CONST  sHandedRallyAnimWeight1                  100.0
  CONST  sHandedRallyAnimWeight2                  100.0
  CONST  sHandedRallyAnimWeight3                  100.0
  CONST  sHandedRespawnAnimSpeed                  1.0
  CONST  sHandedRunAnimSpeed                      1.0
  CONST  sHandedSpawnAnimSpeed                    1.0
  CONST  sHandedSpecialAnimSpeed1                 1.0
  CONST  sHandedSpecialAnimSpeed10                1.0
  CONST  sHandedSpecialAnimSpeed11                1.0
  CONST  sHandedSpecialAnimSpeed12                1.0
  CONST  sHandedSpecialAnimSpeed13                1.0
  CONST  sHandedSpecialAnimSpeed14                1.0
  CONST  sHandedSpecialAnimSpeed15                1.0
  CONST  sHandedSpecialAnimSpeed2                 1.0
  CONST  sHandedSpecialAnimSpeed3                 1.0
  CONST  sHandedSpecialAnimSpeed4                 1.0
  CONST  sHandedSpecialAnimSpeed5                 1.0
  CONST  sHandedSpecialAnimSpeed6                 1.0
  CONST  sHandedSpecialAnimSpeed7                 1.0
  CONST  sHandedSpecialAnimSpeed8                 1.0
  CONST  sHandedSpecialAnimSpeed9                 1.0
  CONST  sHandedSpellAttackAnimSpeed              1.0
  CONST  sHandedStunAnimSpeed                     1.0
  CONST  sHandedTakeHitAnimSpeed                  1.0
  CONST  sHandedWaitingAnimSpeed1                 1.0
  CONST  sHandedWaitingAnimSpeed2                 1.0
  CONST  sHandedWaitingAnimSpeed3                 1.0
  CONST  sHandedWaitingAnimWeight1                100.0
  CONST  sHandedWaitingAnimWeight2                100.0
  CONST  sHandedWaitingAnimWeight3                100.0
  CONST  sHandedWalkAnimSpeed                     1.0
  CONST  scale                                    1.100000023841858
  CONST  shadowBias                               0.0
  CONST  shortRangeMax                            4.0
  CONST  shortRangeMin                            0.0
  CONST  showStatusWidgetWhenPet                  False
  VARIES skillLevel1                             
           rank  1  '1'
           rank  2  '2'
           rank  3  '3'
           rank  4  '4'
           rank  5  '5'
           rank  6  '6'
           rank  7  '7'
           rank  8  '8'
           rank  9  '9'
           rank 10  '10'
           rank 11  '11'
           rank 12  '12'
           rank 13  '13'
           rank 14  '14'
           rank 15  '15'
           rank 16  '16'
           rank 17  '17'
           rank 18  '18'
           rank 19  '19'
           rank 20  '20'
           rank 21  '21'
           rank 22  '22'
           rank 23  '23'
           rank 24  '24'
           rank 25  '25'
           rank 26  '26'
  CONST  skillLevel10                             '0'
  CONST  skillLevel11                             '0'
  CONST  skillLevel12                             '0'
  CONST  skillLevel13                             '0'
  CONST  skillLevel14                             '0'
  CONST  skillLevel15                             '0'
  CONST  skillLevel16                             '0'
  CONST  skillLevel17                             '1'
  CONST  skillLevel18                             '0'
  CONST  skillLevel19                             '0'
  CONST  skillLevel2                              'charLevel*1'
  CONST  skillLevel20                             '0'
  CONST  skillLevel21                             '0'
  CONST  skillLevel22                             '0'
  CONST  skillLevel23                             '0'
  CONST  skillLevel24                             '0'
  CONST  skillLevel25                             '0'
  CONST  skillLevel26                             '0'
  CONST  skillLevel27                             '0'
  CONST  skillLevel28                             '0'
  CONST  skillLevel29                             '0'
  VARIES skillLevel3                             
           rank  1  '1'
           rank  2  '2'
           rank  3  '3'
           rank  4  '4'
           rank  5  '5'
           rank  6  '6'
           rank  7  '7'
           rank  8  '8'
           rank  9  '9'
           rank 10  '10'
           rank 11  '11'
           rank 12  '12'
           rank 13  '13'
           rank 14  '14'
           rank 15  '15'
           rank 16  '16'
           rank 17  '17'
           rank 18  '18'
           rank 19  '19'
           rank 20  '20'
           rank 21  '21'
           rank 22  '22'
           rank 23  '23'
           rank 24  '24'
           rank 25  '25'
           rank 26  '26'
  CONST  skillLevel30                             '0'
  CONST  skillLevel4                              '0'
  CONST  skillLevel5                              '0'
  CONST  skillLevel6                              '0'
  CONST  skillLevel7                              '0'
  CONST  skillLevel8                              '0'
  CONST  skillLevel9                              '0'
  CONST  skillName1                               'records/skills/playerclass09/pets/petskill_celestialguardian_innate01.dbr'
  CONST  skillName10                              'records/skills/playerclass09/pets/modifier_medal_b304_summonguardianempyrion.dbr'
  CONST  skillName11                              'records/skills/playerclass09/pets/modifier_necklace_d313_summonguardianofempyrion.dbr'
  CONST  skillName12                              'records/skills/playerclass09/pets/modifier_set_d305_summonguardianofempyrion.dbr'
  CONST  skillName13                              'records/skills/playerclass09/pets/modifier_caster_b205_conjurecelestialguardianb.dbr'
  CONST  skillName14                              'records/skills/playerclass09/pets/modifier_b305a_celestialguardian.dbr'
  CONST  skillName15                              'records/skills/playerclass09/pets/modifier_b305b_celestialguardian.dbr'
  CONST  skillName16                              'records/skills/playerclass09/pets/petskill_celestialguardian_celestialwrath1.dbr'
  CONST  skillName17                              'records/skills/playerclass09/pets/modifier_celestialwrath_defaultfx.dbr'
  CONST  skillName18                              'records/skills/playerclass09/pets/modifier_focus_d214_conjurecelestialguardian.dbr'
  CONST  skillName19                              'records/skills/playerclass09/pets/modifier_set_d215_conjurecelestialguardian.dbr'
  CONST  skillName2                               'records/skills/itemskills/pets/armorpets04.dbr'
  CONST  skillName20                              'records/skills/playerclass09/pets/modifier_necklace_d108_conjurecelestialguardian.dbr'
  CONST  skillName21                              'records/skills/playerclass09/pets/modifier_head_d213_conjurecelestialguardian.dbr'
  CONST  skillName22                              'records/skills/playerclass09/pets/modifier_necklace_b203_conjurecelestialguardian.dbr'
  CONST  skillName23                              'records/skills/playerclass09/pets/modifier_eldritchwhispers_set3_oathkeeper2.dbr'
  CONST  skillName24                              'records/skills/playerclass09/pets/modifier_eldritchwhispers_set3_oathkeeper2.dbr'
  CONST  skillName25                              'records/skills/playerclass09/pets/modifier_necklace_b203_conjurecelestialguardian.dbr'
  CONST  skillName26                              'records/skills/playerclass09/pets/modifier_caster_d113_conjurecelestialguardian.dbr'
  CONST  skillName27                              'records/skills/playerclass09/pets/modifier_caster_b205_conjurecelestialguardian.dbr'
  CONST  skillName28                              'records/skills/playerclass09/pets/modifier_set_d211_conjurecelestialguardian_02.dbr'
  CONST  skillName29                              'records/skills/playerclass09/pets/modifier_eldritchwhispers_set1_oathkeeper3.dbr'
  CONST  skillName3                               'records/skills/playerclass09/pets/petskill_celestialguardian_bladearc1.dbr'
  CONST  skillName30                              'records/skills/playerclass09/pets/modifier_focus_d004_conjurecelestialguardian.dbr'
  CONST  skillName4                               'records/skills/playerclass09/pets/modifier_caster_d113_conjurecelestialguardian.dbr'
  CONST  skillName5                               'records/skills/playerclass09/pets/modifier_hands_d205_conjurecelestialguardian.dbr'
  CONST  skillName6                               'records/skills/playerclass09/pets/modifier_focus_d214_conjurecelestialguardian.dbr'
  CONST  skillName7                               'records/skills/playerclass09/pets/modifier_set_d215_conjurecelestialguardian.dbr'
  CONST  skillName8                               'records/skills/playerclass09/pets/modifier_gun2h_b203_conjurecelestialguardian.dbr'
  CONST  skillName9                               'records/skills/playerclass09/pets/modifier_eldritchwhispers_set3_oathkeeper2.dbr'
  CONST  spearAlertAnimSpeed1                     1.0
  CONST  spearAlertAnimSpeed2                     1.0
  CONST  spearAlertAnimSpeed3                     1.0
  CONST  spearAlertAnimWeight1                    100.0
  CONST  spearAlertAnimWeight2                    100.0
  CONST  spearAlertAnimWeight3                    100.0
  CONST  spearAttackAnimSpeed1                    1.0
  CONST  spearAttackAnimSpeed2                    1.0
  CONST  spearAttackAnimSpeed3                    1.0
  CONST  spearAttackAnimWeight1                   100.0
  CONST  spearAttackAnimWeight2                   100.0
  CONST  spearAttackAnimWeight3                   100.0
  CONST  spearAttackIdleAnimSpeed                 1.0
  CONST  spearAttackIdleAnimSpeed2                1.0
  CONST  spearAttackIdleAnimSpeed3                1.0
  CONST  spearAttackIdleAnimSpeed4                1.0
  CONST  spearAttackIdleAnimSpeed5                1.0
  CONST  spearAttackIdleAnimWeight2               100.0
  CONST  spearAttackIdleAnimWeight3               100.0
  CONST  spearAttackIdleAnimWeight4               100.0
  CONST  spearAttackIdleAnimWeight5               100.0
  CONST  spearBuffOtherAnimSpeed1                 1.0
  CONST  spearBuffOtherAnimSpeed2                 1.0
  CONST  spearBuffOtherAnimSpeed3                 1.0
  CONST  spearBuffOtherAnimWeight1                100.0
  CONST  spearBuffOtherAnimWeight2                100.0
  CONST  spearBuffOtherAnimWeight3                100.0
  CONST  spearBuffSelfAnimSpeed1                  1.0
  CONST  spearBuffSelfAnimSpeed2                  1.0
  CONST  spearBuffSelfAnimSpeed3                  1.0
  CONST  spearBuffSelfAnimWeight1                 100.0
  CONST  spearBuffSelfAnimWeight2                 100.0
  CONST  spearBuffSelfAnimWeight3                 100.0
  CONST  spearChatAnimSpeed                       1.0
  CONST  spearCriticalHitAnimSpeed                1.0
  CONST  spearDieAnimSpeed1                       1.0
  CONST  spearDieAnimSpeed2                       1.0
  CONST  spearDieAnimSpeed3                       1.0
  CONST  spearDieAnimWeight1                      100.0
  CONST  spearDieAnimWeight2                      100.0
  CONST  spearDieAnimWeight3                      100.0
  CONST  spearEmoteAnimSpeed1                     1.0
