record,in_pool,is_summon_body,summoner,level_set,level_lo,level_hi,level_grade,bio_record,life_equation,monster_class,winner_archive,base_life_lo,base_life_hi,life_passive_pct_lo,life_passive_pct_hi,own_total_damage_modifier_pct_lo,own_total_damage_modifier_sources_lo,pool_records,pool_kinds,waves_pooled,life_grade,damage_grade
records/creatures/enemies/devotion/scorpion_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx2/devotion_heroes03.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/statue_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm2,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx2/devotion_heroes03.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/statue_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm2,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx2/devotion_heroes03.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/statue_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm2,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx2/devotion_heroes03.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/statue_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm2,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx2/devotion_heroes03.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/viper_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx2/devotion_heroes03.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/viper_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx2/devotion_heroes03.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/viper_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_regenerator_01.dbr,((charLevel*9)^1.50)-20,Hero,sm2,29864.0484,30283.9609,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx2/devotion_heroes03.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/viper_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx2/devotion_heroes02.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_support_01.dbr,((charLevel*8)^1.50)-20,Hero,sm3,25024.4009,25376.3097,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx3/devotion_heroes02.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx3/devotion_heroes02.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx3/devotion_heroes02.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx3/devotion_heroes02.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx3/devotion_heroes02.dbr|records/proxies/poolsdevotiongdx3/devotion_heroes03.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx3/devotion_heroes02.dbr|records/proxies/poolsdevotiongdx3/devotion_heroes03.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx3/devotion_heroes02.dbr|records/proxies/poolsdevotiongdx3/devotion_heroes03.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsdevotiongdx3/devotion_heroes02.dbr|records/proxies/poolsdevotiongdx3/devotion_heroes03.dbr,DEVOTION,172,MEASURED,MEASURED
records/creatures/enemies/eldritchwraith_a01.dbr,1,0,,103|104,103,104,MEASURED-SET,records/creatures/enemies/bios/bio_eldritchwraith_a01.dbr,((charLevel*12)^1.33)+30,Common,sm2,12983.4235,13150.9536,69.0,74.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[102]=30.0(IN-RANGE),records/proxies/poolsbasicgdx2/eldritchwraith_t3.dbr|records/proxies/poolsbasicgdx2/statue_t3.dbr,trash,171|172|173,MEASURED,MEASURED
records/creatures/enemies/eldritchwraith_b01.dbr,1,0,,103|104|105|106,103,106,MEASURED-SET,records/creatures/enemies/bios/bio_eldritchwraith_b01.dbr,((charLevel*17)^1.33)+30,Champion,sm2,20615.9339,21417.1968,69.0,88.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[102]=30.0(IN-RANGE),records/proxies/poolsbasicgdx2/eldritchwraith_t3.dbr|records/proxies/poolsbasicgdx2/statue_t3.dbr,trash,171|172|173,MEASURED,MEASURED
records/creatures/enemies/eldritchwraith_c01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_eldritchwraith_c01.dbr,((charLevel*25)^1.33)+30,Champion,sm2,34856.8787,35750.4575,86.0,103.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx2/eldritchwraith_t3.dbr,trash,172,MEASURED,MEASURED
records/creatures/enemies/ghost_a01_summon.dbr,0,1,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_ghost_01.dbr,((charLevel*8)^1.33)+30,Common,sm_mod,7878.1353,8075.6897,88.0,102.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase01.dbr[105]=30.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/ghost_b01_summon.dbr,0,1,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_ghost_02.dbr,((charLevel*14)^1.33)+40,Champion,sm_mod,16559.8876,16975.7285,88.0,102.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[105]=30.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/ghost_b02_summon.dbr,0,1,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_ghost_02.dbr,((charLevel*14)^1.33)+40,Champion,sm_mod,16559.8876,16975.7285,88.0,102.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[105]=30.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/ghost_b03_summon.dbr,0,1,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_ghost_02.dbr,((charLevel*14)^1.33)+40,Champion,sm_mod,16559.8876,16975.7285,103.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[105]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/ghost_b04_summon.dbr,0,1,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_ghost_02.dbr,((charLevel*14)^1.33)+40,Champion,sm_mod,16559.8876,16975.7285,103.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[105]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/gryphon_a01a_summon.dbr,0,1,records/creatures/enemies/boss&quest/gryphon_templeboss.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_gryphon_a01.dbr,((charLevel*11)^1.5)+100,Champion,sm2,39915.1014,41047.2425,103.0,121.0,116.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[105]=25.0(IN-RANGE) genericphysical_charge.dbr[4]=75.0(CLAMPED-HIGH),,,,MEASURED,MEASURED
records/creatures/enemies/gryphon_b01a_summon.dbr,0,1,records/creatures/enemies/boss&quest/gryphon_templeboss.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_gryphon_b01.dbr,((charLevel*15)^1.5)+100,Champion,sm2,63500.9385,65303.7422,103.0,121.0,45.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase04.dbr[105]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/gryphonstone_a01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_gryphon_a01.dbr,((charLevel*11)^1.5)+100,Champion,sm2,38793.591,39915.1014,86.0,103.0,116.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE) genericphysical_charge.dbr[4]=75.0(CLAMPED-HIGH),records/proxies/poolsbasicgdx2/gryphonstone_t3.dbr,trash,173|177,MEASURED,MEASURED
records/creatures/enemies/gryphonstone_b01.dbr,1,0,,105|106,105,106,MEASURED-SET,records/creatures/enemies/bios/bio_gryphon_b01.dbr,((charLevel*15)^1.5)+100,Champion,sm2,62605.8747,63500.9385,94.0,103.0,45.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase03.dbr[104]=25.0(IN-RANGE),records/proxies/poolsbasicgdx2/gryphonstone_t3.dbr,trash,173|177,MEASURED,MEASURED
records/creatures/enemies/gryphonstone_c01.dbr,1,0,,105|106,105,106,MEASURED-SET,records/creatures/enemies/bios/bio_gryphon_c01.dbr,((charLevel*17)^1.5)+200,Champion,sm2,75614.9297,76694.8469,94.0,103.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase04.dbr[104]=25.0(IN-RANGE),records/proxies/poolsbasicgdx2/gryphonstone_t3.dbr,trash,173|177,MEASURED,MEASURED
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm1,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/aetherialcolossus_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm1,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/aetherialcolossus_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm1,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/aetherialcolossus_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm1,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/aetherialcolossus_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm3,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/aetherialcolossus_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm1,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/aetherialcorruption_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm1,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/aetherialcorruption_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm1,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/aetherialcorruption_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm1,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/aetherialcorruption_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/aetherialcorruption_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/aetherialcorruption_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/beetle_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/beetle_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/beetle_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/beetle_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/beetle_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_support_01.dbr,((charLevel*8)^1.50)-20,Hero,sm2,25024.4009,25376.3097,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/beetle_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/beetle_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/beetle_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/beetle_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/beetle_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/chthonianservitor_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm1,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/chthonianservitor_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/chthonianservitor_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm1,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/chthonianservitor_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/chthonianservitor_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm1,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/chthonianservitor_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/chthonianservitor_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm1,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/chthonianservitor_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/chthonianservitor_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/chthonianservitor_hero.dbr,HERO,178,MEASURED,MEASURED
records/creatures/enemies/hero/eldritchhound_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/eldritchhound_hero.dbr,HERO,173,MEASURED,MEASURED
records/creatures/enemies/hero/eldritchhound_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/eldritchhound_hero.dbr,HERO,173,MEASURED,MEASURED
records/creatures/enemies/hero/eldritchhound_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/eldritchhound_hero.dbr,HERO,173,MEASURED,MEASURED
records/creatures/enemies/hero/eldritchhound_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/eldritchhound_hero.dbr,HERO,173,MEASURED,MEASURED
records/creatures/enemies/hero/eldritchhound_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/eldritchhound_hero.dbr,HERO,173,MEASURED,MEASURED
records/creatures/enemies/hero/eldritchwraith_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/eldritchwraith_hero.dbr,HERO,175,MEASURED,MEASURED
records/creatures/enemies/hero/eldritchwraith_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/eldritchwraith_hero.dbr,HERO,175,MEASURED,MEASURED
records/creatures/enemies/hero/eldritchwraith_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/eldritchwraith_hero.dbr,HERO,175,MEASURED,MEASURED
records/creatures/enemies/hero/eldritchwraith_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_regenerator_01.dbr,((charLevel*9)^1.50)-20,Hero,sm2,29864.0484,30283.9609,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/eldritchwraith_hero.dbr,HERO,175,MEASURED,MEASURED
