field,cell_index,difficulty,player_count,value,is_ultimate_solo,is_offense_field,record,archive,grade,note
offensiveSlowFireModifier,4,Elite,1,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowFireModifier,5,Elite,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowFireModifier,6,Elite,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowFireModifier,7,Elite,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowFireModifier,8,Ultimate,1,-28.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveSlowFireModifier,9,Ultimate,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowFireModifier,10,Ultimate,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowFireModifier,11,Ultimate,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeLeachModifier,0,Normal,1,-25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeLeachModifier,1,Normal,2,-25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeLeachModifier,2,Normal,3,-25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeLeachModifier,3,Normal,4,-25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeLeachModifier,4,Elite,1,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeLeachModifier,5,Elite,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeLeachModifier,6,Elite,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeLeachModifier,7,Elite,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeLeachModifier,8,Ultimate,1,0.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveSlowLifeLeachModifier,9,Ultimate,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeLeachModifier,10,Ultimate,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeLeachModifier,11,Ultimate,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeModifier,0,Normal,1,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeModifier,1,Normal,2,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeModifier,2,Normal,3,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeModifier,3,Normal,4,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeModifier,4,Elite,1,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeModifier,5,Elite,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeModifier,6,Elite,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeModifier,7,Elite,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeModifier,8,Ultimate,1,-28.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveSlowLifeModifier,9,Ultimate,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeModifier,10,Ultimate,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLifeModifier,11,Ultimate,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLightningModifier,0,Normal,1,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLightningModifier,1,Normal,2,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLightningModifier,2,Normal,3,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLightningModifier,3,Normal,4,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLightningModifier,4,Elite,1,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLightningModifier,5,Elite,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLightningModifier,6,Elite,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLightningModifier,7,Elite,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLightningModifier,8,Ultimate,1,-28.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveSlowLightningModifier,9,Ultimate,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLightningModifier,10,Ultimate,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowLightningModifier,11,Ultimate,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPhysicalModifier,0,Normal,1,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPhysicalModifier,1,Normal,2,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPhysicalModifier,2,Normal,3,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPhysicalModifier,3,Normal,4,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPhysicalModifier,4,Elite,1,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPhysicalModifier,5,Elite,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPhysicalModifier,6,Elite,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPhysicalModifier,7,Elite,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPhysicalModifier,8,Ultimate,1,-28.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveSlowPhysicalModifier,9,Ultimate,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPhysicalModifier,10,Ultimate,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPhysicalModifier,11,Ultimate,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPoisonModifier,0,Normal,1,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPoisonModifier,1,Normal,2,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPoisonModifier,2,Normal,3,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPoisonModifier,3,Normal,4,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPoisonModifier,4,Elite,1,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPoisonModifier,5,Elite,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPoisonModifier,6,Elite,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPoisonModifier,7,Elite,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPoisonModifier,8,Ultimate,1,-28.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveSlowPoisonModifier,9,Ultimate,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPoisonModifier,10,Ultimate,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowPoisonModifier,11,Ultimate,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveStunModifier,0,Normal,1,-30.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveStunModifier,1,Normal,2,-30.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveStunModifier,2,Normal,3,-30.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveStunModifier,3,Normal,4,-30.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveStunModifier,4,Elite,1,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveStunModifier,5,Elite,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveStunModifier,6,Elite,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveStunModifier,7,Elite,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveStunModifier,8,Ultimate,1,25.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveStunModifier,9,Ultimate,2,25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveStunModifier,10,Ultimate,3,25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveStunModifier,11,Ultimate,4,25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTotalDamageModifier,0,Normal,1,-25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTotalDamageModifier,1,Normal,2,-25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTotalDamageModifier,2,Normal,3,-25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTotalDamageModifier,3,Normal,4,-25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTotalDamageModifier,4,Elite,1,25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTotalDamageModifier,5,Elite,2,25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTotalDamageModifier,6,Elite,3,25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTotalDamageModifier,7,Elite,4,25.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTotalDamageModifier,8,Ultimate,1,40.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveTotalDamageModifier,9,Ultimate,2,40.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTotalDamageModifier,10,Ultimate,3,40.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTotalDamageModifier,11,Ultimate,4,40.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTrapModifier,0,Normal,1,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTrapModifier,1,Normal,2,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTrapModifier,2,Normal,3,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTrapModifier,3,Normal,4,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTrapModifier,4,Elite,1,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTrapModifier,5,Elite,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTrapModifier,6,Elite,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTrapModifier,7,Elite,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTrapModifier,8,Ultimate,1,10.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveTrapModifier,9,Ultimate,2,10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTrapModifier,10,Ultimate,3,10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveTrapModifier,11,Ultimate,4,10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
retaliationTotalDamageModifier,0,Normal,1,-66.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
retaliationTotalDamageModifier,1,Normal,2,-66.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
retaliationTotalDamageModifier,2,Normal,3,-66.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
retaliationTotalDamageModifier,3,Normal,4,-66.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
retaliationTotalDamageModifier,4,Elite,1,-30.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
retaliationTotalDamageModifier,5,Elite,2,-30.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
retaliationTotalDamageModifier,6,Elite,3,-30.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
retaliationTotalDamageModifier,7,Elite,4,-30.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
retaliationTotalDamageModifier,8,Ultimate,1,-15.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
retaliationTotalDamageModifier,9,Ultimate,2,-15.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
retaliationTotalDamageModifier,10,Ultimate,3,-15.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
retaliationTotalDamageModifier,11,Ultimate,4,-15.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveReflect,,ALL,,-5.0,,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,SCALAR (not difficulty-indexed)
