wave,content_tier,record,archive,field,value,grade
176,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
176,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,71.0,MEASURED
176,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,85.0,MEASURED
176,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,0.0,MEASURED
176,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
176,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
176,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
176,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,12.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,79.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,480.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,86.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,86.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,60.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,12.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,29.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-28.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,72.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,85.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,0.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
177,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,12.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,79.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,490.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,87.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,87.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,61.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,12.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,29.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-28.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,73.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,85.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,0.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
178,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,12.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,80.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,500.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,88.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,88.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,62.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,12.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,29.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-28.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,74.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,85.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,0.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
179,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,12.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,81.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,510.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,89.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,89.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,63.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,12.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,29.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-28.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,75.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,85.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,5.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
180,18,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,12.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,81.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,556.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,90.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,90.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,64.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,12.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,31.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-32.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,86.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,90.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,5.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
181,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,12.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,82.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,572.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,91.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,91.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,65.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,12.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,31.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-32.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,87.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,90.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,5.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
182,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,12.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,83.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,588.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,92.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,92.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,66.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,12.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,31.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-32.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,88.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,90.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,5.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
183,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,12.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,83.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,604.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,93.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,93.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,67.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,4.199999809265137,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,12.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,9.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,31.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-32.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,89.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,90.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,5.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
184,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,12.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,84.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,620.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,94.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,94.0,MEASURED
185,19,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,68.0,MEASURED
