record,wave,content_tier,G_pct,D_total_damage_modifier_pct,level_lo,level_hi,ehp_lo,ehp_hi,total_damage_modifier_pct_lo,total_damage_modifier_pct_hi,life_grade,damage_grade
records/creatures/anomalies/aetheranomaly_01_summon.dbr,171,18,420.0,56.0,107,108,67976,68763,96.0,96.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/human_wendigo_b01.dbr,179,18,500.0,74.0,104,106,236518,245921,155.0,155.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/human_wendigo_b01.dbr,180,18,510.0,75.0,104,106,238386,247838,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/human_wendigo_c01.dbr,171,18,420.0,56.0,103,104,304978,311070,145.0,145.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/human_wendigo_c01.dbr,172,18,430.0,57.0,103,104,307567,313692,146.0,146.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/human_wendigo_c01.dbr,173,18,440.0,58.0,103,104,310156,316315,147.0,147.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/human_wendigo_c01.dbr,174,18,450.0,59.0,103,104,312745,318938,148.0,148.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/human_wendigo_c01.dbr,175,18,460.0,60.0,103,104,315334,321561,149.0,149.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/human_wendigo_c01.dbr,176,18,470.0,71.0,103,104,317923,324184,160.0,160.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/human_wendigo_c01.dbr,177,18,480.0,72.0,103,104,320512,326807,161.0,161.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/human_wendigo_c01.dbr,178,18,490.0,73.0,103,104,323101,329430,162.0,162.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/human_wendigo_c01.dbr,179,18,500.0,74.0,103,104,325690,332052,163.0,163.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/human_wendigo_c01.dbr,180,18,510.0,75.0,103,104,328279,334675,164.0,164.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/insectswarm_a01_summon.dbr,171,18,420.0,56.0,103,104,4243,4313,142.0,142.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/insectswarm_a01_summon.dbr,172,18,430.0,57.0,103,104,4279,4350,143.0,143.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/insectswarm_a01_summon.dbr,173,18,440.0,58.0,103,104,4316,4387,144.0,144.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/insectswarm_a01_summon.dbr,174,18,450.0,59.0,103,104,4352,4424,145.0,145.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/insectswarm_a01_summon.dbr,175,18,460.0,60.0,103,104,4388,4460,146.0,146.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/insectswarm_a01_summon.dbr,176,18,470.0,71.0,103,104,4424,4497,157.0,157.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/insectswarm_a01_summon.dbr,177,18,480.0,72.0,103,104,4461,4534,158.0,158.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/insectswarm_a01_summon.dbr,178,18,490.0,73.0,103,104,4497,4571,159.0,159.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/insectswarm_a01_summon.dbr,179,18,500.0,74.0,103,104,4533,4607,160.0,160.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/insectswarm_a01_summon.dbr,180,18,510.0,75.0,103,104,4570,4644,161.0,161.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01.dbr,171,18,420.0,56.0,102,103,132808,135462,146.0,146.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01.dbr,172,18,430.0,57.0,102,103,133952,136621,147.0,147.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01.dbr,173,18,440.0,58.0,102,103,135096,137779,148.0,148.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01.dbr,174,18,450.0,59.0,102,103,136240,138938,149.0,149.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01.dbr,175,18,460.0,60.0,102,103,137383,140097,150.0,150.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01.dbr,176,18,470.0,71.0,102,103,138527,141256,161.0,161.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01.dbr,177,18,480.0,72.0,102,103,139671,142414,162.0,162.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01.dbr,178,18,490.0,73.0,102,103,140815,143573,163.0,163.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01.dbr,179,18,500.0,74.0,102,103,141959,144732,164.0,164.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01.dbr,180,18,510.0,75.0,102,103,143103,145891,165.0,165.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01_summon.dbr,171,18,420.0,56.0,107,108,145763,148311,146.0,146.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01_summon.dbr,172,18,430.0,57.0,107,108,146982,149545,147.0,147.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01_summon.dbr,173,18,440.0,58.0,107,108,148201,150778,148.0,148.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01_summon.dbr,174,18,450.0,59.0,107,108,149419,152012,149.0,149.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01_summon.dbr,175,18,460.0,60.0,107,108,150638,153246,150.0,150.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01_summon.dbr,176,18,470.0,71.0,107,108,151857,154480,161.0,161.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01_summon.dbr,177,18,480.0,72.0,107,108,153076,155714,162.0,162.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01_summon.dbr,178,18,490.0,73.0,107,108,154294,156948,163.0,163.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01_summon.dbr,179,18,500.0,74.0,107,108,155513,158182,164.0,164.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a01_summon.dbr,180,18,510.0,75.0,107,108,156732,159415,165.0,165.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02.dbr,171,18,420.0,56.0,102,103,132808,135462,146.0,146.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02.dbr,172,18,430.0,57.0,102,103,133952,136621,147.0,147.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02.dbr,173,18,440.0,58.0,102,103,135096,137779,148.0,148.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02.dbr,174,18,450.0,59.0,102,103,136240,138938,149.0,149.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02.dbr,175,18,460.0,60.0,102,103,137383,140097,150.0,150.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02.dbr,176,18,470.0,71.0,102,103,138527,141256,161.0,161.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02.dbr,177,18,480.0,72.0,102,103,139671,142414,162.0,162.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02.dbr,178,18,490.0,73.0,102,103,140815,143573,163.0,163.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02.dbr,179,18,500.0,74.0,102,103,141959,144732,164.0,164.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02.dbr,180,18,510.0,75.0,102,103,143103,145891,165.0,165.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02_summon.dbr,171,18,420.0,56.0,107,108,145763,148311,146.0,146.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02_summon.dbr,172,18,430.0,57.0,107,108,146982,149545,147.0,147.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02_summon.dbr,173,18,440.0,58.0,107,108,148201,150778,148.0,148.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02_summon.dbr,174,18,450.0,59.0,107,108,149419,152012,149.0,149.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02_summon.dbr,175,18,460.0,60.0,107,108,150638,153246,150.0,150.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02_summon.dbr,176,18,470.0,71.0,107,108,151857,154480,161.0,161.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02_summon.dbr,177,18,480.0,72.0,107,108,153076,155714,162.0,162.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02_summon.dbr,178,18,490.0,73.0,107,108,154294,156948,163.0,163.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02_summon.dbr,179,18,500.0,74.0,107,108,155513,158182,164.0,164.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_a02_summon.dbr,180,18,510.0,75.0,107,108,156732,159415,165.0,165.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b01.dbr,171,18,420.0,56.0,104,106,265079,275098,150.0,150.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b01.dbr,172,18,430.0,57.0,104,106,267337,277414,151.0,151.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b01.dbr,173,18,440.0,58.0,104,106,269595,279730,152.0,152.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b01.dbr,174,18,450.0,59.0,104,106,271853,282045,153.0,153.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b01.dbr,175,18,460.0,60.0,104,106,274111,284361,154.0,154.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b01.dbr,176,18,470.0,71.0,104,106,276369,286677,165.0,165.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b01.dbr,177,18,480.0,72.0,104,106,278627,288992,166.0,166.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b01.dbr,178,18,490.0,73.0,104,106,280885,291308,167.0,167.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b01.dbr,179,18,500.0,74.0,104,106,283142,293623,168.0,168.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b01.dbr,180,18,510.0,75.0,104,106,285400,295939,169.0,169.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b02.dbr,171,18,420.0,56.0,104,106,265079,275098,150.0,150.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b02.dbr,172,18,430.0,57.0,104,106,267337,277414,151.0,151.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b02.dbr,173,18,440.0,58.0,104,106,269595,279730,152.0,152.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b02.dbr,174,18,450.0,59.0,104,106,271853,282045,153.0,153.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b02.dbr,175,18,460.0,60.0,104,106,274111,284361,154.0,154.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b02.dbr,176,18,470.0,71.0,104,106,276369,286677,165.0,165.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b02.dbr,177,18,480.0,72.0,104,106,278627,288992,166.0,166.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b02.dbr,178,18,490.0,73.0,104,106,280885,291308,167.0,167.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b02.dbr,179,18,500.0,74.0,104,106,283142,293623,168.0,168.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_b02.dbr,180,18,510.0,75.0,104,106,285400,295939,169.0,169.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_c01.dbr,171,18,420.0,56.0,104,106,392405,408211,145.0,145.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_c01.dbr,172,18,430.0,57.0,104,106,395713,411604,146.0,146.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_c01.dbr,173,18,440.0,58.0,104,106,399022,414997,147.0,147.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_c01.dbr,174,18,450.0,59.0,104,106,402330,418391,148.0,148.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_c01.dbr,175,18,460.0,60.0,104,106,405639,421784,149.0,149.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_c01.dbr,176,18,470.0,71.0,104,106,408948,425177,160.0,160.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_c01.dbr,177,18,480.0,72.0,104,106,412256,428571,161.0,161.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_c01.dbr,178,18,490.0,73.0,104,106,415565,431964,162.0,162.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_c01.dbr,179,18,500.0,74.0,104,106,418874,435357,163.0,163.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/korvaakservant_c01.dbr,180,18,510.0,75.0,104,106,422182,438750,164.0,164.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01.dbr,171,18,420.0,56.0,103,104,302193,308165,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01.dbr,172,18,430.0,57.0,103,104,304758,310763,142.0,142.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01.dbr,173,18,440.0,58.0,103,104,307324,313361,143.0,143.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01.dbr,174,18,450.0,59.0,103,104,309889,315960,144.0,144.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01.dbr,175,18,460.0,60.0,103,104,312454,318558,145.0,145.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01.dbr,176,18,470.0,71.0,103,104,315019,321156,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01.dbr,177,18,480.0,72.0,103,104,317585,323755,157.0,157.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01.dbr,178,18,490.0,73.0,103,104,320150,326353,158.0,158.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01.dbr,179,18,500.0,74.0,103,104,322715,328952,159.0,159.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01.dbr,180,18,510.0,75.0,103,104,325281,331550,160.0,160.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01_summon.dbr,171,18,420.0,56.0,106,108,320571,333527,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01_summon.dbr,172,18,430.0,57.0,106,108,323236,336259,142.0,142.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01_summon.dbr,173,18,440.0,58.0,106,108,325901,338990,143.0,143.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01_summon.dbr,174,18,450.0,59.0,106,108,328565,341722,144.0,144.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01_summon.dbr,175,18,460.0,60.0,106,108,331230,344454,145.0,145.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01_summon.dbr,176,18,470.0,71.0,106,108,333895,347185,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01_summon.dbr,177,18,480.0,72.0,106,108,336560,349917,157.0,157.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01_summon.dbr,178,18,490.0,73.0,106,108,339225,352648,158.0,158.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01_summon.dbr,179,18,500.0,74.0,106,108,341889,355380,159.0,159.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/livingplant_a01_summon.dbr,180,18,510.0,75.0,106,108,344554,358112,160.0,160.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/maggotcelestial_a01_summon.dbr,171,18,420.0,56.0,105,106,76357,77678,134.0,134.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/maggotcelestial_a01_summon.dbr,172,18,430.0,57.0,105,106,77003,78332,135.0,135.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/maggotcelestial_a01_summon.dbr,173,18,440.0,58.0,105,106,77649,78986,136.0,136.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/maggotcelestial_a01_summon.dbr,174,18,450.0,59.0,105,106,78295,79640,137.0,137.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/maggotcelestial_a01_summon.dbr,175,18,460.0,60.0,105,106,78941,80294,138.0,138.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/maggotcelestial_a01_summon.dbr,176,18,470.0,71.0,105,106,79587,80948,149.0,149.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/maggotcelestial_a01_summon.dbr,177,18,480.0,72.0,105,106,80233,81601,150.0,150.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/maggotcelestial_a01_summon.dbr,178,18,490.0,73.0,105,106,80879,82255,151.0,151.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/maggotcelestial_a01_summon.dbr,179,18,500.0,74.0,105,106,81525,82909,152.0,152.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/maggotcelestial_a01_summon.dbr,180,18,510.0,75.0,105,106,82171,83563,153.0,153.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_a01.dbr,171,18,420.0,56.0,102,103,39499,40268,142.0,142.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_a01.dbr,172,18,430.0,57.0,102,103,39840,40612,143.0,143.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_a01.dbr,173,18,440.0,58.0,102,103,40180,40957,144.0,144.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_a01.dbr,174,18,450.0,59.0,102,103,40520,41301,145.0,145.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_a01.dbr,175,18,460.0,60.0,102,103,40860,41646,146.0,146.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_a01.dbr,176,18,470.0,71.0,102,103,41200,41990,157.0,157.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_a01.dbr,177,18,480.0,72.0,102,103,41541,42335,158.0,158.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_a01.dbr,178,18,490.0,73.0,102,103,41881,42679,159.0,159.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_a01.dbr,179,18,500.0,74.0,102,103,42221,43024,160.0,160.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_a01.dbr,180,18,510.0,75.0,102,103,42561,43368,161.0,161.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_b01.dbr,171,18,420.0,56.0,103,104,222533,226368,142.0,142.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_b01.dbr,172,18,430.0,57.0,103,104,224437,228297,143.0,143.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_b01.dbr,173,18,440.0,58.0,103,104,226340,230225,144.0,144.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_b01.dbr,174,18,450.0,59.0,103,104,228244,232153,145.0,145.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_b01.dbr,175,18,460.0,60.0,103,104,230148,234081,146.0,146.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_b01.dbr,176,18,470.0,71.0,103,104,232051,236009,157.0,157.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_b01.dbr,177,18,480.0,72.0,103,104,233955,237938,158.0,158.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_b01.dbr,178,18,490.0,73.0,103,104,235858,239866,159.0,159.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/mummy_b01.dbr,179,18,500.0,74.0,103,104,237762,241794,160.0,160.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
