body_record,body_display_name,body_waves,in_frozen_baton_roll,skill_record,skill_archive,skill_class,skill_depth,rank,rank_grade,mechanism_class,weapon_damage_pct,damage_families,raw_total_hi,applied_single_lo,applied_single_hi,applied_single_hi_crit,applied_single_hi_crit_ATTROFF,applied_volley_hi_crit_ATTROFF,type_modifier_clamped_to_zero,crit_mult,crit_tier,projectile_launch_number,projectile_fragments_min,projectile_fragments_max,projectile_launch_rotation,projectile_piercing_chance,n_coincident_max,applied_volley_hi,applied_volley_hi_crit,applied_volley_hi_crit_r1scaled,applied_single_hi_crit_r1,applied_single_hi_crit_r3,n_projectiles_needed_r2,n_projectiles_needed_r1,n_projectiles_needed_r3,n_projectiles_needed_ATTROFF_r2,n_projectiles_needed_ATTROFF_r3,range1_scale_pct,range1_max_m,range3_scale_pct,skill_target_radius,skill_target_number,skill_cooldown_s,percent_current_life_pct,percent_current_life_at_full,reaches_20005_single,reaches_20005_volley,fraction_of_20005_single,fraction_of_20005_volley,arithmetic_chain
records/creatures/enemies/nemesis/nemesis_wendigo_02.dbr,Reaper of Rot,160,NO,records/skills/nonplayerskillsgdx3/bossskills/nemesis/wendigo2_homingrotpool.dbr,gdx3,Skill_AttackProjectileBurst,0,28,MEASURED-RANK,single-hit,0.0,Life|Physical,17694.5,3538.9,3538.9,3892.79,604.3,604.3,Physical(-0.23),1.100000023841858,2,1,0,0,0.0,0.0,1,3538.9,3892.79,3892.79,3892.79,3892.79,6,6,6,34,34,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.19459,0.19459,Life: flat 1090-1090 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 17695 -> applied 3539 | Physical: flat 779-779 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/chthonianservitor_lunalvalgoth.dbr,"Lunal'Valgoth, Steward of Darkness",159,159,records/skills/nonplayerskillsgdx1/bossskills/lunalvalgoth_triplechaoswave.dbr,gdx1,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Chaos|Physical,17199.39,3439.88,3439.88,3783.87,792.92,792.92,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,3439.88,3783.87,3783.87,3783.87,3783.87,6,6,6,26,26,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.18915,0.18915,Chaos: flat 1609-1609 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 17199 -> applied 3440 | Physical: flat 714-714 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,Reaper of the Lost,160,160,records/skills/nonplayerskillsgdx1/bossskills/nemesis/wendigo_tearflesh.dbr,gdx1,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Life|Physical,4815.42,3363.68,3363.68,3700.05,2805.11,2805.11,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,3363.68,3700.05,3700.05,3700.05,3700.05,6,6,6,8,8,0.0,0.0,0.0,0.0,5,0.0,12.0,2400.6,NO,NO,0.18496,0.18496,Life: flat 256-256 x attr 6.4419 x total 2.9200 x type 1.0000 = raw 4815 -> applied 963 | Physical: flat 2436-2797 x attr 5.7755 x total 2.9200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0 | PercentCurrentLife: 12% x 20005 (at full) = 2401  [no resistance field known -- DECLARED]
records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,"Valdaran, the Storm Scourge",160,NO,records/skills/nonplayerskills/bossskills/nemesis/valdaran_lightningsurge_onhit01.dbr,base,Skill_OnHitAttackRadius,0,28,MEASURED-RANK,ground-burst,0.0,Aether|Lightning,16714.0,3342.8,3342.8,3677.08,570.81,570.81,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,3342.8,3677.08,3677.08,3677.08,3677.08,6,6,6,36,36,0.0,0.0,0.0,7.0,0,3.5,0.0,0.0,NO,NO,0.18381,0.18381,Aether: flat 429-429 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 6964 -> applied 1393 | Lightning: flat 429-429 x attr 6.4419 x total 2.5200 x type 1.4000 = raw 9750 -> applied 1950
records/creatures/enemies/nemesis/nemesis_beast_02.dbr,The Underking,160,NO,records/skills/nonplayerskillsgdx3/bossskills/nemesis/beast2_toxiccadencegeyser_secondary.dbr,gdx3,SkillSecondary_AttackProjectileAreaEffect,0,28,MEASURED-RANK,single-hit,0.0,Physical|Poison,16525.69,3305.14,3305.14,3635.65,564.38,564.38,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,3305.14,3635.65,3635.65,3635.65,3635.65,6,6,6,36,36,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.18174,0.18174,Physical: flat 725-725 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0 | Poison: flat 1018-1018 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 16526 -> applied 3305
records/creatures/enemies/nemesis/nemesis_beast_02.dbr,The Underking,160,NO,records/skills/nonplayerskillsgdx3/bossskills/nemesis/beast2_toxicgeyser2_secondary.dbr,gdx3,SkillSecondary_AttackProjectileAreaEffect,0,28,MEASURED-RANK,single-hit,0.0,Physical|Poison,16525.69,3305.14,3305.14,3635.65,564.38,564.38,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,3305.14,3635.65,3635.65,3635.65,3635.65,6,6,6,36,36,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.18174,0.18174,Physical: flat 834-834 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0 | Poison: flat 1018-1018 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 16526 -> applied 3305
records/creatures/enemies/nemesis/nemesis_beast_02.dbr,The Underking,160,NO,records/skills/nonplayerskillsgdx3/bossskills/nemesis/beast2_toxicgeyser_secondary.dbr,gdx3,SkillSecondary_AttackProjectileAreaEffect,0,28,MEASURED-RANK,single-hit,0.0,Physical|Poison,16525.69,3305.14,3305.14,3635.65,564.38,564.38,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,3305.14,3635.65,3635.65,3635.65,3635.65,6,6,6,36,36,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.18174,0.18174,Physical: flat 834-834 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0 | Poison: flat 1018-1018 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 16526 -> applied 3305
records/creatures/enemies/nemesis/nemesis_undead_01.dbr,"Raddoth, Lord Hierophant",160,NO,records/skills/nonplayerskillsgdx3/bossskills/nemesis/undead1_leap.dbr,gdx3,Skill_AttackRadiusLeap,0,28,MEASURED-RANK,single-hit,100.0,Physical|Pierce,16519.11,3303.82,3303.82,3634.21,629.24,629.24,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,3303.82,3634.21,3634.21,3634.21,3634.21,6,6,6,32,32,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,NO,NO,0.18166,0.18166,Physical: flat 2331-2514 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0 | Pierce: flat 1135-1135 x attr 5.7755 x total 2.5200 x type 1.0000 = raw 16519 -> applied 3304
records/creatures/enemies/boss&quest/stonegryphon_templeguardian_01.dbr,"Inashkor, Temple Guardian",159,NO,records/skills/nonplayerskillsgdx2/bossskills/inashkor_soulclaws.dbr,gdx2,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Aether|Life|Physical,16493.88,3298.78,3298.78,3628.65,760.39,760.39,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,3298.78,3628.65,3628.65,3628.65,3628.65,6,6,6,27,27,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.18139,0.18139,Aether: flat 150-150 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 1603 -> applied 321 | Life: flat 1393-1393 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 14890 -> applied 2978 | Physical: flat 2101-2358 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/chthonianrylok_ekketzul.dbr,"Ekket'Zul, Progenitor of Darkness",159,NO,records/skills/nonplayerskillsgdx1/bossskills/ekketzul_commandturret.dbr,sm1,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Chaos|Fire,16397.68,3279.54,3279.54,3607.49,755.96,755.96,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,3279.54,3607.49,3607.49,3607.49,3607.49,6,6,6,27,27,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.18033,0.18033,Chaos: flat 536-536 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 5730 -> applied 1146 | Fire: flat 998-998 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 10668 -> applied 2134
records/creatures/enemies/boss&quest/beetle_maggot01.dbr,Margul the Rotting,159,NO,records/skills/nonplayerskillsgdx2/bossskills/scarabmaggot_charge.dbr,gdx2,Skill_AttackWeaponCharge,0,28,MEASURED-RANK,single-hit,100.0,Physical|Pierce|Poison,16350.86,3270.17,3270.17,3597.19,753.98,753.98,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,3270.17,3597.19,3597.19,3597.19,3597.19,6,6,6,27,27,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,NO,NO,0.17981,0.17981,Physical: flat 1631-1829 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0 | Pierce: flat 86-86 x attr 4.7510 x total 2.2400 x type 1.0000 = raw 915 -> applied 183 | Poison: flat 1444-1444 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 15436 -> applied 3087
records/creatures/enemies/boss&quest/korvaakmessenger_02.dbr,"Okaloth ~ ""The Messenger""",159,NO,records/skills/nonplayerskillsgdx2/bossskills/messenger_01_firestorm.dbr,gdx2,Skill_AttackProjectileDrop,0,28,MEASURED-RANK,single-hit,0.0,Fire|Physical,16248.02,3249.6,3249.6,3574.56,749.06,749.06,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,3249.6,3574.56,3574.56,3574.56,3574.56,6,6,6,27,27,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,NO,NO,0.17868,0.17868,Fire: flat 1520-1520 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 16248 -> applied 3250 | Physical: flat 1228-1228 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,"Okaloth ~ ""The Messenger""",159,159,records/skills/nonplayerskillsgdx2/bossskills/messenger_01_firestorm.dbr,gdx2,Skill_AttackProjectileDrop,0,28,MEASURED-RANK,single-hit,0.0,Fire|Physical,16248.02,3249.6,3249.6,3574.56,749.06,749.06,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,3249.6,3574.56,3574.56,3574.56,3574.56,6,6,6,27,27,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,NO,NO,0.17868,0.17868,Fire: flat 1520-1520 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 16248 -> applied 3250 | Physical: flat 1228-1228 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/beetle_maggot01.dbr,Margul the Rotting,159,NO,records/skills/nonplayerskillsgdx2/bossskills/scarabmaggot_doublebite.dbr,gdx2,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Physical|Pierce|Poison,15987.42,3197.48,3197.48,3517.23,737.23,737.23,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,3197.48,3517.23,3517.23,3517.23,3517.23,6,6,6,28,28,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.17582,0.17582,Physical: flat 2003-2201 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0 | Pierce: flat 86-86 x attr 4.7510 x total 2.2400 x type 1.0000 = raw 915 -> applied 183 | Poison: flat 1410-1410 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 15072 -> applied 3014
records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,"Benn'Jahr, the Colossal",160,NO,records/skills/nonplayerskills/bossskills/nemesis/bennjahr_passiveproperties.dbr,base,Skill_Passive,0,28,MEASURED-RANK,single-hit,0.0,Chaos|Life,15746.48,3149.3,3149.3,3464.23,537.77,537.77,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,3149.3,3464.23,3464.23,3464.23,3464.23,6,6,6,38,38,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.17317,0.17317,Chaos: flat 320-320 x attr 6.4419 x total 2.5200 x type 1.5000 = raw 7792 -> applied 1558 | Life: flat 490-490 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 7954 -> applied 1591
records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,"Venarius, the Backbreaker",159,NO,records/skills/nonplayerskills/bossskills/backbreaker_charge.dbr,base,Skill_AttackWeaponCharge,0,28,MEASURED-RANK,single-hit,100.0,Aether|Physical,15691.31,3018.28,3138.26,3452.09,657.4,657.4,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,3138.26,3452.09,3452.09,3452.09,3452.09,6,6,6,31,31,0.0,0.0,0.0,0.0,6,5.0,0.0,0.0,NO,NO,0.17256,0.17256,Aether: flat 1283-1334 x attr 5.2512 x total 2.2400 x type 1.0000 = raw 15691 -> applied 3138 | Physical: flat 2060-2368 x attr 5.0327 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/korvaakmessenger_02.dbr,"Okaloth ~ ""The Messenger""",159,NO,records/skills/nonplayerskillsgdx2/bossskills/messenger_02_magmageyser.dbr,gdx2,Skill_CharonGeysers,0,28,MEASURED-RANK,ground-burst,0.0,Fire|Physical,15457.0,3091.4,3091.4,3400.54,712.59,712.59,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,3091.4,3400.54,3400.54,3400.54,3400.54,6,6,6,29,29,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.16998,0.16998,Fire: flat 1446-1446 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 15457 -> applied 3091 | Physical: flat 675-675 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,"Okaloth ~ ""The Messenger""",159,159,records/skills/nonplayerskillsgdx2/bossskills/messenger_02_magmageyser.dbr,gdx2,Skill_CharonGeysers,0,28,MEASURED-RANK,ground-burst,0.0,Fire|Physical,15457.0,3091.4,3091.4,3400.54,712.59,712.59,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,3091.4,3400.54,3400.54,3400.54,3400.54,6,6,6,29,29,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.16998,0.16998,Fire: flat 1446-1446 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 15457 -> applied 3091 | Physical: flat 675-675 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/rokwind_01.dbr,Avinnia of the Western Winds,159,NO,records/skills/nonplayerskillsgdx3/bossskills/avinnia_gust.dbr,gdx3,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Physical|Pierce,15034.51,3006.9,3006.9,3307.59,696.19,696.19,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,3006.9,3307.59,3307.59,3307.59,3307.59,7,7,7,29,29,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.16534,0.16534,Physical: flat 996-996 x attr 4.7510 x total 2.3200 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0 | Pierce: flat 1364-1364 x attr 4.7510 x total 2.3200 x type 1.0000 = raw 15035 -> applied 3007
records/creatures/enemies/boss&quest/chthonianservitor_lunalvalgoth.dbr,"Lunal'Valgoth, Steward of Darkness",159,159,records/skills/nonplayerskillsgdx1/bossskills/lunalvalgoth_spitburst.dbr,gdx1,Skill_AttackProjectile,0,28,MEASURED-RANK,single-hit,0.0,Life|Physical,14879.77,2975.95,2975.95,3273.55,685.98,685.98,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,2975.95,3273.55,3273.55,3273.55,3273.55,7,7,7,30,30,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.16364,0.16364,Life: flat 1392-1392 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 14880 -> applied 2976 | Physical: flat 895-1074 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_undead_01.dbr,"Raddoth, Lord Hierophant",160,NO,records/skills/nonplayerskillsgdx3/attackcharge/wight_charge.dbr,gdx3,Skill_AttackPathCharge,0,28,MEASURED-RANK,single-hit,100.0,Life|Physical,14772.47,2954.49,2954.49,3249.94,504.5,504.5,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,2954.49,3249.94,3249.94,3249.94,3249.94,7,7,7,40,40,0.0,0.0,0.0,2.5,0,0.0,0.0,0.0,NO,NO,0.16246,0.16246,Life: flat 910-910 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 14772 -> applied 2954 | Physical: flat 2093-2276 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/korvaakmessenger_02.dbr,"Okaloth ~ ""The Messenger""",159,NO,records/skills/nonplayerskillsgdx2/bossskills/messenger_02_cleavefire.dbr,gdx2,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Fire|Physical,14569.77,2913.95,2913.95,3205.35,671.69,671.69,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,2913.95,3205.35,3205.35,3205.35,3205.35,7,7,7,30,30,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.16023,0.16023,Fire: flat 1363-1363 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 14570 -> applied 2914 | Physical: flat 1524-1524 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,"Okaloth ~ ""The Messenger""",159,159,records/skills/nonplayerskillsgdx2/bossskills/messenger_02_cleavefire.dbr,gdx2,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Fire|Physical,14569.77,2913.95,2913.95,3205.35,671.69,671.69,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,2913.95,3205.35,3205.35,3205.35,3205.35,7,7,7,30,30,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.16023,0.16023,Fire: flat 1363-1363 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 14570 -> applied 2914 | Physical: flat 1524-1524 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_kymon_01.dbr,Curate Ignus,160,160,records/skills/nonplayerskillsgdx3/bossskills/nemesis/kymon1_wpattack1.dbr,gdx3,Skill_WPAttack_BasicAttack,0,28,MEASURED-RANK,single-hit,25.0,Fire|Physical,14350.4,2870.08,2870.08,3157.09,490.09,490.09,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,2870.08,3157.09,3157.09,3157.09,3157.09,7,7,7,41,41,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,NO,NO,0.15781,0.15781,Fire: flat 884-884 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 14350 -> applied 2870 | Physical: flat 980-1025 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_kymon_01.dbr,Curate Ignus,160,160,records/skills/nonplayerskillsgdx3/bossskills/nemesis/kymon1_wpattack2.dbr,gdx3,Skill_WPAttack_BasicAttack,0,28,MEASURED-RANK,single-hit,25.0,Fire|Physical,14350.4,2870.08,2870.08,3157.09,490.09,490.09,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,2870.08,3157.09,3157.09,3157.09,3157.09,7,7,7,41,41,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,NO,NO,0.15781,0.15781,Fire: flat 884-884 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 14350 -> applied 2870 | Physical: flat 980-1025 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_kymon_01.dbr,Curate Ignus,160,160,records/skills/nonplayerskillsgdx3/bossskills/nemesis/kymon1_wpattack3.dbr,gdx3,Skill_WPAttack_AttackWave,0,28,MEASURED-RANK,single-hit,10.0,Fire|Physical,14350.4,2870.08,2870.08,3157.09,490.09,490.09,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,2870.08,3157.09,3157.09,3157.09,3157.09,7,7,7,41,41,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.15781,0.15781,Fire: flat 884-884 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 14350 -> applied 2870 | Physical: flat 855-873 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/hero/wendigocannibal_h02.dbr,Haldra the Bloodlust,160,NO,records/skills/nonplayerskills/heroskills/ordarion_chaosblink.dbr,base,Skill_AttackWeaponBlink,0,28,MEASURED-RANK,single-hit,100.0,Chaos|Life|Physical,14118.51,2822.97,2828.29,3111.12,586.15,586.15,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,2828.29,3111.12,3111.12,3111.12,3111.12,7,7,7,35,35,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.15552,0.15552,Chaos: flat 1064-1064 x attr 5.3126 x total 2.2400 x type 1.0000 = raw 12662 -> applied 2532 | Life: flat 115-115 x attr 5.3126 x total 2.2400 x type 1.0000 = raw 1369 -> applied 274 | Physical: flat 629-827 x attr 4.7641 x total 2.2400 x type 0.0100 = raw 88 -> applied 22
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,Avris Marrowill,159,159,records/skills/nonplayerskillsgdx1/bossskills/avris_bloodlink_tethermod.dbr,gdx1,SkillSecondary_Tether,0,28,MEASURED-RANK,single-hit,0.0,Life|Physical,8968.48,2793.95,2793.95,3073.34,1513.73,1513.73,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,2793.95,3073.34,3073.34,3073.34,3073.34,7,7,7,14,14,0.0,0.0,0.0,0.0,0,0.0,5.0,1000.25,NO,NO,0.15363,0.15363,Life: flat 839-839 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 8968 -> applied 1794 | Physical: flat 643-643 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0 | PercentCurrentLife: 5% x 20005 (at full) = 1000  [no resistance field known -- DECLARED]
records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,"Grava'Thul, the Voiddrinker",160,NO,records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_charge.dbr,gdx1,Skill_AttackWeaponCharge,0,28,MEASURED-RANK,single-hit,100.0,Chaos|Physical,13895.87,2779.17,2779.17,3057.09,474.57,474.57,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,2779.17,3057.09,3057.09,3057.09,3057.09,7,7,7,43,43,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,NO,NO,0.15282,0.15282,Chaos: flat 856-856 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 13896 -> applied 2779 | Physical: flat 2053-2364 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_wendigo_02.dbr,Reaper of Rot,160,NO,records/skills/nonplayerskillsgdx3/bossskills/nemesis/wendigo2_teleport.dbr,gdx3,Skill_AttackRadiusTeleport,0,28,MEASURED-RANK,ground-burst,0.0,Physical|Poison,13571.2,2714.24,2714.24,2985.66,463.48,463.48,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,2714.24,2985.66,2985.66,2985.66,2985.66,7,7,7,44,44,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,NO,NO,0.14925,0.14925,Physical: flat 669-669 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0 | Poison: flat 836-836 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 13571 -> applied 2714
records/creatures/enemies/nemesis/nemesis_kymon_02.dbr,The Iron Maiden,160,NO,records/skills/nonplayerskills/bossskills/nemesis/ironmaiden_ringofiron.dbr,base,Skill_BuffAttackRadiusDuration,0,28,MEASURED-RANK,single-hit,0.0,Pierce,13506.38,2701.28,2701.28,2971.4,514.48,514.48,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,2701.28,2971.4,2971.4,2971.4,2971.4,7,7,7,39,39,0.0,0.0,0.0,4.0,0,20.0,0.0,0.0,NO,NO,0.14853,0.14853,Pierce: flat 1008-1008 x attr 5.7755 x total 2.3200 x type 1.0000 = raw 13506 -> applied 2701
records/creatures/enemies/nemesis/nemesis_undead_02b.dbr,"Moosilauke, the Chillwind",160,NO,records/skills/nonplayerskills/bossskills/nemesis/moosilauke_chillingsurge_buff.dbr,base,SkillBuff_DebufFreeze,1,28,DERIVED-INHERITED-RANK,single-hit,0.0,Cold,13425.09,2685.02,2685.02,2953.52,458.49,458.49,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,2685.02,2953.52,2953.52,2953.52,2953.52,7,7,7,44,44,0.0,0.0,0.0,9.0,0,0.0,0.0,0.0,NO,NO,0.14764,0.14764,Cold: flat 827-827 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 13425 -> applied 2685
records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",160,NO,records/skills/nonplayerskills/bossskills/nemesis/fabius_wpattack01.dbr,base,Skill_WPAttack_BasicAttack,0,28,MEASURED-RANK,single-hit,25.0,Cold|Physical|Pierce,11903.4,2380.68,2380.68,2618.75,448.55,448.55,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,2380.68,2618.75,2618.75,2618.75,2618.75,8,8,8,45,45,0.0,0.0,0.0,0.0,3,4.0,0.0,0.0,NO,NO,0.1309,0.1309,Cold: flat 57-57 x attr 6.4419 x total 3.3700 x type 1.0000 = raw 1237 -> applied 247 | Physical: flat 828-1240 x attr 5.7755 x total 3.3700 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0 | Pierce: flat 548-548 x attr 5.7755 x total 3.3700 x type 1.0000 = raw 10666 -> applied 2133
