record,archive,override_layers,class,depth,reached_via,field,value
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowPoisonChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowPoisonDurationMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowPoisonDurationMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowPoisonDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowPoisonGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowPoisonMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowPoisonMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowPoisonModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowPoisonModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowPoisonXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowRunSpeedChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowRunSpeedDurationMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowRunSpeedDurationMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowRunSpeedDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowRunSpeedGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowRunSpeedMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowRunSpeedMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowRunSpeedModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowRunSpeedModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveSlowRunSpeedXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveStunChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveStunGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveStunMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveStunMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveStunModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveStunModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveStunXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveTauntChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveTauntGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveTauntMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveTauntMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,offensiveTauntXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,physicalDamageQualifier,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,pierceDamageQualifier,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,poisonDamageQualifier,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationColdChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationColdGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationColdMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationColdMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationColdModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationColdModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationColdXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationFireChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationFireGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationFireMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationFireMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationFireModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationFireModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationFireXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationGlobalChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLifeChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLifeGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLifeMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLifeMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLifeModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLifeModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLifeXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLightningChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLightningGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLightningMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLightningModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLightningModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationLightningXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPercentCurrentLifeChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPercentCurrentLifeMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPercentCurrentLifeMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPercentCurrentLifeXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPercentcurrentLifeGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPhysicalChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPhysicalGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPhysicalMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPhysicalMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPhysicalModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPhysicalModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPhysicalXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceRatioChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceRatioGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceRatioMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceRatioMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceRatioModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceRatioModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceRatioXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPierceXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPoisonChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPoisonGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPoisonMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPoisonMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPoisonModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPoisonModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationPoisonXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowAttackSpeedChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowAttackSpeedDurationMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowAttackSpeedDurationMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowAttackSpeedDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowAttackSpeedDurationModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowAttackSpeedGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowAttackSpeedMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowAttackSpeedMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowAttackSpeedModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowAttackSpeedModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowAttackSpeedXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowBleedingChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowBleedingDurationMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowBleedingDurationMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowBleedingDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowBleedingDurationModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowBleedingGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowBleedingMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowBleedingMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowBleedingModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowBleedingModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowBleedingXOR,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowColdChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowColdDurationMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowColdDurationMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowColdDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowColdDurationModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowColdGlobal,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowColdMax,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowColdMin,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowColdModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowColdModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,retaliationSlowColdXOR,False
