record,archive,display_name,monster_classification,wave,level,own_leech_resist_pct,difficulty_leech_resist_pct,survival_wave_leech_resist_pct,total_leech_resist_pct,max_resist_field,adcth_mult_COUPLED,adcth_mult_DECOUPLED,weapon_portion_raw_LO,weapon_portion_raw_HI,weapon_portion_applied_LO,weapon_portion_applied_HI,heal_per_hit_COUPLED_LO,heal_per_hit_COUPLED_HI,heal_per_hit_DECOUPLED_LO,heal_per_hit_DECOUPLED_HI,mitigation_grade,ehp_lo,ehp_hi,n_sources,sources,grade,basis
records/creatures/enemies/hero/springscrab_h04.dbr,sm3,Muckclaw ~ Unstoppable,Hero,156,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,446783,457157,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/springscrab_h04.dbr,sm3,Muckclaw ~ Unstoppable,Hero,157,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,447590,457975,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/springscrab_h04.dbr,sm3,Muckclaw ~ Unstoppable,Hero,158,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,448397,458794,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/springscrab_h04.dbr,sm3,Muckclaw ~ Unstoppable,Hero,159,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,449205,459612,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/springscrab_h04.dbr,sm3,Muckclaw ~ Unstoppable,Hero,160,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,450012,460431,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h01.dbr,sm3,Iceskorn,Hero,151,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,442747,453064,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h01.dbr,sm3,Iceskorn,Hero,152,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,443554,453883,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h01.dbr,sm3,Iceskorn,Hero,153,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,444361,454701,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h01.dbr,sm3,Iceskorn,Hero,154,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,445169,455520,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h01.dbr,sm3,Iceskorn,Hero,155,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,445976,456338,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h01.dbr,sm3,Iceskorn,Hero,156,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,446783,457157,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h01.dbr,sm3,Iceskorn,Hero,157,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,447590,457975,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h01.dbr,sm3,Iceskorn,Hero,158,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,448397,458794,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h01.dbr,sm3,Iceskorn,Hero,159,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,449205,459612,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h01.dbr,sm3,Iceskorn,Hero,160,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,450012,460431,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h02.dbr,sm3,Vileclaw,Hero,151,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,442747,453064,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h02.dbr,sm3,Vileclaw,Hero,152,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,443554,453883,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h02.dbr,sm3,Vileclaw,Hero,153,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,444361,454701,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h02.dbr,sm3,Vileclaw,Hero,154,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,445169,455520,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h02.dbr,sm3,Vileclaw,Hero,155,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,445976,456338,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h02.dbr,sm3,Vileclaw,Hero,156,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,446783,457157,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h02.dbr,sm3,Vileclaw,Hero,157,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,447590,457975,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h02.dbr,sm3,Vileclaw,Hero,158,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,448397,458794,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h02.dbr,sm3,Vileclaw,Hero,159,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,449205,459612,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h02.dbr,sm3,Vileclaw,Hero,160,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,450012,460431,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h03.dbr,sm3,Mudflinger ~ Reflective,Hero,151,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,442747,453064,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h03.dbr,sm3,Mudflinger ~ Reflective,Hero,152,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,443554,453883,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h03.dbr,sm3,Mudflinger ~ Reflective,Hero,153,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,444361,454701,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h03.dbr,sm3,Mudflinger ~ Reflective,Hero,154,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,445169,455520,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h03.dbr,sm3,Mudflinger ~ Reflective,Hero,155,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,445976,456338,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h03.dbr,sm3,Mudflinger ~ Reflective,Hero,156,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,446783,457157,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h03.dbr,sm3,Mudflinger ~ Reflective,Hero,157,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,447590,457975,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h03.dbr,sm3,Mudflinger ~ Reflective,Hero,158,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,448397,458794,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h03.dbr,sm3,Mudflinger ~ Reflective,Hero,159,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,449205,459612,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h03.dbr,sm3,Mudflinger ~ Reflective,Hero,160,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,450012,460431,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h04.dbr,sm3,Chaosshell ~ Voidtouched,Hero,151,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,442747,453064,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h04.dbr,sm3,Chaosshell ~ Voidtouched,Hero,152,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,443554,453883,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h04.dbr,sm3,Chaosshell ~ Voidtouched,Hero,153,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,444361,454701,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h04.dbr,sm3,Chaosshell ~ Voidtouched,Hero,154,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,445169,455520,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h04.dbr,sm3,Chaosshell ~ Voidtouched,Hero,155,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,445976,456338,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h04.dbr,sm3,Chaosshell ~ Voidtouched,Hero,156,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,446783,457157,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h04.dbr,sm3,Chaosshell ~ Voidtouched,Hero,157,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,447590,457975,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h04.dbr,sm3,Chaosshell ~ Voidtouched,Hero,158,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,448397,458794,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h04.dbr,sm3,Chaosshell ~ Voidtouched,Hero,159,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,449205,459612,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h04.dbr,sm3,Chaosshell ~ Voidtouched,Hero,160,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,450012,460431,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h05.dbr,sm3,Thornshell ~ Bramble,Hero,151,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,442747,453064,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h05.dbr,sm3,Thornshell ~ Bramble,Hero,152,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,443554,453883,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h05.dbr,sm3,Thornshell ~ Bramble,Hero,153,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,444361,454701,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h05.dbr,sm3,Thornshell ~ Bramble,Hero,154,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,445169,455520,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h05.dbr,sm3,Thornshell ~ Bramble,Hero,155,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,445976,456338,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h05.dbr,sm3,Thornshell ~ Bramble,Hero,156,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,446783,457157,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h05.dbr,sm3,Thornshell ~ Bramble,Hero,157,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,447590,457975,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h05.dbr,sm3,Thornshell ~ Bramble,Hero,158,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,448397,458794,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h05.dbr,sm3,Thornshell ~ Bramble,Hero,159,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,449205,459612,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampcrab_h05.dbr,sm3,Thornshell ~ Bramble,Hero,160,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,5837.22,14713.66,373.874,942.41,1495.496,3769.64,MEASURED,450012,460431,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampgolem_h01.dbr,sm3,Ferrosius ~ Swift,Hero,151,107,50.0,65.0,0.0,115.0,0.0,0.0,1.0,9674.04,23330.1,6130.91,15690.15,0.0,0.0,1570.739,4019.816,MEASURED,569330,582590,2,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0; passiveproperties_swampgolemchampion.dbr.defensiveSlowLifeLeach=40.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/hero/swampgolem_h01.dbr,sm3,Ferrosius ~ Swift,Hero,152,107,50.0,65.0,0.0,115.0,0.0,0.0,1.0,9674.04,23330.1,6130.91,15690.15,0.0,0.0,1570.739,4019.816,MEASURED,570368,583643,2,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0; passiveproperties_swampgolemchampion.dbr.defensiveSlowLifeLeach=40.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
