entry_id,wave,t_abs_s,t_since_wave_s,r_gpx,r_m_lo119,r_m_hi125,bearing_deg,n_frames,lifetime_s,r_min_gpx,basis
E03034,160,851.3,12.3,454.243,3.8172,3.6339,150.666,8,0.3,454.243,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03035,160,851.3167,12.3167,411.114,3.4547,3.2889,96.144,8,0.2333,367.878,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03036,160,851.4167,12.4167,338.144,2.8415,2.7052,48.74,8,0.1333,313.498,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03037,160,851.4167,12.4167,386.873,3.251,3.095,92.815,6,0.2166,380.184,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03038,160,851.4167,12.4167,435.465,3.6594,3.4837,133.545,11,0.2833,435.465,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03039,160,851.5,12.5,396.971,3.3359,3.1758,92.31,6,0.1,396.971,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03040,160,851.5,12.5,226.292,1.9016,1.8103,91.013,7,0.2833,205.183,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03041,160,851.5667,12.5667,401.62,3.375,3.213,80.975,15,0.4166,307.178,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03042,160,851.6,12.6,529.029,4.4456,4.2322,180.605,20,0.4833,209.256,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03043,160,851.6167,12.6167,60.049,0.5046,0.4804,10.723,25,0.9,51.554,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03044,160,851.6333,12.6333,15.189,0.1276,0.1215,142.192,12,0.4167,11.569,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03045,160,851.65,12.65,586.767,4.9308,4.6941,130.106,8,0.2667,586.767,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03046,160,851.6833,12.6833,560.719,4.7119,4.4858,124.55,12,0.4167,534.937,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03047,160,851.7,12.7,572.956,4.8148,4.5836,273.803,43,0.7,558.025,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03048,160,851.7,12.7,445.996,3.7479,3.568,270.0,43,0.7,432.031,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03049,160,851.7167,12.7167,583.863,4.9064,4.6709,281.259,8,0.1166,583.863,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03050,160,851.7167,12.7167,445.757,3.7459,3.5661,274.89,33,0.5333,440.368,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03051,160,851.8333,12.8333,550.06,4.6224,4.4005,96.472,11,0.4,486.071,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03052,160,851.85,12.85,115.622,0.9716,0.925,41.943,6,0.1333,96.189,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03053,160,851.9167,12.9167,553.362,4.6501,4.4269,123.076,7,0.1166,527.956,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03054,160,851.9333,12.9333,508.238,4.2709,4.0659,66.089,7,0.1,485.391,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03055,160,852.0,13.0,568.195,4.7747,4.5456,137.662,6,0.0833,568.195,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03056,160,852.05,13.05,597.17,5.0182,4.7774,76.639,26,0.7833,431.694,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03057,160,852.1167,13.1167,486.418,4.0875,3.8913,135.679,15,0.4166,486.418,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03058,160,852.15,13.15,501.496,4.2143,4.012,103.374,11,0.1667,500.153,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03059,160,852.1667,13.1667,399.875,3.3603,3.199,139.485,7,0.2166,364.149,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03060,160,852.1667,13.1667,129.751,1.0903,1.038,22.354,9,0.2333,115.182,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03061,160,852.1833,13.1833,606.045,5.0928,4.8484,74.103,7,0.15,572.051,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03062,160,852.2167,13.2167,413.993,3.4789,3.3119,86.954,9,0.1333,408.587,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03063,160,852.2333,13.2333,568.475,4.7771,4.5478,81.605,6,0.2167,557.406,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03064,160,852.2833,13.2833,458.594,3.8537,3.6688,129.873,8,0.25,408.22,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03065,160,852.3167,13.3167,561.039,4.7146,4.4883,127.817,12,0.3333,558.911,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03066,160,852.35,13.35,785.718,6.6027,6.2857,97.827,7,0.2333,762.637,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03067,160,852.4833,13.4833,535.017,4.4959,4.2801,85.712,9,0.35,453.379,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03068,160,852.5,13.5,498.934,4.1927,3.9915,121.272,7,0.2,479.666,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03069,160,852.5833,13.5833,768.742,6.46,6.1499,95.374,6,0.0834,768.742,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03070,160,852.6333,13.6333,501.58,4.215,4.0126,74.86,6,0.0834,501.58,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03071,160,852.6333,13.6333,1073.575,9.0216,8.5886,143.86,19,0.4167,1058.291,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03072,160,852.65,13.65,529.63,4.4507,4.237,79.337,12,0.3,516.192,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03073,160,852.65,13.65,350.163,2.9425,2.8013,128.087,17,0.5333,345.443,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03074,160,852.6833,13.6833,329.933,2.7725,2.6395,127.533,10,0.25,329.933,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03075,160,852.75,13.75,1066.843,8.9651,8.5347,106.78,52,0.85,1040.13,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03076,160,852.7667,13.7667,348.947,2.9323,2.7916,226.091,6,0.0833,340.815,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03077,160,852.7833,13.7833,393.625,3.3078,3.149,118.364,9,0.3834,392.015,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03078,160,852.8833,13.8833,518.89,4.3604,4.1511,108.658,8,0.2167,471.682,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03079,160,852.9333,13.9333,789.478,6.6343,6.3158,106.256,12,0.3,777.212,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03080,160,853.0,14.0,405.969,3.4115,3.2478,125.717,6,0.2167,405.969,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03081,160,853.0,14.0,322.122,2.7069,2.577,116.355,15,0.3333,233.791,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03082,160,853.0667,14.0667,1034.872,8.6964,8.279,142.864,59,1.0,704.806,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03083,160,853.2333,14.2333,348.377,2.9275,2.787,122.659,6,0.1834,301.222,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03084,160,853.3167,14.3167,211.644,1.7785,1.6932,112.502,8,0.2666,113.127,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03085,160,853.3667,14.3667,43.976,0.3695,0.3518,197.243,7,0.4333,41.532,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03086,160,853.4,14.4,273.54,2.2987,2.1883,101.386,9,0.3167,187.13,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03087,160,853.4667,14.4667,173.465,1.4577,1.3877,143.812,13,0.2333,131.83,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03088,160,853.4667,14.4667,313.112,2.6312,2.5049,119.042,7,0.25,235.102,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03089,160,853.4667,14.4667,273.789,2.3007,2.1903,88.954,12,0.4166,232.939,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03090,160,853.4833,14.4833,289.54,2.4331,2.3163,119.369,9,0.2667,223.802,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03091,160,853.55,14.55,325.839,2.7381,2.6067,85.776,18,0.6167,288.586,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03092,160,853.5667,14.5667,351.557,2.9543,2.8125,72.451,8,0.2,348.15,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03093,160,853.5667,14.5667,785.291,6.5991,6.2823,219.723,8,0.25,781.673,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03094,160,853.6,14.6,659.218,5.5396,5.2737,270.0,10,0.15,659.218,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03095,160,853.6,14.6,664.804,5.5866,5.3184,262.567,8,0.2,664.804,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03096,160,853.6,14.6,570.299,4.7924,4.5624,281.121,19,0.3,566.018,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03097,160,853.6,14.6,820.762,6.8972,6.5661,219.863,8,0.3167,811.964,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03098,160,853.6,14.6,562.481,4.7267,4.4998,273.465,58,0.9833,557.896,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03099,160,853.65,14.65,64.334,0.5406,0.5147,348.31,7,0.15,54.963,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03100,160,853.6667,14.6667,749.076,6.2948,5.9926,224.312,10,0.3,712.178,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03101,160,853.8333,14.8333,21.73,0.1826,0.1738,194.897,6,0.2,20.022,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03102,160,853.8333,14.8333,1055.064,8.8661,8.4405,106.406,28,0.4834,1050.533,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03103,160,853.9,14.9,44.87,0.3771,0.359,119.361,7,0.15,44.87,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03104,160,853.9833,14.9833,343.303,2.8849,2.7464,95.516,7,0.2,343.303,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03105,160,853.9833,14.9833,325.984,2.7394,2.6079,110.47,9,0.3334,325.984,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03106,160,854.0,15.0,298.883,2.5116,2.3911,90.0,16,0.6167,279.821,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03107,160,854.0333,15.0333,252.488,2.1217,2.0199,92.043,6,0.0834,252.488,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03108,160,854.0333,15.0333,349.986,2.9411,2.7999,86.068,7,0.2,346.083,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03109,160,854.05,15.05,1200.714,10.09,9.6057,126.547,8,0.1333,1200.714,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03110,160,854.0667,15.0667,157.016,1.3195,1.2561,115.663,6,0.1666,157.016,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03111,160,854.0667,15.0667,1183.41,9.9446,9.4673,126.324,9,0.1666,1183.41,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03112,160,854.0667,15.0667,173.988,1.4621,1.3919,66.994,13,0.75,173.988,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03113,160,854.1167,15.1167,262.013,2.2018,2.0961,93.063,8,0.3166,262.013,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03114,160,854.15,15.15,447.612,3.7614,3.5809,274.87,6,0.1167,446.589,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03115,160,854.15,15.15,499.585,4.1982,3.9967,274.362,25,0.4333,499.437,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03116,160,854.15,15.15,91.961,0.7728,0.7357,18.905,16,0.5167,45.22,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03117,160,854.2333,15.2333,446.932,3.7557,3.5755,269.744,19,0.35,444.134,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03118,160,854.2333,15.2333,165.445,1.3903,1.3236,64.969,21,0.8,155.332,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03119,160,854.25,15.25,460.022,3.8657,3.6802,275.238,14,0.2167,456.728,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03120,160,854.4833,15.4833,100.881,0.8477,0.8071,319.754,21,0.6,33.895,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03121,160,854.5,15.5,91.908,0.7723,0.7353,96.874,7,0.1,91.908,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03122,160,854.5833,15.5833,8.439,0.0709,0.0675,276.805,6,0.2,8.439,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03123,160,854.5833,15.5833,194.615,1.6354,1.5569,255.113,7,0.2334,194.615,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03124,160,854.6333,15.6333,351.649,2.955,2.8132,76.348,10,0.35,351.649,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03125,160,854.6667,15.6667,188.862,1.5871,1.5109,102.538,34,0.6666,188.862,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03126,160,854.7667,15.7667,54.511,0.4581,0.4361,172.146,19,0.3666,9.365,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03127,160,854.7667,15.7667,669.136,5.623,5.3531,220.739,101,1.8666,27.461,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03128,160,854.9167,15.9167,581.339,4.8852,4.6507,82.488,11,0.5,459.033,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03129,160,854.95,15.95,515.556,4.3324,4.1244,81.073,9,0.25,515.556,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03130,160,855.0,16.0,259.43,2.1801,2.0754,83.804,22,0.8667,201.501,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03131,160,855.05,16.05,282.484,2.3738,2.2599,79.186,14,0.3833,282.484,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03132,160,855.1,16.1,401.123,3.3708,3.209,71.692,9,0.2167,401.123,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03133,160,855.1667,16.1667,283.821,2.3851,2.2706,83.729,6,0.15,281.903,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03134,160,855.2,16.2,1058.558,8.8954,8.4685,106.689,30,0.4833,1057.666,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03135,160,855.2167,16.2167,206.883,1.7385,1.6551,101.148,14,0.45,206.883,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E03136,160,855.2333,16.2333,313.162,2.6316,2.5053,81.923,6,0.2,313.162,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
