archive,map,dbr,x,y,z
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/trappoint_07.dbr,78.5785,17.8031,45.9843
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/defensepoint_02.dbr,73.5593,18.2173,52.1809
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/controllers/controlobjects/patrolpoint_01.dbr,80.065,18.2099,52.438
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/spawnbeacon_02.dbr,94.8803,16.7165,52.0815
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/spawnpoint06.dbr,91.2772,16.65,43.8866
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/spawnpoint06_fx.dbr,97.1306,16.65,40.7776
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/spawnbeacon_04.dbr,64.2319,18.21,76.5711
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/trappoint_08.dbr,53.4479,16.65,95.9515
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/spawnbeacon_05.dbr,65.9925,16.6519,83.7704
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier11spawnpoint01.dbr,38.5494,16.6547,75.2141
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier04spawnpoint01.dbr,36.0651,16.4834,64.6048
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier12spawnpoint01.dbr,35.6603,16.4788,64.6395
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier13spawnpoint01.dbr,35.789,16.4738,64.4179
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier10spawnpoint01.dbr,35.605,16.4758,64.6042
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier08spawnpoint01.dbr,35.9832,16.4927,64.7488
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier09spawnpoint01.dbr,35.8184,16.4878,65.0698
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier17spawnpoint01.dbr,35.9347,16.4975,64.9047
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier16spawnpoint01.dbr,36.1679,16.4279,65.5468
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier03spawnpoint01.dbr,36.1703,16.4998,65.1743
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier05spawnpoint01.dbr,35.6575,16.4856,64.763
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier14spawnpoint01.dbr,35.6466,16.4848,64.7515
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier01spawnpoint01.dbr,35.5117,16.4838,64.7592
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier02spawnpoint01.dbr,35.5903,16.4607,65.1984
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier06spawnpoint01.dbr,35.6423,16.496,64.9424
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier07spawnpoint01.dbr,35.641,16.4992,64.9986
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier15spawnpoint01.dbr,35.7481,16.4659,65.18
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/controllers/controlobjects/patrolpoint_01.dbr,36.147,15.3464,75.8288
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/trappoint_02.dbr,51.3874,18.0926,72.316
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/defensepoint_04.dbr,54.0694,18.2098,66.7683
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/defensepoint_npc_04.dbr,62.567,18.2149,68.9214
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/spawnpoint02.dbr,60.2914,16.65,89.1674
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/trappoint_06.dbr,53.8495,16.65,95.4938
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/controllers/controlobjects/patrolpoint_01.dbr,50.4214,16.9806,79.4521
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/controllers/controlobjects/patrolpoint_01.dbr,86.0833,16.6506,79.4831
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/defensepoint_npc_03.dbr,73.1179,18.2094,73.4394
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/trappoint_03.dbr,72.7095,18.2301,64.2131
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/defensepoint_03.dbr,77.4724,18.21,59.4574
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/controllers/controlobjects/patrolpoint_01.dbr,72.7061,18.2107,67.0072
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/trappoint_01.dbr,92.3721,16.6524,74.4473
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/spawnbeacon_03.dbr,91.7926,16.6307,92.68
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/spawnpoint03.dbr,91.5757,16.6509,85.1971
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier17spawnpoint01.dbr,20.1842,10.6345,52.2397
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier16spawnpoint01.dbr,36.9198,13.4246,44.2536
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier14spawnpoint01.dbr,36.6994,13.4168,44.2726
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier11spawnpoint01.dbr,36.6444,13.5384,43.7921
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier05spawnpoint01.dbr,35.9832,13.5374,43.6362
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier02spawnpoint01.dbr,36.6894,13.5387,43.1691
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier15spawnpoint01.dbr,36.6202,13.466,43.0027
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/spawnbeacon_05.dbr,36.508,13.4599,43.1029
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier09spawnpoint01.dbr,36.4672,13.4822,42.5535
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier07spawnpoint01.dbr,36.2879,13.4512,43.211
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier03spawnpoint01.dbr,36.8495,13.4606,43.2771
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier01spawnpoint01.dbr,36.6723,13.4567,43.2815
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier10spawnpoint01.dbr,36.6691,13.4562,43.2933
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier04spawnpoint01.dbr,36.624,13.452,43.381
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier12spawnpoint01.dbr,36.5579,13.4533,43.3071
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier06spawnpoint01.dbr,36.3498,13.5388,43.5251
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier13spawnpoint01.dbr,36.4185,13.5385,43.6722
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier08spawnpoint01.dbr,36.5189,13.5386,43.6806
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/controllers/controlobjects/patrolpoint_01.dbr,36.6968,13.5389,43.6482
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/controllers/controlobjects/patrolpoint_01.dbr,39.3245,13.7153,61.3592
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/controllers/player/spawnplayer.dbr,15.4828,13.9042,87.7911
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/trappoint_04.dbr,1.7472,12.6293,72.7202
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/trappoint_08.dbr,19.1901,15.6353,73.6764
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/playerspawnpoint.dbr,0.3487,12.7383,77.8712
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/controllers/controlobjects/patrolpoint_01.dbr,10.593,12.5574,77.5413
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier18spawnpoint01.dbr,11.9926,12.7827,111.0085
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/tier19spawnpoint01.dbr,11.1814,12.6072,110.7341
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/spawnbeacon_04.dbr,8.7476,11.979,101.9853
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/trappoint_05.dbr,1.4814,13.1764,91.17
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/defensepoint_npc_01.dbr,7.9672,12.4248,92.7033
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/controllers/controlobjects/patrolpoint_01.dbr,18.2204,15.6103,91.8341
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/spawnpoint02.dbr,16.4645,13.4236,105.7563
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/spawnpoint05.dbr,30.2274,15.3909,70.8869
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/defensepoint_npc_02.dbr,27.5461,14.1118,66.8367
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/defensepoint_02.dbr,20.5203,15.7154,73.7949
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/trappoint_02.dbr,20.7533,16.1539,69.1081
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/trappoint_01.dbr,24.8235,15.504,77.8124
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/controllers/controlobjects/patrolpoint_01.dbr,30.2428,15.5359,78.4921
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/controllers/controlobjects/patrolpoint_01.dbr,33.696,16.0238,80.065
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/controllers/controlobjects/patrolpoint_01.dbr,45.3001,14.2796,70.9885
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/defensepoint_npc_03.dbr,58.4044,14.0725,74.9188
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/defensepoint_03.dbr,46.1609,15.9025,79.6714
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/defensepoint_01.dbr,23.5504,13.7114,99.4605
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/trappoint_03.dbr,32.4736,14.8419,93.8461
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/controllers/controlobjects/patrolpoint_01.dbr,36.5033,16.0983,91.6962
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/controllers/controlobjects/patrolpoint_01.dbr,24.7254,13.7643,100.1166
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/controllers/controlobjects/patrolpoint_01.dbr,35.9563,13.8619,106.7526
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/controllers/controlobjects/patrolpoint_01.dbr,50.0001,13.8703,89.0735
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/spawnbeacon_03.dbr,36.3395,14.6685,117.9957
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/spawnpoint04.dbr,46.8699,13.54,113.3305
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/spawnbeacon_01.dbr,84.682,11.4967,96.9151
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/spawnpoint03.dbr,65.2709,13.5436,64.9397
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/spawnpoint06.dbr,71.774,13.5359,93.9932
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/spawnpoint06_fx.dbr,71.6841,13.555,89.4931
survivalmode3/resources/Maps.arc,survivalworld_d.map,records/scriptentities/spawnbeacon_02.dbr,64.6952,13.2211,89.7919
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/controllers/controlobjects/patrolpoint_01.dbr,53.2031,9.0,44.5223
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/trappoint_01.dbr,45.7205,9.187,60.4655
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/playerspawnpoint.dbr,50.5922,8.7235,56.5982
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/controllers/player/spawnplayer.dbr,60.0008,7.9501,53.8795
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/defensepoint_04.dbr,62.5526,7.9557,56.9602
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/controllers/controlobjects/patrolpoint_01.dbr,48.9521,7.903,65.4214
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/spawnbeacon_02.dbr,94.7556,6.2835,15.9405
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/spawnpoint02.dbr,82.3997,7.0199,28.9462
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/trappoint_02.dbr,74.699,8.2199,32.5898
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/controllers/controlobjects/patrolpoint_01.dbr,66.5019,8.4445,40.5027
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/trappoint_08.dbr,75.3537,7.9144,41.4454
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/defensepoint_npc_04.dbr,68.8603,7.9501,48.2553
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/defensepoint_npc_01.dbr,66.0176,7.9505,52.4525
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/defensepoint_01.dbr,78.295,7.9618,54.9936
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/trappoint_06.dbr,76.8736,7.9567,54.272
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/controllers/controlobjects/patrolpoint_01.dbr,67.0138,8.3372,60.4696
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/controllers/controlobjects/patrolpoint_01.dbr,70.5738,8.6638,62.8461
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/trappoint_04.dbr,96.3226,8.0704,59.6285
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/defensepoint_npc_02.dbr,89.0119,8.1273,58.867
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/controllers/controlobjects/patrolpoint_01.dbr,82.4914,7.9596,63.7631
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/controllers/controlobjects/patrolpoint_01.dbr,90.4706,8.535,51.6337
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/spawnbeacon_03.dbr,117.2383,7.9578,63.4625
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/spawnpoint04.dbr,106.8802,7.0642,64.4495
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier20spawnpoint01.dbr,31.4884,6.6394,66.9753
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier18spawnpoint01.dbr,34.188,6.75,77.8519
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier19spawnpoint01.dbr,34.3813,6.75,77.4864
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier11spawnpoint01.dbr,34.2808,6.75,76.9587
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier14spawnpoint01.dbr,34.9709,6.75,76.9853
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier07spawnpoint01.dbr,34.0733,6.75,78.1488
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier03spawnpoint01.dbr,34.981,6.75,77.4971
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier13spawnpoint01.dbr,34.3958,6.75,77.643
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier15spawnpoint01.dbr,34.6037,6.75,77.8347
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier01spawnpoint01.dbr,34.4955,6.75,77.6677
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier12spawnpoint01.dbr,34.461,6.75,77.6246
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier17spawnpoint01.dbr,34.4262,6.75,77.9553
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier16spawnpoint01.dbr,34.6972,6.75,77.1991
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier02spawnpoint01.dbr,34.5472,6.75,77.4687
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier04spawnpoint01.dbr,34.4135,6.75,77.5545
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/spawnbeacon_01.dbr,34.5557,6.75,77.3922
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier08spawnpoint01.dbr,34.2503,6.75,77.3541
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier06spawnpoint01.dbr,34.2126,6.75,77.2659
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier09spawnpoint01.dbr,33.6948,6.75,78.0854
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier10spawnpoint01.dbr,34.448,6.75,77.006
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/tier05spawnpoint01.dbr,34.6627,6.75,78.4414
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/trappoint_07.dbr,34.6689,6.75,78.1902
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/defensepoint_npc_03.dbr,53.6517,7.9041,69.5382
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/controllers/controlobjects/patrolpoint_01.dbr,61.0299,8.0184,67.9036
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/defensepoint_03.dbr,69.3104,8.7416,68.1365
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/defensepoint_02.dbr,65.0895,8.2146,71.1187
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/controllers/controlobjects/patrolpoint_01.dbr,72.8792,8.5494,70.6059
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/trappoint_03.dbr,82.3206,8.0095,68.8982
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/controllers/controlobjects/patrolpoint_01.dbr,81.3129,8.1089,70.3627
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/controllers/controlobjects/patrolpoint_01.dbr,64.6454,8.0736,83.1971
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/spawnbeacon_04.dbr,82.0858,10.6172,88.5716
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/spawnpoint06_fx.dbr,91.752,10.3258,85.7873
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/spawnpoint06.dbr,91.8783,10.3175,85.499
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/spawnpoint03.dbr,63.9247,6.7671,103.0088
survivalmode3/resources/Maps.arc,survivalworld_e.map,records/scriptentities/spawnbeacon_05.dbr,71.4716,7.0304,99.8853
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/spawnbeacon_02.dbr,68.0363,1.8295,20.098
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/spawnpoint02.dbr,74.6626,1.0,20.961
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/controllers/controlobjects/patrolpoint_01.dbr,19.4239,1.8295,63.3168
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier20spawnpoint01.dbr,17.8121,1.0,71.1332
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier18spawnpoint01.dbr,17.9501,1.0,71.4815
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier11spawnpoint01.dbr,21.1815,-6.7793,68.0581
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/trappoint_08.dbr,48.3641,-2.8525,69.2798
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/controllers/player/spawnplayer.dbr,56.3027,1.0014,26.8123
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/controllers/controlobjects/patrolpoint_01.dbr,41.6755,1.0,38.3071
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/controllers/controlobjects/patrolpoint_01.dbr,70.5994,4.7508,47.2565
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/defensepoint_02.dbr,76.0553,7.1505,29.5722
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/spawnpoint05.dbr,49.7765,4.3,56.1444
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/trappoint_05.dbr,56.989,4.3,55.163
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/controllers/controlobjects/patrolpoint_01.dbr,55.1695,4.3,53.0863
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/defensepoint_01.dbr,51.0439,4.3,67.368
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/trappoint_07.dbr,49.495,4.5,63.8208
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/trappoint_04.dbr,55.6366,4.3,66.4026
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/defensepoint_npc_02.dbr,68.5232,4.3,54.9373
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/defensepoint_npc_04.dbr,76.6432,4.7508,53.6542
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/defensepoint_04.dbr,73.0881,4.3193,54.4548
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/trappoint_06.dbr,74.5,4.5,57.0
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/controllers/controlobjects/patrolpoint_01.dbr,67.7288,4.3,66.7026
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/controllers/controlobjects/patrolpoint_01.dbr,90.5886,0.1146,41.379
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/spawnbeacon_03.dbr,90.3803,0.9998,49.9763
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/spawnpoint04.dbr,102.906,1.0,50.8236
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/trappoint_03.dbr,102.9783,1.0,50.9223
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/controllers/controlobjects/patrolpoint_01.dbr,90.0447,0.9977,60.7351
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier01spawnpoint01.dbr,13.5946,-6.2117,75.124
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier03spawnpoint01.dbr,19.4042,1.0,69.9476
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier17spawnpoint01.dbr,19.8128,1.0,69.9506
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier16spawnpoint01.dbr,19.6923,1.0,69.8839
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier02spawnpoint01.dbr,19.511,1.0,69.834
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier08spawnpoint01.dbr,19.8914,1.0,69.9187
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier15spawnpoint01.dbr,19.8021,1.0,70.0186
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier04spawnpoint01.dbr,19.7481,1.0,70.114
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier09spawnpoint01.dbr,19.9123,1.0,69.8457
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier07spawnpoint01.dbr,19.7801,1.0,69.9477
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier12spawnpoint01.dbr,19.9292,1.0,69.919
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier14spawnpoint01.dbr,19.7977,1.0,69.9454
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier05spawnpoint01.dbr,19.7304,1.0,70.1163
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/spawnbeacon_01.dbr,19.5716,1.0,70.087
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier13spawnpoint01.dbr,19.6671,1.0,69.8836
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier10spawnpoint01.dbr,19.5448,1.0,69.9933
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/tier06spawnpoint01.dbr,19.8137,1.0,69.8623
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/trappoint_02.dbr,53.7276,4.7508,74.6493
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/controllers/controlobjects/patrolpoint_01.dbr,44.2641,9.7295,83.4012
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/defensepoint_03.dbr,57.0,4.5,72.5
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/defensepoint_npc_03.dbr,57.0,4.5,72.5
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/spawnpoint03.dbr,45.7272,0.9244,88.1745
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/spawnbeacon_05.dbr,47.1692,1.0,99.8661
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/controllers/controlobjects/patrolpoint_01.dbr,54.2831,6.08,100.7627
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/spawnbeacon_04.dbr,91.9286,-3.5856,80.7917
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/controllers/controlobjects/patrolpoint_01.dbr,87.4009,0.94,77.5943
survivalmode3/resources/Maps.arc,survivalworld_f.map,records/scriptentities/spawnpoint06_fx.dbr,88.1924,-3.7742,90.4941
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/playerspawnpoint.dbr,22.6905,-0.5692,57.6683
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/defensepoint_01.dbr,40.4758,-1.1131,51.1664
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/controllers/controlobjects/patrolpoint_01.dbr,57.183,-0.0601,54.6073
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/controllers/player/spawnplayer.dbr,51.0996,-0.8262,56.4188
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/controllers/controlobjects/patrolpoint_01.dbr,48.0418,-0.9679,58.1643
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/spawnbeacon_01.dbr,69.9076,-1.8943,32.7592
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/spawnpoint04.dbr,66.897,0.0932,31.5945
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/controllers/controlobjects/patrolpoint_01.dbr,79.6836,-5.4719,54.1872
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/trappoint_04.dbr,68.3731,0.8762,46.0229
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/controllers/controlobjects/patrolpoint_01.dbr,77.9147,0.8017,54.0439
survivalmode3/resources/Maps.arc,survivalworld_g.map,records/scriptentities/defensepoint_02.dbr,68.8556,0.1933,59.3631
