record,display_name,archetype_tag,stratum,status,arz_owners,threat_tier,level_min,level_max,wave_first,wave_last,n_actors,n_champion_actors,life_modifier_pct_min,life_modifier_pct_max,mesh,mesh_body,mesh_file,mesh_scale,base_texture,anim_table,controller,controller_class,monster_classification,character_attack_speed,character_attack_speed_tag,character_spellcast_speed,character_run_speed,walk_speed,run_speed_jitter,disable_movement,min_rotation_speed,max_rotation_speed,num_attack_slots,n_slots_decoded,waiting_anim_delay_ms,death_anim_blend_time,basic_attack_anims,basic_attack_anim_weights,basic_attack_anim_speeds,basic_attack_anim_durs_s,basic_attack_dur_s,basic_swing_period_s,anim_classes_alt,skill_classes,n_skill_classes,damage_types,damage_types_nonphysical,damage_types_dot,control_effects,n_control_effects,range_band_modal,range_band_chanceweighted,range_band_profile,life_equation,character_life,character_life_modifier,bio_record,pools,pool_kinds,ctrl_MaxPursuitDistance,ctrl_PursuitTime,ctrl_ViewDistance,ctrl_InnerViewDistance,ctrl_MaxYViewDistance,ctrl_RoamBehavior,ctrl_RoamDistance,ctrl_MinRoamDistance,ctrl_MinTimeBeforeRoam,ctrl_MaxTimeBeforeRoam,ctrl_ChanceToIdleOnPatrol,ctrl_MinPatrolIdleTime,ctrl_MaxPatrolIdleTime,ctrl_WanderDistance,ctrl_MinWanderDistance,ctrl_TeleportToLeaderDistance,ctrl_fleeDistance,ctrl_FleeBehavior,ctrl_FleeChance,ctrl_DodgeChance,ctrl_DodgeDistance,ctrl_MinDodgeDistance,ctrl_DodgeDelay,ctrl_enemyTooClose,ctrl_EmoteBeforePursuingChance,ctrl_ChanceToRespondToDistressCall,ctrl_minSwingPause,ctrl_maxSwingPause,ctrl_RepositionChance,tree_n_skills,tree_unresolved,tree_skill_classes,tree_roles,tree_damage_types,tree_control_effects,tree_summons,n_summons,damage_types_union,damage_types_union_nonphysical,damage_types_dot_union,control_effects_union,n_control_effects_union,n_skills_total,mesh_key
records/creatures/enemies/boss&quest/cultist_cultleader_01.dbr,Bloodlord Thalonis,cultist_cultleader_01,boss&quest,OK,base|gdx2|sm_mod,boss,106,106,154,154,2,0,312.0,312.0,creatures/npcs/humanmale12a.msh,npcs,humanmale12a.msh,1.100000023841858,,records/creatures/pc/anm_malepc.dbr,records/controllers/enemy/controller_humanchthonic_bosscaster.dbr,ControllerMonster,Quest,0.6000000238418579,CharacterAttackSpeedAverage,1.0,0.699999988079071,,0.0,,12.0,18.0,8,6,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.0|1.0,0.6333|0.6333,0.6333,1.0556,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackBuffRadius|Skill_AttackProjectileBurst|Skill_AttackRadius|Skill_AttackWave|Skill_SpawnPet|Skill_TargetedSpawnPet,6,Physical|Fire|Chaos|Life,Fire|Chaos|Life,SlowFire,TotalDamageReductionPercent,1,AnyRange,AnyRange,AnyRange:3|ShortRange:1|MediumRange:1,charLevel*1+3,,0.0,,chthonian_bloodlord,BOSS,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,10.0,NeverFlee,0,75,3.0,4.0,750,0.0,0,15,0.5,0.800000011920929,100,13,0,Skill_AttackBuffRadius|Skill_AttackProjectileBurst|Skill_AttackRadius|Skill_AttackWave|Skill_MonsterGenerator|Skill_OnDeathSpawnActor|Skill_Passive|Skill_SpawnPet|Skill_TargetedSpawnPet,attack:3|buff:1|other:2|passive:5|summon:2,Physical|Fire|Chaos|Life,TotalDamageReductionPercent,chthonianminion_b01_summon.dbr|chthonicshard_zap_b01_summon.dbr|d02_bosschest_dropped.dbr|loghorrean_void.dbr,4,Physical|Fire|Chaos|Life,Fire|Chaos|Life,SlowFire,TotalDamageReductionPercent,1,19,humanmale12a
records/creatures/enemies/boss&quest/cultist_summoner_01.dbr,"Karroz, Sigil of Ch'thon",cultist_summoner_01,boss&quest,OK,base|sm_mod,boss,106,106,167,167,2,0,338.0,338.0,creatures/npcs/humanmale03a_cultistleader.msh,npcs,humanmale03a_cultistleader.msh,1.100000023841858,,records/creatures/npcs/anm/anm_npc_cultistsummoner_malecombat.dbr,records/controllers/enemy/controller_humanchthonic_bosscaster.dbr,ControllerMonster,Quest,0.6000000238418579,CharacterAttackSpeedAverage,1.0,0.699999988079071,,0.0,,12.0,18.0,8,7,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.0|1.0,0.6333|0.6333,0.6333,1.0556,sHanded|dHanded|staff|ranged1h|ranged2h,Skill_AttackBuffRadius|Skill_AttackProjectileBurst|Skill_AttackRadiusLightning|Skill_BuffAttackRadiusDuration|Skill_BuffRadiusToggled|Skill_SpawnPet,6,Physical|Chaos|Life,Chaos|Life,,Stun|Confusion|Convert,3,AnyRange,AnyRange,AnyRange:3|LongRange:1|ShortRange:1,charLevel*1+3,,0.0,,chthonian_karroz,BOSS,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,10.0,NeverFlee,0,75,3.0,4.0,750,0.0,0,15,0.5,0.800000011920929,100,15,0,Skill_AttackBuffRadius|Skill_AttackProjectileBurst|Skill_AttackRadiusLightning|Skill_BuffAttackRadiusDuration|Skill_BuffRadiusToggled|Skill_Passive|Skill_PassiveOnLifeBuffSelf|Skill_SpawnPet,attack:2|buff:3|passive:6|summon:4,Physical|Chaos|Life,Stun|Confusion|Convert,chthoniandevourer_a01_summon.dbr|chthoniandevourer_b01_summon.dbr|chthoniandevourer_b02_summon.dbr|chthonianfiend_a01_summon.dbr,4,Physical|Chaos|Life,Chaos|Life,,Stun|Confusion|Convert,3,22,humanmale03a_cultistleader
records/creatures/enemies/boss&quest/dermapteran_madqueen.dbr,"Rashalga, the Mad Queen",dermapteran_madqueen,boss&quest,OK,base|sm_mod,boss,109,109,162,162,2,0,328.0,328.0,creatures/enemies/insects/dermapteranqueen_phase02.msh,insects,dermapteranqueen_phase02.msh,0.8999999761581421,creatures/enemies/insects/dermapteranqueen01b_dif.tex,records/creatures/enemies/anm/anm_dermapteranqueen_phase02.dbr,records/controllers/enemy/controller_boss_dermapteranqueen_02.dbr,ControllerMonster,Quest,1.25,CharacterAttackSpeedAverage,1.2999999523162842,1.399999976158142,1.0,,,4.0,6.0,8,5,5000,250.0,dermapteranqueen_phase02_attack_a01.anm|dermapteranqueen_phase02_attack_b01.anm,100.0|100.0,1.0|1.0,1.2000|1.2000,1.2,0.96,,Skill_AttackProjectileAreaEffect|Skill_AttackProjectileOrbiting|Skill_AttackWeapon|Skill_BuffSelfDuration|Skill_SpawnPetMonster,5,Physical|Poison|Chaos|Life,Poison|Chaos|Life,SlowPoison,SlowRunSpeed,1,AnyRange,AnyRange,AnyRange:3|MediumRange:1|ShortRange:1,charLevel*1+5,0.0,,,dermapteran_madqueen,BOSS,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,15,0.30000001192092896,0.30000001192092896,100,12,0,Skill_AttackProjectileAreaEffect|Skill_AttackProjectileOrbiting|Skill_AttackProjectileRing|Skill_AttackWeapon|Skill_BuffSelfDuration|Skill_OnDeathSpawnActor|Skill_Passive|Skill_SpawnPetMonster,attack:4|buff:1|other:1|passive:5|summon:1,Physical|Poison|Chaos|Life,SlowRunSpeed,d03_bosschest_dropped.dbr|wormworldrot_a01_summon.dbr,2,Physical|Poison|Chaos|Life,Poison|Chaos|Life,SlowPoison,SlowRunSpeed,1,17,dermapteranqueen_phase02
records/creatures/enemies/boss&quest/dravis.dbr,"Dravis, Son of Uroboruuk",dravis,boss&quest,OK,gdx2|sm2,boss,109,109,169,169,2,0,342.0,342.0,creatures/npcs/humanmale19a_riggs.msh,npcs,humanmale19a_riggs.msh,1.149999976158142,creatures/npcs/humanmale19b_dif.tex,records/creatures/enemies/anm/anm_dravis.dbr,records/controllers/enemy/controller_boss_dravis.dbr,ControllerMonster,Quest,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.0,,,4.0,8.0,8,5,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5067,sHanded|dHanded|dualRanged|ranged1h|ranged2h,Skill_AttackProjectile|Skill_AttackProjectileAreaEffect|Skill_AttackProjectileFan|Skill_AttackRadiusDisengage|Skill_SpawnPet,5,Physical|Pierce|Fire|Life,Pierce|Fire|Life,SlowLife,SlowRunSpeed|SlowDamageMult,2,AnyRange,AnyRange,AnyRange:2|MediumRange:1|ShortRange:1,charLevel*1,0.0,0.0,,human_dravis,BOSS,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,75,5.0,4.0,3000,0.0,0,20,0.5,0.800000011920929,45,13,0,Skill_AttackBuff|Skill_AttackProjectile|Skill_AttackProjectileAreaEffect|Skill_AttackProjectileFan|Skill_AttackRadiusDisengage|Skill_MonsterGenerator|Skill_OnDeathSpawnActor|Skill_Passive|Skill_SpawnPet,attack:4|buff:1|other:2|passive:5|summon:1,Physical|Pierce|Fire|Life,SlowRunSpeed|SlowDamageMult,d03_bosschest_dropped.dbr|dravis_thrall_01.dbr|skeleton_a02_summon.dbr,3,Physical|Pierce|Fire|Life,Pierce|Fire|Life,SlowLife,SlowRunSpeed|SlowDamageMult,2,18,humanmale19a_riggs
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,"Ishtal, the Mind Reaper",eldritcharmor_dreegmindreaper_01,boss&quest,OK,gdx2|sm2,boss,109,109,155,155,2,0,314.0,314.0,creatures/enemies/eldritcharmor/eldritcharmor02a_fireboss.msh,eldritcharmor,eldritcharmor02a_fireboss.msh,1.899999976158142,creatures/enemies/eldritcharmor/eldritcharmor02f_dif.tex,records/creatures/enemies/anm/anm_eldritcharmor_bossfire.dbr,records/controllers/enemy/controller_boss_mindreaper_01.dbr,ControllerMonster,Quest,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.0,,,4.0,8.0,8,6,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5067,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackRadius|Skill_AttackRadiusDisengage|Skill_AttackRadiusLeap|Skill_AttackWeapon,4,Physical|Fire,Fire,SlowPhysical|SlowFire,Stun|SlowTotalSpeed,2,ShortRange,ShortRange,ShortRange:4|LongRange:1,charLevel*1,0.0,0.0,,eldritcharmor_mindreaper,BOSS,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,0,0.0,0.0,5000,0.0,0,75,0.550000011920929,1.2000000476837158,0,12,0,Skill_AktaiosMirage|Skill_AttackRadius|Skill_AttackRadiusDisengage|Skill_AttackRadiusLeap|Skill_AttackWeapon|Skill_Passive,attack:6|other:1|passive:5,Physical|Fire|Cold,Stun|SlowTotalSpeed,mindreaper_summon.dbr,1,Physical|Fire|Cold,Fire|Cold,SlowPhysical|SlowFire,Stun|SlowTotalSpeed,2,18,eldritcharmor02a_fireboss
records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,"Alkamos, Lord Executioner",ghost_stepsoftorment_01,boss&quest,OK,base|sm_mod,boss,106,106,166,166,1,0,336.0,336.0,creatures/enemies/ghost/ghost_m_a01.msh,ghost,ghost_m_a01.msh,1.2000000476837158,,records/creatures/enemies/anm/anm_ghost_male.dbr,records/controllers/enemy/controller_boss_alkamos.dbr,ControllerMonster,Quest,1.2000000476837158,CharacterAttackSpeedAverage,0.8999999761581421,0.800000011920929,1.0,,,4.0,8.0,8,3,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.4222,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackSpellChaos|Skill_AttackWeapon|Skill_AttackWeaponBlink,3,Physical|Cold,Cold,,Freeze|SlowRunSpeed|SlowAttackSpeed,3,MediumRange,MediumRange,MediumRange:1|ShortRange:1|LongRange:1,charLevel*1,0.0,0.0,,ghost_alkamos,BOSS,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,5.0,NeverFlee,0,30,2.0,2.0,5000,0.0,0,15,0.30000001192092896,0.800000011920929,100,9,0,Skill_AttackSpellChaos|Skill_AttackWeapon|Skill_AttackWeaponBlink|Skill_Passive|Skill_PassiveOnLifeBuffSelf,attack:3|passive:6,Physical|Cold,Freeze|SlowRunSpeed|SlowAttackSpeed,,0,Physical|Cold,Cold,,Freeze|SlowRunSpeed|SlowAttackSpeed,3,12,ghost_m_a01
records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,Tempest Spawn,giant_tempesttotem_02,boss&quest,OK,gdx3|sm3,boss,109,109,169,169,1,0,342.0,342.0,creatures/enemies/giant/giantboss01a_fire.msh,giant,giantboss01a_fire.msh,1.149999976158142,,records/creatures/enemies/anm/anm_giant.dbr,records/controllers/enemy/controller_giant.dbr,ControllerMonster,Quest,1.2000000476837158,CharacterAttackSpeedAverage,1.149999976158142,1.100000023841858,1.0,15.0,,4.0,8.0,4,3,5000,250.0,giant_attack_a01.anm|giant_attack_b01.anm|giant_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.8267|0.9867|0.9333,0.9156,0.763,dHanded|spear2h,Skill_AttackProjectile|Skill_AttackProjectileAreaEffect|Skill_AttackProjectileRing,3,Physical|Fire,Fire,SlowFire,Stun|SlowDefensiveAbility,2,ShortRange,ShortRange,ShortRange:1|MediumRange:1|AnyRange:1,charLevel*1,0.0,,,giant_totem,BOSS,125.0,10000,80.0,4.0,10.0,Roam,3.0,2.0,6000,12000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,100,0.5,1.0,0,10,0,Skill_AttackProjectile|Skill_AttackProjectileAreaEffect|Skill_AttackProjectileRing|Skill_OnDeathSpawnActor|Skill_Passive|Skill_TargetedSpawnPet,attack:3|other:1|passive:5|summon:1,Physical|Fire,Stun|SlowDefensiveAbility,d02_bosschest_dropped.dbr|giantfire_moltenpool.dbr,2,Physical|Fire,Fire,SlowFire,Stun|SlowDefensiveAbility,2,13,giantboss01a_fire
records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,Tempest Spawn,giant_tempesttotem_06,boss&quest,OK,gdx3|sm3,boss,109,109,169,169,1,0,342.0,342.0,creatures/enemies/giant/giantboss01a_ice.msh,giant,giantboss01a_ice.msh,1.149999976158142,,records/creatures/enemies/anm/anm_giant.dbr,records/controllers/enemy/controller_giant.dbr,ControllerMonster,Quest,1.2000000476837158,CharacterAttackSpeedAverage,1.149999976158142,1.100000023841858,1.0,15.0,,4.0,8.0,4,2,5000,250.0,giant_attack_a01.anm|giant_attack_b01.anm|giant_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.8267|0.9867|0.9333,0.9156,0.763,dHanded|spear2h,Skill_AttackPattern|Skill_AttackProjectileRing,2,Physical|Cold,Cold,,Freeze,1,ShortRange,ShortRange,ShortRange:1|MediumRange:1,charLevel*1,0.0,,,giant_totem,BOSS,125.0,10000,80.0,4.0,10.0,Roam,3.0,2.0,6000,12000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,100,0.5,1.0,0,10,0,SkillSecondary_AttackProjectileDrop|Skill_AttackPattern|Skill_AttackProjectileRing|Skill_MonsterGenerator|Skill_OnDeathSpawnActor|Skill_Passive,attack:2|other:3|passive:5,Physical|Cold,Freeze,d02_bosschest_dropped.dbr|trap_icespike_hero_a01.dbr,2,Physical|Cold,Cold,,Freeze,1,12,giantboss01a_ice
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,Yurra Voideye,human_chthonickurn_shaman_01,boss&quest,OK,gdx3|sm3,boss,109,109,156,156,1,0,316.0,316.0,creatures/npcs/humanfemale13e.msh,npcs,humanfemale13e.msh,1.2999999523162842,creatures/npcs/humanfemale13e_dif.tex,records/creatures/enemies/anm/anm_humankurnfemale_floating.dbr,records/controllers/enemy/controller_kurnchthonic_shamanboss.dbr,ControllerMonster,Quest,1.0,CharacterAttackSpeedAverage,1.0,0.800000011920929,0.699999988079071,15.0,,4.0,8.0,4,6,5000,250.0,heroine01_sword1h_attack_a01.anm|heroine01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5067,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackBuffRadius|Skill_AttackPattern|Skill_AttackProjectile|Skill_AttackRadiusLeap|Skill_AttackWave|Skill_Shapeshift,6,Physical|Pierce|Chaos,Pierce|Chaos,SlowBleeding,Stun,1,AnyRange,AnyRange,AnyRange:2|ShortRange:1|MediumRange:1|LongRange:1,charLevel*1,0.0,0.0,,kurnchthonic_shaman,BOSS,125.0,10000,80.0,4.0,10.0,Roam,5.0,3.0,6000,12000,75,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,0,0.0,0.0,5000,3.0,0,75,0.800000011920929,1.600000023841858,0,13,0,SkillSecondary_AttackRadius|Skill_AttackBuffRadius|Skill_AttackPattern|Skill_AttackProjectile|Skill_AttackRadiusLeap|Skill_AttackWave|Skill_OnDeathSpawnActor|Skill_Passive|Skill_Shapeshift,attack:4|buff:1|other:3|passive:5,Physical|Pierce|Chaos|Life,Stun|SlowDamageMult,d03_bosschest_dropped.dbr,1,Physical|Pierce|Chaos|Life,Pierce|Chaos|Life,SlowBleeding,Stun|SlowDamageMult,2,19,humanfemale13e
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,Terrnox,humanascendant_terrnox,boss&quest,OK,gdx1|gdx2|sm1,boss,106,106,164,164,1,0,332.0,332.0,creatures/enemies/possessed/possessed_a01.msh,possessed,possessed_a01.msh,1.2000000476837158,,records/creatures/enemies/anm/anm_nemesisascended.dbr,records/controllers/enemy/controller_humanpossessed_rangedcaster.dbr,ControllerMonster,Quest,0.75,CharacterAttackSpeedAverage,0.75,1.0,0.699999988079071,15.0,,4.0,8.0,8,5,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.6756,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackProjectileBurst|Skill_AttackProjectileDrop|Skill_AttackProjectileRing|Skill_AttackWeaponBlink|Skill_WeaponPool_ChargedLinear,5,Physical|Pierce|Cold,Pierce|Cold,SlowCold,Stun|Freeze|SlowDamageMult,3,LongRange,LongRange,LongRange:1|MediumRange:1|ShortRange:1|AnyRange:1,charLevel*1,0.0,0.0,,humanascendant_terrnox,BOSS,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,10.0,NeverFlee,0,75,3.0,4.0,3000,0.0,0,15,0.949999988079071,1.7999999523162842,45,11,0,Skill_AttackProjectileBurst|Skill_AttackProjectileDrop|Skill_AttackProjectileRing|Skill_AttackWeaponBlink|Skill_OnDeathSpawnActor|Skill_Passive|Skill_WeaponPool_ChargedLinear,attack:5|other:1|passive:5,Physical|Pierce|Cold|Elemental,Stun|Freeze|SlowDamageMult,d02_bosschest_dropped.dbr,1,Physical|Pierce|Cold|Elemental,Pierce|Cold|Elemental,SlowCold,Stun|Freeze|SlowDamageMult,3,16,possessed_a01
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,Avris Marrowill,humanwendigo_darkwood_01,boss&quest,OK,gdx1|gdx2|sm1,boss,109,109,159,159,2,0,322.0,322.0,creatures/npcs/humanfemale04a.msh,npcs,humanfemale04a.msh,1.2000000476837158,creatures/npcs/humanfemale04a_wendigo_dif.tex,records/creatures/pc/anm_femalepc.dbr,records/controllers/enemy/controller_boss_cultwendigo.dbr,ControllerMonster,Quest,0.75,CharacterAttackSpeedAverage,0.75,0.6600000262260437,0.699999988079071,15.0,,4.0,8.0,4,6,5000,250.0,heroine01_sword1h_attack_a01.anm|heroine01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.6756,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackBuff|Skill_AttackProjectileFan|Skill_AttackProjectileRing|Skill_AttackRadius|Skill_AttackSpellChaosSpawnPet|Skill_BuffSelfToggled,6,Physical|Aether|Life,Aether|Life,SlowBleeding|SlowLife,Petrify|SlowDefensiveAbility|SlowOffensiveAbility,3,ShortRange,ShortRange,ShortRange:2|LongRange:1|AnyRange:1,charLevel*1,0.0,0.0,,humanwendigo_gloomwald,BOSS,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,75,5.0,4.0,3000,0.0,0,20,1.2999999523162842,1.899999976158142,45,13,0,SkillSecondary_Tether|Skill_AttackBuff|Skill_AttackProjectileFan|Skill_AttackProjectileRing|Skill_AttackRadius|Skill_AttackSpellChaosSpawnPet|Skill_BuffSelfToggled|Skill_OnDeathSpawnActor|Skill_Passive,attack:3|buff:2|other:2|passive:5|summon:1,Physical|Aether|Life,Petrify|SlowDefensiveAbility|SlowOffensiveAbility,d02_bosschest_dropped.dbr|wraith_c01_summon.dbr,2,Physical|Aether|Life,Aether|Life,SlowBleeding|SlowLife,Petrify|SlowDefensiveAbility|SlowOffensiveAbility,3,19,humanfemale04a
records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,Astros the Sunherald,korvaak_lieutenant_03,boss&quest,OK,gdx2|sm2,boss,109,109,164,164,2,0,332.0,332.0,creatures/enemies/korvaakschosen/korvaakschosen01a_m.msh,korvaakschosen,korvaakschosen01a_m.msh,1.25,,records/creatures/pc/anm_malepc.dbr,records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,ControllerMonster,Quest,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.0,,,4.0,8.0,8,5,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5067,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackProjectileRing|Skill_AttackRadiusLeap|Skill_AttackWeapon|Skill_BuffSelfToggled|Skill_WeaponPool_ChargedFinale,5,Physical|Fire,Fire,SlowFire,Stun|TotalDamageReductionPercent,2,ShortRange,ShortRange,ShortRange:1|LongRange:1|MediumRange:1,charLevel*1,0.0,0.0,,korvaakchosen_sunspire,BOSS,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,0,0.0,0.0,5000,0.0,0,75,0.550000011920929,1.2000000476837158,0,12,0,Skill_AttackProjectileAreaEffect|Skill_AttackProjectileRing|Skill_AttackRadiusLeap|Skill_AttackWeapon|Skill_BuffSelfToggled|Skill_OnDeathSpawnActor|Skill_Passive|Skill_WeaponPool_ChargedFinale,attack:5|buff:1|other:1|passive:5,Physical|Fire,Stun|TotalDamageReductionPercent,d02_bosschest_dropped.dbr,1,Physical|Fire,Fire,SlowFire,Stun|TotalDamageReductionPercent,2,17,korvaakschosen01a_m
records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,"Manifestation of Korvaak, the Eldritch Sun",korvaakfinal_02,boss&quest,OK,gdx2|sm2,boss,109,109,169,169,1,0,342.0,342.0,creatures/enemies/boss_korvaak/boss_korvaak01a_p02.msh,boss_korvaak,boss_korvaak01a_p02.msh,1.0,,records/creatures/enemies/anm/anm_korvaak_p2.dbr,records/controllers/enemy/controller_boss_korvaak.dbr,ControllerMonster,Quest,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.0,,,4.0,6.0,12,6,5000,250.0,boss_korvaak01a_p03_attackmelee_a01.anm|boss_korvaak01a_p03_attackmelee_b01.anm|boss_korvaak01a_p03_attackmelee_c01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.0333|0.8667|1.1000,1.0,1.0,,Skill_AttackProjectileRing|Skill_AttackRadiusTeleport|Skill_AttackWeaponRadius|Skill_SpawnPet|Skill_TargetedSpawnPet|Skill_WeaponPool_ChargedLinear,6,Physical|Fire|Lightning|Poison,Fire|Lightning|Poison,SlowFire|SlowPoison,SlowDefensiveAbility,1,AnyRange,AnyRange,AnyRange:2|ShortRange:1|MediumRange:1|LongRange:1,charLevel*1+5,0.0,,,korvaakfinal,BOSS,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,20,0.30000001192092896,0.30000001192092896,100,11,0,Skill_AttackProjectileRing|Skill_AttackRadiusTeleport|Skill_AttackWeaponRadius|Skill_Passive|Skill_SpawnPet|Skill_TargetedSpawnPet|Skill_WeaponPool_ChargedLinear,attack:4|passive:5|summon:2,Physical|Fire|Lightning|Poison|Elemental,SlowDefensiveAbility,pet_celestialeffigy.dbr|pet_eldritchrift.dbr,2,Physical|Fire|Lightning|Poison|Elemental,Fire|Lightning|Poison|Elemental,SlowFire|SlowPoison,SlowDefensiveAbility,1,17,boss_korvaak01a_p02
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,"Okaloth ~ ""The Messenger""",korvaakmessenger_02b,boss&quest,OK,gdx2|sm2,boss,109,109,159,159,1,0,322.0,322.0,creatures/enemies/eldritchgargoyle/eldritchgargoyle02b_fire.msh,eldritchgargoyle,eldritchgargoyle02b_fire.msh,1.75,,records/creatures/enemies/anm/anm_gargoyle_messenger.dbr,records/controllers/enemy/controller_boss_themessenger.dbr,ControllerMonster,Quest,1.0,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,,,4.0,8.0,8,5,5000,250.0,chthonianrylok_attack_a01.anm|chthonianrylok_attack_a02.anm,100.0|100.0,1.25|1.25,0.8800|1.0400,0.96,0.96,,Skill_AttackWave|Skill_AttackWeapon|Skill_BuffAttackRadiusDrop,3,Physical|Pierce|Fire,Pierce|Fire,SlowFire,,0,ShortRange,ShortRange,ShortRange:4|AnyRange:1,(charLevel*1.1)+2,0.0,0.0,,korvaakmessenger,BOSS,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,50,2.0,2.0,1500,0.0,0,75,0.4000000059604645,0.6000000238418579,100,12,0,Skill_AttackProjectileDrop|Skill_AttackWave|Skill_AttackWeapon|Skill_CharonGeysers|Skill_OnDeathSpawnActor|Skill_Passive|Skill_TurretFireControl,attack:4|other:3|passive:5,Physical|Pierce|Fire|Lightning,SlowRunSpeed|SlowDefensiveAbility,d03_bosschest_dropped.dbr,1,Physical|Pierce|Fire|Lightning,Pierce|Fire|Lightning,SlowFire,SlowRunSpeed|SlowDefensiveAbility,2,17,eldritchgargoyle02b_fire
