record,display_name,stratum,slot,skill,skill_class,chance_pct,delay_s,timeout_s,range_band,skill_cooldown_s,skill_active_duration_s,skill_charge_duration_s,instant_cast,allows_warmup,warmup_effect,wave_time_s,wave_distance,camera_shake_dur_s,time_between_attacks_ms,target_interval_s,distance_profile,anim_binding_grade,special_anim_ref,fallback_anm,fallback_anm_dur_s,special_anm,special_anm_frames,special_anm_dur_s,projectile,projectile_velocity,projectile_distance,projectile_launch_angle,damage_types_direct,damage_types_dot,control_effects,n_damage_ranks,skill_radius,skill_max_targets,skill_angle
records/creatures/enemies/chthoniandevourer_a01.dbr,Chthonian Hungerer,trash,special1,records/skills/nonplayerskills/attackmelee/chthoniandevourer_chomp.dbr,Skill_AttackWeapon,33.0,4.0,3.0,MediumRange,,,,,,,,,,,,Melee,DIRECT-REF,Chomp,,,devourer_attack_a01.anm,25,0.8333,,,,,Physical,,,60,,1,20.0
records/creatures/enemies/chthoniandevourer_b01.dbr,Chthonian Devourer,trash,special1,records/skills/nonplayerskills/attackmelee/chthoniandevourer_megachomp.dbr,Skill_AttackWeapon,100.0,7.0,3.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Chomp,,,devourer_attack_a01.anm,25,0.8333,,,,,Physical|Chaos,,,60,,1,20.0
records/creatures/enemies/chthoniandevourer_b02.dbr,Chthonian Gorger,trash,special1,records/skills/nonplayerskills/path/chthoniandevourer_vomit.dbr,Skill_AttackWave,100.0,9.0,3.0,ShortRange,3.0,,,,,,0.5,3.0,2.0,,,Melee,DIRECT-REF,Vomit,,,devourer_attackspit_a01.anm,51,1.7,,,,,Chaos,SlowPoison,,60,,,
records/creatures/enemies/chthonianherald_b01.dbr,Chthonian Portent,trash,basic,records/skills/nonplayerskillsgdx3/attackprojectile/chthonianherald_chaosblast.dbr,Skill_AttackProjectile,,,,,,,,,,,,,,,,Long,NO-REF,,chthonianherald_basicspell_a01.anm,1.1667,,,,records/fx/skillsothergdx3/projectile/chthonicorb_fxhomingprojectile.dbr,6.0,45.0,,Physical|Chaos,,,60,,,
records/creatures/enemies/chthonianherald_b01.dbr,Chthonian Portent,trash,special1,records/skills/nonplayerskillsgdx3/path/chthonianherald_chaosbreath.dbr,Skill_AttackWave,100.0,7.0,3.0,LongRange,,,,,,,1.0,16.0,,,,Moderate,DIRECT-REF,Wave,,,chthonianherald_aoe_a01.anm,41,1.3667,,,,,Fire|Chaos,,,60,,,
records/creatures/enemies/chthonianherald_b01.dbr,Chthonian Portent,trash,special2,records/skills/nonplayerskillsgdx3/attackcharge/chthonianherald_disengage.dbr,Skill_AttackRadiusDisengage,100.0,5.0,1.0,ShortRange,,,,,True,,,12.0,,,,Melee,DIRECT-REF,Disengage,,,chthonianherald_disengage_b01.anm,26,0.8667,,,,,,,SlowDefensiveAbility|SlowOffensiveAbility,60,4.0,,
records/creatures/enemies/chthonianherald_c01.dbr,Chthonian Omen,trash,basic,records/skills/nonplayerskillsgdx3/attackprojectile/chthonianherald_chaosblast.dbr,Skill_AttackProjectile,,,,,,,,,,,,,,,,Long,NO-REF,,chthonianherald_basicspell_a01.anm,1.1667,,,,records/fx/skillsothergdx3/projectile/chthonicorb_fxhomingprojectile.dbr,6.0,45.0,,Physical|Chaos,,,60,,,
records/creatures/enemies/chthonianherald_c01.dbr,Chthonian Omen,trash,special1,records/skills/nonplayerskillsgdx3/attackprojectile/chthonianherald_unleashchaoschannel.dbr,Skill_AttackProjectileFan,100.0,10.0,7.0,MediumRange,,,,,,,,,,,,Moderate,DIRECT-REF,ChannelForward,,,chthonianherald_channelforwards_a01.anm,121,4.0333,records/fx/skillsothergdx3/projectile/chthonicorb_fxprojectile.dbr,16.0,18.0,,Chaos,,,60,,,
records/creatures/enemies/chthonianherald_c01.dbr,Chthonian Omen,trash,special2,records/skills/nonplayerskillsgdx3/attackcharge/chthonianherald_teleport.dbr,Skill_AttackRadiusTeleport,100.0,5.0,2.0,LongRange,,,,,True,,,16.0,,,,Long,DIRECT-REF,Teleport,,,chthonianherald_teleport_a01.anm,21,0.7,,,,,Chaos,,SlowDefensiveAbility|SlowOffensiveAbility,60,4.5,,
records/creatures/enemies/chthonianherald_c01.dbr,Chthonian Omen,trash,initial,records/skills/nonplayerskillsgdx3/buffoffensive/chthonianherald_nauseatingvoid.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,chthonianherald_basicspell_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/chthonianrylok_a01.dbr,Void Rylok,trash,basic,records/skills/nonplayerskillsgdx1/attackmelee/chthonianrylok_brutalchaos.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,2.5,,,,,,,,,Melee,DIRECT-REF,DoubleStrikeFire,,,chthonianrylok_attackspecial_b01_fire.anm,45,1.5,,,,,Physical|Fire|Chaos,,,60,,1,20.0
records/creatures/enemies/chthonianrylok_a01.dbr,Void Rylok,trash,special1,records/skills/nonplayerskillsgdx1/attackprojectilering/chthonianrylok_chaoseruption.dbr,Skill_AttackProjectileRing,100.0,7.0,3.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,Roar,,,chthonianrylok_roar_a01.anm,43,1.4333,records/fx/skillsother/projectile/chthonic_fireball_projectile_burstfx01.dbr,16.0,18.0,,Physical|Fire|Chaos,,,60,,,
records/creatures/enemies/chthonianrylok_a01.dbr,Void Rylok,trash,special2,records/skills/nonplayerskills/attackcharge/genericphysical_charge.dbr,Skill_AttackWeaponCharge,70.0,4.0,,LongRange,,,,,True,,,,,,,Melee,REF-UNSATISFIED-BY-TABLE,Charge,,,,,,,,,,,,,5,,1,90.0
records/creatures/enemies/chthonianrylok_a01.dbr,Void Rylok,trash,special3,records/skills/nonplayerskillsgdx1/attackmelee/chthonianrylok_doubleswipe.dbr,Skill_AttackWeapon,70.0,4.0,2.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,DoubleStrike,,,chthonianrylok_attackspecial_b01.anm,45,1.5,,,,,Physical|Chaos,,,60,,1,20.0
records/creatures/enemies/chthonianrylok_b01.dbr,Void Taskmaster,trash,basic,records/skills/nonplayerskillsgdx1/attackmelee/chthonianrylok_brutalchaos.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,2.5,,,,,,,,,Melee,DIRECT-REF,DoubleStrikeFire,,,chthonianrylok_attackspecial_b01_fire.anm,45,1.5,,,,,Physical|Fire|Chaos,,,60,,1,20.0
records/creatures/enemies/chthonianrylok_b01.dbr,Void Taskmaster,trash,special1,records/skills/nonplayerskillsgdx1/attackprojectile/chthonianrylok_spineslam.dbr,Skill_AttackProjectile,100.0,7.0,3.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,Slam,,,chthonianrylok_attackspecial_c01.anm,39,1.3,records/fx/skillsothergdx1/projectile/obsidianspine_projectilefx01.dbr,14.0,18.0,,Physical|Chaos,,,60,,,
records/creatures/enemies/chthonianrylok_b01.dbr,Void Taskmaster,trash,special2,records/skills/nonplayerskills/attackcharge/genericphysical_charge.dbr,Skill_AttackWeaponCharge,100.0,5.0,1.0,MediumRange,,,,,True,,,,,,,Melee,REF-UNSATISFIED-BY-TABLE,Charge,,,,,,,,,,,,,5,,1,90.0
records/creatures/enemies/chthonianrylok_b01.dbr,Void Taskmaster,trash,special3,records/skills/nonplayerskillsgdx1/attackmelee/chthonianrylok_wingclaws.dbr,Skill_AttackWeapon,100.0,8.0,3.0,ShortRange,,,,,,,,,,,,Melee,REF-UNSATISFIED-BY-TABLE,Impale,,,,,,,,,,Pierce|Chaos,SlowBleeding,,60,,1,20.0
records/creatures/enemies/chthonianrylok_b01.dbr,Void Taskmaster,trash,dying,records/skills/nonplayerskills/aoe/chthonicminion_chaosblast.dbr,Skill_AttackRadius,,,,,,,,,,,,,1.25,,,Melee,NO-REF,,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,Chaos,SlowLife,,60,9.0,,
records/creatures/enemies/chthonianrylok_c01.dbr,Void Oppressor,trash,basic,records/skills/nonplayerskillsgdx1/attackmelee/chthonianrylok_brutalchaos.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,2.5,,,,,,,,,Melee,DIRECT-REF,DoubleStrikeFire,,,chthonianrylok_attackspecial_b01_fire.anm,45,1.5,,,,,Physical|Fire|Chaos,,,60,,1,20.0
records/creatures/enemies/chthonianrylok_c01.dbr,Void Oppressor,trash,special1,records/skills/nonplayerskillsgdx1/path/chthonianrylok_chaosclawswipes.dbr,Skill_AttackWave,100.0,9.0,5.0,ShortRange,,,,,,,0.75,4.0,,,,Moderate,REF-UNSATISFIED-BY-TABLE,GustNoFX,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,Pierce|Chaos,,,60,,,
records/creatures/enemies/chthonianrylok_c01.dbr,Void Oppressor,trash,special2,records/skills/nonplayerskillsgdx1/attackmelee/chthonianrylok_wingclaws.dbr,Skill_AttackWeapon,100.0,4.0,2.0,ShortRange,,,,,,,,,,,,Melee,REF-UNSATISFIED-BY-TABLE,Impale,,,,,,,,,,Pierce|Chaos,SlowBleeding,,60,,1,20.0
records/creatures/enemies/chthonianrylok_c01.dbr,Void Oppressor,trash,special3,records/skills/nonplayerskillsgdx1/attackprojectilering/chthonianrylok_chaoseruptiondouble.dbr,Skill_AttackProjectileRing,100.0,7.0,3.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,RoarDouble,,,chthonianrylok_roardouble_a01.anm,43,1.4333,records/fx/skillsother/projectile/chthonic_fireball_projectile_burstfx01.dbr,16.0,18.0,,Physical|Fire|Chaos,,,60,,,
records/creatures/enemies/chthonianrylok_c01.dbr,Void Oppressor,trash,initial,records/skills/nonplayerskillsgdx1/buffoffensive/chthonianrylok_auraofoppression.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/chthonianrylok_c01.dbr,Void Oppressor,trash,dying,records/skills/nonplayerskills/aoe/chthonicminion_chaosblast.dbr,Skill_AttackRadius,,,,,,,,,,,,,1.25,,,Melee,NO-REF,,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,Chaos,SlowLife,,60,9.0,,
records/creatures/enemies/chthonianwretch_a01.dbr,Voidlurker,trash,special1,records/skills/nonplayerskillsgdx1/attackradius/chthonianwretch_causticeruption.dbr,Skill_AttackRadius,80.0,8.0,1.0,ShortRange,,,,,,,,,,,,Melee,NO-REF,,voidfiend_attack_02.anm,1.4333,,,,,,,,Physical|Poison,SlowPoison,,60,4.800000190734863,,
records/creatures/enemies/chthonianwretch_b01.dbr,Voidlurker Blightbearer,trash,basic,records/skills/nonplayerskillsgdx1/attackprojectile/chthonianwretch_poisonorb.dbr,Skill_AttackProjectile,,,,,,,,,,,,,,,,Moderate,NO-REF,,voidfiend_attack_02.anm,1.4333,,,,records/fx/skillsothergdx1/projectile/acidorb_grenadeprojectilefx01.dbr,12.0,14.0,15.0,Poison|Chaos,SlowPoison,,60,,,
records/creatures/enemies/chthonianwretch_b01.dbr,Voidlurker Blightbearer,trash,special1,records/skills/nonplayerskillsgdx1/path/chthonianwretch_acidbreath.dbr,Skill_AttackWave,80.0,7.0,2.0,ShortRange,3.0,,,,,,0.5,3.5,2.0,,,Melee,DIRECT-REF,BreathAcid,,,voidfiend_cast_barfacid_01.anm,51,1.7,,,,,Poison,SlowPoison,,60,,,
records/creatures/enemies/chthonianwretch_b01.dbr,Voidlurker Blightbearer,trash,dying,records/skills/nonplayerskillsgdx1/attackradius/chthonianwretch_causticeruption.dbr,Skill_AttackRadius,,,,,,,,,,,,,,,,Melee,NO-REF,,voidfiend_attack_02.anm,1.4333,,,,,,,,Physical|Poison,SlowPoison,,60,4.800000190734863,,
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,special1,records/skills/nonplayerskills/buffoffensive/voidfiend_markofpain.dbr,Skill_AttackBuff,100.0,10.0,3.0,MediumRange,,,,,,,,,,,,,NO-REF,,voidfiend_attack_02.anm,1.4333,,,,,,,,,,,,,,
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,special2,records/skills/nonplayerskillsgdx1/path/chthonianwretch_acidbreath.dbr,Skill_AttackWave,100.0,3.0,0.0,ShortRange,3.0,,,,,,0.5,3.5,2.0,,,Melee,DIRECT-REF,BreathAcid,,,voidfiend_cast_barfacid_01.anm,51,1.7,,,,,Poison,SlowPoison,,60,,,
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,special3,records/skills/nonplayerskillsgdx1/buffattackradius/chthonianwretch_causticpresence.dbr,Skill_BuffAttackRadiusDuration,100.0,12.0,3.0,ShortRange,12.0,6.0,,,,,,,,,,Short,NO-REF,,voidfiend_attack_02.anm,1.4333,,,,,,,,Poison,,TotalDamageReductionPercent,60,3.5,,
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,dying,records/skills/nonplayerskillsgdx1/attackradius/chthonianwretch_causticeruption.dbr,Skill_AttackRadius,,,,,,,,,,,,,,,,Melee,NO-REF,,voidfiend_attack_02.anm,1.4333,,,,,,,,Physical|Poison,SlowPoison,,60,4.800000190734863,,
records/creatures/enemies/dranghoul_a01.dbr,Dranghoul,trash,basic,records/skills/nonplayerskillsgdx3/attackmelee/dranghoul_frenzy.dbr,Skill_WeaponPool_ChargedLinear,,,,,0.0,,3.0,,,,,,,,,Melee,NO-REF,,,,,,,,,,,,,,6,,,
records/creatures/enemies/dranghoul_b02.dbr,Dranghoul Pyromancer,trash,basic,records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_fireball.dbr,Skill_AttackProjectile,,,,,,,,,,,,,,,,Long,NO-REF,,dranghoul_01_attack_cast_a.anm,0.8667,,,,records/fx/skillsothergdx3/projectile/fireball_dranghoul_fxgrenadeprojectile.dbr,20.0,20.0,28.0,Physical|Fire,,,60,,,
records/creatures/enemies/dranghoul_c01.dbr,Dranghoul Butcher,trash,basic,records/skills/nonplayerskillsgdx3/attackmelee/dranghoul_frenzy.dbr,Skill_WeaponPool_ChargedLinear,,,,,0.0,,3.0,,,,,,,,,Melee,NO-REF,,,,,,,,,,,,,,6,,,
records/creatures/enemies/dranghoul_c01.dbr,Dranghoul Butcher,trash,special1,records/skills/nonplayerskillsgdx3/path/dranghoul_butcher.dbr,Skill_AttackWave,100.0,4.0,1.0,ShortRange,,,,,,,0.20000000298023224,5.0,,,,Short,DIRECT-REF,StabChannel,,,dranghoul_01_channel_stabs.anm,111,3.7,,,,,Physical,SlowBleeding,SlowRunSpeed,60,,,
records/creatures/enemies/dranghoul_c02.dbr,Dranghoul Oracle,trash,basic,records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_healingmist.dbr,Skill_AttackProjectile,,,,,,,,,,,,,,,,Long,NO-REF,,dranghoul_01_attack_cast_a.anm,0.8667,,,,records/fx/skillsothergdx3/projectile/healingmist_dranghoul_fxgrenadeprojectile.dbr,20.0,20.0,28.0,Physical|Poison,,,60,,,
records/creatures/enemies/dranghoul_c02.dbr,Dranghoul Oracle,trash,initial,records/skills/nonplayerskillsgdx3/buff/dranghoul_oracleaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,dranghoul_01_attack_cast_a.anm,0.8667,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_a01.dbr,Possessed Armor,trash,special1,records/skills/nonplayerskillsgdx2/path/eldritcharmor_firecleave.dbr,Skill_AttackWave,100.0,6.0,1.0,ShortRange,,,,,,,0.699999988079071,3.0,,,,Melee,DIRECT-REF,FireArc,,,hero01_sword1h_skill_firearc01.anm,29,0.9667,,,,,Physical|Fire,,,60,,,
records/creatures/enemies/eldritcharmor_a01.dbr,Possessed Armor,trash,special2,records/skills/nonplayerskillsgdx2/attackprojectile/eldritcharmor_fireorb.dbr,Skill_AttackProjectile,50.0,3.0,2.0,LongRange,,,,,,,,,,,,Long,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsothergdx2/projectile/eldritcharmor_fire_projectile_hugefx01.dbr,16.0,22.0,,Fire,,,60,,,
records/creatures/enemies/eldritcharmor_a02.dbr,Possessed Armor,trash,special1,records/skills/nonplayerskillsgdx2/path/eldritcharmor_icecleave.dbr,Skill_AttackWave,100.0,6.0,1.0,ShortRange,,,,,,,0.699999988079071,3.0,,,,Melee,DIRECT-REF,IceArc,,,hero01_sword1h_skill_icearc01.anm,29,0.9667,,,,,Physical|Cold,,,60,,,
records/creatures/enemies/eldritcharmor_a02.dbr,Possessed Armor,trash,special2,records/skills/nonplayerskillsgdx2/attackprojectile/eldritcharmor_iceorb.dbr,Skill_AttackProjectile,50.0,3.0,2.0,LongRange,,,,,,,,,,,,Long,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsothergdx2/projectile/eldritcharmor_ice_projectilefx01.dbr,16.0,22.0,,Cold,,,60,,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,basic,records/skills/nonplayerskillsgdx2/attackprojectile/eldritcharmor_lightningorb_strong.dbr,Skill_AttackProjectile,,,,,,,,,,,,,,,,Long,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsothergdx2/projectile/eldritcharmor_lightning_projectilefx01.dbr,16.0,22.0,,Lightning,SlowLightning,,60,,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,special1,records/skills/nonplayerskillsgdx2/attackprojectile/eldritcharmor_lightningorbburst.dbr,Skill_AttackProjectileBurst,100.0,8.0,1.0,MediumRange,,,,,,,,,,,,Long,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsothergdx2/projectile/eldritcharmor_lightning_projectilefx01.dbr,16.0,22.0,,Lightning,,,60,,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,special2,records/skills/nonplayerskillsgdx2/attackrain/eldritcharmor_rainoflightning.dbr,Skill_BuffAttackRadiusDrop,100.0,11.0,3.0,AnyRange,,8.0,,,,,,,,,0.5,Maximum,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsothergdx2/projectile/lightningskyshard_projectilefx01.dbr,30.0,24.0,0.0,Physical|Lightning,,,60,8.0,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,special3,records/skills/nonplayerskillsgdx2/buffoffensive/eldritcharmor_lightningnet.dbr,Skill_AttackBuff,100.0,12.0,4.0,LongRange,,,,,,,,,,,,,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,basic,records/skills/nonplayerskillsgdx2/path/eldritcharmor_firebreath.dbr,Skill_AttackWave,,,,,,,,,,,0.33000001311302185,8.0,,,,Moderate,DIRECT-REF,BreathFire,,,hero01_sword2h_skill_flamebreath_a01.anm,41,1.3667,,,,,Fire|Lightning,SlowFire,SlowDefensiveAbility,60,,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,special1,records/skills/nonplayerskillsgdx2/buffattackradius/eldritcharmor_firesphere.dbr,Skill_BuffAttackRadiusDuration,100.0,10.0,2.0,ShortRange,12.0,6.0,,,,,,,,,,Short,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,Fire,SlowFire,,60,6.0,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,special2,records/skills/nonplayerskillsgdx2/attackcharge/eldritcharmor_firecharge.dbr,Skill_AttackPathCharge,100.0,7.0,2.0,MediumRange,,,,,True,records/fx/skillclass09/viremight_warmuploop_fx01.dbr,,18.0,,100,,Maximum,DIRECT-REF,Rush,,,hero01_sword2h_skill_rush_a01.anm,19,0.6333,,,,,Physical|Fire,,,60,2.0,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,initial,records/skills/nonplayerskillsgdx2/buff/eldritcharmor_enchantedaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,special1,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,Skill_AttackWave,100.0,8.0,5.0,ShortRange,,,,,,,0.6499999761581421,15.0,0.30000001192092896,,,Moderate,DIRECT-REF,Special01,,,fleshhulk_unarmed_attackspecial_a01.anm,121,4.0333,,,,,Physical|Aether,,Stun|SlowTotalSpeed,60,,,
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,special2,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,Skill_AttackRadius,100.0,12.0,2.0,MediumRange,,,,,,,,,0.5,,,Short,DIRECT-REF,Special01,,,fleshhulk_unarmed_attackspecial_a01.anm,121,4.0333,,,,,Physical|Aether,,,60,9.0,,
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,special3,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,Skill_AttackWeaponCharge,100.0,5.0,0.0,LongRange,,,,,True,records/fx/skillclass01/blitz1_warmuploop_fx01.dbr,,,0.25,,,Melee,DIRECT-REF,Charge,,,fleshhulk_unarmed_charge_end.anm,41,1.3667,,,,,Physical|Aether,,,60,,6,90.0
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,dying,records/skills/nonplayerskills/aoe/aetherexplosion1.dbr,Skill_AttackProjectileAreaEffect,,,,,,6.0,,,,,,,,,,Short,NO-REF,,fleshhulk_unarmed_attack_a01.anm,2.1667,,,,records/fx/skillsother/aoe/aetherexplosion_projectilefx01.dbr,,3.0,,Aether,,,60,,,
records/creatures/enemies/ghost_b01.dbr,Haunted Noble,trash,special1,records/skills/nonplayerskills/attackprojectile/ghost_phantomblade.dbr,Skill_AttackProjectileBurst,100.0,8.0,2.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,knifethrow,,,heroine01_sword1h_skill_knifethrow01.anm,19,0.6333,records/fx/skillsother/projectile/ghostdagger_projectile_fx01.dbr,30.0,18.0,,Pierce|Cold,,SlowRunSpeed,60,,,
records/creatures/enemies/ghost_b02.dbr,Haunted Noble,trash,special1,records/skills/nonplayerskills/attackmelee/ghost_shadowstrike.dbr,Skill_AttackWeaponBlink,100.0,8.0,2.0,LongRange,,,,,True,,,,,,,Moderate,DIRECT-REF,ShadowStrike,,,heroine01_sword2h_skill_jumpattack02.anm,21,0.7,,,,,Cold,,,60,,1,20.0
records/creatures/enemies/ghost_b03.dbr,Haunted Champion,trash,basic,records/skills/nonplayerskills/attackmelee/ghost_cadence.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,10.0,,,,,,0.10000000149011612,,,Short,DIRECT-REF,Cadence,,,hero01_sword2h_skill_cadence_a01.anm,25,0.8333,,,,,Physical|Cold,,,60,,1,20.0
records/creatures/enemies/ghost_b03.dbr,Haunted Champion,trash,special1,records/skills/nonplayerskills/attackmelee/ghost_bladearc.dbr,Skill_AttackWeapon,100.0,9.0,3.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,AttackSweep,,,hero01_sword1h_skill_arcattack01.anm,29,0.9667,,,,,Physical|Cold,,,60,,5,200.0
records/creatures/enemies/ghost_b04.dbr,Haunted Champion,trash,basic,records/skills/nonplayerskills/attackmelee/ghost_cadence.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,10.0,,,,,,0.10000000149011612,,,Short,DIRECT-REF,Cadence,,,hero01_sword2h_skill_cadence_a01.anm,25,0.8333,,,,,Physical|Cold,,,60,,1,20.0
records/creatures/enemies/ghost_b04.dbr,Haunted Champion,trash,special1,records/skills/nonplayerskills/attackmelee/ghost_bladearc.dbr,Skill_AttackWeapon,100.0,9.0,3.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,AttackSweep,,,hero01_sword1h_skill_arcattack01.anm,29,0.9667,,,,,Physical|Cold,,,60,,5,200.0
records/creatures/enemies/giant_b01.dbr,Asterkarn Behemoth,trash,basic,records/skills/nonplayerskillsgdx3/attackmelee/giant_cleavingstrikes.dbr,Skill_WeaponPool_ChargedScaling,,,,,0.0,,3.0,,,,,,,,,Melee,NO-REF,,,,,,,,,,,Physical,SlowPhysical,,61,,,
records/creatures/enemies/giant_b01.dbr,Asterkarn Behemoth,trash,special1,records/skills/nonplayerskillsgdx3/path/giant_rottenedge.dbr,Skill_AttackWave,100.0,5.0,2.0,ShortRange,,,,,,,0.20000000298023224,8.0,1.0,,,Moderate,DIRECT-REF,CleavePoison,,,giant_cleavepoison_a01.anm,71,2.3667,,,,,Physical,SlowPoison,,60,,,
records/creatures/enemies/giant_b01.dbr,Asterkarn Behemoth,trash,initial,records/skills/nonplayerskillsgdx3/buffoffensive/giant_stench.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,giant_roar_a01.anm,1.6333,,,,,,,,,,,,,,
records/creatures/enemies/giant_c01.dbr,Asterkarn Titan,trash,basic,records/skills/nonplayerskillsgdx3/attackmelee/giant_cleavingstrikes.dbr,Skill_WeaponPool_ChargedScaling,,,,,0.0,,3.0,,,,,,,,,Melee,NO-REF,,,,,,,,,,,Physical,SlowPhysical,,61,,,
records/creatures/enemies/giant_c01.dbr,Asterkarn Titan,trash,special1,records/skills/nonplayerskillsgdx3/path/giant_cleave.dbr,Skill_AttackWave,100.0,4.0,1.0,ShortRange,,,,,,,0.20000000298023224,8.0,1.0,,,Moderate,DIRECT-REF,Cleave,,,giant_cleave_a01.anm,71,2.3667,,,,,Physical,,,60,,,
records/creatures/enemies/giant_c01.dbr,Asterkarn Titan,trash,special2,records/skills/nonplayerskillsgdx3/attackradius/giant_stomp.dbr,Skill_AttackRadius,100.0,8.0,3.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,Stomp,,,giant_stomp_a01.anm,61,2.0333,,,,,Physical,,SlowDefensiveAbility,60,9.0,,
records/creatures/enemies/giant_c01.dbr,Asterkarn Titan,trash,initial,records/skills/nonplayerskillsgdx3/buff/giant_titanaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,giant_roar_a01.anm,1.6333,,,,,,,,,,,,,,
records/creatures/enemies/groblefrost_b01.dbr,Groble ~ Frost Clan Warrior,trash,basic,records/skills/nonplayerskillsgdx3/attackmelee/groble_froststrikes.dbr,Skill_WeaponPool_ChargedScaling,,,,,0.0,,2.0,,,,,,,,,Melee,NO-REF,,,,,,,,,,,Cold,SlowBleeding,,61,,,
records/creatures/enemies/groblefrost_b01.dbr,Groble ~ Frost Clan Warrior,trash,special1,records/skills/nonplayerskills/attackcharge/genericphysical_charge.dbr,Skill_AttackWeaponCharge,50.0,4.0,1.0,LongRange,,,,,True,,,,,,,Melee,REF-UNSATISFIED-BY-TABLE,Charge,,,,,,,,,,,,,5,,1,90.0
records/creatures/enemies/human_wendigo_a01.dbr,Ugdenbog Cannibal ~ Fleshcrazed,trash,special1,records/skills/nonplayerskillsgdx1/attackmelee/humanwendigo_bloodycleave.dbr,Skill_AttackWeapon,80.0,5.0,1.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,AttackSweep,,,hero01_sword1h_skill_arcattack01.anm,29,0.9667,,,,,Physical,SlowBleeding,,60,,5,180.0
