record,display_name,stratum,tree_index,skill,status,skill_class,skill_role,skill_level,arz_owners,damage_types_direct,damage_types_dot,control_effects,n_damage_ranks,skill_cooldown_s,skill_active_duration_s,skill_charge_duration_s,skill_radius,skill_max_targets,skill_angle,wave_time_s,wave_distance,time_between_attacks_ms,instant_cast,distance_profile,projectile,spawn_pet,special_anim_ref
records/creatures/enemies/chthonianwretch_b01.dbr,Voidlurker Blightbearer,trash,3,records/skills/nonplayerskills/passive/armorbase02.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/chthonianwretch_b01.dbr,Voidlurker Blightbearer,trash,4,records/skills/nonplayerskills/passive/passiveproperties_chthonianfiend_melee.dbr,OK,Skill_Passive,passive,,base,Chaos,,,60,,,,,,,,,,,,,,
records/creatures/enemies/chthonianwretch_b01.dbr,Voidlurker Blightbearer,trash,5,records/skills/nonplayerskillsgdx1/attackradius/chthonianwretch_causticeruption.dbr,OK,Skill_AttackRadius,attack,,gdx1,Physical|Poison,SlowPoison,,60,,,,4.800000190734863,,,,,,,Melee,,,
records/creatures/enemies/chthonianwretch_b01.dbr,Voidlurker Blightbearer,trash,6,records/skills/nonplayerskillsgdx1/path/chthonianwretch_acidbreath.dbr,OK,Skill_AttackWave,attack,,gdx1,Poison,SlowPoison,,60,3.0,,,,,,0.5,3.5,,,Melee,,,BreathAcid
records/creatures/enemies/chthonianwretch_b01.dbr,Voidlurker Blightbearer,trash,7,records/skills/nonplayerskillsgdx1/attackprojectile/chthonianwretch_poisonorb.dbr,OK,Skill_AttackProjectile,attack,,gdx1,Poison|Chaos,SlowPoison,,60,,,,,,,,,,,Moderate,records/fx/skillsothergdx1/projectile/acidorb_grenadeprojectilefx01.dbr,,
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,2,records/skills/nonplayerskills/passive/damagebase_physical03.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,3,records/skills/nonplayerskills/passive/armorbase02.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,4,records/skills/nonplayerskills/passive/passiveproperties_chthonianfiend_melee.dbr,OK,Skill_Passive,passive,,base,Chaos,,,60,,,,,,,,,,,,,,
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,5,records/skills/nonplayerskillsgdx1/attackradius/chthonianwretch_causticeruption.dbr,OK,Skill_AttackRadius,attack,,gdx1,Physical|Poison,SlowPoison,,60,,,,4.800000190734863,,,,,,,Melee,,,
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,6,records/skills/nonplayerskillsgdx1/buffattackradius/chthonianwretch_causticpresence.dbr,OK,Skill_BuffAttackRadiusDuration,buff,,gdx1,Poison,,TotalDamageReductionPercent,60,12.0,6.0,,3.5,,,,,,,Short,,,
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,7,records/skills/nonplayerskills/buffoffensive/voidfiend_markofpain.dbr,OK,Skill_AttackBuff,buff,,base,,,,,,,,,,,,,,,,,,
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,8,records/skills/nonplayerskillsgdx1/path/chthonianwretch_acidbreath.dbr,OK,Skill_AttackWave,attack,,gdx1,Poison,SlowPoison,,60,3.0,,,,,,0.5,3.5,,,Melee,,,BreathAcid
records/creatures/enemies/dranghoul_a01.dbr,Dranghoul,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_a01.dbr,Dranghoul,trash,2,records/skills/nonplayerskills/passive/damagebase_physical02.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_a01.dbr,Dranghoul,trash,3,records/skills/nonplayerskills/passive/armorbase03.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_a01.dbr,Dranghoul,trash,4,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoul.dbr,OK,Skill_Passive,passive,,gdx3,Pierce|Life,SlowBleeding,,63,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_a01.dbr,Dranghoul,trash,5,records/skills/nonplayerskillsgdx3/attackmelee/dranghoul_frenzy.dbr,OK,Skill_WeaponPool_ChargedLinear,attack,,gdx3,,,,6,0.0,,3.0,,,,,,,,Melee,,,
records/creatures/enemies/dranghoul_b02.dbr,Dranghoul Pyromancer,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_b02.dbr,Dranghoul Pyromancer,trash,2,records/skills/nonplayerskills/passive/damagebase_physical03.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_b02.dbr,Dranghoul Pyromancer,trash,3,records/skills/nonplayerskills/passive/armorbase03.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_b02.dbr,Dranghoul Pyromancer,trash,4,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr,OK,Skill_Passive,passive,,gdx3,Pierce|Life,SlowBleeding,,63,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_b02.dbr,Dranghoul Pyromancer,trash,5,records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_fireball.dbr,OK,Skill_AttackProjectile,attack,,gdx3,Physical|Fire,,,60,,,,,,,,,,,Long,records/fx/skillsothergdx3/projectile/fireball_dranghoul_fxgrenadeprojectile.dbr,,
records/creatures/enemies/dranghoul_c01.dbr,Dranghoul Butcher,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_c01.dbr,Dranghoul Butcher,trash,2,records/skills/nonplayerskills/passive/damagebase_physical03.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_c01.dbr,Dranghoul Butcher,trash,3,records/skills/nonplayerskills/passive/armorbase04.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_c01.dbr,Dranghoul Butcher,trash,4,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr,OK,Skill_Passive,passive,,gdx3,Pierce|Life,SlowBleeding,,63,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_c01.dbr,Dranghoul Butcher,trash,5,records/skills/nonplayerskillsgdx3/path/dranghoul_butcher.dbr,OK,Skill_AttackWave,attack,,gdx3,Physical,SlowBleeding,SlowRunSpeed,60,,,,,,,0.20000000298023224,5.0,,,Short,,,StabChannel
records/creatures/enemies/dranghoul_c01.dbr,Dranghoul Butcher,trash,6,records/skills/nonplayerskillsgdx3/attackmelee/dranghoul_frenzy.dbr,OK,Skill_WeaponPool_ChargedLinear,attack,,gdx3,,,,6,0.0,,3.0,,,,,,,,Melee,,,
records/creatures/enemies/dranghoul_c02.dbr,Dranghoul Oracle,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_c02.dbr,Dranghoul Oracle,trash,2,records/skills/nonplayerskills/passive/damagebase_physical03.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_c02.dbr,Dranghoul Oracle,trash,3,records/skills/nonplayerskills/passive/armorbase04.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_c02.dbr,Dranghoul Oracle,trash,4,records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr,OK,Skill_Passive,passive,,gdx3,Pierce|Life,SlowBleeding,,63,,,,,,,,,,,,,,
records/creatures/enemies/dranghoul_c02.dbr,Dranghoul Oracle,trash,5,records/skills/nonplayerskillsgdx3/buff/dranghoul_channelmist_heal.dbr,OK,Skill_BuffRadius,buff,,gdx3,,,,,,,,,,,,,,False,,,,
records/creatures/enemies/dranghoul_c02.dbr,Dranghoul Oracle,trash,6,records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_healingmist.dbr,OK,Skill_AttackProjectile,attack,,gdx3,Physical|Poison,,,60,,,,,,,,,,,Long,records/fx/skillsothergdx3/projectile/healingmist_dranghoul_fxgrenadeprojectile.dbr,,
records/creatures/enemies/dranghoul_c02.dbr,Dranghoul Oracle,trash,7,records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_healingmist_healsecondary.dbr,OK,Skill_BuffRadius,buff,,gdx3,,,,,,,,,,,,,,True,,,,
records/creatures/enemies/dranghoul_c02.dbr,Dranghoul Oracle,trash,8,records/skills/nonplayerskillsgdx3/buff/dranghoul_oracleaura.dbr,OK,Skill_BuffRadiusToggled,buff,,gdx3,,,,,,,,,,,,,,True,,,,
records/creatures/enemies/eldritcharmor_a01.dbr,Possessed Armor,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_a01.dbr,Possessed Armor,trash,2,records/skills/nonplayerskills/passive/damagebonus_physical01.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_a01.dbr,Possessed Armor,trash,3,records/skills/nonplayerskills/passive/armorbase01.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_a01.dbr,Possessed Armor,trash,4,records/skills/nonplayerskillsgdx2/passive/passiveproperties_eldritcharmor_fire.dbr,OK,Skill_Passive,passive,,gdx2,Lightning|Elemental,,,63,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_a01.dbr,Possessed Armor,trash,5,records/skills/nonplayerskillsgdx2/path/eldritcharmor_firecleave.dbr,OK,Skill_AttackWave,attack,,gdx2,Physical|Fire,,,60,,,,,,,0.699999988079071,3.0,,,Melee,,,FireArc
records/creatures/enemies/eldritcharmor_a01.dbr,Possessed Armor,trash,6,records/skills/nonplayerskillsgdx2/attackprojectile/eldritcharmor_fireorb.dbr,OK,Skill_AttackProjectile,attack,,gdx2,Fire,,,60,,,,,,,,,,,Long,records/fx/skillsothergdx2/projectile/eldritcharmor_fire_projectile_hugefx01.dbr,,
records/creatures/enemies/eldritcharmor_a02.dbr,Possessed Armor,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_a02.dbr,Possessed Armor,trash,2,records/skills/nonplayerskills/passive/damagebonus_physical01.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_a02.dbr,Possessed Armor,trash,3,records/skills/nonplayerskills/passive/armorbase01.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_a02.dbr,Possessed Armor,trash,4,records/skills/nonplayerskillsgdx2/passive/passiveproperties_eldritcharmor_cold.dbr,OK,Skill_Passive,passive,,gdx2,Cold|Elemental,,,63,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_a02.dbr,Possessed Armor,trash,5,records/skills/nonplayerskillsgdx2/path/eldritcharmor_icecleave.dbr,OK,Skill_AttackWave,attack,,gdx2,Physical|Cold,,,60,,,,,,,0.699999988079071,3.0,,,Melee,,,IceArc
records/creatures/enemies/eldritcharmor_a02.dbr,Possessed Armor,trash,6,records/skills/nonplayerskillsgdx2/attackprojectile/eldritcharmor_iceorb.dbr,OK,Skill_AttackProjectile,attack,,gdx2,Cold,,,60,,,,,,,,,,,Long,records/fx/skillsothergdx2/projectile/eldritcharmor_ice_projectilefx01.dbr,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,2,records/skills/nonplayerskills/passive/damagebonusranged_physical01.dbr,OK,Skill_Passive,passive,,base,Physical|Pierce,,,210,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,3,records/skills/nonplayerskills/passive/armorbase02.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,4,records/skills/nonplayerskillsgdx2/passive/passiveproperties_eldritcharmorchampion.dbr,OK,Skill_Passive,passive,,gdx2,Elemental,,,63,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,5,records/skills/nonplayerskillsgdx2/attackprojectile/eldritcharmor_lightningorb_strong.dbr,OK,Skill_AttackProjectile,attack,,gdx2,Lightning,SlowLightning,,60,,,,,,,,,,,Long,records/fx/skillsothergdx2/projectile/eldritcharmor_lightning_projectilefx01.dbr,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,6,records/skills/nonplayerskillsgdx2/attackprojectile/eldritcharmor_lightningorbburst.dbr,OK,Skill_AttackProjectileBurst,attack,,gdx2,Lightning,,,60,,,,,,,,,,,Long,records/fx/skillsothergdx2/projectile/eldritcharmor_lightning_projectilefx01.dbr,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,7,records/skills/nonplayerskillsgdx2/attackrain/eldritcharmor_rainoflightning.dbr,OK,Skill_BuffAttackRadiusDrop,buff,,gdx2,Physical|Lightning,,,60,,8.0,,8.0,,,,,,,Maximum,records/fx/skillsothergdx2/projectile/lightningskyshard_projectilefx01.dbr,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,8,records/skills/nonplayerskillsgdx2/buffoffensive/eldritcharmor_lightningnet.dbr,OK,Skill_AttackBuff,buff,,gdx2,,,,,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,9,records/skills/nonplayerskillsgdx2/buffoffensive/eldritcharmor_lightningtethersecondary.dbr,OK,SkillSecondary_Tether,other,,gdx2,Lightning,,,60,,,,,,,,,500,,,,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,2,records/skills/nonplayerskills/passive/damagebonus_physical02.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,3,records/skills/nonplayerskills/passive/armorbase03.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,4,records/skills/nonplayerskillsgdx2/passive/passiveproperties_eldritcharmorchampion.dbr,OK,Skill_Passive,passive,,gdx2,Elemental,,,63,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,5,records/skills/nonplayerskillsgdx2/path/eldritcharmor_firebreath.dbr,OK,Skill_AttackWave,attack,,gdx2,Fire|Lightning,SlowFire,SlowDefensiveAbility,60,,,,,,,0.33000001311302185,8.0,,,Moderate,,,BreathFire
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,6,records/skills/nonplayerskillsgdx2/buffattackradius/eldritcharmor_firesphere.dbr,OK,Skill_BuffAttackRadiusDuration,buff,,gdx2,Fire,SlowFire,,60,12.0,6.0,,6.0,,,,,,,Short,,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,7,records/skills/nonplayerskillsgdx2/buff/eldritcharmor_fireshield.dbr,OK,Skill_BuffOther,buff,,gdx2,,,,,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,8,records/skills/nonplayerskillsgdx2/buff/eldritcharmor_heal.dbr,OK,Skill_GiveBonus,other,,gdx2,,,,,0.0,,,,,,,,,,Moderate,,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,9,records/skills/nonplayerskillsgdx2/buff/eldritcharmor_chainheal.dbr,OK,SkillSecondary_ChainBonus,other,,gdx2,,,,,,,,,,,,,,,,,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,10,records/skills/nonplayerskillsgdx2/buff/eldritcharmor_enchantedaura.dbr,OK,Skill_BuffRadiusToggled,buff,,gdx2,,,,,,,,,,,,,,True,,,,
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,11,records/skills/nonplayerskillsgdx2/attackcharge/eldritcharmor_firecharge.dbr,OK,Skill_AttackPathCharge,attack,,gdx2,Physical|Fire,,,60,,,,2.0,,,,18.0,100,,Maximum,,,Rush
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,12,records/skills/nonplayerskillsgdx2/attackcharge/eldritcharmor_firecharge_burningfield.dbr,OK,SkillSecondary_AttackProjectileAreaEffect,other,,gdx2,Fire,SlowFire,,60,,3.0,,,,,,,,,,records/fx/skillclass09/viremight_fire_aoe_projectile01.dbr,,
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,2,records/skills/nonplayerskills/passive/damagebase_physical05.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,3,records/skills/nonplayerskills/passive/armorbase04.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,4,records/skills/nonplayerskills/passive/resists_convertconfusefear-30-50-75-500.dbr,OK,Skill_Passive,passive,,base,,,,,,,,,,,,,,,,,,
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,5,records/skills/nonplayerskills/buff/nightbuff_generic01.dbr,OK,Skill_BuffSelfToggled,buff,,base,,,,,,,,,,,,,,True,Melee;Short;Moderate;Long;Maximum;,,,
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,6,records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr,OK,Skill_AttackRadius,attack,,base,Physical|Aether,,,60,,,,9.0,,,,,,,Short,,,Special01
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,7,records/skills/nonplayerskills/passive/passiveattackproperties_hulkflesh.dbr,OK,Skill_Passive,passive,,base,Aether,,,60,,,,,,,,,,,,,,
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,8,records/skills/nonplayerskills/aoe/aetherexplosion1.dbr,OK,Skill_AttackProjectileAreaEffect,attack,,base,Aether,,,60,,6.0,,,,,,,,,Short,records/fx/skillsother/aoe/aetherexplosion_projectilefx01.dbr,,
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,9,records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr,OK,Skill_AttackWave,attack,,base,Physical|Aether,,Stun|SlowTotalSpeed,60,,,,,,,0.6499999761581421,15.0,,,Moderate,,,Special01
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,10,records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,OK,Skill_AttackWeaponCharge,attack,,base,Physical|Aether,,,60,,,,,6,90.0,,,,,Melee,,,Charge
records/creatures/enemies/ghost_a01.dbr,Apparition,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/ghost_a01.dbr,Apparition,trash,2,records/skills/nonplayerskills/passive/damagebase_physical01.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/ghost_a01.dbr,Apparition,trash,3,records/skills/nonplayerskills/passive/armorbase01.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/ghost_a01.dbr,Apparition,trash,4,records/skills/nonplayerskills/passive/passiveproperties_ghost.dbr,OK,Skill_Passive,passive,,base,Cold,,,60,,,,,,,,,,,,,,
records/creatures/enemies/ghost_a02.dbr,Apparition,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/ghost_a02.dbr,Apparition,trash,2,records/skills/nonplayerskills/passive/damagebase_physical01.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/ghost_a02.dbr,Apparition,trash,3,records/skills/nonplayerskills/passive/armorbase01.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/ghost_a02.dbr,Apparition,trash,4,records/skills/nonplayerskills/passive/passiveproperties_ghost.dbr,OK,Skill_Passive,passive,,base,Cold,,,60,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b01.dbr,Haunted Noble,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b01.dbr,Haunted Noble,trash,2,records/skills/nonplayerskills/passive/damagebonusranged_physical01.dbr,OK,Skill_Passive,passive,,base,Physical|Pierce,,,210,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b01.dbr,Haunted Noble,trash,3,records/skills/nonplayerskills/passive/armorbase02.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b01.dbr,Haunted Noble,trash,4,records/skills/nonplayerskills/passive/passiveproperties_ghost.dbr,OK,Skill_Passive,passive,,base,Cold,,,60,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b01.dbr,Haunted Noble,trash,5,records/skills/nonplayerskills/attackprojectile/ghost_phantomblade.dbr,OK,Skill_AttackProjectileBurst,attack,,base,Pierce|Cold,,SlowRunSpeed,60,,,,,,,,,,,Long,records/fx/skillsother/projectile/ghostdagger_projectile_fx01.dbr,,knifethrow
records/creatures/enemies/ghost_b02.dbr,Haunted Noble,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b02.dbr,Haunted Noble,trash,2,records/skills/nonplayerskills/passive/damagebonus_physical02.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b02.dbr,Haunted Noble,trash,3,records/skills/nonplayerskills/passive/armorbase02.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b02.dbr,Haunted Noble,trash,4,records/skills/nonplayerskills/passive/passiveproperties_ghost.dbr,OK,Skill_Passive,passive,,base,Cold,,,60,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b02.dbr,Haunted Noble,trash,5,records/skills/nonplayerskills/attackmelee/ghost_shadowstrike.dbr,OK,Skill_AttackWeaponBlink,attack,,base,Cold,,,60,,,,,1,20.0,,,,,Moderate,,,ShadowStrike
records/creatures/enemies/ghost_b03.dbr,Haunted Champion,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b03.dbr,Haunted Champion,trash,2,records/skills/nonplayerskills/passive/damagebonus_physical02.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b03.dbr,Haunted Champion,trash,3,records/skills/nonplayerskills/passive/armorbase03.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b03.dbr,Haunted Champion,trash,4,records/skills/nonplayerskills/passive/passiveproperties_ghost.dbr,OK,Skill_Passive,passive,,base,Cold,,,60,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b03.dbr,Haunted Champion,trash,5,records/skills/nonplayerskills/attackmelee/ghost_cadence.dbr,OK,Skill_WeaponPool_ChargedFinale,attack,,base,Physical|Cold,,,60,,,10.0,,1,20.0,,,,,Short,,,Cadence
records/creatures/enemies/ghost_b03.dbr,Haunted Champion,trash,6,records/skills/nonplayerskills/attackmelee/ghost_bladearc.dbr,OK,Skill_AttackWeapon,attack,,base,Physical|Cold,,,60,,,,,5,200.0,,,,,Melee,,,AttackSweep
records/creatures/enemies/ghost_b04.dbr,Haunted Champion,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b04.dbr,Haunted Champion,trash,2,records/skills/nonplayerskills/passive/damagebonus_physical03.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b04.dbr,Haunted Champion,trash,3,records/skills/nonplayerskills/passive/armorbase03.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b04.dbr,Haunted Champion,trash,4,records/skills/nonplayerskills/passive/passiveproperties_ghost.dbr,OK,Skill_Passive,passive,,base,Cold,,,60,,,,,,,,,,,,,,
records/creatures/enemies/ghost_b04.dbr,Haunted Champion,trash,5,records/skills/nonplayerskills/attackmelee/ghost_cadence.dbr,OK,Skill_WeaponPool_ChargedFinale,attack,,base,Physical|Cold,,,60,,,10.0,,1,20.0,,,,,Short,,,Cadence
records/creatures/enemies/ghost_b04.dbr,Haunted Champion,trash,6,records/skills/nonplayerskills/attackmelee/ghost_bladearc.dbr,OK,Skill_AttackWeapon,attack,,base,Physical|Cold,,,60,,,,,5,200.0,,,,,Melee,,,AttackSweep
records/creatures/enemies/giant_b01.dbr,Asterkarn Behemoth,trash,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/giant_b01.dbr,Asterkarn Behemoth,trash,2,records/skills/nonplayerskills/passive/damagebonus_physical04.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/giant_b01.dbr,Asterkarn Behemoth,trash,3,records/skills/nonplayerskills/passive/armorbase04.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/giant_b01.dbr,Asterkarn Behemoth,trash,4,records/skills/nonplayerskillsgdx3/passive/passiveproperties_giantchampion.dbr,OK,Skill_Passive,passive,,gdx3,Physical,SlowPhysical,,60,,,,,,,,,,,,,,
