side,subject,record,archive,field,value,wave,level,active_status,basis
monster,sandlizard_volcanic_b01,records/creatures/enemies/sandlizard_volcanic_b01.dbr,sm2,minRotationSpeed,4.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_b02,records/creatures/enemies/sandlizard_volcanic_b02.dbr,sm2,characterRunSpeed,0.8999999761581421,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_b02,records/creatures/enemies/sandlizard_volcanic_b02.dbr,sm2,characterRunSpeedModifier,0.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_b02,records/creatures/enemies/sandlizard_volcanic_b02.dbr,sm2,characterRunSpeedJitter,10.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_b02,records/creatures/enemies/sandlizard_volcanic_b02.dbr,sm2,walkSpeed,1.2000000476837158,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_b02,records/creatures/enemies/sandlizard_volcanic_b02.dbr,sm2,maxRotationSpeed,8.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_b02,records/creatures/enemies/sandlizard_volcanic_b02.dbr,sm2,minRotationSpeed,4.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_c01,records/creatures/enemies/sandlizard_volcanic_c01.dbr,sm2,characterRunSpeed,0.8999999761581421,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_c01,records/creatures/enemies/sandlizard_volcanic_c01.dbr,sm2,characterRunSpeedModifier,0.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_c01,records/creatures/enemies/sandlizard_volcanic_c01.dbr,sm2,characterRunSpeedJitter,10.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_c01,records/creatures/enemies/sandlizard_volcanic_c01.dbr,sm2,walkSpeed,1.2000000476837158,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_c01,records/creatures/enemies/sandlizard_volcanic_c01.dbr,sm2,maxRotationSpeed,8.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_c01,records/creatures/enemies/sandlizard_volcanic_c01.dbr,sm2,minRotationSpeed,4.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_c01,records/creatures/enemies/sandlizard_volcanic_c01.dbr,sm2,characterRunSpeed,0.8999999761581421,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_c01,records/creatures/enemies/sandlizard_volcanic_c01.dbr,sm2,characterRunSpeedModifier,0.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_c01,records/creatures/enemies/sandlizard_volcanic_c01.dbr,sm2,characterRunSpeedJitter,10.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_c01,records/creatures/enemies/sandlizard_volcanic_c01.dbr,sm2,walkSpeed,1.2000000476837158,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_c01,records/creatures/enemies/sandlizard_volcanic_c01.dbr,sm2,maxRotationSpeed,8.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,sandlizard_volcanic_c01,records/creatures/enemies/sandlizard_volcanic_c01.dbr,sm2,minRotationSpeed,4.0,158,109,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_a01,records/creatures/enemies/swampcrab_a01.dbr,sm1,characterRunSpeed,1.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_a01,records/creatures/enemies/swampcrab_a01.dbr,sm1,characterRunSpeedModifier,0.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_a01,records/creatures/enemies/swampcrab_a01.dbr,sm1,characterRunSpeedJitter,15.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_a01,records/creatures/enemies/swampcrab_a01.dbr,sm1,walkSpeed,0.699999988079071,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_a01,records/creatures/enemies/swampcrab_a01.dbr,sm1,maxRotationSpeed,8.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_a01,records/creatures/enemies/swampcrab_a01.dbr,sm1,minRotationSpeed,4.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_a01,records/creatures/enemies/swampcrab_a01.dbr,sm1,characterRunSpeed,1.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_a01,records/creatures/enemies/swampcrab_a01.dbr,sm1,characterRunSpeedModifier,0.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_a01,records/creatures/enemies/swampcrab_a01.dbr,sm1,characterRunSpeedJitter,15.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_a01,records/creatures/enemies/swampcrab_a01.dbr,sm1,walkSpeed,0.699999988079071,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_a01,records/creatures/enemies/swampcrab_a01.dbr,sm1,maxRotationSpeed,8.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_a01,records/creatures/enemies/swampcrab_a01.dbr,sm1,minRotationSpeed,4.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,characterRunSpeed,1.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,characterRunSpeedModifier,0.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,characterRunSpeedJitter,15.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,walkSpeed,0.699999988079071,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,maxRotationSpeed,8.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,minRotationSpeed,4.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,characterRunSpeed,1.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,characterRunSpeedModifier,0.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,characterRunSpeedJitter,15.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,walkSpeed,0.699999988079071,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,maxRotationSpeed,8.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,minRotationSpeed,4.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,characterRunSpeed,1.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,characterRunSpeedModifier,0.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,characterRunSpeedJitter,15.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,walkSpeed,0.699999988079071,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,maxRotationSpeed,8.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_b01,records/creatures/enemies/swampcrab_b01.dbr,sm1,minRotationSpeed,4.0,158,103,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,characterRunSpeed,1.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,characterRunSpeedModifier,0.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,characterRunSpeedJitter,15.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,walkSpeed,0.699999988079071,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,maxRotationSpeed,8.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,minRotationSpeed,4.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,characterRunSpeed,1.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,characterRunSpeedModifier,0.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,characterRunSpeedJitter,15.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,walkSpeed,0.699999988079071,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,maxRotationSpeed,8.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,minRotationSpeed,4.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,characterRunSpeed,1.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,characterRunSpeedModifier,0.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,characterRunSpeedJitter,15.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,walkSpeed,0.699999988079071,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,maxRotationSpeed,8.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_c01,records/creatures/enemies/swampcrab_c01.dbr,sm1,minRotationSpeed,4.0,158,104,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,characterRunSpeed,1.5499999523162842,151,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,characterRunSpeedModifier,0.0,151,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,characterRunSpeedJitter,15.0,151,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,walkSpeed,1.0,151,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,maxRotationSpeed,8.0,151,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,minRotationSpeed,4.0,151,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,characterRunSpeed,1.5499999523162842,151,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,characterRunSpeedModifier,0.0,151,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,characterRunSpeedJitter,15.0,151,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,walkSpeed,1.0,151,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,maxRotationSpeed,8.0,151,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,minRotationSpeed,4.0,151,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,characterRunSpeed,1.5499999523162842,153,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,characterRunSpeedModifier,0.0,153,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,characterRunSpeedJitter,15.0,153,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,walkSpeed,1.0,153,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,maxRotationSpeed,8.0,153,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,minRotationSpeed,4.0,153,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,characterRunSpeed,1.5499999523162842,153,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,characterRunSpeedModifier,0.0,153,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,characterRunSpeedJitter,15.0,153,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,walkSpeed,1.0,153,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,maxRotationSpeed,8.0,153,109,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_a01,records/creatures/enemies/swampgolem_a01.dbr,sm1,minRotationSpeed,4.0,153,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_a01,records/creatures/enemies/thornedhorrorfrost_a01.dbr,sm3,characterRunSpeed,1.159999966621399,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_a01,records/creatures/enemies/thornedhorrorfrost_a01.dbr,sm3,characterRunSpeedModifier,0.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_a01,records/creatures/enemies/thornedhorrorfrost_a01.dbr,sm3,characterRunSpeedJitter,15.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_a01,records/creatures/enemies/thornedhorrorfrost_a01.dbr,sm3,walkSpeed,1.25,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_a01,records/creatures/enemies/thornedhorrorfrost_a01.dbr,sm3,maxRotationSpeed,8.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_a01,records/creatures/enemies/thornedhorrorfrost_a01.dbr,sm3,minRotationSpeed,4.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,characterRunSpeed,1.1200000047683716,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,characterRunSpeedModifier,0.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,characterRunSpeedJitter,15.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,walkSpeed,1.2799999713897705,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,maxRotationSpeed,8.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,minRotationSpeed,4.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,characterRunSpeed,1.1200000047683716,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,characterRunSpeedModifier,0.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,characterRunSpeedJitter,15.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,walkSpeed,1.2799999713897705,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,maxRotationSpeed,8.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,minRotationSpeed,4.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,characterRunSpeed,1.1200000047683716,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,characterRunSpeedModifier,0.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,characterRunSpeedJitter,15.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,walkSpeed,1.2799999713897705,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,maxRotationSpeed,8.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,minRotationSpeed,4.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,characterRunSpeed,1.1200000047683716,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,characterRunSpeedModifier,0.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,characterRunSpeedJitter,15.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,walkSpeed,1.2799999713897705,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,maxRotationSpeed,8.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_b01,records/creatures/enemies/thornedhorrorfrost_b01.dbr,sm3,minRotationSpeed,4.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_c01,records/creatures/enemies/thornedhorrorfrost_c01.dbr,sm3,characterRunSpeed,1.1200000047683716,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_c01,records/creatures/enemies/thornedhorrorfrost_c01.dbr,sm3,characterRunSpeedModifier,0.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_c01,records/creatures/enemies/thornedhorrorfrost_c01.dbr,sm3,characterRunSpeedJitter,15.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_c01,records/creatures/enemies/thornedhorrorfrost_c01.dbr,sm3,walkSpeed,1.2799999713897705,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_c01,records/creatures/enemies/thornedhorrorfrost_c01.dbr,sm3,maxRotationSpeed,8.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_c01,records/creatures/enemies/thornedhorrorfrost_c01.dbr,sm3,minRotationSpeed,4.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_c01,records/creatures/enemies/thornedhorrorfrost_c01.dbr,sm3,characterRunSpeed,1.1200000047683716,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_c01,records/creatures/enemies/thornedhorrorfrost_c01.dbr,sm3,characterRunSpeedModifier,0.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_c01,records/creatures/enemies/thornedhorrorfrost_c01.dbr,sm3,characterRunSpeedJitter,15.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_c01,records/creatures/enemies/thornedhorrorfrost_c01.dbr,sm3,walkSpeed,1.2799999713897705,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_c01,records/creatures/enemies/thornedhorrorfrost_c01.dbr,sm3,maxRotationSpeed,8.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,thornedhorrorfrost_c01,records/creatures/enemies/thornedhorrorfrost_c01.dbr,sm3,minRotationSpeed,4.0,152,109,,"creature record, direct read (level-independent scalar)"
monster,wendigo_a01,records/creatures/enemies/wendigo_a01.dbr,sm1,characterRunSpeed,1.0,153,103,,"creature record, direct read (level-independent scalar)"
monster,wendigo_a01,records/creatures/enemies/wendigo_a01.dbr,sm1,characterRunSpeedModifier,0.0,153,103,,"creature record, direct read (level-independent scalar)"
monster,wendigo_a01,records/creatures/enemies/wendigo_a01.dbr,sm1,characterRunSpeedJitter,10.0,153,103,,"creature record, direct read (level-independent scalar)"
monster,wendigo_a01,records/creatures/enemies/wendigo_a01.dbr,sm1,walkSpeed,1.2000000476837158,153,103,,"creature record, direct read (level-independent scalar)"
monster,wendigo_a01,records/creatures/enemies/wendigo_a01.dbr,sm1,maxRotationSpeed,8.0,153,103,,"creature record, direct read (level-independent scalar)"
monster,wendigo_a01,records/creatures/enemies/wendigo_a01.dbr,sm1,minRotationSpeed,4.0,153,103,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,characterRunSpeed,0.8999999761581421,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,characterRunSpeedModifier,0.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,characterRunSpeedJitter,10.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,walkSpeed,1.2000000476837158,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,maxRotationSpeed,8.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,minRotationSpeed,4.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,characterRunSpeed,0.8999999761581421,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,characterRunSpeedModifier,0.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,characterRunSpeedJitter,10.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,walkSpeed,1.2000000476837158,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,maxRotationSpeed,8.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,minRotationSpeed,4.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,characterRunSpeed,0.8999999761581421,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,characterRunSpeedModifier,0.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,characterRunSpeedJitter,10.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,walkSpeed,1.2000000476837158,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,maxRotationSpeed,8.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b01,records/creatures/enemies/wendigo_b01.dbr,sm1,minRotationSpeed,4.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b02,records/creatures/enemies/wendigo_b02.dbr,sm1,characterRunSpeed,0.8999999761581421,153,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b02,records/creatures/enemies/wendigo_b02.dbr,sm1,characterRunSpeedModifier,0.0,153,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b02,records/creatures/enemies/wendigo_b02.dbr,sm1,characterRunSpeedJitter,10.0,153,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b02,records/creatures/enemies/wendigo_b02.dbr,sm1,walkSpeed,1.2000000476837158,153,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b02,records/creatures/enemies/wendigo_b02.dbr,sm1,maxRotationSpeed,8.0,153,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b02,records/creatures/enemies/wendigo_b02.dbr,sm1,minRotationSpeed,4.0,153,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b02,records/creatures/enemies/wendigo_b02.dbr,sm1,characterRunSpeed,0.8999999761581421,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b02,records/creatures/enemies/wendigo_b02.dbr,sm1,characterRunSpeedModifier,0.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b02,records/creatures/enemies/wendigo_b02.dbr,sm1,characterRunSpeedJitter,10.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b02,records/creatures/enemies/wendigo_b02.dbr,sm1,walkSpeed,1.2000000476837158,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b02,records/creatures/enemies/wendigo_b02.dbr,sm1,maxRotationSpeed,8.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_b02,records/creatures/enemies/wendigo_b02.dbr,sm1,minRotationSpeed,4.0,161,104,,"creature record, direct read (level-independent scalar)"
monster,wendigo_c01,records/creatures/enemies/wendigo_c01.dbr,sm1,characterRunSpeed,0.8999999761581421,153,105,,"creature record, direct read (level-independent scalar)"
monster,wendigo_c01,records/creatures/enemies/wendigo_c01.dbr,sm1,characterRunSpeedModifier,0.0,153,105,,"creature record, direct read (level-independent scalar)"
monster,wendigo_c01,records/creatures/enemies/wendigo_c01.dbr,sm1,characterRunSpeedJitter,10.0,153,105,,"creature record, direct read (level-independent scalar)"
