purchase_n,purchase_name,purchase_video_t,tribute_cost,ironbits_cost,source_record,source_display_name,effect_record,effect_archives,effect_display_name,effect_description,stat,stat_group,stat_kind,value_at_rank,value_raw_array,applies_to,delivery,rank_equation,rank_used,skill_active_duration_s,rank_basis,note
3,Inferno Beacon,502,5,10000,records/creatures/defenses/turret_fire.dbr,Inferno Beacon,records/skills/defenses/turretfire_fireblast.dbr,sm_mod,,,offensiveSlowFireMin,Offensive Slow Fire,dot,381.0,13.0|21.0|32.0|46.0|55.0|65.0|78.0|92.0|103.0|118.0|131.0|147.0|161.0|174.0|190.0|208.0|221.0|239.0|257.0|273.0|290.0|307.0|325.0|343.0|361.0|381.0|400.0|420.0|439.0|460.0|478.0|499.0|520.0|540.0|560.0|584.0|602.0|624.0|647.0|668.0|692.0|715.0|736.0|757.0|780.0|805.0|828.0|853.0|875.0|900.0|923.0|949.0|974.0|998.0|1022.0|1048.0|1074.0|1098.0|1123.0|1149.0,enemies,"defence output, tree slot 3",charLevel/4+1,26,,ARRAY[60]@rank26:EXACT,
3,Inferno Beacon,502,5,10000,records/creatures/defenses/turret_fire.dbr,Inferno Beacon,records/skills/defenses/turretfire_fireblast.dbr,sm_mod,,,offensiveTotalDamageReductionPercentDurationMin,Total Damage Reduction Percent,modifier,5.0,,enemies,"defence output, tree slot 3",charLevel/4+1,26,,SCALAR,
3,Inferno Beacon,502,5,10000,records/creatures/defenses/turret_fire.dbr,Inferno Beacon,records/skills/defenses/turretfire_fireblast.dbr,sm_mod,,,offensiveTotalDamageReductionPercentMin,Total Damage Reduction Percent,modifier,14.0,,enemies,"defence output, tree slot 3",charLevel/4+1,26,,SCALAR,
3,Inferno Beacon,502,5,10000,records/creatures/defenses/turret_fire.dbr,Inferno Beacon,records/skills/defenses/turretfire_fireblast.dbr,sm_mod,,,skillMaxLevel,Skill control (Skill_Base.tpl),skill_control,60.0,,enemies,"defence output, tree slot 3",charLevel/4+1,26,,SCALAR,
3,Inferno Beacon,502,5,10000,records/creatures/defenses/turret_fire.dbr,Inferno Beacon,records/skills/defenses/turretfire_fireblast.dbr,sm_mod,,,skillTargetRadius,Skill control (Skill_Base.tpl),skill_control,5.0,,enemies,"defence output, tree slot 3",charLevel/4+1,26,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/creatures/defenses/bios/bio_defense_banner_01.dbr,sm_mod,,,characterDefensiveAbility,Bio equation,body,535.0,(charLevel*5)+35,the defence object itself,body,charLevel,100.0,,EQUATION@charLevel=100,CLIFF C-2: defence charLevel binding not decoded
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/creatures/defenses/bios/bio_defense_banner_01.dbr,sm_mod,,,characterDexterity,Bio equation,body,855.0,(charLevel*8)+55,the defence object itself,body,charLevel,100.0,,EQUATION@charLevel=100,CLIFF C-2: defence charLevel binding not decoded
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/creatures/defenses/bios/bio_defense_banner_01.dbr,sm_mod,,,characterIntelligence,Bio equation,body,855.0,(charLevel*8)+55,the defence object itself,body,charLevel,100.0,,EQUATION@charLevel=100,CLIFF C-2: defence charLevel binding not decoded
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/creatures/defenses/bios/bio_defense_banner_01.dbr,sm_mod,,,characterLife,Bio equation,body,65000.0,((charLevel*16)^1.5)+1000,the defence object itself,body,charLevel,100.0,,EQUATION@charLevel=100,CLIFF C-2: defence charLevel binding not decoded
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/creatures/defenses/bios/bio_defense_banner_01.dbr,sm_mod,,,characterLifeRegen,Bio equation,body,,(((charLevel*2+100) + lifeRegen) * (1 + lifeRegenMod/100))*elapsedTime,the defence object itself,body,charLevel,100.0,,EQUATION@charLevel=100,CLIFF C-2: defence charLevel binding not decoded
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/creatures/defenses/bios/bio_defense_banner_01.dbr,sm_mod,,,characterMana,Bio equation,body,600.0,((charLevel*5)^1)+100,the defence object itself,body,charLevel,100.0,,EQUATION@charLevel=100,CLIFF C-2: defence charLevel binding not decoded
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/creatures/defenses/bios/bio_defense_banner_01.dbr,sm_mod,,,characterManaRegen,Bio equation,body,0.0,0,the defence object itself,body,charLevel,100.0,,EQUATION@charLevel=100,CLIFF C-2: defence charLevel binding not decoded
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/creatures/defenses/bios/bio_defense_banner_01.dbr,sm_mod,,,characterOffensiveAbility,Bio equation,body,770.0,(charLevel*7)+70,the defence object itself,body,charLevel,100.0,,EQUATION@charLevel=100,CLIFF C-2: defence charLevel binding not decoded
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/creatures/defenses/bios/bio_defense_banner_01.dbr,sm_mod,,,characterStrength,Bio equation,body,725.0,(charLevel*7)+25,the defence object itself,body,charLevel,100.0,,EQUATION@charLevel=100,CLIFF C-2: defence charLevel binding not decoded
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveBleedingDuration,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveConfusion,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveConvert,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveDisruption,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveFear,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveFreeze,Defensive (parameters_defensive.tpl),defense,300.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveKnockdown,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveManaBurn,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensivePercentCurrentLife,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensivePercentReflectionResistance,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensivePetrify,Defensive (parameters_defensive.tpl),defense,300.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensivePoisonDuration,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveSleep,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveSlowLifeLeach,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveSlowManaLeach,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveStun,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveTaunt,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveTotalSpeedResistance,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,defensiveTrap,Defensive (parameters_defensive.tpl),defense,500.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,offensiveTotalDamageModifier,Total Damage Modifier,modifier,0.0,0.0|6.0|12.0|18.0|24.0|30.0|36.0|42.0|48.0|54.0|60.0|66.0|72.0|78.0|84.0|90.0|96.0|102.0|108.0|114.0|120.0|126.0|132.0|138.0|144.0|150.0|156.0|162.0|168.0|174.0|180.0|186.0|192.0|198.0|204.0|210.0|216.0|222.0|228.0|234.0|240.0|246.0|252.0|258.0|264.0|270.0|276.0|282.0|288.0|294.0|300.0|306.0|312.0|318.0|324.0|330.0|336.0|342.0|348.0|354.0,the defence object itself,"self-passive, tree slot 1",1,1,,ARRAY[60]@rank1:EXACT,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/passiveproperties_defense.dbr,sm_mod,,,skillMaxLevel,Skill control (Skill_Base.tpl),skill_control,60.0,,the defence object itself,"self-passive, tree slot 1",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/nonplayerskills/passive/armorbase03.dbr,base,,,characterLifeModifier,Character (parameters_character.tpl),character,57.0,-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-71.0|-66.0|-61.0|-56.0|-51.0|-46.0|-41.0|-36.0|-31.0|-26.0|-21.0|-21.0|-18.0|-18.0|-18.0|-18.0|-18.0|-15.0|-15.0|-15.0|-15.0|-15.0|-10.0|-10.0|-10.0|-7.0|-7.0|-7.0|-4.0|-4.0|-4.0|-4.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|10.0|12.0|14.0|21.0|24.0|28.0|32.0|39.0|44.0|51.0|57.0|63.0|70.0|78.0|86.0|94.0|103.0|111.0|121.0|125.0|125.0|129.0|129.0|133.0|133.0|133.0|133.0|137.0|137.0|141.0|141.0|145.0|145.0|149.0|149.0|154.0|154.0|159.0|159.0|164.0|164.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0|169.0,the defence object itself,"self-passive, tree slot 2",charLevel*1,100,,ARRAY[200]@rank100:EXACT,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/nonplayerskills/passive/armorbase03.dbr,base,,,defensiveProtection,Defensive (parameters_defensive.tpl),defense,864.0,6.0|7.0|8.0|9.0|10.0|12.0|13.0|15.0|16.0|17.0|18.0|21.0|23.0|25.0|27.0|29.0|32.0|35.0|37.0|40.0|45.0|49.0|53.0|58.0|62.0|67.0|74.0|79.0|84.0|90.0|96.0|101.0|108.0|113.0|120.0|125.0|132.0|137.0|144.0|149.0|156.0|163.0|169.0|175.0|183.0|190.0|198.0|208.0|217.0|225.0|234.0|243.0|253.0|262.0|270.0|278.0|287.0|297.0|308.0|321.0|332.0|344.0|354.0|362.0|374.0|386.0|397.0|407.0|420.0|431.0|441.0|454.0|467.0|478.0|493.0|506.0|520.0|534.0|545.0|559.0|571.0|588.0|601.0|617.0|627.0|640.0|661.0|672.0|685.0|708.0|718.0|735.0|754.0|768.0|785.0|799.0|816.0|833.0|847.0|864.0|882.0|899.0|915.0|933.0|953.0|970.0|991.0|1008.0|1028.0|1045.0|1064.0|1082.0|1098.0|1118.0|1140.0|1159.0|1178.0|1195.0|1218.0|1243.0|1264.0|1280.0|1301.0|1323.0|1347.0|1364.0|1388.0|1407.0|1432.0|1454.0|1474.0|1497.0|1517.0|1541.0|1565.0|1591.0|1614.0|1635.0|1658.0|1684.0|1709.0|1732.0|1757.0|1782.0|1804.0|1829.0|1855.0|1880.0|1903.0|1932.0|1957.0|1983.0|2014.0|2036.0|2062.0|2090.0|2114.0|2143.0|2171.0|2193.0|2225.0|2250.0|2277.0|2309.0|2339.0|2368.0|2394.0|2424.0|2449.0|2481.0|2512.0|2542.0|2567.0|2599.0|2628.0|2657.0|2687.0|2717.0|2749.0|2784.0|2813.0|2846.0|2876.0|2906.0|2938.0|2971.0|3006.0|3035.0|3069.0|3100.0|3132.0|3167.0|3199.0|3233.0|3270.0|3303.0|3338.0|3369.0|3405.0|3438.0,the defence object itself,"self-passive, tree slot 2",charLevel*1,100,,ARRAY[200]@rank100:EXACT,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/nonplayerskills/passive/armorbase03.dbr,base,,,offensiveCritDamageModifier,Crit Damage Modifier,modifier,0.0,-15.0|-15.0|-15.0|-12.0|-12.0|-10.0|-10.0|-10.0|-7.0|-7.0|-7.0|-5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,the defence object itself,"self-passive, tree slot 2",charLevel*1,100,,ARRAY[200]@rank100:EXACT,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/nonplayerskills/passive/armorbase03.dbr,base,,,offensivePhysicalModifier,Offensive Physical,direct,-90.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|-2.0|-2.0|-2.0|-3.0|-3.0|-3.0|-4.0|-4.0|-4.0|-5.0|-5.0|-5.0|-6.0|-7.0|-8.0|-9.0|-12.0|-11.0|-12.0|-13.0|-14.0|-15.0|-16.0|-17.0|-19.0|-21.0|-23.0|-25.0|-27.0|-29.0|-31.0|-34.0|-37.0|-40.0|-43.0|-46.0|-49.0|-52.0|-55.0|-58.0|-62.0|-66.0|-70.0|-74.0|-78.0|-82.0|-86.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0,the defence object itself,"self-passive, tree slot 2",charLevel*1,100,,ARRAY[200]@rank100:EXACT,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/nonplayerskills/passive/armorbase03.dbr,base,,,offensiveSlowPhysicalModifier,Offensive Slow Physical,dot,-90.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|-2.0|-2.0|-2.0|-3.0|-3.0|-3.0|-4.0|-4.0|-4.0|-5.0|-5.0|-5.0|-6.0|-7.0|-8.0|-9.0|-12.0|-11.0|-12.0|-13.0|-14.0|-15.0|-16.0|-17.0|-19.0|-21.0|-23.0|-25.0|-27.0|-29.0|-31.0|-34.0|-37.0|-40.0|-43.0|-46.0|-49.0|-52.0|-55.0|-58.0|-62.0|-66.0|-70.0|-74.0|-78.0|-82.0|-86.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0|-90.0,the defence object itself,"self-passive, tree slot 2",charLevel*1,100,,ARRAY[200]@rank100:EXACT,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/nonplayerskills/passive/armorbase03.dbr,base,,,offensiveTotalDamageModifier,Total Damage Modifier,modifier,25.0,-90.0|-89.0|-88.0|-87.0|-86.0|-85.0|-84.0|-83.0|-82.0|-81.0|-80.0|-79.0|-78.0|-77.0|-76.0|-75.0|-74.0|-73.0|-72.0|-71.0|-70.0|-69.0|-68.0|-67.0|-66.0|-65.0|-64.0|-63.0|-62.0|-61.0|-60.0|-59.0|-58.0|-57.0|-56.0|-55.0|-54.0|-53.0|-52.0|-51.0|-50.0|-49.0|-48.0|-47.0|-46.0|-45.0|-44.0|-43.0|-42.0|-41.0|-40.0|-39.0|-38.0|-37.0|-36.0|-35.0|-34.0|-33.0|-32.0|-31.0|-30.0|-29.0|-28.0|-27.0|-26.0|-25.0|-24.0|-23.0|-22.0|-21.0|-20.0|-19.0|-18.0|-17.0|-16.0|-15.0|-14.0|-13.0|-12.0|-11.0|-10.0|-9.0|-8.0|-7.0|-5.0|-3.0|-1.0|1.0|3.0|5.0|7.0|9.0|11.0|13.0|15.0|17.0|19.0|21.0|23.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0|25.0,the defence object itself,"self-passive, tree slot 2",charLevel*1,100,,ARRAY[200]@rank100:EXACT,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/nonplayerskills/passive/armorbase03.dbr,base,,,skillMaxLevel,Skill control (Skill_Base.tpl),skill_control,200.0,,the defence object itself,"self-passive, tree slot 2",charLevel*1,100,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/banneroffense_aura_buff.dbr,sm_mod,Vanguard Aura,"The Banner fills you with rage, increasing % Offensive Ability, % Crit damage and % All damage",characterOffensiveAbility,Character (parameters_character.tpl),character,80.0,80.0|160.0,allies in radius (the player is an ally of a player-built defence),"aura emitter, tree slot 3 -> buffSkillName",1,1,,ARRAY[2]@rank1:EXACT,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/banneroffense_aura_buff.dbr,sm_mod,Vanguard Aura,"The Banner fills you with rage, increasing % Offensive Ability, % Crit damage and % All damage",characterOffensiveAbilityModifier,Character (parameters_character.tpl),character,4.0,4.0|6.0,allies in radius (the player is an ally of a player-built defence),"aura emitter, tree slot 3 -> buffSkillName",1,1,,ARRAY[2]@rank1:EXACT,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/banneroffense_aura_buff.dbr,sm_mod,Vanguard Aura,"The Banner fills you with rage, increasing % Offensive Ability, % Crit damage and % All damage",offensiveTotalDamageModifier,Total Damage Modifier,modifier,100.0,100.0|300.0,allies in radius (the player is an ally of a player-built defence),"aura emitter, tree slot 3 -> buffSkillName",1,1,,ARRAY[2]@rank1:EXACT,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/banneroffense_aura_buff.dbr,sm_mod,Vanguard Aura,"The Banner fills you with rage, increasing % Offensive Ability, % Crit damage and % All damage",retaliationTotalDamageModifier,Retaliation (parameters_retaliation.tpl),retaliation,100.0,100.0|300.0,allies in radius (the player is an ally of a player-built defence),"aura emitter, tree slot 3 -> buffSkillName",1,1,,ARRAY[2]@rank1:EXACT,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/banneroffense_aura_buff.dbr,sm_mod,Vanguard Aura,"The Banner fills you with rage, increasing % Offensive Ability, % Crit damage and % All damage",skillMaxLevel,Skill control (Skill_Base.tpl),skill_control,2.0,,allies in radius (the player is an ally of a player-built defence),"aura emitter, tree slot 3 -> buffSkillName",1,1,,SCALAR,
4,Vanguard Banner,510,5,10000,records/creatures/defenses/banner_offense.dbr,Vanguard Banner,records/skills/defenses/banneroffense_aura_buff.dbr,sm_mod,Vanguard Aura,"The Banner fills you with rage, increasing % Offensive Ability, % Crit damage and % All damage",skillTargetRadius,Skill control (Skill_Base.tpl),skill_control,8.0,8.0|16.0,allies in radius (the player is an ally of a player-built defence),"aura emitter, tree slot 3 -> buffSkillName",1,1,,ARRAY[2]@rank1:EXACT,
4,Vanguard Banner,,,,,,records/skills/defenses/banneroffense_frenzy.dbr,,,,,,,,,,,,,,DECLARED-ABSENT,"granted only by banner_offense02/03 (skillName4); tier-1 banner_offense has no skillName4 -> the Frenzy pulse (+35% total speed, +6% attack/cast speed max, 5-8 s, 15 s cooldown, 16 m) was NOT purchased"
