record,char_level,base_life,life_passive_pct,passive_sources,ehp_w151,ehp_w160,ehp_w170
records/creatures/enemies/hero/thornedhorrorfrost_h02.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/thornedhorrorfrost_h02.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/thornedhorrorfrost_h03.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/thornedhorrorfrost_h03.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/thornedhorrorfrost_h04.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/thornedhorrorfrost_h04.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/viper_h01.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/viper_h01.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/viper_h02.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/viper_h02.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/viper_h03.dbr,107,29864.0484,111.0,armorbase03.dbr[106]=111.0,327608,332984,338956
records/creatures/enemies/hero/viper_h03.dbr,108,30283.9609,121.0,armorbase03.dbr[107]=121.0,335243,340694,346751
records/creatures/enemies/hero/viper_h04.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/viper_h04.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/viper_h05.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/viper_h05.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wendigo_h01.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/wendigo_h01.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/wendigo_h02.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/wendigo_h02.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/wendigo_h03.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/wendigo_h03.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/wendigo_h04.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/wendigo_h04.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/wendigo_h05.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/hero/wendigo_h05.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/hero/wendigocannibal_h01.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wendigocannibal_h01.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wendigocannibal_h02.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wendigocannibal_h02.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wendigocannibal_h03.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wendigocannibal_h03.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wendigocannibal_h04.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wendigocannibal_h04.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wendigocannibal_h05.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wendigocannibal_h05.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wight_h01.dbr,107,25024.4009,111.0,armorbase04.dbr[106]=111.0,274517,279022,284026
records/creatures/enemies/hero/wight_h01.dbr,108,25376.3097,121.0,armorbase04.dbr[107]=121.0,280915,285483,290558
records/creatures/enemies/hero/wight_h02.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wight_h02.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wight_h03.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wight_h03.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wight_h04.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wight_h04.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wraith_h01.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wraith_h01.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wraith_h02.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wraith_h02.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wraith_h03.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wraith_h03.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wraith_h04.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wraith_h04.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/hero/wraith_h05.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/hero/wraith_h05.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/human_ascended_a01.dbr,102,13136.6094,61.0,armorbase02.dbr[101]=61.0,137540,139904,142532
records/creatures/enemies/human_ascended_a01.dbr,103,13310.3762,69.0,armorbase02.dbr[102]=69.0,140424,142820,145482
records/creatures/enemies/human_ascended_a02.dbr,102,13136.6094,61.0,armorbase02.dbr[101]=61.0,137540,139904,142532
records/creatures/enemies/human_ascended_a02.dbr,103,13310.3762,69.0,armorbase02.dbr[102]=69.0,140424,142820,145482
records/creatures/enemies/human_ascended_b01.dbr,103,18440.905,78.0,armorbase03.dbr[102]=78.0,196211,199530,203218
records/creatures/enemies/human_ascended_b01.dbr,104,18682.3595,86.0,armorbase03.dbr[103]=86.0,200274,203637,207374
records/creatures/enemies/human_ascended_c01.dbr,105,26568.6309,94.0,armorbase03.dbr[104]=94.0,286941,291723,297037
records/creatures/enemies/human_ascended_c01.dbr,106,26909.8942,103.0,armorbase03.dbr[105]=103.0,293048,297892,303274
records/creatures/enemies/human_wendigo_a01.dbr,103,13310.3762,69.0,armorbase02.dbr[102]=69.0,140424,142820,145482
records/creatures/enemies/human_wendigo_a01.dbr,104,13484.7345,74.0,armorbase02.dbr[103]=74.0,142938,145365,148062
records/creatures/enemies/human_wendigo_a02.dbr,104,13484.7345,74.0,armorbase02.dbr[103]=74.0,142938,145365,148062
records/creatures/enemies/human_wendigo_a02.dbr,105,13659.6806,82.0,armorbase02.dbr[104]=82.0,145885,148344,151076
records/creatures/enemies/human_wendigo_a02.dbr,106,13835.2108,88.0,armorbase02.dbr[105]=88.0,148590,151080,153847
records/creatures/enemies/human_wendigo_b01.dbr,104,18682.3595,86.0,armorbase03.dbr[103]=86.0,200274,203637,207374
records/creatures/enemies/human_wendigo_b01.dbr,105,18924.628,94.0,armorbase03.dbr[104]=94.0,204385,207792,211577
records/creatures/enemies/human_wendigo_b01.dbr,106,19167.7055,103.0,armorbase03.dbr[105]=103.0,208736,212186,216020
records/creatures/enemies/human_wendigo_c01.dbr,103,25889.5183,78.0,armorbase03.dbr[102]=78.0,275464,280124,285302
records/creatures/enemies/human_wendigo_c01.dbr,104,26228.5032,86.0,armorbase03.dbr[103]=86.0,281169,285890,291136
records/creatures/enemies/insectswarm_a01_summon.dbr,106,376.3692,88.0,armorbase01.dbr[105]=88.0,4042,4109,4185
records/creatures/enemies/insectswarm_a01_summon.dbr,107,380.8482,96.0,armorbase01.dbr[106]=96.0,4120,4189,4265
records/creatures/enemies/insectswarm_a01_summon.dbr,108,385.3386,102.0,armorbase01.dbr[107]=102.0,4192,4261,4338
records/creatures/enemies/korvaakascended_a01.dbr,103,38236.8541,78.0,armorbase03.dbr[102]=78.0,406840,413722,421370
records/creatures/enemies/korvaakascended_a01.dbr,104,38793.591,86.0,armorbase03.dbr[103]=86.0,415867,422850,430608
records/creatures/enemies/korvaakascended_b01.dbr,104,61715.0631,86.0,armorbase04.dbr[103]=86.0,661585,672694,685037
records/creatures/enemies/korvaakascended_b01.dbr,105,62605.8747,94.0,armorbase04.dbr[104]=94.0,676143,687412,699933
records/creatures/enemies/korvaakascended_b01.dbr,106,63500.9385,103.0,armorbase04.dbr[105]=103.0,691525,702955,715655
records/creatures/enemies/korvaakascended_c01.dbr,105,75614.9297,94.0,armorbase04.dbr[104]=94.0,816641,830251,845374
records/creatures/enemies/korvaakascended_c01.dbr,106,76694.8469,103.0,armorbase04.dbr[105]=103.0,835206,849011,864350
records/creatures/enemies/korvaakascended_c02.dbr,105,75614.9297,94.0,armorbase04.dbr[104]=94.0,816641,830251,845374
records/creatures/enemies/korvaakascended_c02.dbr,106,76694.8469,103.0,armorbase04.dbr[105]=103.0,835206,849011,864350
records/creatures/enemies/korvaakservant_a01_summon.dbr,105,11886.7926,82.0,armorbase01.dbr[104]=82.0,126950,129090,131467
records/creatures/enemies/korvaakservant_a01_summon.dbr,106,12036.9604,88.0,armorbase01.dbr[105]=88.0,129276,131443,133851
records/creatures/enemies/korvaakservant_a01_summon.dbr,107,12187.5965,96.0,armorbase01.dbr[106]=96.0,131869,134063,136501
records/creatures/enemies/korvaakservant_a01_summon.dbr,108,12338.6978,102.0,armorbase01.dbr[107]=102.0,134245,136465,138933
records/creatures/enemies/korvaakservant_a02_summon.dbr,105,11886.7926,82.0,armorbase01.dbr[104]=82.0,126950,129090,131467
records/creatures/enemies/korvaakservant_a02_summon.dbr,106,12036.9604,88.0,armorbase01.dbr[105]=88.0,129276,131443,133851
records/creatures/enemies/korvaakservant_a02_summon.dbr,107,12187.5965,96.0,armorbase01.dbr[106]=96.0,131869,134063,136501
records/creatures/enemies/korvaakservant_a02_summon.dbr,108,12338.6978,102.0,armorbase01.dbr[107]=102.0,134245,136465,138933
records/creatures/enemies/korvaakservant_b01_korvaaksummon.dbr,106,23156.4624,88.0,armorbase02.dbr[105]=88.0,248700,252868,257499
records/creatures/enemies/korvaakservant_b01_korvaaksummon.dbr,107,23446.4564,96.0,armorbase02.dbr[106]=96.0,253690,257911,262600
records/creatures/enemies/korvaakservant_b01_korvaaksummon.dbr,108,23737.3463,102.0,armorbase02.dbr[107]=102.0,258262,262535,267282
records/creatures/enemies/korvaakservant_b02_korvaaksummon.dbr,106,23156.4624,88.0,armorbase02.dbr[105]=88.0,248700,252868,257499
records/creatures/enemies/korvaakservant_b02_korvaaksummon.dbr,107,23446.4564,96.0,armorbase02.dbr[106]=96.0,253690,257911,262600
records/creatures/enemies/korvaakservant_b02_korvaaksummon.dbr,108,23737.3463,102.0,armorbase02.dbr[107]=102.0,258262,262535,267282
records/creatures/enemies/livingplant_a01.dbr,103,25653.0887,78.0,armorbase03.dbr[102]=78.0,272948,277566,282697
records/creatures/enemies/livingplant_a01.dbr,104,25983.5735,86.0,armorbase03.dbr[103]=86.0,278543,283220,288417
records/creatures/enemies/livingplant_a01_summon.dbr,105,26315.1086,94.0,armorbase03.dbr[104]=94.0,284203,288939,294202
records/creatures/enemies/livingplant_a01_summon.dbr,106,26647.6874,103.0,armorbase03.dbr[105]=103.0,290193,294989,300319
records/creatures/enemies/livingplant_a01_summon.dbr,107,26981.3031,111.0,armorbase03.dbr[106]=111.0,295984,300841,306237
records/creatures/enemies/livingplant_a01_summon.dbr,108,27315.9494,121.0,armorbase03.dbr[107]=121.0,302387,307304,312767
records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_aetherialvanguard_01.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_beast_01_p1.dbr,109,261806.5764,125.0,armorbase05.dbr[108]=125.0,2908671,2955796,3008157
records/creatures/enemies/nemesis/nemesis_beast_02.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_chthonian_02_clustersummon.dbr,109,9203.9473,125.0,armorbase04.dbr[108]=125.0,102255,103912,105753
records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_chthonickurn_01.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_eldritch_01.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_eldritch_02a.dbr,109,165868.9156,125.0,armorbase05.dbr[108]=125.0,1842803,1872660,1905833
records/creatures/enemies/nemesis/nemesis_kymon_01.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_kymon_02.dbr,109,329751.6885,125.0,armorbase06.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01_revenantsummon.dbr,109,41497.2687,125.0,armorbase05.dbr[108]=125.0,461034,468504,476803
records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_02.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_undead_01.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_undead_02b.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_undead_02b_icecrystalsummon.dbr,109,9203.9473,125.0,armorbase04.dbr[108]=125.0,102255,103912,105753
records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/nemesis/nemesis_wendigo_02.dbr,109,329751.6885,125.0,armorbase05.dbr[108]=125.0,3663541,3722896,3788846
records/creatures/enemies/prawncave_a01_summon.dbr,107,10722.5287,96.0,armorbase02.dbr[106]=96.0,116017,117947,120092
records/creatures/enemies/prawncave_a01_summon.dbr,108,10855.6403,102.0,armorbase02.dbr[107]=102.0,118109,120063,122234
records/creatures/enemies/raptor_witchgod_a01_summon.dbr,106,7858.1353,88.0,armorbase02.dbr[105]=88.0,84396,85810,87382
records/creatures/enemies/raptor_witchgod_a01_summon.dbr,107,7956.7602,96.0,armorbase02.dbr[106]=96.0,86092,87524,89115
records/creatures/enemies/raptor_witchgod_a01_summon.dbr,108,8055.6897,102.0,armorbase02.dbr[107]=102.0,87645,89095,90707
records/creatures/enemies/raptor_witchgod_b01_summon.dbr,106,23106.4624,103.0,armorbase03.dbr[105]=103.0,251629,255788,260409
records/creatures/enemies/raptor_witchgod_b01_summon.dbr,107,23396.4564,111.0,armorbase03.dbr[106]=111.0,256659,260870,265549
records/creatures/enemies/raptor_witchgod_b01_summon.dbr,108,23687.3463,121.0,armorbase03.dbr[107]=121.0,262218,266482,271220
records/creatures/enemies/rhinochthonic_a01.dbr,103,38286.8541,78.0,armorbase03.dbr[102]=78.0,407372,414263,421921
records/creatures/enemies/rhinochthonic_a01.dbr,104,38843.591,86.0,armorbase03.dbr[103]=86.0,416403,423395,431163
records/creatures/enemies/rhinochthonic_b01.dbr,103,63990.1149,78.0,armorbase04.dbr[102]=78.0,680854,692373,705171
records/creatures/enemies/rhinochthonic_b01.dbr,104,64921.3483,86.0,armorbase04.dbr[103]=86.0,695956,707642,720626
records/creatures/enemies/rhinochthonic_c01.dbr,104,74540.1428,86.0,armorbase04.dbr[103]=86.0,799070,812487,827395
records/creatures/enemies/rhinochthonic_c01.dbr,105,75614.9297,94.0,armorbase04.dbr[104]=94.0,816641,830251,845374
records/creatures/enemies/rhinochthonic_c01.dbr,106,76694.8469,103.0,armorbase04.dbr[105]=103.0,835206,849011,864350
records/creatures/enemies/sandlizard_a01.dbr,102,18766.3968,61.0,armorbase02.dbr[101]=61.0,196484,199862,203615
records/creatures/enemies/sandlizard_a01.dbr,103,19011.2297,69.0,armorbase02.dbr[102]=69.0,200568,203990,207792
records/creatures/enemies/sandlizard_b01.dbr,103,27306.2348,78.0,armorbase03.dbr[102]=78.0,290538,295453,300914
records/creatures/enemies/sandlizard_b01.dbr,104,27658.8762,86.0,armorbase03.dbr[103]=86.0,296503,301481,307013
records/creatures/enemies/sandlizard_b02.dbr,103,27306.2348,78.0,armorbase04.dbr[102]=78.0,290538,295453,300914
records/creatures/enemies/sandlizard_b02.dbr,104,27658.8762,86.0,armorbase04.dbr[103]=86.0,296503,301481,307013
records/creatures/enemies/sandlizard_c01.dbr,105,43020.569,94.0,armorbase03.dbr[104]=94.0,464622,472365,480969
records/creatures/enemies/sandlizard_c01.dbr,106,43565.7164,103.0,armorbase03.dbr[105]=103.0,474430,482272,490985
records/creatures/enemies/sandlizard_eldritch_a01.dbr,102,18766.3968,61.0,armorbase02.dbr[101]=61.0,196484,199862,203615
records/creatures/enemies/sandlizard_eldritch_a01.dbr,103,19011.2297,69.0,armorbase02.dbr[102]=69.0,200568,203990,207792
records/creatures/enemies/sandlizard_eldritch_b01.dbr,103,27306.2348,78.0,armorbase03.dbr[102]=78.0,290538,295453,300914
records/creatures/enemies/sandlizard_eldritch_b01.dbr,104,27658.8762,86.0,armorbase03.dbr[103]=86.0,296503,301481,307013
records/creatures/enemies/sandlizard_eldritch_b02.dbr,103,27306.2348,78.0,armorbase03.dbr[102]=78.0,290538,295453,300914
records/creatures/enemies/sandlizard_eldritch_b02.dbr,104,27658.8762,86.0,armorbase03.dbr[103]=86.0,296503,301481,307013
records/creatures/enemies/sandlizard_eldritch_c01.dbr,103,41935.4172,78.0,armorbase03.dbr[102]=78.0,446192,453741,462128
records/creatures/enemies/sandlizard_eldritch_c01.dbr,104,42477.1323,86.0,armorbase03.dbr[103]=86.0,455354,463000,471496
records/creatures/enemies/sandlizard_eldritch_c01.dbr,105,43020.569,94.0,armorbase03.dbr[104]=94.0,464622,472365,480969
records/creatures/enemies/sandlizard_eldritch_c01.dbr,106,43565.7164,103.0,armorbase03.dbr[105]=103.0,474430,482272,490985
records/creatures/enemies/sandlizard_volcanic_a01.dbr,102,18766.3968,61.0,armorbase02.dbr[101]=61.0,196484,199862,203615
records/creatures/enemies/sandlizard_volcanic_a01.dbr,103,19011.2297,69.0,armorbase02.dbr[102]=69.0,200568,203990,207792
records/creatures/enemies/sandlizard_volcanic_b01.dbr,103,27306.2348,78.0,armorbase03.dbr[102]=78.0,290538,295453,300914
records/creatures/enemies/sandlizard_volcanic_b01.dbr,104,27658.8762,86.0,armorbase03.dbr[103]=86.0,296503,301481,307013
records/creatures/enemies/sandlizard_volcanic_b02.dbr,103,27306.2348,78.0,armorbase03.dbr[102]=78.0,290538,295453,300914
records/creatures/enemies/sandlizard_volcanic_b02.dbr,104,27658.8762,86.0,armorbase03.dbr[103]=86.0,296503,301481,307013
records/creatures/enemies/sandlizard_volcanic_c01.dbr,105,43020.569,94.0,armorbase03.dbr[104]=94.0,464622,472365,480969
records/creatures/enemies/sandlizard_volcanic_c01.dbr,106,43565.7164,103.0,armorbase03.dbr[105]=103.0,474430,482272,490985
records/creatures/enemies/skeletalgolem_b01.dbr,104,67978.1478,86.0,armorbase04.dbr[103]=86.0,728725,740961,754557
records/creatures/enemies/skeletalgolem_b01.dbr,105,68959.5091,94.0,armorbase04.dbr[104]=94.0,744762,757175,770967
records/creatures/enemies/skeletalgolem_c01.dbr,105,89227.5186,94.0,armorbase04.dbr[104]=94.0,963657,979718,997563
records/creatures/enemies/skeletalgolem_c01.dbr,106,90503.5092,103.0,armorbase04.dbr[105]=103.0,985583,1001873,1019974
records/creatures/enemies/skeleton_a01_summon.dbr,105,3529.9279,82.0,armorbase01.dbr[104]=82.0,37699,38335,39041
records/creatures/enemies/skeleton_a01_summon.dbr,106,3572.7237,88.0,armorbase01.dbr[105]=88.0,38371,39014,39728
records/creatures/enemies/skeleton_a01_summon.dbr,107,3615.6326,96.0,armorbase01.dbr[106]=96.0,39121,39771,40495
records/creatures/enemies/skeleton_a01_summon.dbr,108,3658.6541,102.0,armorbase01.dbr[107]=102.0,39806,40464,41196
records/creatures/enemies/skeleton_a02_summon.dbr,104,3487.2461,74.0,armorbase01.dbr[103]=74.0,36964,37592,38289
records/creatures/enemies/skeleton_a02_summon.dbr,105,3529.9279,82.0,armorbase01.dbr[104]=82.0,37699,38335,39041
records/creatures/enemies/skeleton_a02_summon.dbr,106,3572.7237,88.0,armorbase01.dbr[105]=88.0,38371,39014,39728
records/creatures/enemies/skeleton_a02_summon.dbr,107,3615.6326,96.0,armorbase01.dbr[106]=96.0,39121,39771,40495
records/creatures/enemies/skeleton_a02_summon.dbr,108,3658.6541,102.0,armorbase01.dbr[107]=102.0,39806,40464,41196
records/creatures/enemies/skeleton_b01_archer_summon.dbr,109,7755.1321,110.0,armorbase01.dbr[108]=110.0,84996,86392,87943
records/creatures/enemies/skeleton_b02_knight.dbr,104,19281.8482,86.0,armorbase03.dbr[103]=86.0,206701,210172,214028
records/creatures/enemies/skeleton_b02_knight.dbr,105,19528.2474,94.0,armorbase03.dbr[104]=94.0,210905,214420,218325
records/creatures/enemies/skeleton_b02_knight_summon.dbr,105,19528.2474,94.0,armorbase03.dbr[104]=94.0,210905,214420,218325
records/creatures/enemies/skeleton_b02_knight_summon.dbr,106,19775.4222,103.0,armorbase03.dbr[105]=103.0,215354,218913,222869
records/creatures/enemies/skeleton_b02_knight_summon.dbr,107,20023.3677,111.0,armorbase03.dbr[106]=111.0,219656,223260,227265
records/creatures/enemies/skeleton_b02_knight_summon.dbr,108,20272.079,121.0,armorbase03.dbr[107]=121.0,224411,228060,232115
records/creatures/enemies/skeleton_c01.dbr,104,24236.6782,86.0,armorbase03.dbr[103]=86.0,259817,264179,269027
records/creatures/enemies/skeleton_c01.dbr,105,24546.3502,94.0,armorbase03.dbr[104]=94.0,265100,269518,274428
records/creatures/enemies/skeleton_c01.dbr,106,24856.997,103.0,armorbase03.dbr[105]=103.0,270692,275166,280138
records/creatures/enemies/skeleton_c01_summon.dbr,106,24856.997,103.0,armorbase03.dbr[105]=103.0,270692,275166,280138
records/creatures/enemies/skeleton_c01_summon.dbr,107,25168.6125,111.0,armorbase03.dbr[106]=111.0,276099,280630,285663
records/creatures/enemies/skeleton_c01_summon.dbr,108,25481.1904,121.0,armorbase03.dbr[107]=121.0,282076,286663,291759
records/creatures/enemies/skeleton_c02.dbr,104,24236.6782,86.0,armorbase03.dbr[103]=86.0,259817,264179,269027
records/creatures/enemies/skeleton_c02.dbr,105,24546.3502,94.0,armorbase03.dbr[104]=94.0,265100,269518,274428
records/creatures/enemies/skeleton_c02.dbr,106,24856.997,103.0,armorbase03.dbr[105]=103.0,270692,275166,280138
records/creatures/enemies/skeleton_c02_summon.dbr,107,25168.6125,111.0,armorbase03.dbr[106]=111.0,276099,280630,285663
records/creatures/enemies/skeleton_c02_summon.dbr,108,25481.1904,121.0,armorbase03.dbr[107]=121.0,282076,286663,291759
records/creatures/enemies/skeleton_c03.dbr,104,24236.6782,86.0,armorbase03.dbr[103]=86.0,259817,264179,269027
records/creatures/enemies/skeleton_c03.dbr,105,24546.3502,94.0,armorbase03.dbr[104]=94.0,265100,269518,274428
records/creatures/enemies/skeleton_c03.dbr,106,24856.997,103.0,armorbase03.dbr[105]=103.0,270692,275166,280138
records/creatures/enemies/skeleton_d01.dbr,105,39233.011,94.0,armorbase04.dbr[104]=94.0,423716,430778,438625
records/creatures/enemies/skeleton_d01.dbr,106,39795.1014,103.0,armorbase04.dbr[105]=103.0,433368,440531,448490
records/creatures/enemies/skeletonfrost_b04_evoker_summon.dbr,109,9775.6882,110.0,armorbase01.dbr[108]=110.0,107141,108901,110856
records/creatures/enemies/skeletonfrost_c01_summon.dbr,106,24856.997,103.0,armorbase03.dbr[105]=103.0,270692,275166,280138
records/creatures/enemies/skeletonfrost_c01_summon.dbr,107,25168.6125,111.0,armorbase03.dbr[106]=111.0,276099,280630,285663
records/creatures/enemies/skeletonfrost_c01_summon.dbr,108,25481.1904,121.0,armorbase03.dbr[107]=121.0,282076,286663,291759
records/creatures/enemies/skeletonfrost_c02_summon.dbr,109,25794.725,125.0,armorbase03.dbr[108]=125.0,286579,291222,296381
records/creatures/enemies/spidergiantb_cave_a01_summon.dbr,107,4268.1483,96.0,armorbase02.dbr[106]=96.0,46181,46949,47803
records/creatures/enemies/spidergiantb_cave_a01_summon.dbr,108,4321.0959,102.0,armorbase02.dbr[107]=102.0,47013,47791,48655
records/creatures/enemies/spore_a01.dbr,103,2103.7242,69.0,armorbase01.dbr[102]=69.0,22194,22572,22993
records/creatures/enemies/spore_a01.dbr,104,2129.5737,74.0,armorbase01.dbr[103]=74.0,22573,22956,23382
records/creatures/enemies/springscrab_a00_summon.dbr,107,3948.2396,96.0,armorbase01.dbr[106]=96.0,42719,43430,44220
records/creatures/enemies/springscrab_a00_summon.dbr,108,3995.2331,102.0,armorbase01.dbr[107]=102.0,43468,44187,44986
records/creatures/enemies/statue_a01.dbr,104,38843.591,86.0,armorbase03.dbr[103]=86.0,416403,423395,431163
records/creatures/enemies/statue_a01.dbr,105,39403.011,94.0,armorbase03.dbr[104]=94.0,425552,432645,440525
