record,wave,G_pct,level_lo,level_hi,ehp_lo,ehp_hi,life_grade
records/creatures/enemies/zombieberserker_a02.dbr,161,326.0,103,104,247663,251988,MEASURED
records/creatures/enemies/zombieberserker_a02.dbr,162,328.0,103,104,248108,252438,MEASURED
records/creatures/enemies/zombieberserker_a02.dbr,163,330.0,103,104,248553,252889,MEASURED
records/creatures/enemies/zombieberserker_a02.dbr,164,332.0,103,104,248998,253340,MEASURED
records/creatures/enemies/zombieberserker_a02.dbr,165,334.0,103,104,249443,253791,MEASURED
records/creatures/enemies/zombieberserker_a02.dbr,166,336.0,103,104,249888,254241,MEASURED
records/creatures/enemies/zombieberserker_a02.dbr,167,338.0,103,104,250334,254692,MEASURED
records/creatures/enemies/zombieberserker_a02.dbr,168,340.0,103,104,250779,255143,MEASURED
records/creatures/enemies/zombieberserker_a02.dbr,169,342.0,103,104,251224,255594,MEASURED
records/creatures/enemies/zombieberserker_a02.dbr,170,344.0,103,104,251669,256045,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,151,306.0,103,104,169718,173199,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,152,308.0,103,104,170037,173522,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,153,310.0,103,104,170356,173845,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,154,312.0,103,104,170675,174168,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,155,314.0,103,104,170994,174491,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,156,316.0,103,104,171313,174814,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,157,318.0,103,104,171632,175137,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,158,320.0,103,104,171951,175460,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,159,322.0,103,104,172270,175784,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,160,324.0,103,104,172589,176107,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,161,326.0,103,104,172908,176430,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,162,328.0,103,104,173227,176753,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,163,330.0,103,104,173546,177076,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,164,332.0,103,104,173865,177399,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,165,334.0,103,104,174184,177722,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,166,336.0,103,104,174503,178046,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,167,338.0,103,104,174822,178369,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,168,340.0,103,104,175141,178692,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,169,342.0,103,104,175460,179015,MEASURED
records/creatures/enemies/zombiemutated_a01.dbr,170,344.0,103,104,175779,179338,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,151,306.0,103,104,169718,173199,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,152,308.0,103,104,170037,173522,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,153,310.0,103,104,170356,173845,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,154,312.0,103,104,170675,174168,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,155,314.0,103,104,170994,174491,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,156,316.0,103,104,171313,174814,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,157,318.0,103,104,171632,175137,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,158,320.0,103,104,171951,175460,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,159,322.0,103,104,172270,175784,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,160,324.0,103,104,172589,176107,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,161,326.0,103,104,172908,176430,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,162,328.0,103,104,173227,176753,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,163,330.0,103,104,173546,177076,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,164,332.0,103,104,173865,177399,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,165,334.0,103,104,174184,177722,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,166,336.0,103,104,174503,178046,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,167,338.0,103,104,174822,178369,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,168,340.0,103,104,175141,178692,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,169,342.0,103,104,175460,179015,MEASURED
records/creatures/enemies/zombiemutated_b01.dbr,170,344.0,103,104,175779,179338,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,151,306.0,107,108,34461,35080,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,152,308.0,107,108,34525,35145,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,153,310.0,107,108,34588,35209,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,154,312.0,107,108,34652,35274,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,155,314.0,107,108,34716,35338,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,156,316.0,107,108,34779,35403,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,157,318.0,107,108,34843,35467,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,158,320.0,107,108,34907,35532,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,159,322.0,107,108,34970,35596,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,160,324.0,107,108,35034,35660,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,161,326.0,107,108,35098,35725,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,162,328.0,107,108,35162,35789,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,163,330.0,107,108,35225,35854,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,164,332.0,107,108,35289,35918,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,165,334.0,107,108,35353,35983,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,166,336.0,107,108,35416,36047,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,167,338.0,107,108,35480,36112,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,168,340.0,107,108,35544,36176,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,169,342.0,107,108,35607,36241,MEASURED
records/creatures/enemies/zombievoid_a01_summon.dbr,170,344.0,107,108,35671,36305,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,151,306.0,107,108,177884,181025,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,152,308.0,107,108,178213,181358,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,153,310.0,107,108,178541,181690,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,154,312.0,107,108,178870,182023,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,155,314.0,107,108,179199,182356,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,156,316.0,107,108,179528,182689,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,157,318.0,107,108,179857,183022,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,158,320.0,107,108,180185,183354,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,159,322.0,107,108,180514,183687,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,160,324.0,107,108,180843,184020,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,161,326.0,107,108,181172,184353,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,162,328.0,107,108,181501,184685,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,163,330.0,107,108,181829,185018,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,164,332.0,107,108,182158,185351,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,165,334.0,107,108,182487,185684,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,166,336.0,107,108,182816,186016,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,167,338.0,107,108,183145,186349,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,168,340.0,107,108,183473,186682,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,169,342.0,107,108,183802,187015,MEASURED
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,170,344.0,107,108,184131,187347,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,151,306.0,109,109,149145,149145,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,152,308.0,109,109,149447,149447,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,153,310.0,109,109,149750,149750,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,154,312.0,109,109,150052,150052,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,155,314.0,109,109,150355,150355,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,156,316.0,109,109,150657,150657,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,157,318.0,109,109,150960,150960,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,158,320.0,109,109,151262,151262,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,159,322.0,109,109,151565,151565,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,160,324.0,109,109,151867,151867,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,161,326.0,109,109,152170,152170,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,162,328.0,109,109,152472,152472,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,163,330.0,109,109,152775,152775,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,164,332.0,109,109,153077,153077,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,165,334.0,109,109,153380,153380,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,166,336.0,109,109,153682,153682,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,167,338.0,109,109,153985,153985,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,168,340.0,109,109,154287,154287,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,169,342.0,109,109,154590,154590,MEASURED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,170,344.0,109,109,154892,154892,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,151,306.0,106,108,73916,75728,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,152,308.0,106,108,74066,75882,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,153,310.0,106,108,74216,76035,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,154,312.0,106,108,74366,76189,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,155,314.0,106,108,74516,76342,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,156,316.0,106,108,74666,76496,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,157,318.0,106,108,74815,76650,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,158,320.0,106,108,74965,76803,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,159,322.0,106,108,75115,76957,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,160,324.0,106,108,75265,77110,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,161,326.0,106,108,75415,77264,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,162,328.0,106,108,75565,77418,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,163,330.0,106,108,75715,77571,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,164,332.0,106,108,75865,77725,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,165,334.0,106,108,76015,77878,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,166,336.0,106,108,76165,78032,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,167,338.0,106,108,76315,78186,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,168,340.0,106,108,76465,78339,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,169,342.0,106,108,76615,78493,MEASURED
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,170,344.0,106,108,76765,78646,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,151,306.0,106,108,60227,61637,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,152,308.0,106,108,60349,61762,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,153,310.0,106,108,60472,61887,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,154,312.0,106,108,60594,62012,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,155,314.0,106,108,60716,62137,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,156,316.0,106,108,60838,62262,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,157,318.0,106,108,60960,62387,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,158,320.0,106,108,61082,62512,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,159,322.0,106,108,61205,62637,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,160,324.0,106,108,61327,62762,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,161,326.0,106,108,61449,62887,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,162,328.0,106,108,61571,63012,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,163,330.0,106,108,61693,63137,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,164,332.0,106,108,61815,63262,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,165,334.0,106,108,61938,63387,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,166,336.0,106,108,62060,63512,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,167,338.0,106,108,62182,63637,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,168,340.0,106,108,62304,63762,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,169,342.0,106,108,62426,63887,MEASURED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,170,344.0,106,108,62548,64012,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,151,306.0,106,108,60227,61637,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,152,308.0,106,108,60349,61762,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,153,310.0,106,108,60472,61887,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,154,312.0,106,108,60594,62012,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,155,314.0,106,108,60716,62137,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,156,316.0,106,108,60838,62262,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,157,318.0,106,108,60960,62387,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,158,320.0,106,108,61082,62512,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,159,322.0,106,108,61205,62637,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,160,324.0,106,108,61327,62762,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,161,326.0,106,108,61449,62887,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,162,328.0,106,108,61571,63012,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,163,330.0,106,108,61693,63137,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,164,332.0,106,108,61815,63262,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,165,334.0,106,108,61938,63387,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,166,336.0,106,108,62060,63512,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,167,338.0,106,108,62182,63637,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,168,340.0,106,108,62304,63762,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,169,342.0,106,108,62426,63887,MEASURED
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,170,344.0,106,108,62548,64012,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,151,306.0,106,108,23051,23568,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,152,308.0,106,108,23098,23616,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,153,310.0,106,108,23144,23664,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,154,312.0,106,108,23191,23711,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,155,314.0,106,108,23238,23759,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,156,316.0,106,108,23285,23807,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,157,318.0,106,108,23331,23855,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,158,320.0,106,108,23378,23903,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,159,322.0,106,108,23425,23951,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,160,324.0,106,108,23472,23998,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,161,326.0,106,108,23518,24046,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,162,328.0,106,108,23565,24094,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,163,330.0,106,108,23612,24142,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,164,332.0,106,108,23659,24190,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,165,334.0,106,108,23705,24237,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,166,336.0,106,108,23752,24285,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,167,338.0,106,108,23799,24333,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,168,340.0,106,108,23846,24381,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,169,342.0,106,108,23892,24429,MEASURED
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,170,344.0,106,108,23939,24476,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,151,306.0,107,108,161030,163871,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,152,308.0,107,108,161328,164173,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,153,310.0,107,108,161625,164474,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,154,312.0,107,108,161923,164775,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,155,314.0,107,108,162221,165076,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,156,316.0,107,108,162518,165378,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,157,318.0,107,108,162816,165679,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,158,320.0,107,108,163114,165980,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,159,322.0,107,108,163411,166281,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,160,324.0,107,108,163709,166582,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,161,326.0,107,108,164007,166884,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,162,328.0,107,108,164304,167185,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,163,330.0,107,108,164602,167486,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,164,332.0,107,108,164900,167787,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,165,334.0,107,108,165197,168089,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,166,336.0,107,108,165495,168390,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,167,338.0,107,108,165793,168691,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,168,340.0,107,108,166090,168992,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,169,342.0,107,108,166388,169294,MEASURED
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,170,344.0,107,108,166686,169595,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,151,306.0,106,108,60227,61637,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,152,308.0,106,108,60349,61762,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,153,310.0,106,108,60472,61887,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,154,312.0,106,108,60594,62012,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,155,314.0,106,108,60716,62137,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,156,316.0,106,108,60838,62262,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,157,318.0,106,108,60960,62387,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,158,320.0,106,108,61082,62512,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,159,322.0,106,108,61205,62637,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,160,324.0,106,108,61327,62762,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,161,326.0,106,108,61449,62887,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,162,328.0,106,108,61571,63012,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,163,330.0,106,108,61693,63137,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,164,332.0,106,108,61815,63262,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,165,334.0,106,108,61938,63387,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,166,336.0,106,108,62060,63512,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,167,338.0,106,108,62182,63637,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,168,340.0,106,108,62304,63762,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,169,342.0,106,108,62426,63887,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,170,344.0,106,108,62548,64012,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,151,306.0,109,109,102255,102255,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,152,308.0,109,109,102439,102439,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,153,310.0,109,109,102624,102624,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,154,312.0,109,109,102808,102808,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,155,314.0,109,109,102992,102992,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,156,316.0,109,109,103176,103176,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,157,318.0,109,109,103360,103360,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,158,320.0,109,109,103544,103544,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,159,322.0,109,109,103728,103728,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,160,324.0,109,109,103912,103912,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,161,326.0,109,109,104096,104096,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,162,328.0,109,109,104280,104280,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,163,330.0,109,109,104464,104464,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,164,332.0,109,109,104648,104648,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,165,334.0,109,109,104832,104832,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,166,336.0,109,109,105017,105017,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,167,338.0,109,109,105201,105201,MEASURED
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,168,340.0,109,109,105385,105385,MEASURED
