kit_id,origin,franchise,gateA_group,core_movement,core_delivery,core_treatment,core_function,core_proxy,core_activation,core_dependency,kit_x,kit_y,atlas_point_x,atlas_point_y,cell_x,cell_y,dx,dy,mag,beyond_horizon,nc_amp,nc_geometry,nc_defense,nc_economy,nc_range,nc_tempo,nc_commit,attr_amp_x,attr_amp_y,attr_geometry_x,attr_geometry_y,attr_defense_x,attr_defense_y,attr_economy_x,attr_economy_y,attr_range_x,attr_range_y,attr_tempo_x,attr_tempo_y,attr_commit_x,attr_commit_y,attr_coredilution_x,attr_coredilution_y,attr_coresub_x,attr_coresub_y,attr_coresub_mag,attr_residual
poe1-aegis-max-block,survivor,PoE,TRAP-MINE,WALK,ZONE,damage,hard-stop,solo,triggered,one-shot,-0.29448737,0.26501037,-0.29448737,0.26501037,-0.16687541,0.34006423,-0.12761196,-0.07505386,0.14804693,0,flat,ground_targeted_circle,mitigate,free,melee,med,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.02669736,0.09551694,-0.03554758,0.06920484,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.08245763,-0.16803488,-0.0,0.0,0.0,0.0
d4-rapid-fire,survivor,Diablo,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.16421453,0.31377008,0.16421453,0.31377008,0.30776775,0.33178389,-0.14355322,-0.01801381,0.14467904,0,flat,single_target,tank,generator-spender,ranged,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,-0.03522663,-0.0569643,-0.01476915,-0.04112723,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
poe2-spark-stormweaver,survivor,PoE,,ROOTED,PROJECTILE,damage,none,solo,active,one-shot,0.52110483,0.35897907,0.52110483,0.35897907,0.39070637,0.41947842,0.13039846,-0.06049935,0.14374954,0,var,other-rare,absorb,spend,ranged,high,instant,0.0107649,0.10781406,0.17104882,-0.14904242,0.05558724,0.00781649,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.19305852,-0.20727557,0.0,0.0,0.0,0.0
poe2-gas-arrow-ignite,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.16988343,0.30243951,0.16988343,0.30243951,0.30776775,0.33178389,-0.13788432,-0.02934438,0.14097226,0,spiky,circle,evade,spend,ranged,med,instant,-0.08027702,0.00480611,0.07935898,-0.04927153,0.01807169,0.01509507,0.04978531,0.06515038,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.18908934,-0.22004417,0.0749059,0.11353527,0.13601894,0.0
gd-pet-conjurer,survivor,gd,,FREE-MOVE,ZONE,damage,none,heavy,active,one-shot,-0.36652081,-0.18414313,-0.36652081,-0.18414313,-0.47248169,-0.27612225,0.10596088,0.09197912,0.14031346,0,flat,single_target,tank,unknown,melee,med,instant,0.03050903,-0.01531476,-0.00656025,0.15415747,-0.03791932,-0.06131858,0,0,-0.00684589,-0.08218665,-0.06559722,-0.04968531,-0.02282129,0.02056473,0.21519581,0.12576223,0.0,0.0,0.0,0.0
poe1-spectral-throw,survivor,PoE,,WALK,PROJECTILE,damage,none,solo,active,one-shot,0.27450181,0.59933614,0.27450181,0.59933614,0.21808361,0.4711251,0.0564182,0.12821104,0.14007528,0,flat,single_target,mitigate,spend,dual,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,0.02669736,0.09551694,0.04978531,0.06515038,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.10776097,-0.23279558,-0.0,0.0,0.0,0.0
chr-bleed-berserker,survivor,chronicon,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,-0.15718756,-0.09462303,-0.15718756,-0.09462303,-0.06859449,0.01378673,-0.08859307,-0.10840976,0.14000503,0,flat,melee_strike,tank,unknown,melee,low,instant,0.03050903,-0.01531476,-0.01937117,0.00216924,-0.03791932,-0.06131858,0,0,-0.00684589,-0.08218665,-0.06338639,0.03395556,-0.02282129,0.02056473,0.03124194,-0.00627928,0.0,-0.0,0.0,0.0
ud-spread-rapid-dex,survivor,undecember,,FREE-MOVE,PROJECTILE,damage,none,solo,active,build→spend,0.37623946,0.57178042,0.37623946,0.57178042,0.31074091,0.44878714,0.06549855,0.12299328,0.13934635,0,flat,multi_projectile,evade,spend,ranged,high,instant,0.02834256,-0.01422725,0.08657371,0.16369518,0.01807169,0.01509507,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15354544,-0.22175779,0.0,-0.0,0.0,0.0
poe1-archmage,survivor,PoE,,WALK,PROJECTILE,damage,none,solo,active,one-shot,0.3131999,0.57257707,0.3131999,0.57257707,0.21808361,0.4711251,0.09511629,0.10145197,0.13906693,0,var,circle,mitigate,spend,ranged,high,instant,0.0107649,0.10781406,0.07935898,-0.04927153,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.10776097,-0.23279558,-0.0,0.0,0.0,0.0
poe1-ball-lightning,survivor,PoE,,WALK,PROJECTILE,damage,none,solo,active,one-shot,0.3131999,0.57257707,0.3131999,0.57257707,0.21808361,0.4711251,0.09511629,0.10145197,0.13906693,0,var,circle,mitigate,spend,ranged,high,instant,0.0107649,0.10781406,0.07935898,-0.04927153,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.10776097,-0.23279558,-0.0,0.0,0.0,0.0
le-squirrel-bm,survivor,le,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,none,heavy,active,one-shot,-0.44009647,-0.3084031,-0.44009647,-0.3084031,-0.30120496,-0.31492232,-0.13889151,0.00651922,0.13904443,0,flat,totem,tank,spend,melee,high,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.23346591,0.13643943,-0.17127673,0.03880007,0.17561652,0.0
d4-ball-lightning,survivor,Diablo,,FREE-MOVE,ORBITAL,damage,none,solo,active,one-shot,0.27282521,0.0882945,0.27282521,0.0882945,0.36779668,-0.01069351,-0.09497147,0.09898801,0.13717946,0,var,blank,tank,spend,melee,high,instant,0.01175748,0.11775508,0,0,-0.03847471,-0.0622167,0.05437577,0.07115759,-0.00694616,-0.08339042,0.07205437,0.03003137,-0.02315554,0.02086593,-0.16458267,0.00478516,0.0,-0.0,0.0,0.0
poe1-aurabot,survivor,PoE,AURA,WALK,NOVA,damage,none,solo,active,one-shot,0.33549338,-0.28855024,0.33549338,-0.28855024,0.25084882,-0.18154503,0.08464456,-0.10700521,0.13643613,0,flat,other-rare,mitigate,reserve,dual,low,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,0.02669736,0.09551694,0.05291033,-0.24346422,0.02067763,0.02475544,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.11321145,0.05151294,-0.02173469,0.0772946,0.08029229,0.0
d2-frenzy-barb,survivor,Diablo,TRAP-MINE,FREE-MOVE,ZONE,damage,none,solo,triggered,build→spend,-0.06959223,0.07664537,-0.06959223,0.07664537,-0.09404718,0.21026396,0.02445495,-0.13361859,0.13583803,0,flat,melee_strike,tank,free,melee,high,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,-0.03522663,-0.0569643,-0.03554758,0.06920484,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.04647124,-0.10389708,-0.0,-0.0,0.0,0.0
hot-warlock,survivor,hot,,FREE-MOVE,ZONE,damage,hex,light,active,one-shot,-0.14456659,0.16112397,-0.14456659,0.16112397,-0.12791692,0.02794884,-0.01664967,0.13317513,0.13421187,0,flat,ground_targeted_circle,glass,spend,dual,med,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.04453982,0.05246984,0.04978531,0.06515038,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.06320719,-0.01381027,0.0,-0.0,0.0,0.0
poe2-gemling-stacker,survivor,PoE,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,-0.11202789,0.13911417,-0.11202789,0.13911417,-0.06859449,0.01378673,-0.0434334,0.12532744,0.13264022,0,var,ground_targeted_circle,tank,spend,melee,high,instant,0.0107649,0.10781406,-0.14106233,0.0458897,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
le-bomb-lance-falconer,survivor,le,,FREE-MOVE,PROJECTILE,damage,none,light,active,one-shot,0.10002327,0.17033604,0.10002327,0.17033604,0.18689769,0.27052886,-0.08687442,-0.10019282,0.13261133,0,spiky,circle,evade,spend,dual,med,instant,-0.08027702,0.00480611,0.07935898,-0.04927153,0.01807169,0.01509507,0.04978531,0.06515038,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.09235118,-0.13367559,0.0,0.0,0.0,0.0
gd-blade-arc-warder,survivor,gd,,WALK,NOVA,damage,none,solo,triggered,one-shot,0.14627842,-0.2103509,0.14627842,-0.2103509,0.22242296,-0.10207105,-0.07614454,-0.10827985,0.13237265,0,flat,circle,tank,spend,melee,med,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.10990517,0.05043605,0.0,-0.0,0.0,0.0
d2-singer,survivor,Diablo,,ROOTED,NOVA,damage,stun,solo,active,one-shot,0.31830394,-0.30623908,0.31830394,-0.30623908,0.31160535,-0.43721709,0.00669859,0.13097801,0.1311492,0,flat,circle,tank,spend,melee,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15397258,0.21604072,-0.0,-0.0,1e-08,0.0
d2-horker,survivor,Diablo,TRAP-MINE,ROOTED,ZONE,damage,none,solo,triggered,one-shot,-0.14209537,0.20706255,-0.14209537,0.20706255,-0.01408172,0.18095525,-0.12801365,0.0261073,0.13064871,0,flat,single_target,tank,free,melee,low,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,-0.03522663,-0.0569643,-0.03554758,0.06920484,-0.00635976,-0.07635051,-0.05888526,0.03154434,-0.02120073,0.01910441,0.00695816,-0.08941485,-0.0,-0.0,1e-08,0.0
poe1-detonate-dead,survivor,PoE,TRAP-MINE,WALK,ZONE,damage,none,solo,triggered,apply→detonate,-0.61084685,0.29958692,-0.61084685,0.29958692,-0.60857138,0.16967087,-0.00227547,0.12991605,0.12993597,0,spiky,ground_targeted_circle,glass,free,ranged,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,0.04453982,0.05246984,-0.03554758,0.06920484,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.30071148,-0.08383894,0.0,-0.0,0.0,0.0
poe1-poison-bv,survivor,PoE,,FREE-MOVE,ORBITAL,damage,hex,solo,active,build→spend,0.32479946,0.11177976,0.32479946,0.11177976,0.43231747,0.18172687,-0.10751801,-0.06994711,0.12826816,0,flat,blank,mitigate,generator-spender,melee,high,instant,0.03095589,-0.01553907,0,0,0.029159,0.1043241,-0.01613094,-0.04491937,-0.00694616,-0.08339042,0.07205437,0.03003137,-0.02315554,0.02086593,-0.19345461,-0.08131964,-0.0,-0.0,0.0,0.0
d2-mosaic-sin,survivor,Diablo,,WALK,ZONE,damage,none,solo,active,build→spend,-0.03055466,0.24937122,-0.03055466,0.24937122,-0.15530547,0.27013119,0.12475081,-0.02075997,0.12646636,0,spiky,multi_projectile,evade,generator-spender,melee,high,instant,-0.08027702,0.00480611,0.08657371,0.16369518,0.01807169,0.01509507,-0.01476915,-0.04112723,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.07674061,-0.13347909,-0.0,0.0,0.0,0.0
le-shield-throw-time-rot-vk,survivor,le,,FREE-MOVE,PROJECTILE,control,hex,solo,triggered,one-shot,0.29912898,0.55936985,0.29912898,0.55936985,0.41579542,0.60021028,-0.11666644,-0.04084043,0.12360825,0,flat,chain,tank,spend,dual,med,instant,0.02834256,-0.01422725,0.10735022,0.26407803,-0.03522663,-0.0569643,0.04978531,0.06515038,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.2054557,-0.29658004,0.0,-0.0,0.0,0.0
poe1-generals-cry,survivor,PoE,,WALK,ZONE,damage,none,heavy,active,one-shot,-0.4407786,-0.15992572,-0.4407786,-0.15992572,-0.56216583,-0.13678103,0.12138723,-0.02314469,0.12357401,0,flat,multi_projectile,tank,cooldown,melee,med,instant,0.02834256,-0.01422725,0.08657371,0.16369518,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.27778125,0.06758719,-0.0,-0.0,0.0,0.0
le-explosive-trap-falconer,survivor,le,,FREE-MOVE,SUMMON,damage,none,light,active,apply→detonate,-0.5386207,-0.03236967,-0.5386207,-0.03236967,-0.45984854,-0.12557466,-0.07877216,0.09320499,0.12203369,0,spiky,totem,evade,spend,dual,high,instant,-0.08027702,0.00480611,-0.28239289,-0.1329291,0.01807169,0.01509507,0.04978531,0.06515038,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,0.3020753,0.05455129,-0.1514829,0.0151753,0.15224112,0.0
le-detonating-arrow-mm,survivor,le,,ROOTED,PROJECTILE,damage,none,solo,active,apply→detonate,0.0874464,0.33118545,0.0874464,0.33118545,-0.03116052,0.35654736,0.11860692,-0.02536191,0.12128821,0,spiky,circle,evade,spend,ranged,high,instant,-0.08027702,0.00480611,0.07935898,-0.04927153,0.01807169,0.01509507,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,0.01539725,-0.17617964,0.0,0.0,0.0,0.0
gd-roh-infiltrator,survivor,gd,,FREE-MOVE,ZONE,damage,hard-stop,light,active,apply→detonate,-0.71153908,-0.01782446,-0.71153908,-0.01782447,-0.59150236,-0.00293705,-0.12003672,-0.01488741,0.12095639,0,spiky,ground_targeted_circle,evade,cooldown,dual,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,0.01807169,0.01509507,-0.14758407,-0.07983229,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.29227722,0.00145128,0.0,-0.0,0.0,0.0
chr-mechanist-saw-master,survivor,chronicon,,FREE-MOVE,PROJECTILE,damage,none,light,triggered,build→spend,0.18875092,0.58467199,0.18875092,0.58467199,0.161445,0.46700609,0.02730592,0.1176659,0.12079271,0,spiky,chain,tank,spend,dual,high,instant,-0.08027702,0.00480611,0.10735022,0.26407803,-0.03522663,-0.0569643,0.04978531,0.06515038,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.07977431,-0.23076027,-0.0,0.0,1e-08,0.0
gd-primal-strike-vindicator,survivor,gd,,WALK,ZONE,damage,none,light,triggered,one-shot,-0.21534383,0.09677831,-0.21534383,0.09677831,-0.30757454,0.1713469,0.09223071,-0.07456859,0.11860429,0,flat,ground_targeted_circle,tank,spend,melee,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.15198085,-0.08466711,-0.0,0.0,1e-08,0.0
poe1-facebreaker,survivor,PoE,,WALK,ZONE,damage,none,solo,active,one-shot,-0.07789505,0.24004307,-0.07789505,0.24004307,-0.15827863,0.15312794,0.08038358,0.08691513,0.11838817,0,flat,ground_targeted_circle,mitigate,spend,melee,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.02669736,0.09551694,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.07820973,-0.07566463,-0.0,0.0,0.0,0.0
d2-trapsin,survivor,Diablo,,WALK,SUMMON,damage,none,heavy,triggered,apply→detonate,-0.86639685,-0.03329858,-0.86639685,-0.03329858,-0.91815869,-0.13681599,0.05176184,0.10351741,0.11573739,0,spiky,totem,evade,spend,dual,low,instant,-0.08027702,0.00480611,-0.28239289,-0.1329291,0.01807169,0.01509507,0.04978531,0.06515038,0.02067763,0.02475544,-0.05888526,0.03154434,-0.02120073,0.01910441,0.50028301,0.05941288,-0.09429989,0.01657788,0.09574599,0.0
d3-vyr-archon,survivor,Diablo,,FREE-MOVE,NOVA,damage,none,solo,active,apply→detonate,-0.18055806,-0.44012301,-0.18055806,-0.44012301,-0.08133393,-0.38381731,-0.09922413,-0.0563057,0.11408663,0,spiky,circle,tank,generator-spender,melee,med,instant,-0.08027702,0.00480611,0.07935898,-0.04927153,-0.03522663,-0.0569643,-0.01476915,-0.04112723,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.04018928,0.18965445,0.0,0.0,0.0,0.0
gd-belgothian-blademaster,survivor,gd,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,0.01736036,-0.06101989,0.01736036,-0.06101989,-0.06859449,0.01378673,0.08595485,-0.07480662,0.11394852,0,flat,melee_strike,evade,generator-spender,melee,high,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,0.01807169,0.01509507,-0.01476915,-0.04112723,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
d4-andariel-flurry,survivor,Diablo,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,-0.17978313,0.02112732,-0.17978313,0.02112732,-0.06859449,0.01378673,-0.11118864,0.00734059,0.11143068,0,flat,ground_targeted_circle,tank,free,melee,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.03554758,0.06920484,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
tl2-emberquake-engineer,survivor,Torchlight,,ROOTED,NOVA,damage,knockback,light,active,one-shot,0.32944166,-0.607963,0.32944166,-0.607963,0.40324579,-0.69083768,-0.07380413,0.08287468,0.11097415,0,flat,other-rare,tank,spend,melee,med,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.19925459,0.34136147,-0.0,-0.0,0.0,0.0
tq2-forge-turrets,survivor,TitanQuest,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,none,heavy,active,apply→detonate,-0.81356916,-0.28129533,-0.81356916,-0.28129533,-0.78321143,-0.38682457,-0.03035773,0.10552924,0.10980898,0,flat,totem,tank,finite,ranged,med,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,-0.03522663,-0.0569643,0.01877454,0.05295878,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.44192168,0.16753536,-0.11113715,0.04777126,0.12096925,0.0
d4-quill-volley,survivor,Diablo,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.32143709,0.44053225,0.32143709,0.44053225,0.30776775,0.33178389,0.01366934,0.10874836,0.1096041,0,flat,multi_projectile,tank,spend,ranged,high,instant,0.02834256,-0.01422725,0.08657371,0.16369518,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
gd-blight-fiend-ritualist,survivor,gd,,WALK,ZONE,damage,none,heavy,triggered,one-shot,-0.65234022,0.03164899,-0.65234022,0.03164899,-0.59059169,-0.05730705,-0.06174853,0.08895604,0.10828693,0,spiky,ground_targeted_circle,tank,free,dual,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.03554758,0.06920484,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.29182723,0.02831695,0.0,-0.0,0.0,0.0
le-smite-paladin,survivor,le,TRAP-MINE,ROOTED,ZONE,damage,stun,solo,triggered,one-shot,-0.05869259,0.05971387,-0.05869259,0.05971387,-0.12594796,-0.02307013,0.06725537,0.082784,0.10666057,0,flat,melee_strike,tank,free,dual,high,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,-0.03522663,-0.0569643,-0.03554758,0.06920484,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,0.06223427,0.01139957,-0.0,-0.0,0.0,0.0
tq-marksmanship-haruspex,survivor,TitanQuest,,FREE-MOVE,PROJECTILE,damage,none,solo,active,build→spend,0.28357134,0.55129585,0.28357134,0.55129585,0.31074091,0.44878714,-0.02716957,0.10250871,0.1060482,0,flat,single_target,evade,spend,ranged,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,0.01807169,0.01509507,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15354544,-0.22175779,0.0,-0.0,0.0,0.0
d3-jade-harvester,survivor,Diablo,,WALK,ZONE,damage,none,solo,active,apply→detonate,-0.62627735,-0.00406481,-0.62627735,-0.00406481,-0.58014552,0.09019688,-0.04613183,-0.09426169,0.1049448,0,spiky,ground_targeted_circle,tank,generator-spender,dual,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.01476915,-0.04112723,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.2866655,-0.04456871,-0.0,0.0,0.0,0.0
d2-frost-bowazon,survivor,Diablo,,ROOTED,PROJECTILE,damage,hard-stop,light,active,one-shot,0.2400783,0.37413091,0.2400783,0.37413091,0.28966539,0.4656857,-0.04958709,-0.09155479,0.10412089,0,flat,circle,mitigate,spend,ranged,med,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.14313146,-0.23010783,0.0,0.0,0.0,0.0
d2-berserker,survivor,Diablo,,ROOTED,ZONE,damage,none,solo,active,one-shot,-0.08519078,0.07237497,-0.08519078,0.07237497,0.01434413,0.10148127,-0.09953491,-0.0291063,0.1037033,0,spiky,melee_strike,glass,spend,melee,med,instant,-0.08027702,0.00480611,-0.0179956,0.0020152,0.04453982,0.05246984,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.00708782,-0.05014462,0.0,-0.0,1e-08,0.0
poe1-forbidden-rite,survivor,PoE,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,hex,heavy,active,apply→detonate,-0.65848223,-0.21315497,-0.65848223,-0.21315497,-0.71288983,-0.30065628,0.0544076,0.08750131,0.10303721,0,flat,totem,tank,self-cost,ranged,high,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,-0.03522663,-0.0569643,0.01581562,0.00929444,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,0.41150934,0.13026972,-0.11991112,0.0370201,0.12549568,0.0
d3-inarius-bonestorm,survivor,Diablo,,WALK,ORBITAL,damage,none,solo,active,one-shot,0.24247158,0.03198877,0.24247158,0.03198877,0.27811254,0.1286477,-0.03564096,-0.09665893,0.10302052,0,flat,blank,tank,spend,melee,high,instant,0.03095589,-0.01553907,0,0,-0.03847471,-0.0622167,0.05437577,0.07115759,-0.00694616,-0.08339042,0.07205437,0.03003137,-0.02315554,0.02086593,-0.12445056,-0.05756763,-0.0,0.0,0.0,0.0
d4-bouldercane,survivor,Diablo,,WALK,ORBITAL,damage,none,solo,active,one-shot,0.24247158,0.03198877,0.24247158,0.03198877,0.27811254,0.1286477,-0.03564096,-0.09665893,0.10302052,0,flat,blank,tank,spend,melee,high,instant,0.03095589,-0.01553907,0,0,-0.03847471,-0.0622167,0.05437577,0.07115759,-0.00694616,-0.08339042,0.07205437,0.03003137,-0.02315554,0.02086593,-0.12445056,-0.05756763,-0.0,0.0,0.0,0.0
chr-arrow-storm-warden,survivor,chronicon,,FREE-MOVE,PROJECTILE,damage,none,solo,triggered,one-shot,0.3531408,0.33982866,0.3531408,0.33982866,0.27934189,0.41125787,0.07379891,-0.07142921,0.10270546,0,flat,circle,evade,spend,ranged,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.01807169,0.01509507,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.13803034,-0.20321357,0.0,-0.0,0.0,0.0
poe1-minion-pact-bv,survivor,PoE,,WALK,ORBITAL,damage,none,light,triggered,one-shot,0.19682003,0.2225602,0.19682003,0.2225602,0.12881663,0.14686666,0.0680034,0.07569354,0.10175448,0,flat,vortex_pull,mitigate,free,melee,high,instant,0.02834256,-0.01422725,0.07375186,0.02751978,0.02669736,0.09551694,-0.03554758,0.06920484,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.06365176,-0.07257077,-0.0,0.0,0.0,0.0
d3-frenzy-h90,survivor,Diablo,TRAP-MINE,WALK,ZONE,damage,none,solo,triggered,build→spend,-0.10305982,0.28832976,-0.10305982,0.28832976,-0.18373133,0.34960518,0.08067151,-0.06127542,0.10130434,0,flat,single_target,tank,free,melee,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,-0.03522663,-0.0569643,-0.03554758,0.06920484,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.09078659,-0.17274932,0.0,-0.0,1e-08,0.0
d2-bonemancer,survivor,Diablo,,WALK,PROJECTILE,damage,none,solo,active,one-shot,0.27421405,0.55531745,0.27421405,0.55531745,0.21808361,0.4711251,0.05613044,0.08419235,0.10118784,0,flat,single_target,absorb,spend,ranged,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,0.05558724,0.00781649,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.10776097,-0.23279558,-0.0,0.0,0.0,0.0
d2-frozen-orb-sorc,survivor,Diablo,,FREE-MOVE,PROJECTILE,damage,hard-stop,solo,active,one-shot,0.28432398,0.53067549,0.28432398,0.53067549,0.32759683,0.43924619,-0.04327285,0.0914293,0.10115263,0,flat,multi_projectile,glass,spend,ranged,med,instant,0.02834256,-0.01422725,0.08657371,0.16369518,0.04453982,0.05246984,0.04978531,0.06515038,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.1618744,-0.21704335,-0.0,0.0,0.0,0.0
poe1-spectral-helix,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.40532398,0.33636503,0.40532398,0.33636503,0.30776775,0.33178389,0.09755623,0.00458114,0.09766374,0,flat,circle,mitigate,spend,dual,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.02669736,0.09551694,0.04978531,0.06515038,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
