record_path,in_338_NO_DATA,pool_family,monster_classification,archive_winner,verdict,offense_attack_slots_upstream,offense_attack_slots_offense_bearing,offense_tree_skills_upstream,offense_tree_attack_skills,offense_damage_present,oa_da_present,swing_timing_present,n_attack_anim_weights,bio_record,bio_OA_equation,bio_DA_equation,n_unresolved_skill_refs,numAttackSlots_declared,caveat_edition_II_vs_III_CHANGED,caveat_merged_vs_winner_DIVERGENT
records/creatures/enemies/hero/wendigo_h03.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,5,16,5,True,True,True,42,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/wendigo_h05.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,5,15,5,True,True,True,42,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/wendigocannibal_h01.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,5,5,13,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/wendigocannibal_h02.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,14,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/wendigocannibal_h03.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,3,2,12,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/wendigocannibal_h04.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,3,2,12,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/wendigocannibal_h05.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,2,13,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/wight_h01.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,4,14,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_support_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/wight_h02.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,7,6,17,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/wight_h03.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,4,12,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/wight_h04.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,3,13,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/wraith_h01.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,6,12,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/wraith_h02.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,12,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/wraith_h03.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,5,16,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/wraith_h04.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,16,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/wraith_h05.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,6,14,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/nemesis/nemesis_beast_02.dbr,True,normal,Boss,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,3,13,4,True,True,True,24,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,(charLevel*7.2)+100,(charLevel*6.3)+60,0,8,True,True
records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,True,normal,Boss,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,5,4,11,3,True,True,True,24,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,(charLevel*7.2)+100,(charLevel*6.3)+60,0,8,False,True
records/creatures/enemies/nemesis/nemesis_eldritch_01.dbr,True,normal,Boss,sm2,CONFIRMED-PRESENT-NAMED-SKILL,5,3,13,5,True,True,True,24,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,(charLevel*7.2)+100,(charLevel*6.3)+60,0,8,False,True
records/creatures/enemies/nemesis/nemesis_eldritch_02a.dbr,True,normal,Boss,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,3,11,3,True,True,True,24,records/creatures/enemies/bios/bio_boss_nemesis2phase_01.dbr,(charLevel*7.2)+100,(charLevel*6.3)+50,0,8,True,False
records/creatures/enemies/nemesis/nemesis_kymon_02.dbr,True,normal,Boss,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,5,5,15,6,True,True,True,24,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,(charLevel*7.2)+100,(charLevel*6.3)+60,0,8,False,True
records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_02.dbr,True,normal,Boss,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,1,10,1,True,True,True,24,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,(charLevel*7.2)+100,(charLevel*6.3)+60,0,8,False,True
records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,True,normal,Boss,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,3,10,3,True,True,True,24,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,(charLevel*7.2)+100,(charLevel*6.3)+60,0,8,False,True
records/creatures/enemies/nemesis/nemesis_undead_01.dbr,True,normal,Boss,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,4,13,5,True,True,True,24,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,(charLevel*7.2)+100,(charLevel*6.3)+60,0,8,False,True
records/creatures/enemies/nemesis/nemesis_undead_02b.dbr,True,normal,Boss,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,4,3,11,2,True,True,True,24,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,(charLevel*7.2)+100,(charLevel*6.3)+60,0,8,False,True
records/creatures/enemies/nemesis/nemesis_wendigo_02.dbr,True,normal,Boss,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,4,11,4,True,True,True,24,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,(charLevel*7.2)+100,(charLevel*6.3)+60,0,8,False,True
records/creatures/enemies/sandlizard_a01.dbr,True,normal,Common,sm2,CONFIRMED-PRESENT-NAMED-SKILL,2,2,6,2,True,True,True,24,records/creatures/enemies/bios/bio_sandlizard_a01.dbr,(charLevel*6)+35,(charLevel*4.5)+20,0,4,False,False
records/creatures/enemies/sandlizard_b01.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,3,3,7,3,True,True,True,24,records/creatures/enemies/bios/bio_sandlizard_b01.dbr,(charLevel*6.5)+40,(charLevel*4.6)+30,0,4,False,False
records/creatures/enemies/sandlizard_b02.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,2,2,7,2,True,True,True,24,records/creatures/enemies/bios/bio_sandlizard_b01.dbr,(charLevel*6.5)+40,(charLevel*4.6)+30,0,4,False,False
records/creatures/enemies/sandlizard_c01.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,4,3,8,3,True,True,True,24,records/creatures/enemies/bios/bio_sandlizard_c01.dbr,(charLevel*6.8)+60,(charLevel*5.0)+40,0,4,False,False
records/creatures/enemies/sandlizard_eldritch_a01.dbr,True,normal,Common,sm2,CONFIRMED-PRESENT-NAMED-SKILL,2,2,6,2,True,True,True,24,records/creatures/enemies/bios/bio_sandlizard_eldritch_a01.dbr,(charLevel*6)+35,(charLevel*4.5)+20,0,4,False,False
records/creatures/enemies/sandlizard_eldritch_b01.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,3,3,7,3,True,True,True,24,records/creatures/enemies/bios/bio_sandlizard_eldritch_b01.dbr,(charLevel*6.5)+40,(charLevel*4.6)+30,0,4,False,False
records/creatures/enemies/sandlizard_eldritch_b02.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,2,2,7,2,True,True,True,24,records/creatures/enemies/bios/bio_sandlizard_eldritch_b01.dbr,(charLevel*6.5)+40,(charLevel*4.6)+30,0,4,False,False
records/creatures/enemies/sandlizard_eldritch_c01.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,3,2,7,2,True,True,True,24,records/creatures/enemies/bios/bio_sandlizard_eldritch_c01.dbr,(charLevel*6.8)+60,(charLevel*5.0)+40,0,4,False,False
records/creatures/enemies/skeletalgolem_b01.dbr,True,normal,Champion,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,3,2,9,1,True,True,True,24,records/creatures/enemies/bios/bio_skeletongolem_01.dbr,(charLevel*6.6)+60,(charLevel*5.2)+40,0,4,False,False
records/creatures/enemies/skeletalgolem_c01.dbr,True,normal,Champion,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,4,3,10,1,True,True,True,24,records/creatures/enemies/bios/bio_skeletongolem_02.dbr,(charLevel*6.6)+90,(charLevel*5.2)+40,0,4,False,False
records/creatures/enemies/skeleton_b02_knight.dbr,True,normal,Champion,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,1,1,6,1,True,True,True,24,records/creatures/enemies/bios/bio_skeletonknight_01.dbr,(charLevel*6)+45,(charLevel*4.8)+25,0,4,False,False
records/creatures/enemies/skeleton_c01.dbr,True,normal,Champion,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,2,2,6,1,True,True,True,24,records/creatures/enemies/bios/bio_skeletonrevenant_01.dbr,(charLevel*6.5)+50,(charLevel*4.8)+30,0,4,False,False
records/creatures/enemies/skeleton_c02.dbr,True,normal,Champion,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,2,2,6,2,True,True,True,24,records/creatures/enemies/bios/bio_skeletonrevenant_01.dbr,(charLevel*6.5)+50,(charLevel*4.8)+30,0,4,False,False
records/creatures/enemies/skeleton_c03.dbr,True,normal,Champion,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,1,1,5,1,True,True,True,24,records/creatures/enemies/bios/bio_skeletonrevenant_01.dbr,(charLevel*6.5)+50,(charLevel*4.8)+30,0,4,False,False
records/creatures/enemies/skeleton_d01.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,4,2,12,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/statue_a01.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,4,4,9,4,True,True,True,24,records/creatures/enemies/bios/bio_statue_a01.dbr,(charLevel*6)+25,(charLevel*5.0)+32,0,4,False,False
records/creatures/enemies/statue_a02.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,4,4,9,4,True,True,True,24,records/creatures/enemies/bios/bio_statue_a01.dbr,(charLevel*6)+25,(charLevel*5.0)+32,0,4,False,False
records/creatures/enemies/statue_b01.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,4,4,10,4,True,True,True,24,records/creatures/enemies/bios/bio_statue_b01.dbr,(charLevel*6.5)+60,(charLevel*5.2)+40,0,4,False,False
records/creatures/enemies/statue_b02.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,4,4,10,4,True,True,True,24,records/creatures/enemies/bios/bio_statue_b01.dbr,(charLevel*6.5)+60,(charLevel*5.2)+40,0,4,False,False
records/creatures/enemies/statue_c01.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,5,4,11,4,True,True,True,24,records/creatures/enemies/bios/bio_statue_c01.dbr,(charLevel*6.5)+80,(charLevel*5.2)+40,0,4,False,False
records/creatures/enemies/statue_c02.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,5,4,11,4,True,True,True,24,records/creatures/enemies/bios/bio_statue_c01.dbr,(charLevel*6.5)+80,(charLevel*5.2)+40,0,4,False,False
records/creatures/enemies/swampgolem_b01.dbr,True,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,3,3,8,3,True,True,True,24,records/creatures/enemies/bios/bio_swampgolem_b01.dbr,(charLevel*6.5)+60,(charLevel*5.2)+40,0,4,False,False
records/creatures/enemies/swampgolem_c01.dbr,True,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,5,3,10,3,True,True,True,24,records/creatures/enemies/bios/bio_swampgolem_c01.dbr,(charLevel*6.5)+80,(charLevel*5.2)+40,0,4,False,False
records/creatures/enemies/yetidire_b01.dbr,True,normal,Champion,sm3,CONFIRMED-PRESENT-NAMED-SKILL,1,1,6,1,True,True,True,24,records/creatures/enemies/bios/bio_yetidire_b01.dbr,(charLevel*6)+35,(charLevel*4)+25,0,4,False,False
records/creatures/enemies/yetidire_b02.dbr,True,normal,Champion,sm3,CONFIRMED-PRESENT-NAMED-SKILL,2,2,7,2,True,True,True,24,records/creatures/enemies/bios/bio_yetidire_b02.dbr,(charLevel*6.6)+50,(charLevel*4.5)+25,0,4,False,False
records/creatures/enemies/aetherialbloater_b01.dbr,False,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,4,4,8,4,True,True,True,24,records/creatures/enemies/bios/bio_aetherialbloater_b01.dbr,(charLevel*6.6)+50,(charLevel*5.2)+30,0,4,False,False
records/creatures/enemies/aetherialbloater_c01.dbr,False,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,3,2,7,2,True,True,True,24,records/creatures/enemies/bios/bio_aetherialbloater_c01.dbr,(charLevel*7)+75,(charLevel*5.2)+40,0,4,False,False
records/creatures/enemies/aetherialcorruption_a01.dbr,False,normal,Common,sm1,CONFIRMED-PRESENT-NAMED-SKILL,1,1,5,1,True,True,True,24,records/creatures/enemies/bios/bio_aetherialcorruption_a01.dbr,(charLevel*6)+25,(charLevel*4)+20,0,4,False,False
records/creatures/enemies/aetherialcorruption_b01.dbr,False,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,2,2,6,1,True,True,True,24,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,(charLevel*6.2)+40,(charLevel*4.3)+25,0,4,False,False
records/creatures/enemies/aetherialcorruption_b02.dbr,False,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,3,2,7,2,True,True,True,24,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,(charLevel*6.2)+40,(charLevel*4.3)+25,0,4,False,False
records/creatures/enemies/aetherialcorruption_c01.dbr,False,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,3,3,7,2,True,True,True,24,records/creatures/enemies/bios/bio_aetherialcorruption_c01.dbr,(charLevel*6.5)+60,(charLevel*4.5)+35,0,4,False,False
records/creatures/enemies/basilisk_a01.dbr,False,normal,Common,sm1,CONFIRMED-PRESENT-NAMED-SKILL,1,1,5,1,True,True,True,24,records/creatures/enemies/bios/bio_basilisk_a01.dbr,(charLevel*6)+20,(charLevel*3.8)+20,0,4,False,False
records/creatures/enemies/basilisk_b01.dbr,False,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,2,2,5,2,True,True,True,24,records/creatures/enemies/bios/bio_basilisk_b01.dbr,(charLevel*6)+35,(charLevel*4.2)+28,0,4,False,False
records/creatures/enemies/basilisk_c01.dbr,False,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,2,2,7,2,True,True,True,24,records/creatures/enemies/bios/bio_basilisk_c01.dbr,(charLevel*6.5)+50,(charLevel*4.8)+35,0,4,False,False
records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,False,normal,Quest,sm2,CONFIRMED-PRESENT-NAMED-SKILL,3,2,12,2,True,True,True,24,records/creatures/enemies/bios/bio_boss_aetherialbloater_malmouthdocks_01.dbr,(charLevel*7)+100,(charLevel*6.3)+50,0,12,False,False
records/creatures/enemies/boss&quest/aetherialcorruption_intro.dbr,False,normal,Quest,sm1,CONFIRMED-PRESENT-NAMED-SKILL,4,4,11,4,True,True,True,24,records/creatures/enemies/bios/bio_boss_aetherial_intro.dbr,(charLevel*7)+100,(charLevel*6.3)+50,0,4,False,False
records/creatures/enemies/boss&quest/basilisk_witchritual.dbr,False,normal,Quest,sm1,CONFIRMED-PRESENT-NAMED-SKILL,5,5,12,6,True,True,True,24,records/creatures/enemies/bios/bio_boss_basilisk_witchritual01.dbr,(charLevel*7)+100,(charLevel*6.3)+50,0,4,False,False
records/creatures/enemies/boss&quest/chthonianrylok_gabalthunn.dbr,False,normal,Quest,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,5,13,5,True,True,True,24,records/creatures/enemies/bios/bio_boss_chthonian_gabalthunn.dbr,(charLevel*7)+100,(charLevel*6.3)+50,0,8,False,False
records/creatures/enemies/boss&quest/chthonianservitor_lunalvalgoth.dbr,False,normal,Quest,sm1,CONFIRMED-PRESENT-NAMED-SKILL,4,3,12,4,True,True,True,42,records/creatures/enemies/bios/bio_boss_chthonian_lunalvalgoth.dbr,(charLevel*7)+100,(charLevel*6.3)+50,0,8,False,False
records/creatures/enemies/boss&quest/cultist_cultleader_01.dbr,False,normal,Quest,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,6,4,13,3,True,True,True,24,records/creatures/enemies/bios/bio_boss_cultistleader_01.dbr,(charLevel*7)+100,(charLevel*6.7)+50,0,8,False,False
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,False,normal,Quest,sm2,CONFIRMED-PRESENT-NAMED-SKILL,6,6,12,6,True,True,True,24,records/creatures/enemies/bios/bio_boss_mindreaper_01.dbr,(charLevel*7)+100,(charLevel*6.3)+50,0,8,False,False
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,False,normal,Quest,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,6,13,4,True,True,True,24,records/creatures/enemies/bios/bio_boss_chthonicoracle_01.dbr,(charLevel*7)+100,(charLevel*6.3)+50,0,4,False,False
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,False,normal,Quest,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,6,13,3,True,True,True,24,records/creatures/enemies/bios/bio_boss_humanwendigo_darkwood.dbr,(charLevel*7)+100,(charLevel*6.3)+50,0,4,False,False
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,False,normal,Quest,sm2,CONFIRMED-PRESENT-NAMED-SKILL,4,4,12,4,True,True,True,24,records/creatures/enemies/bios/bio_boss_themessenger.dbr,(charLevel*7.8)+100,(charLevel*7.0)+50,0,8,False,True
records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,False,normal,Quest,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,3,2,11,1,True,True,True,24,records/creatures/enemies/bios/bio_boss_stepsoftorment_golem_phase01.dbr,(charLevel*7)+100,(charLevel*6.5)+50,0,8,False,False
records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,False,normal,Quest,sm2,CONFIRMED-PRESENT-NAMED-SKILL,6,6,12,6,True,True,True,24,records/creatures/enemies/bios/bio_boss_tombguardian.dbr,(charLevel*7)+100,(charLevel*6.3)+50,0,8,False,False
records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,False,normal,Quest,sm1,CONFIRMED-PRESENT-NAMED-SKILL,5,4,13,6,True,True,True,24,records/creatures/enemies/bios/bio_boss_swampcrab_darkwood01.dbr,(charLevel*7)+100,(charLevel*6.3)+50,0,8,False,False
records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,False,normal,Quest,sm1,CONFIRMED-PRESENT-NAMED-SKILL,5,4,12,4,True,True,True,42,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr,(charLevel*7)+100,(charLevel*6.3)+50,0,8,False,False
records/creatures/enemies/boss&quest/witch_janaxia.dbr,False,normal,Quest,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,12,5,True,True,True,24,records/creatures/enemies/bios/bio_boss_witch_jaanxia.dbr,(charLevel*7)+100,(charLevel*6.3)+50,0,8,False,False
records/creatures/enemies/boss&quest/witchgod_finalboss.dbr,False,normal,Quest,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,6,5,12,4,True,True,True,24,records/creatures/enemies/bios/bio_boss_witchgodguardian_temple.dbr,(charLevel*7)+100,(charLevel*6.8)+50,0,8,False,False
records/creatures/enemies/bounties/cu_bounty04.dbr,False,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,12,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/bounties/cu_bounty07.dbr,False,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,6,14,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/bounties/cu_bounty08.dbr,False,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,15,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/bounties/cw_bounty04.dbr,False,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,8,7,17,8,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/bounties/cw_bounty09.dbr,False,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,16,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_regenerator_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/bounties/odv_bounty07.dbr,False,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,3,3,9,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/bounties/pm_bounty06.dbr,False,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,6,15,7,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/bounties/ro_bounty11.dbr,False,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,4,3,11,2,True,True,True,42,records/creatures/enemies/bios/bio_hero_support_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/bounties/ro_bounty19.dbr,False,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,7,6,14,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/chthoniandevourer_a01.dbr,False,normal,Common,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,1,1,4,1,True,True,True,24,records/creatures/enemies/bios/bio_chthoniandevourer_a01.dbr,(charLevel*6.5)+50,(charLevel*3.3)+10,0,4,False,False
records/creatures/enemies/chthoniandevourer_b01.dbr,False,normal,Champion,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,1,1,5,1,True,True,True,24,records/creatures/enemies/bios/bio_chthoniandevourer_b01.dbr,(charLevel*6.8)+75,(charLevel*4)+15,0,4,False,False
records/creatures/enemies/chthoniandevourer_b02.dbr,False,normal,Champion,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,1,1,5,1,True,True,True,24,records/creatures/enemies/bios/bio_chthoniandevourer_b01.dbr,(charLevel*6.8)+75,(charLevel*4)+15,0,4,False,False
records/creatures/enemies/chthonianherald_b01.dbr,False,normal,Champion,sm3,CONFIRMED-PRESENT-NAMED-SKILL,3,3,9,4,True,True,True,24,records/creatures/enemies/bios/bio_chthonianherald_b01.dbr,(charLevel*6.8)+75,(charLevel*5)+30,0,4,False,False
records/creatures/enemies/chthonianherald_c01.dbr,False,normal,Champion,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,3,10,3,True,True,True,24,records/creatures/enemies/bios/bio_chthonianherald_c01.dbr,(charLevel*6.8)+75,(charLevel*5)+40,0,4,False,False
records/creatures/enemies/chthonianrylok_a01.dbr,False,normal,Common,sm1,CONFIRMED-PRESENT-NAMED-SKILL,4,4,9,4,True,True,True,24,records/creatures/enemies/bios/bio_chthonianrylok_a01.dbr,(charLevel*6)+50,(charLevel*4.8)+25,0,4,False,False
records/creatures/enemies/chthonianrylok_b01.dbr,False,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,5,5,10,5,True,True,True,24,records/creatures/enemies/bios/bio_chthonianrylok_b01.dbr,(charLevel*6.8)+75,(charLevel*5)+30,0,4,False,False
records/creatures/enemies/chthonianrylok_c01.dbr,False,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,11,5,True,True,True,24,records/creatures/enemies/bios/bio_chthonianrylok_c01.dbr,(charLevel*6.8)+75,(charLevel*5)+40,0,4,False,False
records/creatures/enemies/chthonianwretch_a01.dbr,False,normal,Common,sm1,CONFIRMED-PRESENT-NAMED-SKILL,1,1,5,1,True,True,True,24,records/creatures/enemies/bios/bio_chthonicvoidfiend_01.dbr,(charLevel*6)+40,(charLevel*4)+30,0,4,False,False
records/creatures/enemies/chthonianwretch_b01.dbr,False,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,3,3,7,3,True,True,True,24,records/creatures/enemies/bios/bio_chthonicvoidfiend_01.dbr,(charLevel*6)+40,(charLevel*4)+30,0,4,False,False
records/creatures/enemies/chthonianwretch_c01.dbr,False,normal,Champion,sm1,CONFIRMED-PRESENT-NAMED-SKILL,4,4,8,2,True,True,True,24,records/creatures/enemies/bios/bio_chthonicvoidfiend_c01.dbr,(charLevel*6)+70,(charLevel*5)+50,0,4,False,False
