chain_depth,parent_pet_record,owner_record,owner_display_name,owner_stratum,owner_level,spawn_surface,spawn_slot_or_tree_index,spawn_skill,spawn_skill_class,spawn_field,spawn_target,target_class,is_threat_actor,status,spawn_skill_arz_owners,spawn_skill_level_equation,spawn_skill_rank_used,spawn_skill_n_ranks,spawn_skill_rank_grade,spawn_weight,pet_record,pet_arz_owners,pet_limit,pet_burst_spawn,pet_period_s,spawn_ttl_s,spawn_radius,spawn_max_pet_count,skill_cooldown_s,skill_charge_duration_s,skill_active_duration_s,pet_bio_record,pet_char_level_equation,pet_base_life,pet_life_own_mod_pct,pet_life_tree_mod_pct,pet_life_at_owner_level,pet_offensive_ability,pet_defensive_ability,pet_run_speed,pet_attack_speed,pet_spellcast_speed,pet_dodge_pct,pet_basic_swing_period_s,pet_anim_table,pet_controller,pet_mesh,pet_scale,pet_monster_classification,pet_n_attack_slots,pet_n_tree_skills,pet_n_damage_bearing_skills,pet_spawns_nested_monsters,life_grade,oada_grade,swing_grade
1,,records/creatures/enemies/bounties/ro_bounty19.dbr,Grum ~ Diseased,bounties,107,slot,special5,records/skills/nonplayerskills/summoning/skeletalgolem_summonghosts01.dbr,Skill_SpawnPetMonster,spawnObjects,,Monster,True,OK,base|sm_mod,1,1,0,MEASURED,,records/creatures/enemies/ghost_a01_summon.dbr,base|sm_mod,4,4,,,,,,,,records/creatures/enemies/bios/bio_ghost_01.dbr,charLevel*1,7977,0.0,154.0,20261,672.0,392.5,0.6000000238418579,0.8500000238418579,0.8999999761581421,,0.5961,records/creatures/enemies/anm/anm_ghost_female.dbr,records/controllers/enemy/controller_ghost_meleebasic.dbr,creatures/enemies/ghost/ghost_f_a01.msh,1.0,Common,0,4,2,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/bounties/ro_bounty19.dbr,Grum ~ Diseased,bounties,107,tree,13,records/skills/nonplayerskills/summoning/skeletalgolem_summonghosts01.dbr,Skill_SpawnPetMonster,spawnObjects,,Monster,True,OK,base|sm_mod,1,1,0,MEASURED,,records/creatures/enemies/ghost_a01_summon.dbr,base|sm_mod,4,4,,,,,,,,records/creatures/enemies/bios/bio_ghost_01.dbr,charLevel*1,7977,0.0,154.0,20261,672.0,392.5,0.6000000238418579,0.8500000238418579,0.8999999761581421,,0.5961,records/creatures/enemies/anm/anm_ghost_female.dbr,records/controllers/enemy/controller_ghost_meleebasic.dbr,creatures/enemies/ghost/ghost_f_a01.msh,1.0,Common,0,4,2,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,Speldrakus ~ Arcane,devotion,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/aetherialcorruption_h01.dbr,Chillian,devotion,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/aetherialcorruption_h03.dbr,Peuglis ~ Diseased,devotion,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,Tirendal ~ Timewarped,devotion,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/chthonianherald_h04.dbr,Barl'Zoth ~ Thundering,devotion,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/chthonianherald_h04.dbr,Barl'Zoth ~ Thundering,devotion,109,slot,special3,records/skills/nonplayerskillsgdx3/heroskills/archetypes/thundering_summonlightningspike.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,gdx3|sm3,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.0,1.0,1.0,,,,records/controllers/enemy/controller_traplightningspike.dbr,fx/meshfx/trap_lightningspike01a.msh,1.0,Common,1,2,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/devotion/chthonianherald_h04.dbr,Barl'Zoth ~ Thundering,devotion,109,tree,12,records/skills/nonplayerskillsgdx3/heroskills/archetypes/thundering_summonlightningspike.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,gdx3|sm3,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.0,1.0,1.0,,,,records/controllers/enemy/controller_traplightningspike.dbr,fx/meshfx/trap_lightningspike01a.msh,1.0,Common,1,2,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/devotion/chthonianservitor_h01.dbr,Ishthu'Gal the Dreadblood,devotion,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/chthonianservitor_h02.dbr,Lank'Zuul the Torturer,devotion,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/chthonianservitor_h03.dbr,Ukog'Dal ~ Electrified,devotion,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,devotion,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,devotion,109,slot,special2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/bramble_summonbrambletrap.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/trap_brambletrap_a01.dbr,gdx3|sm3,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_familycrisistarget_01.dbr,charLevel*1+5,15,0.0,0.0,15,669.0,1.0,0.699999988079071,0.30000001192092896,1.0,,,,records/controllers/anomaly/controller_aethercrystalsm.dbr,fx/meshfx/trap_vinesground6x_01a.msh,1.2000000476837158,Common,2,2,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/devotion/dranghoul_h02.dbr,Fariim ~ Bramble,devotion,109,tree,9,records/skills/nonplayerskillsgdx3/heroskills/archetypes/bramble_summonbrambletrap.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/trap_brambletrap_a01.dbr,gdx3|sm3,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_familycrisistarget_01.dbr,charLevel*1+5,15,0.0,0.0,15,669.0,1.0,0.699999988079071,0.30000001192092896,1.0,,,,records/controllers/anomaly/controller_aethercrystalsm.dbr,fx/meshfx/trap_vinesground6x_01a.msh,1.2000000476837158,Common,2,2,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/devotion/fleshhulk_h03.dbr,Kollus ~ Burning,devotion,107,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/ghost_h01.dbr,Odellia Lanos,devotion,107,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/ghost_h02.dbr,Marden Thal ~ Burning,devotion,107,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/rhino_h02.dbr,Starhorn ~ Celestial,devotion,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/skeleton_h06.dbr,Rimelord ~ Frozen,devotion,107,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/skeleton_h08.dbr,Alladon the Flamewatcher,devotion,107,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/skeleton_h09.dbr,Elagorian Darkmarrow,devotion,107,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/devotion/skeleton_h09.dbr,Elagorian Darkmarrow,devotion,107,tree,8,records/skills/nonplayerskills/summoning/skeletonrevenant_skeletongenerator01.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,base|sm_mod,charLevel/4+1,27,0,MEASURED,,records/creatures/enemies/skeleton_a01_summon.dbr,base|sm_mod,4,2,,30.0,,,,,,records/creatures/enemies/bios/bio_skeletonfodder_01.dbr,charLevel*1,3616,0.0,154.0,9184,650.6,394.5,1.100000023841858,1.100000023841858,1.0,,1.0343,records/creatures/enemies/anm/anm_skeleton_fast.dbr,records/controllers/enemy/controller_zombiea01.dbr,creatures/enemies/skeleton/skeleton_01a.msh,1.0,Common,0,4,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/devotion/skeleton_h09.dbr,Elagorian Darkmarrow,devotion,107,slot,special1,records/skills/nonplayerskills/summoning/skeletonrevenant_summonknight01.dbr,Skill_SpawnPetMonster,spawnObjects,,Monster,True,OK,base|sm_mod,1,1,0,MEASURED,,records/creatures/enemies/skeleton_b02_knight_summon.dbr,base|sm_mod,4,1,,,,,,,,records/creatures/enemies/bios/bio_skeletonknight_01.dbr,charLevel*1+2,20023,0.0,169.0,53863,687.0,538.6,1.100000023841858,1.0,1.0,,1.1378,records/creatures/enemies/anm/anm_skeleton_fast.dbr,records/controllers/enemy/controller_herotank01.dbr,creatures/enemies/skeleton/skeleton_baseheavy_01a.msh,1.1200000047683716,Champion,1,6,3,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/devotion/skeleton_h09.dbr,Elagorian Darkmarrow,devotion,107,tree,9,records/skills/nonplayerskills/summoning/skeletonrevenant_summonknight01.dbr,Skill_SpawnPetMonster,spawnObjects,,Monster,True,OK,base|sm_mod,1,1,0,MEASURED,,records/creatures/enemies/skeleton_b02_knight_summon.dbr,base|sm_mod,4,1,,,,,,,,records/creatures/enemies/bios/bio_skeletonknight_01.dbr,charLevel*1+2,20023,0.0,169.0,53863,687.0,538.6,1.100000023841858,1.0,1.0,,1.1378,records/creatures/enemies/anm/anm_skeleton_fast.dbr,records/controllers/enemy/controller_herotank01.dbr,creatures/enemies/skeleton/skeleton_baseheavy_01a.msh,1.1200000047683716,Champion,1,6,3,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/aetherialcorruption_h01.dbr,Challdrus the Coldheart,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/aetherialimp_h02.dbr,Phanolg the Iceborn,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/aetherialimp_h03.dbr,Wourble ~ Reflective,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/aetherialimp_h04.dbr,Ghalbar ~ Regenerator,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/basilisk_h01.dbr,Stormslither,hero,107,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/basilisk_h02.dbr,Rotmouth,hero,107,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/basilisk_h03.dbr,Aregos ~ Corrupted,hero,107,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/gargoyle_h01.dbr,Hudsar ~ Frozen,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/gargoyle_h01.dbr,Hudsar ~ Frozen,hero,109,slot,special3,records/skills/nonplayerskillsgdx2/summoning/gargoyle_summoneldritchground.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx2,charLevel/4+1,28,0,MEASURED,,records/creatures/anomalies/eldritchground.dbr,gdx2,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.27000001072883606,0.800000011920929,1.0,25.0,0.8667,records/creatures/anomalies/anm/anm_winddevil_a01.dbr,records/controllers/pets/controller_winddevil.dbr,creatures/anomalies/anomalya01.msh,1.0,Common,2,4,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/gargoyle_h01.dbr,Hudsar ~ Frozen,hero,109,tree,9,records/skills/nonplayerskillsgdx2/summoning/gargoyle_summoneldritchground.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx2,charLevel/4+1,28,0,MEASURED,,records/creatures/anomalies/eldritchground.dbr,gdx2,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.27000001072883606,0.800000011920929,1.0,25.0,0.8667,records/creatures/anomalies/anm/anm_winddevil_a01.dbr,records/controllers/pets/controller_winddevil.dbr,creatures/anomalies/anomalya01.msh,1.0,Common,2,4,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/gargoyle_h04.dbr,Xanatan ~ Electrified,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/gargoyle_h04.dbr,Xanatan ~ Electrified,hero,109,slot,special3,records/skills/nonplayerskillsgdx2/summoning/gargoyle_summoneldritchground.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx2,charLevel/4+1,28,0,MEASURED,,records/creatures/anomalies/eldritchground.dbr,gdx2,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.27000001072883606,0.800000011920929,1.0,25.0,0.8667,records/creatures/anomalies/anm/anm_winddevil_a01.dbr,records/controllers/pets/controller_winddevil.dbr,creatures/anomalies/anomalya01.msh,1.0,Common,2,4,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/gargoyle_h04.dbr,Xanatan ~ Electrified,hero,109,tree,9,records/skills/nonplayerskillsgdx2/summoning/gargoyle_summoneldritchground.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx2,charLevel/4+1,28,0,MEASURED,,records/creatures/anomalies/eldritchground.dbr,gdx2,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.27000001072883606,0.800000011920929,1.0,25.0,0.8667,records/creatures/anomalies/anm/anm_winddevil_a01.dbr,records/controllers/pets/controller_winddevil.dbr,creatures/anomalies/anomalya01.msh,1.0,Common,2,4,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/gargoyle_h05.dbr,Spiron ~ Thundering,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_all_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/gargoyle_h05.dbr,Spiron ~ Thundering,hero,109,slot,special3,records/skills/nonplayerskillsgdx2/summoning/gargoyle_summoneldritchground.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx2,charLevel/4+1,28,0,MEASURED,,records/creatures/anomalies/eldritchground.dbr,gdx2,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.27000001072883606,0.800000011920929,1.0,25.0,0.8667,records/creatures/anomalies/anm/anm_winddevil_a01.dbr,records/controllers/pets/controller_winddevil.dbr,creatures/anomalies/anomalya01.msh,1.0,Common,2,4,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/gargoyle_h05.dbr,Spiron ~ Thundering,hero,109,tree,9,records/skills/nonplayerskillsgdx2/summoning/gargoyle_summoneldritchground.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx2,charLevel/4+1,28,0,MEASURED,,records/creatures/anomalies/eldritchground.dbr,gdx2,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.27000001072883606,0.800000011920929,1.0,25.0,0.8667,records/creatures/anomalies/anm/anm_winddevil_a01.dbr,records/controllers/pets/controller_winddevil.dbr,creatures/anomalies/anomalya01.msh,1.0,Common,2,4,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/gargoyle_h05.dbr,Spiron ~ Thundering,hero,109,slot,special4,records/skills/nonplayerskillsgdx3/heroskills/archetypes/thundering_summonlightningspike.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,gdx3|sm3,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.0,1.0,1.0,,,,records/controllers/enemy/controller_traplightningspike.dbr,fx/meshfx/trap_lightningspike01a.msh,1.0,Common,1,2,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/hero/gargoyle_h05.dbr,Spiron ~ Thundering,hero,109,tree,12,records/skills/nonplayerskillsgdx3/heroskills/archetypes/thundering_summonlightningspike.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,gdx3|sm3,6,1,,,,,5.0,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.0,1.0,1.0,,,,records/controllers/enemy/controller_traplightningspike.dbr,fx/meshfx/trap_lightningspike01a.msh,1.0,Common,1,2,1,,MEASURED,MEASURED,ANIM-NOT-RESOLVED
1,,records/creatures/enemies/hero/human_ascended_h02.dbr,Hagras Aetherflame,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_equippedreduced_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_equippedreduced_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/hero/human_ascended_h02.dbr,Hagras Aetherflame,hero,109,slot,special2,records/skills/nonplayerskillsgdx1/summoning/humanascendant_summonanomaly.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,,records/creatures/anomalies/aetheranomaly_01_summon.dbr,gdx1,2,1,,15.0,,,,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.36000001430511475,0.20000000298023224,1.0,25.0,3.4667,records/creatures/anomalies/anm/anm_anomaly_a01.dbr,records/controllers/anomaly/controller_aetherialanomaly.dbr,creatures/anomalies/anomalya01.msh,1.0,Common,2,3,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/human_ascended_h02.dbr,Hagras Aetherflame,hero,109,tree,13,records/skills/nonplayerskillsgdx1/summoning/humanascendant_summonanomaly.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,,records/creatures/anomalies/aetheranomaly_01_summon.dbr,gdx1,2,1,,15.0,,,,,,records/creatures/enemies/bios/bio_trap_fireflare_01.dbr,charLevel*1,6323,0.0,0.0,6323,863.0,380.6,0.36000001430511475,0.20000000298023224,1.0,25.0,3.4667,records/creatures/anomalies/anm/anm_anomaly_a01.dbr,records/controllers/anomaly/controller_aetherialanomaly.dbr,creatures/anomalies/anomalya01.msh,1.0,Common,2,3,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/hero/human_ascended_h05.dbr,Numia Stormeater ~ Thundering,hero,109,tree,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_equippedreduced_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/d01_chesthero_equippedreduced_01.dbr,Destructible,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
