actor_kind,owner_record,record,display_name,stratum,level_used,surface,slot,tree_index,skill,skill_class,root_skill,nest_depth,nest_via_field,nest_parent_skill,provenance_dbr_path,arz_owners,damage_type,template_group,kind,rank_source,skill_level_equation,rank_raw,rank_used,n_ranks,rank_grade,char_level_equation,char_level_adjusted,rank_used_alt_basis,min,max,max_effective,min_grade,max_grade,dot_duration_s,dot_duration_max_s,dot_dps_if_field_is_per_second,dot_dps_if_field_is_total,chance_pct,is_global,is_xor,modifier_pct,skill_cooldown_s,skill_charge_duration_s,skill_active_duration_s,skill_target_radius,skill_target_number,skill_target_angle,skill_target_interval_s,time_between_attacks_ms,rank_table_min,rank_table_max,rank_table_duration,status,projectile,projectile_velocity,projectile_distance,projectile_launch_angle,projectile_explosion_radius,projectile_number,projectile_launch_number,projectile_piercing_chance,projectile_dmg_range1_min,projectile_dmg_range1_max,projectile_dmg_range1_scale,projectile_dmg_range2_min,projectile_dmg_range2_max,projectile_dmg_range2_scale,projectile_dmg_range3_min,projectile_dmg_range3_max,projectile_dmg_range3_scale,wave_start_width,wave_end_width,wave_depth,wave_distance,wave_time_s,expansion_time_s,skill_allows_warmup,warmup_effect,skill_charge_level,camera_shake_duration_s,weapon_damage_pct,instant_cast,distance_profile
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,slot,special1,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,gdx1,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,461.0,0.0,461.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,20.0,,,25|38|52|67|81|97|112|128|144|160|176|192|211|226|243|261|278|296|314|332|349|367|385|405|422|440|461|479|498|517|535|554|573|594|613|633|651|670|690|710|730|751|770|790|811|830|850|871|891|912|932|952|973|994|1014|1035|1056|1076|1097|1119,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,slot,special1,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,gdx1,Pierce,Offensive Pierce,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,520.0,0.0,520.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,20.0,,,23|38|53|68|85|102|118|135|153|170|188|205|225|242|261|280|300|322|343|365|386|408|429|453|474|496|520|542|565|588|610|634|656|681|704|728|750|774|798|822|846|870|894|918|943|966|991|1016|1040|1065|1090|1114|1139|1164|1189|1214|1239|1264|1289|1315,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,slot,special2,,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,Skill_AttackWave,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,0,,,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,gdx1,Cold,Offensive Cold,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,864.0,0.0,864.0,EXACT,SCALAR,,,,,0.0,False,False,,,,,,,,,,34|42|56|74|90|110|134|162|190|216|242|270|298|331|359|391|422|455|542|582|618|658|694|735|776|819|864|904|949|990|1034|1080|1126|1172|1219|1266|1314|1362|1414|1459|1509|1561|1611|1662|1714|1766|1821|1875|1929|1980|2038|2092|2150|2202|2259|2319|2376|2432|2489|2548,0,,OK,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.5,0.5,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,slot,special2,,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,Skill_AttackWave,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,0,,,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,gdx1,SlowCold,Offensive Slow Cold,dot,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,218.0,0.0,218.0,EXACT,SCALAR,6.0,0.0,218.0,36.3333,0.0,False,False,0.0,,,,,,,,,3|7|10|14|19|24|28|33|38|43|48|53|58|63|68|73|78|84|146|154|163|172|181|190|200|209|218|227|237|246|256|265|275|284|294|304|313|323|333|343|352|362|372|382|392|402|412|422|433|443|453|463|474|484|494|504|515|525|536|546,0,6,OK,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.5,0.5,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,slot,special3,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_waterspoutstrike.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_waterspoutstrike.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_waterspoutstrike.dbr,gdx1,Cold,Offensive Cold,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,852.0,0.0,852.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,20.0,,,48|72|98|124|151|181|208|238|268|297|328|356|391|419|452|483|516|549|581|615|647|681|713|750|782|815|852|886|921|957|990|1027|1060|1099|1134|1171|1204|1241|1278|1314|1351|1388|1425|1462|1499|1534|1573|1611|1648|1686|1724|1761|1799|1838|1876|1914|1952|1991|2029|2069,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,tree,,2,records/skills/nonplayerskills/passive/damagebase_physical02.dbr,Skill_Passive,records/skills/nonplayerskills/passive/damagebase_physical02.dbr,0,,,records/skills/nonplayerskills/passive/damagebase_physical02.dbr,base,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel*1,106.0,106,210,MEASURED,charLevel*1,106.0,106,552.0,748.0,748.0,EXACT,EXACT,,,,,0.0,False,False,30.0,,,,,,,,,20|23|26|30|35|40|45|51|55|60|65|70|75|80|84|88|92|96|100|104|112|120|128|135|140|145|150|158|163|166|169|172|178|186|194|198|205|210|215|222|228|234|240|246|252|260|270|280|285|290|295|298|301|306|311|316|324|330|336|340|...(150 more),30|34|38|42|45|49|54|59|64|70|76|82|87|94|100|105|111|119|125|133|138|143|148|154|162|169|175|182|190|197|205|212|219|228|237|244|253|259|264|272|281|287|299|307|314|321|331|337|345|358|367|375|385|391|400|409|414|423|431|441|...(150 more),,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,tree,,4,records/skills/nonplayerskillsgdx1/passive/passiveproperties_swampcrab.dbr,Skill_Passive,records/skills/nonplayerskillsgdx1/passive/passiveproperties_swampcrab.dbr,0,,,records/skills/nonplayerskillsgdx1/passive/passiveproperties_swampcrab.dbr,gdx1,Pierce,Offensive Pierce,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,103.0,0.0,103.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,3|6|10|14|17|21|24|28|32|36|40|43|48|50|55|58|62|67|70|75|78|82|87|90|94|99|103|107|112|115|119|123|129|132|136|140|145|148|153|158|161|166|170|175|179|183|188|193|196|201|205|209|213|218|222|227|231|236|240|245,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,tree,,5,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,gdx1,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,461.0,0.0,461.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,20.0,,,25|38|52|67|81|97|112|128|144|160|176|192|211|226|243|261|278|296|314|332|349|367|385|405|422|440|461|479|498|517|535|554|573|594|613|633|651|670|690|710|730|751|770|790|811|830|850|871|891|912|932|952|973|994|1014|1035|1056|1076|1097|1119,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,tree,,5,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,gdx1,Pierce,Offensive Pierce,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,520.0,0.0,520.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,20.0,,,23|38|53|68|85|102|118|135|153|170|188|205|225|242|261|280|300|322|343|365|386|408|429|453|474|496|520|542|565|588|610|634|656|681|704|728|750|774|798|822|846|870|894|918|943|966|991|1016|1040|1065|1090|1114|1139|1164|1189|1214|1239|1264|1289|1315,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,tree,,6,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,Skill_AttackWave,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,0,,,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,gdx1,Cold,Offensive Cold,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,864.0,0.0,864.0,EXACT,SCALAR,,,,,0.0,False,False,,,,,,,,,,34|42|56|74|90|110|134|162|190|216|242|270|298|331|359|391|422|455|542|582|618|658|694|735|776|819|864|904|949|990|1034|1080|1126|1172|1219|1266|1314|1362|1414|1459|1509|1561|1611|1662|1714|1766|1821|1875|1929|1980|2038|2092|2150|2202|2259|2319|2376|2432|2489|2548,0,,OK,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.5,0.5,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,tree,,6,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,Skill_AttackWave,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,0,,,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,gdx1,SlowCold,Offensive Slow Cold,dot,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,218.0,0.0,218.0,EXACT,SCALAR,6.0,0.0,218.0,36.3333,0.0,False,False,0.0,,,,,,,,,3|7|10|14|19|24|28|33|38|43|48|53|58|63|68|73|78|84|146|154|163|172|181|190|200|209|218|227|237|246|256|265|275|284|294|304|313|323|333|343|352|362|372|382|392|402|412|422|433|443|453|463|474|484|494|504|515|525|536|546,0,6,OK,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.5,0.5,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,tree,,7,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_waterspoutstrike.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_waterspoutstrike.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_waterspoutstrike.dbr,gdx1,Cold,Offensive Cold,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,852.0,0.0,852.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,20.0,,,48|72|98|124|151|181|208|238|268|297|328|356|391|419|452|483|516|549|581|615|647|681|713|750|782|815|852|886|921|957|990|1027|1060|1099|1134|1171|1204|1241|1278|1314|1351|1388|1425|1462|1499|1534|1573|1611|1648|1686|1724|1761|1799|1838|1876|1914|1952|1991|2029|2069,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_b01_summon.dbr,tagGDX1EnemySwampCrab_B01,pet_depth1,106,tree,,8,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_waterspout.dbr,Skill_AttackProjectileAreaEffect,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_waterspout.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_waterspout.dbr,gdx1,Cold,Offensive Cold,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,682.0,0.0,682.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,5.0,,,,,,27|34|44|64|92|115|134|154|174|194|216|238|260|281|304|327|349|372|427|457|488|519|552|585|617|649|682|716|748|782|817|849|883|917|952|987|1022|1057|1093|1128|1165|1199|1236|1272|1307|1343|1381|1417|1453|1491|1528|1566|1602|1639|1678|1717|1753|1792|1831|1868,0,,OK,records/fx/skillsother/projectile_aoe/fx_geyser_projectile01.dbr,,20.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,Short
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_c01_summon.dbr,tagGDX1EnemySwampCrab_C01,pet_depth1,106,slot,special1,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,gdx1,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,461.0,0.0,461.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,20.0,,,25|38|52|67|81|97|112|128|144|160|176|192|211|226|243|261|278|296|314|332|349|367|385|405|422|440|461|479|498|517|535|554|573|594|613|633|651|670|690|710|730|751|770|790|811|830|850|871|891|912|932|952|973|994|1014|1035|1056|1076|1097|1119,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_c01_summon.dbr,tagGDX1EnemySwampCrab_C01,pet_depth1,106,slot,special1,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,gdx1,Pierce,Offensive Pierce,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,520.0,0.0,520.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,20.0,,,23|38|53|68|85|102|118|135|153|170|188|205|225|242|261|280|300|322|343|365|386|408|429|453|474|496|520|542|565|588|610|634|656|681|704|728|750|774|798|822|846|870|894|918|943|966|991|1016|1040|1065|1090|1114|1139|1164|1189|1214|1239|1264|1289|1315,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_c01_summon.dbr,tagGDX1EnemySwampCrab_C01,pet_depth1,106,slot,special2,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,gdx1,Pierce,Offensive Pierce,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,932.0,0.0,932.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,20.0,,,36|64|92|121|151|185|215|248|281|313|348|380|418|450|487|522|557|595|630|668|703|742|777|818|854|891|932|969|1009|1049|1086|1127|1163|1207|1246|1287|1324|1364|1407|1446|1488|1529|1570|1611|1653|1692|1735|1778|1819|1860|1904|1945|1986|2030|2072|2115|2157|2200|2242|2288,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_c01_summon.dbr,tagGDX1EnemySwampCrab_C01,pet_depth1,106,slot,special2,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,gdx1,SlowDefensiveReduction,Offensive Slow Defensive Reduction,debuff,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,914.0,0.0,914.0,EXACT,SCALAR,3.0,0.0,,,0.0,False,False,0.0,,,,,1,20.0,,,20|47|76|105|135|168|198|231|265|297|331|363|401|433|469|504|540|577|613|650|686|724|759|800|836|873|914|951|990|1030|1067|1108|1145|1188|1227|1268|1305|1346|1387|1427|1468|1509|1550|1591|1633|1672|1715|1757|1798|1840|1883|1924|1966|2009|2051|2094|2136|2179|2221|2266,0,3,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_c01_summon.dbr,tagGDX1EnemySwampCrab_C01,pet_depth1,106,tree,,2,records/skills/nonplayerskills/passive/damagebase_physical03.dbr,Skill_Passive,records/skills/nonplayerskills/passive/damagebase_physical03.dbr,0,,,records/skills/nonplayerskills/passive/damagebase_physical03.dbr,base,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel*1,106.0,106,210,MEASURED,charLevel*1,106.0,106,618.0,818.0,818.0,EXACT,EXACT,,,,,0.0,False,False,20.0,,,,,,,,,29|32|35|38|39|44|49|55|60|66|72|76|80|84|90|94|98|102|110|116|122|127|133|140|145|150|155|160|165|170|175|177|183|189|197|204|212|218|222|229|237|243|250|257|264|270|279|285|291|299|306|313|319|325|332|338|344|350|357|364|...(150 more),36|39|45|48|51|55|59|64|70|76|81|88|92|100|106|113|119|126|133|139|147|153|163|166|176|183|191|197|208|216|225|234|242|251|261|269|280|288|294|303|313|321|333|341|350|359|369|377|386|396|404|414|422|430|441|449|455|466|474|483|...(150 more),,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_c01_summon.dbr,tagGDX1EnemySwampCrab_C01,pet_depth1,106,tree,,4,records/skills/nonplayerskillsgdx1/passive/passiveproperties_swampcrab.dbr,Skill_Passive,records/skills/nonplayerskillsgdx1/passive/passiveproperties_swampcrab.dbr,0,,,records/skills/nonplayerskillsgdx1/passive/passiveproperties_swampcrab.dbr,gdx1,Pierce,Offensive Pierce,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,103.0,0.0,103.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,3|6|10|14|17|21|24|28|32|36|40|43|48|50|55|58|62|67|70|75|78|82|87|90|94|99|103|107|112|115|119|123|129|132|136|140|145|148|153|158|161|166|170|175|179|183|188|193|196|201|205|209|213|218|222|227|231|236|240|245,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_c01_summon.dbr,tagGDX1EnemySwampCrab_C01,pet_depth1,106,tree,,5,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,gdx1,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,461.0,0.0,461.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,20.0,,,25|38|52|67|81|97|112|128|144|160|176|192|211|226|243|261|278|296|314|332|349|367|385|405|422|440|461|479|498|517|535|554|573|594|613|633|651|670|690|710|730|751|770|790|811|830|850|871|891|912|932|952|973|994|1014|1035|1056|1076|1097|1119,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_c01_summon.dbr,tagGDX1EnemySwampCrab_C01,pet_depth1,106,tree,,5,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,gdx1,Pierce,Offensive Pierce,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,520.0,0.0,520.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,20.0,,,23|38|53|68|85|102|118|135|153|170|188|205|225|242|261|280|300|322|343|365|386|408|429|453|474|496|520|542|565|588|610|634|656|681|704|728|750|774|798|822|846|870|894|918|943|966|991|1016|1040|1065|1090|1114|1139|1164|1189|1214|1239|1264|1289|1315,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_c01_summon.dbr,tagGDX1EnemySwampCrab_C01,pet_depth1,106,tree,,6,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,gdx1,Pierce,Offensive Pierce,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,932.0,0.0,932.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,1,20.0,,,36|64|92|121|151|185|215|248|281|313|348|380|418|450|487|522|557|595|630|668|703|742|777|818|854|891|932|969|1009|1049|1086|1127|1163|1207|1246|1287|1324|1364|1407|1446|1488|1529|1570|1611|1653|1692|1735|1778|1819|1860|1904|1945|1986|2030|2072|2115|2157|2200|2242|2288,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,records/creatures/enemies/swampcrab_c01_summon.dbr,tagGDX1EnemySwampCrab_C01,pet_depth1,106,tree,,6,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,Skill_AttackWeapon,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,0,,,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,gdx1,SlowDefensiveReduction,Offensive Slow Defensive Reduction,debuff,TREE-LEVEL-EQUATION,charLevel/4+1,27.5,27,60,MEASURED,charLevel*1,106.0,27,914.0,0.0,914.0,EXACT,SCALAR,3.0,0.0,,,0.0,False,False,0.0,,,,,1,20.0,,,20|47|76|105|135|168|198|231|265|297|331|363|401|433|469|504|540|577|613|650|686|724|759|800|836|873|914|951|990|1030|1067|1108|1145|1188|1227|1268|1305|1346|1387|1427|1468|1509|1550|1591|1633|1672|1715|1757|1798|1840|1883|1924|1966|2009|2051|2094|2136|2179|2221|2266,0,3,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melee
pet,records/creatures/enemies/devotion/dranghoul_h02.dbr,records/creatures/enemies/trap_brambletrap_a01.dbr,tagGDX3EnemySummon_BrambleTrap,pet_depth1,109,slot,dying,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova_buff.dbr,SkillBuff_DebufTrap,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova.dbr,1,buffSkillName,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova.dbr,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova_buff.dbr,gdx3,Pierce,Offensive Pierce,direct,INHERITED-FROM-PARENT-RANK,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+5,114.0,29,554.0,0.0,554.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,3.0,,,,,10|26|43|59|78|96|114|133|153|173|192|211|232|252|273|294|315|335|357|379|400|422|443|465|488|510|532|554|577|599|623|646|668|692|715|738|761|785|808|832|856|879|904|927|951|975|999|1024|1048|1072|1097|1121|1147|1171|1196|1221|1245|1271|1296|1321,0,,OK,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,Long
