source,window,frame_path,t_sec,text,ocr_conf,text_class,is_hud,colour_class,rgb_r,rgb_g,rgb_b,r_over_g,g_minus_maxrb,bbox_x,bbox_y,bbox_w,bbox_h,px_x0,px_y0,px_x1,px_y1
window,1,W0008.png,843.2663,O Eliminate all Enemies,0.5,other,0,neutral,220.3,223.0,221.9,0.988,1.1,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
window,1,W0008.png,843.2663,"(3,663,887/3,722,896)",0.5,pair,0,neutral,237.7,234.6,235.1,1.013,-3.1,0.21657,0.40568,0.10901,0.0155,415,625,625,641
window,1,W0008.png,843.2663,PM,0.3,other,0,cream_dealt,214.0,206.6,188.6,1.036,-7.4,0.0625,0.9354,0.0218,0.01809,120,50,161,69
window,1,W0008.png,843.2663,ĐẢUDÃCA,0.3,other,0,cream_dealt,203.6,161.7,140.5,1.259,-41.9,0.46076,0.94057,0.07849,0.02842,884,33,1035,64
window,1,W0008.png,843.2663,X10,0.3,other,0,neutral,254.9,254.1,247.4,1.003,-0.7,0.81395,0.89922,0.03779,0.03876,1562,66,1635,108
window,1,W0008.png,843.2663,(4540320128,0.3,other,0,neutral,228.1,223.8,186.1,1.019,-4.3,0.4593,0.59432,0.07994,0.03618,881,399,1035,438
window,1,W0008.png,843.2663,"23201 3892.295,755)",0.3,other,0,neutral,225.5,222.5,161.5,1.013,-3.0,0.49855,0.59167,0.09302,0.02593,957,413,1135,441
window,1,W0008.png,843.2663,309%)x7>%5,0.3,other,0,cream_dealt,217.3,209.9,166.2,1.035,-7.4,0.48547,0.56589,0.0814,0.03101,932,435,1088,468
window,1,W0008.png,843.2663,7736004,0.3,bare,0,neutral,191.4,192.0,189.0,0.997,0.6,0.52616,0.51421,0.03634,0.02584,1010,496,1079,524
window,1,W0009.png,843.283,Gladiator,1.0,other,0,neutral,213.4,210.5,191.0,1.014,-3.0,0.00579,0.97394,0.04511,0.01595,11,10,97,28
window,1,W0009.png,843.283,9:51:29,1.0,other,0,neutral,212.5,208.6,190.7,1.019,-3.9,0.01017,0.93798,0.04506,0.0155,19,50,106,66
window,1,W0009.png,843.283,"Galakros,",1.0,other,0,cream_dealt,177.4,148.2,173.8,1.197,-29.2,0.42149,0.96102,0.06255,0.02369,809,16,929,42
window,1,W0009.png,843.283,the,1.0,other,0,cream_dealt,170.6,150.3,167.5,1.135,-20.3,0.48692,0.96382,0.02471,0.02067,934,16,982,39
window,1,W0009.png,843.283,Mountain,1.0,other,0,cream_dealt,185.0,149.3,178.7,1.239,-35.7,0.51163,0.96641,0.06541,0.01809,982,16,1107,36
window,1,W0009.png,843.283,Aetber Corruption,1.0,other,0,neutral,234.3,230.0,227.7,1.019,-4.3,0.45349,0.90181,0.09302,0.01578,870,89,1049,106
window,1,W0009.png,843.283,Crucible of the Dead,1.0,other,0,neutral,212.6,208.9,190.8,1.017,-3.7,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
window,1,W0009.png,843.283,125,1.0,bare,1,cream_dealt,184.3,173.2,147.4,1.064,-11.1,0.71802,0.88889,0.02326,0.0155,1378,103,1423,120
window,1,W0009.png,843.283,01:23,1.0,other,0,cream_dealt,185.9,181.3,159.9,1.025,-4.6,0.77616,0.88889,0.0218,0.01292,1490,106,1532,119
window,1,W0009.png,843.283,160,1.0,bare,1,red_taken,195.3,85.8,43.2,2.276,-109.5,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
window,1,W0009.png,843.283,"(1,983,402/2,955,796)",1.0,pair,0,cream_dealt,239.9,233.1,231.6,1.029,-6.8,0.52326,0.7261,0.10901,0.0155,1004,279,1213,295
window,1,W0009.png,843.283,Objectives,1.0,other,0,cream_dealt,239.1,171.4,84.3,1.395,-67.6,0.87352,0.68196,0.05528,0.01852,1677,323,1783,343
window,1,W0009.png,843.283,20005/20005,1.0,pair,1,cream_dealt,234.6,227.9,224.1,1.029,-6.7,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
window,1,W0009.png,843.283,1610/2576,1.0,pair,1,neutral,234.6,239.9,239.3,0.978,0.6,0.64971,0.05426,0.0436,0.0155,1247,1004,1331,1021
window,1,W0009.png,843.283,O Eliminate all Enemies,0.5,other,0,neutral,220.3,223.0,221.9,0.988,1.1,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
window,1,W0009.png,843.283,"(20,00",0.5,other,0,neutral,242.8,240.3,241.0,1.011,-2.5,0.46075,0.61751,0.03199,0.01305,884,399,946,413
window,1,W0009.png,843.283,"(3,663,889/3,722,896)",0.5,pair,0,neutral,236.1,233.9,233.9,1.009,-2.2,0.22093,0.40827,0.10901,0.0155,424,622,633,639
window,1,W0009.png,843.283,PM,0.3,other,0,cream_dealt,213.9,206.5,188.3,1.036,-7.4,0.0625,0.9354,0.0218,0.01809,119,50,161,69
window,1,W0009.png,843.283,HA ĐẢU ÃCAA,0.3,other,0,cream_dealt,200.0,156.9,141.9,1.275,-43.1,0.45481,0.93843,0.09786,0.03247,873,31,1061,66
window,1,W0009.png,843.283,X10,0.3,other,0,neutral,254.9,254.1,247.4,1.003,-0.7,0.81395,0.89922,0.03779,0.03876,1562,66,1635,108
window,1,W0009.png,843.283,49403/300082,0.3,pair,0,neutral,231.0,227.1,189.5,1.017,-3.9,0.46512,0.5969,0.07267,0.03359,893,399,1032,435
window,1,W0009.png,843.283,"3586 6882),295,755)",0.3,other,0,neutral,229.1,226.4,177.6,1.012,-2.7,0.49564,0.5969,0.09593,0.01809,951,415,1135,435
window,1,W0009.png,843.283,ду5 1723765,0.3,other,0,cream_dealt,218.5,211.1,186.0,1.035,-7.4,0.49419,0.56848,0.06831,0.02067,948,443,1079,466
window,1,W0009.png,843.283,736004,0.3,bare,0,neutral,190.8,191.5,187.9,0.996,0.8,0.52616,0.51163,0.03634,0.02584,1010,499,1079,527
window,1,W0009.png,843.283,100,0.3,bare,1,cream_dealt,247.2,209.1,98.5,1.182,-38.1,0.49419,0.05685,0.01453,0.01292,948,1004,976,1018
window,1,W0010.png,843.2997,Gladiator,1.0,other,0,neutral,213.4,210.5,191.0,1.014,-3.0,0.00579,0.97394,0.04511,0.01595,11,10,97,28
window,1,W0010.png,843.2997,9:51:29,1.0,other,0,neutral,212.3,208.3,190.3,1.019,-3.9,0.00872,0.93798,0.04651,0.0155,16,50,106,66
window,1,W0010.png,843.2997,"Galakros,",1.0,other,0,cream_dealt,177.4,148.2,173.8,1.197,-29.2,0.42149,0.96103,0.06255,0.02368,809,16,929,42
window,1,W0010.png,843.2997,tbe Mountain,1.0,other,0,cream_dealt,182.2,149.1,177.5,1.222,-33.1,0.48837,0.96641,0.08866,0.01809,937,16,1107,36
window,1,W0010.png,843.2997,Crucible of the Dead,1.0,other,0,neutral,212.6,208.9,190.8,1.018,-3.7,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
window,1,W0010.png,843.2997,125,1.0,bare,1,cream_dealt,182.2,170.9,145.0,1.066,-11.2,0.71657,0.88889,0.02471,0.0155,1375,103,1423,120
window,1,W0010.png,843.2997,01:23,1.0,other,0,cream_dealt,184.4,179.8,158.2,1.025,-4.5,0.77613,0.88871,0.02187,0.01327,1490,105,1532,120
window,1,W0010.png,843.2997,160,1.0,bare,1,red_taken,195.3,85.8,43.2,2.276,-109.5,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
window,1,W0010.png,843.2997,"(1,972,146/2,955,796)",1.0,pair,0,cream_dealt,236.9,230.8,229.4,1.027,-6.2,0.52326,0.7261,0.10901,0.0155,1004,279,1213,295
window,1,W0010.png,843.2997,Objectives,1.0,other,0,cream_dealt,239.1,171.4,84.3,1.395,-67.6,0.87352,0.68196,0.05528,0.01852,1677,323,1783,343
window,1,W0010.png,843.2997,"(20,00",1.0,other,0,neutral,242.6,240.1,240.8,1.01,-2.5,0.46076,0.61757,0.03198,0.01292,884,399,946,413
window,1,W0010.png,843.2997,20005/20005,1.0,pair,1,cream_dealt,234.7,227.9,224.1,1.03,-6.7,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
window,1,W0010.png,843.2997,00,1.0,bare,1,cream_dealt,246.3,207.2,95.7,1.189,-39.1,0.49419,0.05685,0.01453,0.0155,948,1001,976,1018
window,1,W0010.png,843.2997,1594/2576,1.0,pair,1,neutral,227.7,235.6,234.0,0.966,1.6,0.64824,0.05156,0.04509,0.01833,1244,1004,1331,1024
window,1,W0010.png,843.2997,Aetber Corruption,0.5,other,0,neutral,234.1,230.1,227.7,1.018,-4.1,0.45349,0.90181,0.09302,0.01578,870,89,1049,106
window,1,W0010.png,843.2997,O Eliminate all Enemies,0.5,other,0,neutral,220.3,223.0,221.9,0.988,1.1,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
window,1,W0010.png,843.2997,7136004,0.5,bare,0,neutral,190.5,190.5,187.0,1.0,0.0,0.52616,0.50904,0.03779,0.02584,1010,502,1082,530
window,1,W0010.png,843.2997,"(3,663,891/3,722,896)",0.5,pair,0,neutral,234.5,232.2,232.3,1.01,-2.3,0.22674,0.41085,0.10901,0.0155,435,619,644,636
window,1,W0010.png,843.2997,PM,0.3,other,0,cream_dealt,214.0,206.6,188.6,1.036,-7.4,0.0625,0.9354,0.0218,0.01809,120,50,161,69
window,1,W0010.png,843.2997,GE ĐẢUÃ6 22,0.3,other,0,cream_dealt,203.0,160.3,141.7,1.266,-42.7,0.45633,0.93998,0.08442,0.02959,876,32,1038,64
window,1,W0010.png,843.2997,X10,0.3,other,0,neutral,254.9,254.1,247.4,1.003,-0.7,0.81395,0.89922,0.03779,0.03876,1562,66,1635,108
window,1,W0010.png,843.2997,"494929:0081).205,735)",0.3,other,0,neutral,224.6,220.7,174.8,1.018,-4.0,0.46207,0.59272,0.12963,0.03937,887,397,1136,439
window,1,W0010.png,843.2997,30400 41287659,0.3,other,0,cream_dealt,213.3,206.8,167.6,1.031,-6.5,0.48689,0.56564,0.08,0.03152,934,435,1088,469
window,1,W0011.png,843.3163,Gladiator,1.0,other,0,neutral,213.4,210.5,191.0,1.014,-3.0,0.00579,0.97395,0.0451,0.01592,11,10,97,28
window,1,W0011.png,843.3163,9:51:29,1.0,other,0,neutral,212.3,208.3,190.3,1.019,-3.9,0.00872,0.93798,0.04651,0.0155,16,50,106,66
window,1,W0011.png,843.3163,"Galakros,",1.0,other,0,cream_dealt,177.4,148.2,173.8,1.197,-29.1,0.42149,0.96102,0.06255,0.02369,809,16,929,42
window,1,W0011.png,843.3163,the,1.0,other,0,cream_dealt,171.0,150.6,169.0,1.135,-20.4,0.48692,0.96382,0.02326,0.02067,934,16,979,39
window,1,W0011.png,843.3163,Mountain,1.0,other,0,cream_dealt,185.2,149.4,179.0,1.239,-35.7,0.51308,0.96641,0.06395,0.01809,985,16,1107,36
window,1,W0011.png,843.3163,Crucible of the Dead,1.0,other,0,neutral,212.6,208.9,190.8,1.018,-3.7,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
window,1,W0011.png,843.3163,125,1.0,bare,1,cream_dealt,182.2,170.9,145.0,1.066,-11.2,0.71657,0.88889,0.02471,0.0155,1375,103,1423,120
window,1,W0011.png,843.3163,01:23,1.0,other,0,cream_dealt,184.4,179.8,158.2,1.025,-4.5,0.77613,0.88871,0.02187,0.01327,1490,105,1532,120
window,1,W0011.png,843.3163,160,1.0,bare,1,red_taken,195.3,85.8,43.2,2.276,-109.5,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
window,1,W0011.png,843.3163,"(1,972,148/2,955,796)",1.0,pair,0,cream_dealt,238.1,232.1,230.7,1.026,-6.0,0.52326,0.7261,0.10901,0.0155,1004,279,1213,295
window,1,W0011.png,843.3163,Objectives,1.0,other,0,cream_dealt,239.1,171.4,84.3,1.395,-67.6,0.87353,0.68198,0.05527,0.01847,1677,323,1783,343
window,1,W0011.png,843.3163,"(20,00",1.0,other,0,neutral,242.5,239.9,240.7,1.011,-2.6,0.46219,0.61744,0.03056,0.01318,887,398,946,413
window,1,W0011.png,843.3163,"(3,663,893/3,722,896)",1.0,pair,0,neutral,234.8,232.9,232.6,1.008,-1.8,0.2311,0.41085,0.10901,0.0155,443,619,653,636
window,1,W0011.png,843.3163,20005/20005,1.0,pair,1,cream_dealt,234.6,227.9,224.1,1.029,-6.7,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
window,1,W0011.png,843.3163,100,1.0,bare,1,cream_dealt,245.8,205.7,95.6,1.195,-40.0,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
window,1,W0011.png,843.3163,1595/2576,1.0,pair,1,neutral,231.1,237.3,236.4,0.974,0.9,0.64964,0.05362,0.04374,0.0168,1247,1003,1331,1022
window,1,W0011.png,843.3163,Aetber Corruption,0.5,other,0,neutral,234.0,230.1,227.7,1.017,-3.8,0.45349,0.90181,0.09302,0.01578,870,89,1049,106
window,1,W0011.png,843.3163,O Eliminate all Enemies,0.5,other,0,neutral,220.3,223.0,221.9,0.988,1.1,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
window,1,W0011.png,843.3163,"20,005)",0.5,other,0,neutral,238.8,240.9,232.8,0.991,2.1,0.5,0.61499,0.0407,0.0155,959,399,1038,415
window,1,W0011.png,843.3163,PM,0.3,other,0,cream_dealt,214.2,206.8,188.7,1.036,-7.4,0.0625,0.9354,0.02035,0.01809,119,50,159,69
window,1,W0011.png,843.3163,ĐỘ QUÁC ĐA,0.3,other,0,cream_dealt,202.7,159.1,141.2,1.274,-43.7,0.4564,0.94057,0.09302,0.02888,876,32,1054,64
window,1,W0011.png,843.3163,X10,0.3,other,0,neutral,254.9,254.1,247.4,1.003,-0.7,0.81395,0.89922,0.03779,0.03876,1562,66,1635,108
window,1,W0011.png,843.3163,"454S6451822 205,735)",0.3,other,0,neutral,227.6,224.4,170.1,1.014,-3.2,0.46353,0.59097,0.12692,0.03456,889,404,1133,441
window,1,W0011.png,843.3163,3804464423265,0.3,other,0,cream_dealt,213.7,209.5,169.1,1.02,-4.2,0.48692,0.56589,0.07849,0.03101,934,435,1085,468
window,1,W0011.png,843.3163,7136004,0.3,bare,0,neutral,182.7,183.5,179.1,0.996,0.8,0.52616,0.50646,0.03779,0.02842,1010,502,1082,533
window,1,W0012.png,843.333,Gladiator,1.0,other,0,neutral,213.5,210.4,190.9,1.015,-3.1,0.00579,0.97395,0.0451,0.01592,11,10,97,28
window,1,W0012.png,843.333,9:51:29,1.0,other,0,neutral,212.0,208.1,190.2,1.019,-3.9,0.00872,0.93798,0.04797,0.0155,16,50,108,66
window,1,W0012.png,843.333,"Galakros,",1.0,other,0,cream_dealt,177.4,148.2,173.8,1.197,-29.1,0.42149,0.96102,0.06255,0.02369,809,16,929,42
window,1,W0012.png,843.333,the,1.0,other,0,cream_dealt,170.6,150.3,167.5,1.135,-20.3,0.48692,0.96382,0.02471,0.02067,934,16,982,39
window,1,W0012.png,843.333,Mountain,1.0,other,0,cream_dealt,185.2,149.4,179.0,1.239,-35.7,0.51308,0.96641,0.06395,0.01809,985,16,1107,36
window,1,W0012.png,843.333,Crucible of the Dead,1.0,other,0,neutral,212.6,208.9,190.8,1.018,-3.7,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
window,1,W0012.png,843.333,125,1.0,bare,1,cream_dealt,182.2,170.9,145.0,1.066,-11.2,0.71657,0.88889,0.02471,0.0155,1375,103,1423,120
window,1,W0012.png,843.333,01:23,1.0,other,0,cream_dealt,184.4,179.8,158.2,1.025,-4.5,0.77613,0.88871,0.02187,0.01327,1490,105,1532,120
window,1,W0012.png,843.333,160,1.0,bare,1,red_taken,195.3,85.8,43.2,2.276,-109.5,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
window,1,W0012.png,843.333,"(1,972,150/2,955,796)",1.0,pair,0,cream_dealt,237.2,231.0,229.6,1.027,-6.2,0.52326,0.7261,0.10901,0.0155,1004,279,1213,295
window,1,W0012.png,843.333,Objectives,1.0,other,0,cream_dealt,239.2,171.4,84.3,1.395,-67.8,0.87352,0.68196,0.05528,0.01852,1677,323,1783,343
window,1,W0012.png,843.333,"(3,663,895/3,722,896)",1.0,pair,0,neutral,234.8,233.0,232.7,1.008,-1.8,0.2311,0.41085,0.10901,0.0155,443,619,653,636
window,1,W0012.png,843.333,20005/20005,1.0,pair,1,cream_dealt,234.6,227.9,224.1,1.029,-6.7,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
window,1,W0012.png,843.333,100,1.0,bare,1,cream_dealt,245.8,205.7,95.6,1.195,-40.0,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
window,1,W0012.png,843.333,1594/2576,1.0,pair,1,neutral,227.4,233.7,232.2,0.973,1.4,0.64814,0.05072,0.04529,0.02,1244,1003,1331,1025
window,1,W0012.png,843.333,Aetber Corruption,0.5,other,0,neutral,234.0,230.1,227.7,1.017,-3.8,0.45349,0.90181,0.09302,0.01578,870,89,1049,106
window,1,W0012.png,843.333,O Eliminate all Enemies,0.5,other,0,neutral,220.4,223.0,221.9,0.988,1.1,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
window,1,W0012.png,843.333,7126004,0.5,bare,0,neutral,191.6,191.9,187.9,0.998,0.3,0.52762,0.50904,0.03634,0.02326,1013,505,1082,530
window,1,W0012.png,843.333,PM,0.3,other,0,cream_dealt,214.2,206.8,188.8,1.036,-7.4,0.0625,0.9354,0.02035,0.01809,119,50,159,69
window,1,W0012.png,843.333,SdẢ US6a,0.3,other,0,cream_dealt,200.5,156.7,139.6,1.28,-43.9,0.4564,0.93861,0.09923,0.03101,876,32,1066,66
window,1,W0012.png,843.333,X10,0.3,other,0,neutral,254.9,254.1,247.4,1.003,-0.7,0.81395,0.89922,0.03779,0.03876,1562,66,1635,108
window,1,W0012.png,843.333,"(20,09 бл",0.3,other,0,neutral,234.5,230.2,223.9,1.019,-4.3,0.46366,0.61204,0.03779,0.01852,890,398,962,418
window,1,W0012.png,843.333,"20,005))",0.3,other,0,neutral,241.4,243.4,239.1,0.992,2.0,0.5,0.61757,0.03924,0.01292,960,399,1035,413
window,1,W0012.png,843.333,"1540 045 13012 295,755)",0.3,other,0,cream_dealt,231.3,225.3,168.2,1.027,-6.0,0.46512,0.5969,0.125,0.01809,893,415,1133,435
window,1,W0012.png,843.333,"39921697,22765",0.3,other,0,cream_dealt,213.8,205.7,175.2,1.039,-8.1,0.48547,0.56589,0.07994,0.02842,932,438,1085,468
window,1,W0013.png,843.3497,Gladiator,1.0,other,0,neutral,213.5,210.4,190.9,1.015,-3.1,0.00579,0.97395,0.0451,0.01592,11,10,97,28
window,1,W0013.png,843.3497,9:51:29,1.0,other,0,neutral,212.0,208.1,190.2,1.019,-3.9,0.00872,0.93798,0.04797,0.0155,16,50,108,66
window,1,W0013.png,843.3497,"Galakros,",1.0,other,0,cream_dealt,177.4,148.2,173.8,1.197,-29.1,0.42149,0.96102,0.06255,0.02369,809,16,929,42
window,1,W0013.png,843.3497,the,1.0,other,0,cream_dealt,170.6,150.3,167.5,1.135,-20.3,0.48692,0.96382,0.02471,0.02067,934,16,982,39
window,1,W0013.png,843.3497,Mountain,1.0,other,0,cream_dealt,185.0,149.3,178.7,1.239,-35.7,0.51163,0.96641,0.06541,0.01809,982,16,1107,36
window,1,W0013.png,843.3497,Crucible of the Dead,1.0,other,0,neutral,212.6,208.9,190.8,1.018,-3.7,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
window,1,W0013.png,843.3497,125,1.0,bare,1,cream_dealt,182.2,170.9,145.0,1.066,-11.2,0.71657,0.88889,0.02471,0.0155,1375,103,1423,120
window,1,W0013.png,843.3497,01:23,1.0,other,0,cream_dealt,185.3,180.6,159.1,1.026,-4.7,0.77613,0.88873,0.02041,0.01325,1490,105,1529,120
window,1,W0013.png,843.3497,160,1.0,bare,1,red_taken,195.3,85.8,43.2,2.276,-109.5,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
window,1,W0013.png,843.3497,"(1,972,152/2,955,796)",1.0,pair,0,cream_dealt,236.2,230.2,228.6,1.026,-6.1,0.52326,0.7261,0.10901,0.0155,1004,279,1213,295
window,1,W0013.png,843.3497,Objectives,1.0,other,0,cream_dealt,239.2,171.4,84.1,1.396,-67.9,0.87353,0.68203,0.05526,0.01837,1677,323,1783,343
window,1,W0013.png,843.3497,"(3,663,897/3,722,896)",1.0,pair,0,neutral,233.9,232.1,231.7,1.008,-1.8,0.2311,0.41085,0.10901,0.0155,443,619,653,636
window,1,W0013.png,843.3497,20005/20005,1.0,pair,1,cream_dealt,234.6,227.9,224.1,1.029,-6.7,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
window,1,W0013.png,843.3497,100,1.0,bare,1,cream_dealt,245.8,205.7,95.6,1.195,-40.0,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
window,1,W0013.png,843.3497,1594/2576,1.0,pair,1,neutral,230.1,236.3,235.2,0.974,1.1,0.64826,0.05168,0.04506,0.01809,1244,1004,1331,1024
window,1,W0013.png,843.3497,Aetber Corruption,0.5,other,0,neutral,234.0,230.1,227.7,1.017,-3.8,0.45349,0.90181,0.09302,0.01578,870,89,1049,106
window,1,W0013.png,843.3497,O Eliminate all Enemies,0.5,other,0,neutral,220.3,223.0,221.9,0.988,1.1,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
window,1,W0013.png,843.3497,PM,0.3,other,0,cream_dealt,214.2,206.7,188.6,1.036,-7.4,0.0625,0.9354,0.02035,0.01809,119,50,159,69
window,1,W0013.png,843.3497,ĐẢ GUÁC A2,0.3,other,0,cream_dealt,202.9,158.6,138.7,1.279,-44.2,0.45784,0.93983,0.09614,0.02952,879,33,1063,64
window,1,W0013.png,843.3497,X10,0.3,other,0,neutral,254.9,254.1,247.4,1.003,-0.7,0.81395,0.89922,0.03779,0.03876,1562,66,1635,108
window,1,W0013.png,843.3497,(20.09F7,0.3,other,0,neutral,235.0,231.2,230.4,1.016,-3.8,0.46215,0.61453,0.03791,0.01641,887,398,960,416
window,1,W0013.png,843.3497,"454956P084)205,735)",0.3,other,0,neutral,226.6,222.3,173.8,1.019,-4.3,0.46219,0.59409,0.12795,0.03662,887,398,1133,438
window,1,W0013.png,843.3497,30924677 81765,0.3,other,0,cream_dealt,209.3,202.9,169.1,1.032,-6.5,0.48547,0.56296,0.07994,0.03148,932,438,1085,472
window,1,W0013.png,843.3497,71376004,0.3,bare,0,neutral,180.4,180.8,176.1,0.998,0.4,0.52616,0.50388,0.03924,0.02842,1010,505,1085,535
window,1,W0014.png,843.3663,Gladiator,1.0,other,0,neutral,213.5,210.4,190.9,1.015,-3.1,0.00579,0.97394,0.04511,0.01595,11,10,97,28
window,1,W0014.png,843.3663,9:51:29,1.0,other,0,neutral,211.1,207.4,189.6,1.018,-3.7,0.01012,0.93747,0.04662,0.01653,19,49,108,67
window,1,W0014.png,843.3663,"Galakros,",1.0,other,0,cream_dealt,176.3,147.7,173.2,1.194,-28.6,0.42143,0.96055,0.06411,0.02464,809,15,932,42
window,1,W0014.png,843.3663,tbe Mountain,1.0,other,0,cream_dealt,182.2,149.1,177.5,1.222,-33.1,0.48837,0.96641,0.08866,0.01809,937,16,1107,36
window,1,W0014.png,843.3663,Corruption,1.0,other,0,cream_dealt,235.0,230.3,228.6,1.02,-4.7,0.48547,0.90181,0.06105,0.0155,932,89,1049,106
window,1,W0014.png,843.3663,Crucible of the Dead,1.0,other,0,neutral,212.6,208.9,190.8,1.018,-3.7,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
window,1,W0014.png,843.3663,125,1.0,bare,1,cream_dealt,184.1,172.8,147.0,1.065,-11.3,0.71657,0.88889,0.02471,0.0155,1375,103,1423,119
window,1,W0014.png,843.3663,01:23,1.0,other,0,cream_dealt,184.4,179.8,158.2,1.025,-4.5,0.77613,0.88871,0.02187,0.01327,1490,105,1532,120
window,1,W0014.png,843.3663,160,1.0,bare,1,red_taken,195.3,85.8,43.2,2.276,-109.5,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
window,1,W0014.png,843.3663,"(1,939,731/2,955,796)",1.0,pair,0,cream_dealt,240.8,234.5,233.0,1.027,-6.3,0.52326,0.7261,0.11047,0.01292,1004,281,1216,295
window,1,W0014.png,843.3663,Objectives,1.0,other,0,cream_dealt,239.3,171.3,84.1,1.397,-68.0,0.87352,0.68192,0.05528,0.01858,1677,323,1783,343
window,1,W0014.png,843.3663,19960/20005,1.0,pair,1,cream_dealt,235.6,226.6,224.2,1.04,-9.0,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
window,1,W0014.png,843.3663,100,1.0,bare,1,cream_dealt,245.8,205.7,95.6,1.195,-40.0,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
window,1,W0014.png,843.3663,1594/2576,1.0,pair,1,neutral,225.6,231.9,230.4,0.973,1.5,0.64807,0.05011,0.04542,0.02123,1244,1002,1331,1025
window,1,W0014.png,843.3663,PM,0.5,other,0,cream_dealt,215.3,207.8,189.9,1.036,-7.5,0.0625,0.93798,0.02035,0.0155,119,50,159,66
window,1,W0014.png,843.3663,O Eliminate all Enemies,0.5,other,0,neutral,220.4,223.0,222.0,0.988,1.1,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
window,1,W0014.png,843.3663,"(3,663,899/3,722,896)",0.5,pair,0,neutral,234.9,232.8,232.6,1.009,-2.2,0.2311,0.41085,0.10901,0.0155,443,619,653,636
window,1,W0014.png,843.3663,S ĐẢUG BÃ62,0.3,other,0,cream_dealt,202.2,159.9,141.1,1.265,-42.3,0.45627,0.93936,0.0831,0.03085,876,32,1035,65
window,1,W0014.png,843.3663,Hether,0.3,other,0,neutral,231.0,228.5,224.6,1.011,-2.5,0.45339,0.90112,0.03362,0.01688,870,88,935,106
window,1,W0014.png,843.3663,X10,0.3,other,0,neutral,254.9,254.1,247.4,1.003,-0.7,0.81395,0.89922,0.03779,0.03876,1562,66,1635,108
window,1,W0014.png,843.3663,"(19,969%)",0.3,other,0,cream_dealt,232.1,227.3,226.2,1.021,-4.8,0.46074,0.61487,0.04073,0.01574,884,398,962,415
window,1,W0014.png,843.3663,"420,005)",0.3,other,0,neutral,242.2,243.6,239.6,0.994,1.4,0.50145,0.61499,0.03779,0.01292,962,401,1035,415
window,1,W0014.png,843.3663,"45483134184)295,755)",0.3,other,0,cream_dealt,227.6,221.1,160.8,1.03,-6.6,0.46076,0.59432,0.13081,0.02326,884,413,1135,438
window,1,W0014.png,843.3663,"392044574, 124763",0.3,other,0,cream_dealt,216.6,207.9,172.0,1.042,-8.7,0.48399,0.56311,0.08289,0.02883,929,440,1088,471
window,1,W0014.png,843.3663,7126004,0.3,bare,0,neutral,169.1,169.5,164.9,0.997,0.4,0.52762,0.50129,0.03779,0.02842,1013,507,1085,538
window,1,W0015.png,843.383,Gladiator,1.0,other,0,neutral,213.5,210.4,190.9,1.015,-3.1,0.00579,0.97394,0.04511,0.01595,11,10,97,28
window,1,W0015.png,843.383,9:51:29,1.0,other,0,neutral,211.5,207.7,189.5,1.018,-3.8,0.01012,0.93749,0.04516,0.0165,19,49,106,67
window,1,W0015.png,843.383,"Galakros,",1.0,other,0,cream_dealt,179.4,148.9,176.7,1.205,-30.5,0.42297,0.96641,0.06105,0.01809,812,16,929,36
window,1,W0015.png,843.383,the,1.0,other,0,cream_dealt,172.1,151.5,169.9,1.136,-20.7,0.48837,0.96382,0.0218,0.02067,937,16,979,39
window,1,W0015.png,843.383,Mountain,1.0,other,0,cream_dealt,185.2,149.4,179.0,1.239,-35.7,0.51308,0.96641,0.06395,0.01809,985,16,1107,36
window,1,W0015.png,843.383,Crucible of the Dead,1.0,other,0,neutral,212.6,208.9,190.8,1.018,-3.7,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
