record,slot,skill,skill_class,chance_pct,delay_s,timeout_s,range_band,skill_cooldown_s,skill_active_duration_s,skill_charge_duration_s,instant_cast,allows_warmup,warmup_effect,wave_time_s,wave_distance,camera_shake_dur_s,time_between_attacks_ms,target_interval_s,distance_profile,anim_binding_grade,special_anim_ref,fallback_anm,fallback_anm_dur_s,special_anm,special_anm_frames,special_anm_dur_s,projectile,projectile_velocity,projectile_distance,projectile_launch_angle,anm_frames,anm_dur_s,hit_frames,n_hits,windup_s,windup_frac,recovery_s,intra_clip_hit_gap_s,allow_interrupt_frame,root_lock_s,root_lock_frac,root_lock_grade,swipe_on_frames,swipe_off_frames,active_window_s,ps_window_s,fx_first_frame,fx_first_onset_s,fx_entities,n_events
records/creatures/enemies/manticore_b01.dbr,special1,records/skills/nonplayerskills/attackmelee/manticore_poisonstrike.dbr,Skill_AttackWeaponBlink,100.0,8.0,1.0,LongRange,,,,,True,,,,,,,Moderate,DIRECT-REF,ShadowStrike,,,manticore_attack_c01.anm,33,1.1,,,,,33,1.1,14|21,2,0.4667,0.4242,0.4,0.2333,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12|18,,,,,,,4
records/creatures/enemies/manticore_b01.dbr,special2,records/skills/nonplayerskills/attackmelee/manticore_tailstrike.dbr,Skill_AttackWeapon,100.0,6.0,2.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,TailStrike,,,manticore_attackspecial_tailstrike_a01.anm,31,1.0333,,,,,31,1.0333,14,1,0.4667,0.4516,0.5667,,,1.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),8,,,,,,,3
records/creatures/enemies/manticore_c01.dbr,special1,records/skills/nonplayerskills/attackmelee/manticore_maul.dbr,Skill_AttackWeapon,100.0,4.0,1.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Slam,,,manticore_attackspecial_maul_a01.anm,33,1.1,,,,,33,1.1,14|21,2,0.4667,0.4242,0.4,0.2333,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12|18,,,,5,0.1667,GolemRock_RockSmash_Trail_FX01.dbr,6
records/creatures/enemies/manticore_c01.dbr,special2,records/skills/nonplayerskills/attackmelee/manticore_tailstrike.dbr,Skill_AttackWeapon,100.0,6.0,2.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,TailStrike,,,manticore_attackspecial_tailstrike_a01.anm,31,1.0333,,,,,31,1.0333,14,1,0.4667,0.4516,0.5667,,,1.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),8,,,,,,,3
records/creatures/enemies/manticoreb_a01.dbr,special1,records/skills/nonplayerskills/attackmelee/manticore_maul.dbr,Skill_AttackWeapon,100.0,6.0,1.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Slam,,,manticore_attackspecial_maul_a01.anm,33,1.1,,,,,33,1.1,14|21,2,0.4667,0.4242,0.4,0.2333,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12|18,,,,5,0.1667,GolemRock_RockSmash_Trail_FX01.dbr,6
records/creatures/enemies/manticoreb_b01.dbr,special1,records/skills/nonplayerskills/attackmelee/manticore_poisonstrike.dbr,Skill_AttackWeaponBlink,100.0,8.0,1.0,LongRange,,,,,True,,,,,,,Moderate,DIRECT-REF,ShadowStrike,,,manticore_attack_c01.anm,33,1.1,,,,,33,1.1,14|21,2,0.4667,0.4242,0.4,0.2333,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12|18,,,,,,,4
records/creatures/enemies/manticoreb_b01.dbr,special2,records/skills/nonplayerskills/attackmelee/manticore_tailstrike.dbr,Skill_AttackWeapon,100.0,6.0,2.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,TailStrike,,,manticore_attackspecial_tailstrike_a01.anm,31,1.0333,,,,,31,1.0333,14,1,0.4667,0.4516,0.5667,,,1.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),8,,,,,,,3
records/creatures/enemies/manticoreb_c01.dbr,special1,records/skills/nonplayerskills/attackmelee/manticore_maul.dbr,Skill_AttackWeapon,100.0,4.0,1.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Slam,,,manticore_attackspecial_maul_a01.anm,33,1.1,,,,,33,1.1,14|21,2,0.4667,0.4242,0.4,0.2333,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12|18,,,,5,0.1667,GolemRock_RockSmash_Trail_FX01.dbr,6
records/creatures/enemies/manticoreb_c01.dbr,special2,records/skills/nonplayerskills/attackmelee/manticore_tailstrike.dbr,Skill_AttackWeapon,100.0,6.0,2.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,TailStrike,,,manticore_attackspecial_tailstrike_a01.anm,31,1.0333,,,,,31,1.0333,14,1,0.4667,0.4516,0.5667,,,1.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),8,,,,,,,3
records/creatures/enemies/mosquitogiant_a01.dbr,basic,records/skills/nonplayerskills/attackprojectile/mosquito_stinger.dbr,Skill_AttackProjectileBurst,,,,,,,,,,,,,,,,Long,DIRECT-REF,Shoot,,,mosquitogiant_attack_shoot_01.anm,53,1.7667,records/fx/skillsother/projectile/bloodyspike_projectile_fx.dbr,20.0,18.0,,53,1.7667,17,1,0.5667,0.3208,1.2,,,1.7667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),4,,,,,,,3
records/creatures/enemies/mosquitogiant_b01.dbr,special1,records/skills/nonplayerskills/attackmelee/mosquitogiant_gouge.dbr,Skill_AttackWeapon,50.0,7.0,2.0,ShortRange,,,,,,,,,,,,Melee,NO-REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/mosquitogiant_c01.dbr,special1,records/skills/nonplayerskills/attackprojectile/mosquito_stinger_burst.dbr,Skill_AttackProjectileBurst,50.0,8.0,1.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,Shoot,,,mosquitogiant_attack_shoot_01.anm,53,1.7667,records/fx/skillsother/projectile/bloodyspike_projectile_fx.dbr,20.0,18.0,,53,1.7667,17,1,0.5667,0.3208,1.2,,,1.7667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),4,,,,,,,3
records/creatures/enemies/mosquitogiant_c01.dbr,special2,records/skills/nonplayerskills/attackprojectilering/mosquito_stingernova.dbr,Skill_AttackProjectileRing,50.0,8.0,1.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,Shoot,,,mosquitogiant_attack_shoot_01.anm,53,1.7667,records/fx/skillsother/projectile/bloodyspike_projectile_glowfx.dbr,18.0,18.0,,53,1.7667,17,1,0.5667,0.3208,1.2,,,1.7667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),4,,,,,,,3
records/creatures/enemies/mosquitogiant_c01.dbr,dying,records/skills/nonplayerskills/attackprojectilering/mosquito_stingernova.dbr,Skill_AttackProjectileRing,,,,,,,,,,,,,,,,Long,DIRECT-REF,Shoot,,,mosquitogiant_attack_shoot_01.anm,53,1.7667,records/fx/skillsother/projectile/bloodyspike_projectile_glowfx.dbr,18.0,18.0,,53,1.7667,17,1,0.5667,0.3208,1.2,,,1.7667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),4,,,,,,,3
records/creatures/enemies/mosquitogiantb_a01.dbr,basic,records/skills/nonplayerskills/attackprojectile/mosquito_stinger.dbr,Skill_AttackProjectileBurst,,,,,,,,,,,,,,,,Long,DIRECT-REF,Shoot,,,mosquitogiant_attack_shoot_01.anm,53,1.7667,records/fx/skillsother/projectile/bloodyspike_projectile_fx.dbr,20.0,18.0,,53,1.7667,17,1,0.5667,0.3208,1.2,,,1.7667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),4,,,,,,,3
records/creatures/enemies/mosquitogiantb_a01.dbr,special1,records/skills/nonplayerskills/attackprojectile/mosquito_stinger_burst.dbr,Skill_AttackProjectileBurst,50.0,7.0,1.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,Shoot,,,mosquitogiant_attack_shoot_01.anm,53,1.7667,records/fx/skillsother/projectile/bloodyspike_projectile_fx.dbr,20.0,18.0,,53,1.7667,17,1,0.5667,0.3208,1.2,,,1.7667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),4,,,,,,,3
records/creatures/enemies/mosquitogiantb_b01.dbr,special1,records/skills/nonplayerskills/attackmelee/mosquitogiant_gouge.dbr,Skill_AttackWeapon,50.0,7.0,2.0,ShortRange,,,,,,,,,,,,Melee,NO-REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/mosquitogiantb_c01.dbr,basic,records/skills/nonplayerskills/attackprojectilering/mosquito_stingernova.dbr,Skill_AttackProjectileRing,,,,,,,,,,,,,,,,Long,DIRECT-REF,Shoot,,,mosquitogiant_attack_shoot_01.anm,53,1.7667,records/fx/skillsother/projectile/bloodyspike_projectile_glowfx.dbr,18.0,18.0,,53,1.7667,17,1,0.5667,0.3208,1.2,,,1.7667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),4,,,,,,,3
records/creatures/enemies/mosquitogiantb_c01.dbr,initial,records/skills/nonplayerskills/buff/mosquito_bloodaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,mosquitogiant_attack_stab_01.anm,1.5333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/mosquitogiantb_c01.dbr,dying,records/skills/nonplayerskills/aoe/mosquito_crimsonspout.dbr,Skill_AttackProjectileAreaEffect,,,,,,6.0,,,,,,,,,,Long,NO-REF,,mosquitogiant_attack_stab_01.anm,1.5333,,,,records/fx/skillsother/projectile_aoe/fx_bloodspout_noglyph_projectile01.dbr,,20.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,special1,records/skills/nonplayerskills/bossskills/nemesis/bennjahr_impale.dbr,Skill_AttackWeapon,100.0,4.0,2.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,ImpaleSunder,,,stalker_attack_special_sunder.anm,33,1.1,,,,,33,1.1,21|21|21|21,4,0.7,0.6364,0.4,0.0,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),16|16|16|16,,,,3,0.1,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,12
records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,special2,records/skills/nonplayerskills/bossskills/nemesis/bennjahr_chaosstomp.dbr,Skill_AttackRadius,100.0,6.0,4.0,MediumRange,,,,,,,,,0.5,,,Short,DIRECT-REF,GroundStomp,,,stalker_attack_groundstomp_a01.anm,33,1.1,,,,,33,1.1,20,1,0.6667,0.6061,0.4333,,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),11,,,,,,,2
records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,special3,records/skills/nonplayerskills/bossskills/nemesis/bennjahr_obsidianprison.dbr,Skill_AttackBuff,100.0,9.0,6.0,LongRange,,,,,,,,,,,,,NO-REF,,stalker_attack_chestattack_a01.anm,1.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,special4,records/skills/nonplayerskills/bossskills/nemesis/bennjahr_warpbreath.dbr,Skill_AttackWave,100.0,9.0,2.0,LongRange,1.0,,,,,,1.0,22.0,1.0,,,Long,NO-REF,,stalker_attack_chestattack_a01.anm,1.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,special5,records/skills/nonplayerskills/bossskills/nemesis/bennjahr_summoncluster.dbr,Skill_SpawnPet,100.0,13.0,5.0,AnyRange,8.0,,,False,,,,,,,,Maximum,DIRECT-REF,CastSunder,,,stalker_attack_chestattack_a01_sunder.anm,41,1.3667,,,,,41,1.3667,22,1,0.7333,0.5366,0.6333,,,1.3667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),19,,,,6,0.2,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,5
records/creatures/enemies/nemesis/nemesis_chthonian_02_clustersummon.dbr,dying,records/skills/nonplayerskills/bossskills/nemesis/bennjahr_clusterexplosion.dbr,Skill_AttackRadius,,,,,,,,,,,,,,,,Short,NO-REF,,aetherialwisp_attack01.anm,0.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/obsidiandefiler_a01.dbr,special1,records/skills/nonplayerskills/attackmelee/obsidiandefiler_impale.dbr,Skill_AttackWeapon,100.0,8.0,4.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Impale,,,stalker_attack_special_a01.anm,33,1.1,,,,,33,1.1,21|21|21|21,4,0.7,0.6364,0.4,0.0,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),16|16|16|16,,,,8,0.2667,Dark_cast_FX.dbr,11
records/creatures/enemies/obsidiandefiler_a01.dbr,special2,records/skills/nonplayerskills/attackprojectile/obsidiandefiler_chaosoverload.dbr,Skill_AttackProjectileAreaEffect,100.0,12.0,2.0,MediumRange,,,,,,,,,,,,Long,NO-REF,,stalker_attack_chestattack_a01.anm,1.3667,,,,records/fx/skillsother/projectile/obsidian_chaoscoreexploding_fxprojectile.dbr,15.0,18.0,25.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/obsidiandefiler_b01.dbr,special1,records/skills/nonplayerskills/attackmelee/obsidiandefiler_impale.dbr,Skill_AttackWeapon,100.0,7.0,4.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Impale,,,stalker_attack_special_a01.anm,33,1.1,,,,,33,1.1,21|21|21|21,4,0.7,0.6364,0.4,0.0,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),16|16|16|16,,,,8,0.2667,Dark_cast_FX.dbr,11
records/creatures/enemies/obsidiandefiler_b01.dbr,special2,records/skills/nonplayerskills/attackprojectile/obsidiandefiler_chaosoverload.dbr,Skill_AttackProjectileAreaEffect,100.0,9.0,3.0,MediumRange,,,,,,,,,,,,Long,NO-REF,,stalker_attack_chestattack_a01.anm,1.3667,,,,records/fx/skillsother/projectile/obsidian_chaoscoreexploding_fxprojectile.dbr,15.0,18.0,25.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/obsidiandefiler_b01.dbr,special3,records/skills/nonplayerskills/summoning/obsidiandefiler_summoncluster.dbr,Skill_SpawnPet,100.0,12.0,8.0,LongRange,8.0,,,False,,,,,,,,Maximum,DIRECT-REF,GroundStomp,,,stalker_attack_groundstomp_a01.anm,33,1.1,,,,,33,1.1,20,1,0.6667,0.6061,0.4333,,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),11,,,,,,,2
records/creatures/enemies/obsidiandefiler_c01.dbr,special1,records/skills/nonplayerskills/attackmelee/obsidiandefiler_impale.dbr,Skill_AttackWeapon,100.0,7.0,4.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Impale,,,stalker_attack_special_a01.anm,33,1.1,,,,,33,1.1,21|21|21|21,4,0.7,0.6364,0.4,0.0,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),16|16|16|16,,,,8,0.2667,Dark_cast_FX.dbr,11
records/creatures/enemies/obsidiandefiler_c01.dbr,special2,records/skills/nonplayerskills/attackprojectile/obsidiandefiler_chaoscore.dbr,Skill_AttackProjectileBurst,100.0,9.0,3.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,ChestBarrage,,,stalker_attack_chestbarrage_a01.anm,41,1.3667,records/fx/skillsother/projectile/obsidian_chaoscore_fxprojectile.dbr,15.0,18.0,25.0,41,1.3667,15|23|30,3,0.5,0.3659,0.3667,0.25,,1.3667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),10|20|28,,,,,,,7
records/creatures/enemies/obsidiandefiler_c01.dbr,special3,records/skills/nonplayerskills/summoning/obsidiandefiler_summoncluster.dbr,Skill_SpawnPet,100.0,12.0,14.0,MediumRange,8.0,,,False,,,,,,,,Maximum,DIRECT-REF,GroundStomp,,,stalker_attack_groundstomp_a01.anm,33,1.1,,,,,33,1.1,20,1,0.6667,0.6061,0.4333,,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),11,,,,,,,2
records/creatures/enemies/obsidiandefiler_c01.dbr,special4,records/skills/nonplayerskills/buffoffensive/obsidiandefiler_obsidianprison.dbr,Skill_AttackBuff,100.0,10.0,5.0,LongRange,,,,,,,,,,,,,NO-REF,,stalker_attack_chestattack_a01.anm,1.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/obsidiandefiler_clustersummon.dbr,initial,records/skills/nonplayerskills/buffattackradius/obsidiancluster_aura.dbr,Skill_BuffAttackRadiusToggled,,,,,,,,True,,,,,,,,Short,NO-REF,,aetherialwisp_attack01.anm,0.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawn_a01.dbr,dying,records/skills/nonplayerskills/aoe/acidpool_riftscourge.dbr,Skill_AttackProjectileAreaEffect,,,,,,7.0,,,,,,,,,,Short,NO-REF,,prawn_attack_c01.anm,0.9,,,,records/fx/skillsother/aoe/acidpoolriftscourge_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawn_a01_summon.dbr,dying,records/skills/nonplayerskills/aoe/acidpool_riftscourge.dbr,Skill_AttackProjectileAreaEffect,,,,,,7.0,,,,,,,,,,Short,NO-REF,,prawn_attack_c01.anm,0.9,,,,records/fx/skillsother/aoe/acidpoolriftscourge_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawn_a02.dbr,basic,records/skills/nonplayerskills/attackprojectile/prawn_acidspit.dbr,Skill_AttackProjectile,,,,,,,,,,,,,,,,Long,DIRECT-REF,SpitLong,,,prawn_attackspit_b01.anm,50,1.6667,records/fx/skillsother/projectile/riftscourge_bilebolt_fxprojectile.dbr,18.0,18.0,35.0,50,1.6667,14|25|37,3,0.4667,0.28,0.4333,0.3833,,1.6667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),10,,,,,,,4
records/creatures/enemies/prawn_a02.dbr,dying,records/skills/nonplayerskills/aoe/acidpool_riftscourge.dbr,Skill_AttackProjectileAreaEffect,,,,,,7.0,,,,,,,,,,Short,NO-REF,,prawn_attack_c01.anm,0.9,,,,records/fx/skillsother/aoe/acidpoolriftscourge_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawn_b01.dbr,special1,records/skills/nonplayerskills/attackradius/prawn_lightningdischarge.dbr,Skill_AttackRadius,100.0,8.0,2.0,ShortRange,,,,,,,,,0.0,,,Melee,NO-REF,,prawn_attack_c01.anm,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawn_b01.dbr,dying,records/skills/nonplayerskills/attackradius/prawn_lightningdischarge.dbr,Skill_AttackRadius,,,,,,,,,,,,,0.0,,,Melee,NO-REF,,prawn_attack_c01.anm,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawn_b02.dbr,special1,records/skills/nonplayerskills/attackmelee/prawn_lightningspin.dbr,Skill_AttackWeapon,100.0,5.0,0.0,ShortRange,,,,,,,,,0.10000000149011612,,,Melee,DIRECT-REF,Spin,,,prawn_attack_b01.anm,35,1.1667,,,,,35,1.1667,12,1,0.4,0.3429,0.7667,,,1.1667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,4,0.1333,LightningOrb_Cast_FX.dbr,3
records/creatures/enemies/prawn_b02.dbr,dying,records/skills/nonplayerskills/aoe/acidpool_riftscourge.dbr,Skill_AttackProjectileAreaEffect,,,,,,7.0,,,,,,,,,,Short,NO-REF,,prawn_attack_c01.anm,0.9,,,,records/fx/skillsother/aoe/acidpoolriftscourge_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawn_c01.dbr,special1,records/skills/nonplayerskills/summoning/prawn_summonprawns.dbr,Skill_SpawnPetMonster,100.0,8.0,2.0,AnyRange,8.0,,,False,,,,,,,,Moderate,REF-UNSATISFIED-BY-TABLE,Summon,prawn_attack_c01.anm,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawn_c01.dbr,dying,records/skills/nonplayerskills/aoe/acidpool_riftscourge.dbr,Skill_AttackProjectileAreaEffect,,,,,,7.0,,,,,,,,,,Short,NO-REF,,prawn_attack_c01.anm,0.9,,,,records/fx/skillsother/aoe/acidpoolriftscourge_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawn_witchgod_a01.dbr,basic,records/skills/nonplayerskills/attackprojectile/prawn_witchgod_acidspit.dbr,Skill_AttackProjectile,,,,,,,,,,,,,,,,Long,DIRECT-REF,SpitLong,,,prawn_attackspit_b01.anm,50,1.6667,records/fx/skillsother/projectile/riftscourge_bilebolt_fxprojectile.dbr,18.0,18.0,35.0,50,1.6667,14|25|37,3,0.4667,0.28,0.4333,0.3833,,1.6667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),10,,,,,,,4
records/creatures/enemies/prawn_witchgod_a01.dbr,dying,records/skills/nonplayerskills/aoe/acidpool_riftscourge.dbr,Skill_AttackProjectileAreaEffect,,,,,,7.0,,,,,,,,,,Short,NO-REF,,prawn_attack_c01.anm,0.9,,,,records/fx/skillsother/aoe/acidpoolriftscourge_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawn_witchgod_b01.dbr,special1,records/skills/nonplayerskills/attackprojectilering/prawn_witchgod_poisonnova.dbr,Skill_AttackProjectileRing,100.0,8.0,2.0,MediumRange,,,,,,,,,,,,Short,DIRECT-REF,SpinVitality,,,prawn_attackvitality_a01.anm,35,1.1667,records/fx/skillsother/projectile/waterpoisonorb_fxprojectile.dbr,14.0,18.0,,35,1.1667,12,1,0.4,0.3429,0.7667,,,1.1667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,4,0.1333,Prawn_VitalityStrike_Cast_FX.dbr,3
records/creatures/enemies/prawn_witchgod_b01.dbr,dying,records/skills/nonplayerskills/aoe/prawn_witchgod_acidpool.dbr,Skill_AttackProjectileAreaEffect,,,,,,9.0,,,,,,,,,,Maximum,NO-REF,,prawn_attack_c01.anm,0.9,,,,records/fx/skillsother/projectile_aoe/fx_poisoncloud_large_projectile01.dbr,,20.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawncave_a01.dbr,special1,records/skills/nonplayerskills/attackcharge/prawncave_lightningcharge.dbr,Skill_AttackWeaponCharge,80.0,8.0,1.0,MediumRange,,,,,True,records/fx/skillsother/attackmelee/harpy_charge_warmuploop_fx01.dbr,,,,,,Melee,REF-UNSATISFIED-BY-TABLE,Charge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawncave_a01.dbr,dying,records/skills/nonplayerskills/aoe/acidpool_riftscourge.dbr,Skill_AttackProjectileAreaEffect,,,,,,7.0,,,,,,,,,,Short,NO-REF,,prawn_attack_c01.anm,0.9,,,,records/fx/skillsother/aoe/acidpoolriftscourge_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawncave_a01_summon.dbr,dying,records/skills/nonplayerskills/aoe/acidpool_riftscourge.dbr,Skill_AttackProjectileAreaEffect,,,,,,7.0,,,,,,,,,,Short,NO-REF,,prawn_attack_c01.anm,0.9,,,,records/fx/skillsother/aoe/acidpoolriftscourge_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawncave_b01.dbr,special1,records/skills/nonplayerskills/path/groundripperlightning.dbr,Skill_AttackWave,100.0,5.0,1.0,MediumRange,,,,,,,2.0,10.0,2.0,,,Moderate,NO-REF,,prawn_attack_c01.anm,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawncave_b01.dbr,dying,records/skills/nonplayerskills/aoe/acidpool_riftscourge.dbr,Skill_AttackProjectileAreaEffect,,,,,,7.0,,,,,,,,,,Short,NO-REF,,prawn_attack_c01.anm,0.9,,,,records/fx/skillsother/aoe/acidpoolriftscourge_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawncave_c01.dbr,special1,records/skills/nonplayerskills/summoning/prawncave_summonprawns.dbr,Skill_SpawnPetMonster,100.0,8.0,2.0,AnyRange,8.0,,,False,,,,,,,,Moderate,REF-UNSATISFIED-BY-TABLE,Summon,prawn_attack_c01.anm,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawncave_c01.dbr,initial,records/skills/nonplayerskills/passivelyactivated/prawn_poisonnova_onhit01.dbr,Skill_OnHitAttackRadius,,,,,8.0,,,,,,,,0.0,,,Melee,NO-REF,,prawn_attack_c01.anm,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/prawncave_c01.dbr,dying,records/skills/nonplayerskills/aoe/acidpool_riftscourge.dbr,Skill_AttackProjectileAreaEffect,,,,,,7.0,,,,,,,,,,Short,NO-REF,,prawn_attack_c01.anm,0.9,,,,records/fx/skillsother/aoe/acidpoolriftscourge_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/raptor_witchgod_b01.dbr,special1,records/skills/nonplayerskills/attacktendril/chthonianleech_drainlife.dbr,Skill_AttackSpellChaos,100.0,8.0,3.0,AnyRange,,,,,,,,,,,,Maximum,NO-REF,,raptorwinged_attack_spell_a01.anm,1.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/raptor_witchgod_b01.dbr,special2,records/skills/nonplayerskills/path/raptor_witchgod_chaoswind.dbr,Skill_AttackWave,100.0,7.0,1.0,ShortRange,,,,,,,0.75,9.0,2.0,,,Moderate,DIRECT-REF,Special01_Chaos,,,raptorwinged_attack_s01_chaos.anm,97,3.2333,,,,,97,3.2333,56|70|77|86,4,1.8667,0.5773,0.3667,0.3333,,3.2333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),23|44|65,,,,25,0.8333,Raptor_GalewindFX_Chaos.dbr,25
records/creatures/enemies/raptora_champion_a01.dbr,special1,records/skills/nonplayerskills/path/raptor_galewind.dbr,Skill_AttackWave,50.0,6.0,2.0,ShortRange,0.0,,,,,,0.75,9.0,2.0,,,Moderate,DIRECT-REF,Special01,,,raptorwinged_attack_s01.anm,97,3.2333,,,,,97,3.2333,56|70|77|86,4,1.8667,0.5773,0.3667,0.3333,,3.2333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),23|44|65,,,,25,0.8333,Raptor_GalewindFX.dbr,25
records/creatures/enemies/raptora_melee_a01.dbr,special1,records/skills/nonplayerskills/attackmelee/raptor_clawswipe.dbr,Skill_AttackWeapon,100.0,10.0,3.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,ClawSwipe,,,raptorwinged_attack_clawswipea01.anm,41,1.3667,,,,,41,1.3667,14|16,2,0.4667,0.3415,0.8333,0.0667,,1.3667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),10|12,,,,12,0.4,clawslash_swipefx01.dbr,6
