record,status,arz_owners,anim_table,controller,monster_classification,character_attack_speed,character_attack_speed_tag,character_spellcast_speed,character_run_speed,walk_speed,run_speed_jitter,min_rotation_speed,max_rotation_speed,num_attack_slots,waiting_anim_delay_ms,death_anim_blend_time,basic_attack_anims,basic_attack_anim_weights,basic_attack_anim_speeds,basic_attack_anim_durs_s,basic_attack_dur_s,basic_swing_period_s,anim_classes_alt,ctrl_max_swing_pause,ctrl_reposition_chance,ctrl_dodge_chance,ctrl_dodge_delay,ctrl_pursuit_time_ms,ctrl_view_distance,ctrl_inner_view_distance,ctrl_flee_behavior,ctrl_enemy_too_close,basic_anm_frames,basic_anm_dur_s,basic_hit_frames,basic_n_hits,basic_windup_s,basic_windup_frac,basic_recovery_s,basic_intra_clip_hit_gap_s,basic_allow_interrupt_frame,basic_root_lock_s,basic_root_lock_frac,basic_root_lock_grade,basic_swipe_on_frames,basic_swipe_off_frames,basic_active_window_s,basic_ps_window_s,basic_fx_first_frame,basic_fx_first_onset_s,basic_fx_entities,basic_n_events
records/creatures/enemies/swampcrab_c01_summon.dbr,OK,gdx1|sm1,records/creatures/enemies/anm/anm_swampcrab.dbr,records/controllers/enemy/controller_swampcrab_melee.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,1.0,0.699999988079071,15.0,4.0,8.0,4,5000,250.0,crabmonstrosity_attack_a01.anm|crabmonstrosity_attack_c01.anm,100.0|100.0,1.0|1.0,0.9667|0.9000,0.9333,0.9333,,0.699999988079071,0,0,6000,10000,80.0,12.0,NeverFlee,0.0,29,0.9667,21|21,2,0.7,0.7241,0.2667,0.0,,0.9667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),17|18,,,,,,,4
records/creatures/enemies/thornedhorrora_a01.dbr,OK,base|gdx3|sm_mod,records/creatures/enemies/anm/anm_thornedhorror.dbr,records/controllers/enemy/controller_thornedhorror.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,1.159999966621399,1.25,15.0,4.0,8.0,4,5000,250.0,thornedhorrora01_attack_01.anm|thornedhorrora01_attack_02.anm|thornedhorrora01_attack_01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.7000|1.7000|1.7000,1.7,1.7,,0.6000000238418579,0,0,0,12000,80.0,12.0,NeverFlee,0.0,51,1.7,23,1,0.7667,0.451,0.9333,,,1.7,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),19,,,,,,,2
records/creatures/enemies/thornedhorrora_b01.dbr,OK,base|gdx3|sm_mod,records/creatures/enemies/anm/anm_thornedhorror.dbr,records/controllers/enemy/controller_thornedhorror.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,1.1200000047683716,1.2799999713897705,15.0,4.0,8.0,4,5000,250.0,thornedhorrora01_attack_01.anm|thornedhorrora01_attack_02.anm|thornedhorrora01_attack_01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.7000|1.7000|1.7000,1.7,1.7,,0.6000000238418579,0,0,0,12000,80.0,12.0,NeverFlee,0.0,51,1.7,23,1,0.7667,0.451,0.9333,,,1.7,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),19,,,,,,,2
records/creatures/enemies/thornedhorrora_c01.dbr,OK,base|gdx3|sm_mod,records/creatures/enemies/anm/anm_thornedhorror.dbr,records/controllers/enemy/controller_thornedhorror.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,1.1200000047683716,1.2799999713897705,15.0,4.0,8.0,4,5000,250.0,thornedhorrora01_attack_01.anm|thornedhorrora01_attack_02.anm|thornedhorrora01_attack_01.anm,100.0|100.0|100.0,1.0|1.0|1.0,1.7000|1.7000|1.7000,1.7,1.7,,0.6000000238418579,0,0,0,12000,80.0,12.0,NeverFlee,0.0,51,1.7,23,1,0.7667,0.451,0.9333,,,1.7,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),19,,,,,,,2
records/creatures/enemies/trap_brambletrap_a01.dbr,OK,gdx3|sm3,,records/controllers/anomaly/controller_aethercrystalsm.dbr,Common,0.30000001192092896,CharacterAttackSpeedAverage,1.0,0.699999988079071,,0.0,2.0,3.0,4,5000,250.0,,,,,,,,,0,0,,90000,17.0,10.0,NeverFlee,0.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/trap_chthonicshard_zap_a01_summon.dbr,OK,base|sm_mod,,records/controllers/enemy/controller_trapzaplongdelay.dbr,Common,1.0,CharacterAttackSpeedAverage,1.0,0.0,1.0,0.0,9.0,12.0,4,5000,250.0,,,,,,,,2.0,0,0,3000,30000,10.0,2.0,NeverFlee,2.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/trap_icespike_hero_a01.dbr,OK,gdx3|sm3,records/creatures/anomalies/anm/anm_icecrystals_a01.dbr,records/controllers/enemy/controller_trapzaplongdelay.dbr,Common,1.0,CharacterAttackSpeedAverage,1.0,0.0,1.0,0.0,9.0,12.0,4,5000,250.0,,,,,,,,2.0,0,0,3000,30000,10.0,2.0,NeverFlee,2.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/trap_lightningspike_hero_a01.dbr,OK,gdx3|sm3,,records/controllers/enemy/controller_traplightningspike.dbr,Common,1.0,CharacterAttackSpeedAverage,1.0,0.0,1.0,0.0,9.0,12.0,4,5000,250.0,,,,,,,,0.800000011920929,0,0,3000,30000,80.0,2.0,NeverFlee,2.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/troll_a01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_troll.dbr,records/controllers/enemy/controller_troll01.dbr,Champion,1.2999999523162842,CharacterAttackSpeedAverage,1.0,1.2999999523162842,0.800000011920929,15.0,4.0,8.0,4,5000,250.0,troll_sword1h_attack_a01.anm|troll_sword1h_attack_b01.anm|troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3600|1.7600,1.4489,1.1145,sHanded|axe2h|mace2h|sword2h|spear2h,1.0,0,0,0,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,29,1,0.9667,0.6304,0.5667,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),25,,,,,,,2
records/creatures/enemies/troll_b01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_troll.dbr,records/controllers/enemy/controller_troll01.dbr,Champion,1.2999999523162842,CharacterAttackSpeedAverage,1.0,1.2999999523162842,0.800000011920929,15.0,4.0,8.0,4,5000,250.0,troll_sword1h_attack_a01.anm|troll_sword1h_attack_b01.anm|troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3600|1.7600,1.4489,1.1145,sHanded|axe2h|mace2h|sword2h|spear2h,1.0,0,0,0,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,29,1,0.9667,0.6304,0.5667,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),25,,,,,,,2
records/creatures/enemies/troll_c01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_troll.dbr,records/controllers/enemy/controller_troll01.dbr,Champion,1.2999999523162842,CharacterAttackSpeedAverage,1.0,1.2999999523162842,0.800000011920929,15.0,4.0,8.0,4,5000,250.0,troll_sword1h_attack_a01.anm|troll_sword1h_attack_b01.anm|troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3600|1.7600,1.4489,1.1145,sHanded|axe2h|mace2h|sword2h|spear2h,1.0,0,0,0,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,29,1,0.9667,0.6304,0.5667,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),25,,,,,,,2
records/creatures/enemies/troll_cave_b01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_troll.dbr,records/controllers/enemy/controller_troll01.dbr,Champion,1.2999999523162842,CharacterAttackSpeedAverage,1.0,1.2999999523162842,0.800000011920929,15.0,4.0,8.0,4,5000,250.0,troll_sword1h_attack_a01.anm|troll_sword1h_attack_b01.anm|troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3600|1.7600,1.4489,1.1145,sHanded|axe2h|mace2h|sword2h|spear2h,1.0,0,0,0,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,29,1,0.9667,0.6304,0.5667,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),25,,,,,,,2
records/creatures/enemies/troll_cave_c01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_troll.dbr,records/controllers/enemy/controller_troll01.dbr,Champion,1.2999999523162842,CharacterAttackSpeedAverage,1.0,1.2999999523162842,0.800000011920929,15.0,4.0,8.0,4,5000,250.0,troll_sword1h_attack_a01.anm|troll_sword1h_attack_b01.anm|troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3600|1.7600,1.4489,1.1145,sHanded|axe2h|mace2h|sword2h|spear2h,1.0,0,0,0,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,29,1,0.9667,0.6304,0.5667,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),25,,,,,,,2
records/creatures/enemies/troll_swamp_a01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_troll.dbr,records/controllers/enemy/controller_troll01.dbr,Champion,1.2999999523162842,CharacterAttackSpeedAverage,1.0,1.2999999523162842,0.800000011920929,15.0,4.0,8.0,4,5000,250.0,troll_sword1h_attack_a01.anm|troll_sword1h_attack_b01.anm|troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3600|1.7600,1.4489,1.1145,sHanded|axe2h|mace2h|sword2h|spear2h,1.0,0,0,0,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,29,1,0.9667,0.6304,0.5667,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),25,,,,,,,2
records/creatures/enemies/troll_swamp_b01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_troll.dbr,records/controllers/enemy/controller_troll01.dbr,Champion,1.2999999523162842,CharacterAttackSpeedAverage,1.0,1.2999999523162842,0.800000011920929,15.0,4.0,8.0,4,5000,250.0,troll_sword1h_attack_a01.anm|troll_sword1h_attack_b01.anm|troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3600|1.7600,1.4489,1.1145,sHanded|axe2h|mace2h|sword2h|spear2h,1.0,0,0,0,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,29,1,0.9667,0.6304,0.5667,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),25,,,,,,,2
records/creatures/enemies/troll_swamp_c01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_troll.dbr,records/controllers/enemy/controller_troll01.dbr,Champion,1.2999999523162842,CharacterAttackSpeedAverage,1.0,1.2999999523162842,0.800000011920929,15.0,4.0,8.0,4,5000,250.0,troll_sword1h_attack_a01.anm|troll_sword1h_attack_b01.anm|troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3600|1.7600,1.4489,1.1145,sHanded|axe2h|mace2h|sword2h|spear2h,1.0,0,0,0,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,29,1,0.9667,0.6304,0.5667,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),25,,,,,,,2
records/creatures/enemies/trollhalf_a01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_shaman.dbr,records/controllers/enemy/controller_dranghoultank01.dbr,Common,1.0,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_sword1h_attack_a01.anm|half-troll_sword1h_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,0.8999999761581421,0,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalf_a02.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_shaman.dbr,records/controllers/enemy/controller_humanoutlaw_rangedbasic.dbr,Common,1.0,CharacterAttackSpeedAverage,1.0,0.8500000238418579,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_sword1h_attack_a01.anm|half-troll_sword1h_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,1.7000000476837158,45,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalf_b01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_shaman.dbr,records/controllers/enemy/controller_humanoutlaw_rangedcaster.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8500000238418579,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_sword1h_attack_a01.anm|half-troll_sword1h_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,1.600000023841858,45,75,3000,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalf_b02.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_shaman.dbr,records/controllers/enemy/controller_dranghoultank01.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,0.8500000238418579,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_sword1h_attack_a01.anm|half-troll_sword1h_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.4606,sHanded|ranged2h,0.8999999761581421,0,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalf_b03.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_shaman.dbr,records/controllers/enemy/controller_dranghoultank01.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.149999976158142,0.8500000238418579,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_sword1h_attack_a01.anm|half-troll_sword1h_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,0.8999999761581421,0,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalf_c01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_shaman.dbr,records/controllers/enemy/controller_dranghoultank01.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.149999976158142,0.8500000238418579,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_sword1h_attack_a01.anm|half-troll_sword1h_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,0.8999999761581421,0,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalf_cave_a01.dbr,OK,base|gdx2|sm_mod,records/creatures/enemies/anm/anm_half-troll_shaman.dbr,records/controllers/enemy/controller_dranghoultank01.dbr,Common,0.949999988079071,CharacterAttackSpeedAverage,1.0,0.949999988079071,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_sword1h_attack_a01.anm|half-troll_sword1h_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5333,sHanded|ranged2h,0.8999999761581421,0,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalf_cave_b01.dbr,OK,base|gdx2|sm_mod,records/creatures/enemies/anm/anm_half-troll_shaman.dbr,records/controllers/enemy/controller_dranghoultank01.dbr,Champion,0.949999988079071,CharacterAttackSpeedAverage,1.0,0.949999988079071,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_sword1h_attack_a01.anm|half-troll_sword1h_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5333,sHanded|ranged2h,0.8999999761581421,0,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalf_cave_b02.dbr,OK,base|gdx2|sm_mod,records/creatures/enemies/anm/anm_half-troll_cave.dbr,records/controllers/enemy/controller_grobleshaman01.dbr,Champion,0.949999988079071,CharacterAttackSpeedAverage,0.8999999761581421,0.949999988079071,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_cave_attack_a01.anm|half-troll_cave_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.8800|0.7200|0.5067,0.7022,0.7392,sHanded|ranged2h,1.600000023841858,45,30,3000,10000,80.0,12.0,NeverFlee,0.0,33,1.1,15,1,0.5,0.4545,0.6,,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12,,,,,,,2
records/creatures/enemies/trollhalfcorrupted_a01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_corrupted.dbr,records/controllers/enemy/controller_trollhalfcorrupted.dbr,Common,1.0,CharacterAttackSpeedAverage,1.0,0.8799999952316284,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_corrupted_sword1h_attack_01a.anm|half-troll_corrupted_sword1h_attack_01b.anm|half-troll_corrupted_sword1h_attack_01c.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,1.0499999523162842,45,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalfcorrupted_b01.dbr,OK,base|gdx2|sm_mod,records/creatures/enemies/anm/anm_half-troll_corrupted.dbr,records/controllers/enemy/controller_trollhalfcorrupted.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8799999952316284,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_corrupted_sword1h_attack_01a.anm|half-troll_corrupted_sword1h_attack_01b.anm|half-troll_corrupted_sword1h_attack_01c.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,1.0499999523162842,45,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalfcorrupted_b02.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_corrupted.dbr,records/controllers/enemy/controller_trollhalfcorrupted.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8799999952316284,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_corrupted_sword1h_attack_01a.anm|half-troll_corrupted_sword1h_attack_01b.anm|half-troll_corrupted_sword1h_attack_01c.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,1.0499999523162842,45,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalfcorrupted_b03.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_corrupted.dbr,records/controllers/enemy/controller_trollhalfcorrupted.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8799999952316284,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_corrupted_sword1h_attack_01a.anm|half-troll_corrupted_sword1h_attack_01b.anm|half-troll_corrupted_sword1h_attack_01c.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,1.0499999523162842,45,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalfcorrupted_c01.dbr,OK,base|gdx2|sm_mod,records/creatures/enemies/anm/anm_half-troll_corrupted.dbr,records/controllers/enemy/controller_trollhalfcorrupted.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8799999952316284,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_corrupted_sword1h_attack_01a.anm|half-troll_corrupted_sword1h_attack_01b.anm|half-troll_corrupted_sword1h_attack_01c.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,1.0499999523162842,45,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalfcorrupted_d01.dbr,OK,base|gdx2|sm_mod,records/creatures/enemies/anm/anm_half-troll_corrupted.dbr,records/controllers/enemy/controller_trollhalfcorrupted.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,1.0,0.75,15.0,4.0,8.0,4,5000,250.0,half-troll_corrupted_sword1h_attack_01a.anm|half-troll_corrupted_sword1h_attack_01b.anm|half-troll_corrupted_sword1h_attack_01c.anm,100.0|100.0|100.0,1.0|1.0|1.0,0.6333|0.6333|0.6333,0.6333,0.6333,sHanded|ranged2h,1.0499999523162842,45,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalfswamp_a01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_shaman.dbr,records/controllers/enemy/controller_dranghoultank01.dbr,Common,1.0,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_sword1h_attack_a01.anm|half-troll_sword1h_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,0.8999999761581421,0,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalfswamp_a02.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_shaman.dbr,records/controllers/enemy/controller_humanoutlaw_rangedbasic.dbr,Common,1.0,CharacterAttackSpeedAverage,1.0,0.8500000238418579,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_sword1h_attack_a01.anm|half-troll_sword1h_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,1.7000000476837158,45,0,0,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalfswamp_b01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_shaman.dbr,records/controllers/enemy/controller_humanoutlaw_rangedcaster.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8500000238418579,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_sword1h_attack_a01.anm|half-troll_sword1h_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,1.600000023841858,45,75,3000,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/trollhalfswamp_c01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_half-troll_shaman.dbr,records/controllers/enemy/controller_trollswampshaman01.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.149999976158142,0.8500000238418579,1.5,15.0,4.0,8.0,4,5000,250.0,half-troll_sword1h_attack_a01.anm|half-troll_sword1h_attack_b01.anm|half-troll_sword1h_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.5067|0.5067|0.5067,0.5067,0.5067,sHanded|ranged2h,2.9000000953674316,45,45,3000,10000,80.0,12.0,NeverFlee,0.0,19,0.6333,9,1,0.3,0.4737,0.3333,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,,,,3
records/creatures/enemies/vulture_a00_summon.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_vulture.dbr,records/controllers/enemy/controller_raptor.dbr,Common,0.8799999952316284,CharacterAttackSpeedAverage,1.0,0.8999999761581421,,15.0,4.0,8.0,4,5000,250.0,vulture_attack_a01.anm,100.0,1.0,1.0000,1.0,1.1364,,0.800000011920929,0,70,3000,10000,80.0,12.0,NeverFlee,0.0,30,1.0,17,1,0.5667,0.5667,0.4333,,,1.0,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12,,,,,,,2
records/creatures/enemies/vulture_a01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_vulture.dbr,records/controllers/enemy/controller_raptor.dbr,Common,1.0,CharacterAttackSpeedAverage,1.0,1.149999976158142,0.800000011920929,15.0,4.0,8.0,4,5000,250.0,vulture_attack_a01.anm,100.0,1.0,1.0000,1.0,1.0,,0.800000011920929,0,70,3000,10000,80.0,12.0,NeverFlee,0.0,30,1.0,17,1,0.5667,0.5667,0.4333,,,1.0,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12,,,,,,,2
records/creatures/enemies/vulture_a01a.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_vulture.dbr,records/controllers/enemy/controller_raptor.dbr,Common,1.0,CharacterAttackSpeedAverage,1.0,1.149999976158142,0.800000011920929,15.0,4.0,8.0,4,5000,250.0,vulture_attack_a01.anm,100.0,1.0,1.0000,1.0,1.0,,0.800000011920929,0,70,3000,10000,80.0,12.0,NeverFlee,0.0,30,1.0,17,1,0.5667,0.5667,0.4333,,,1.0,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12,,,,,,,2
