global_wave,tier,tier_wave,spawn_point,proxy_class,proxy_record,proxy_archive,legendary_override,pool_record,pool_archive,pool_weight,pool_kind,spawn_min,spawn_max,champion_chance,champion_min,champion_max,roster_n,champ_roster_n,roster_names,roster_records,champ_names,champ_records,ignore_game_balance,igb_field_state,igb_provenance
158,16,8,3,Proxy,records/proxies/tier16waves/proxy_w08_p03a.dbr,sm3,False,records/proxies/poolsbasicgdx2/sandlizard_volcanic_t3.dbr,sm2,100.0,trash,5.0,6.0,0.0,0.0,0.0,4,0,Moltenclaw | Moltenclaw ~ Flayer | Moltenclaw ~ Nest Guardian | Moltenclaw ~ Matriarch,records/creatures/enemies/sandlizard_volcanic_a01.dbr | records/creatures/enemies/sandlizard_volcanic_b01.dbr | records/creatures/enemies/sandlizard_volcanic_b02.dbr | records/creatures/enemies/sandlizard_volcanic_c01.dbr,,,False,PRESENT,DB-CITED
158,16,8,4,Proxy,records/proxies/tier16waves/proxy_w08_p04a.dbr,sm3,False,records/proxies/poolsbasic/chthoniandevourer_t3.dbr,sm_mod,100.0,trash,9.0,11.0,0.0,0.0,0.0,3,0,Chthonian Hungerer | Chthonian Devourer | Chthonian Gorger,records/creatures/enemies/chthoniandevourer_a01.dbr | records/creatures/enemies/chthoniandevourer_b01.dbr | records/creatures/enemies/chthoniandevourer_b02.dbr,,,False,PRESENT,DB-CITED
158,16,8,4,Proxy,records/proxies/tier16waves/proxy_w08_p04a.dbr,sm3,False,records/proxies/poolsbasicgdx1/swampcrab_t3.dbr,sm1,100.0,trash,6.0,7.0,0.0,0.0,0.0,3,0,Ugdenbog Crab | Ugdenbog Spikeshell | Ugdenbog Stoneshell,records/creatures/enemies/swampcrab_a01.dbr | records/creatures/enemies/swampcrab_b01.dbr | records/creatures/enemies/swampcrab_c01.dbr,,,False,PRESENT,DB-CITED
158,16,8,4,Proxy,records/proxies/tier16waves/proxy_w08_p04a.dbr,sm3,False,records/proxies/poolsbasicgdx2/sandlizard_eldritch_t3.dbr,sm2,100.0,trash,5.0,6.0,0.0,0.0,0.0,4,0,Riftclaw | Riftclaw ~ Flayer | Riftclaw ~ Nest Guardian | Riftclaw ~ Matriarch,records/creatures/enemies/sandlizard_eldritch_a01.dbr | records/creatures/enemies/sandlizard_eldritch_b01.dbr | records/creatures/enemies/sandlizard_eldritch_b02.dbr | records/creatures/enemies/sandlizard_eldritch_c01.dbr,,,False,PRESENT,DB-CITED
159,16,9,1,Proxy,records/proxies/tier16waves/proxy_w09_p01a.dbr,sm3,False,records/proxies/poolsbossgdx1/chthonianservitor_lunalvalgoth.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Lunal'Valgoth, Steward of Darkness",records/creatures/enemies/boss&quest/chthonianservitor_lunalvalgoth.dbr,,,False,ABSENT,TPL-DEFAULT
159,16,9,1,Proxy,records/proxies/tier16waves/proxy_w09_p01a.dbr,sm3,False,records/proxies/poolsboss/manticore_matriarch.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Mogara, the Prime Matriarch",records/creatures/enemies/boss&quest/manticore_jaggedwaste_01.dbr,,,False,ABSENT,TPL-DEFAULT
159,16,9,3,Proxy,records/proxies/tier16waves/proxy_w09_p03a.dbr,sm3,False,records/proxies/poolsboss/witchgod_sentinel.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,The Sentinel,records/creatures/enemies/boss&quest/witchgod_finalboss.dbr,,,False,ABSENT,TPL-DEFAULT
159,16,9,2,Proxy,records/proxies/tier16waves/proxy_w09_p02a.dbr,sm3,False,records/proxies/poolsboss/skeletalgolem_ilgorr.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Ilgorr, the Eternal",records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,,,False,ABSENT,TPL-DEFAULT
159,16,9,2,Proxy,records/proxies/tier16waves/proxy_w09_p02a.dbr,sm3,False,records/proxies/poolsboss/aetherial_fleshhulk_quarry.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Venarius, the Backbreaker",records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,,,False,ABSENT,TPL-DEFAULT
159,16,9,2,Proxy,records/proxies/tier16waves/proxy_w09_p02a.dbr,sm3,False,records/proxies/poolsbossgdx2/gryphonstone.dbr,sm3,100.0,BOSS,3.0,3.0,0.0,0.0,0.0,3,0,"Inashkor, Temple Guardian | Risen Stone, Temple Guardian | Risen Stone, Temple Guardian",records/creatures/enemies/boss&quest/stonegryphon_templeguardian_01.dbr | records/creatures/enemies/boss&quest/statue_templeguardian_02.dbr | records/creatures/enemies/boss&quest/statue_templeguardian_03.dbr,,,True,PRESENT,DB-CITED
159,16,9,2,Proxy,records/proxies/tier16waves/proxy_w09_p02a.dbr,sm3,False,records/proxies/poolsbossgdx3/rok_wind.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,Avinnia of the Western Winds,records/creatures/enemies/boss&quest/rokwind_01.dbr,,,True,PRESENT,DB-CITED
159,16,9,4,Proxy,records/proxies/tier16waves/proxy_w09_p04a.dbr,sm3,False,records/proxies/poolsbossgdx1/wendigo_namadea.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Namadea, the Screecher",records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,,,False,ABSENT,TPL-DEFAULT
159,16,9,4,Proxy,records/proxies/tier16waves/proxy_w09_p04a.dbr,sm3,False,records/proxies/poolsbossgdx1/humanwendigo_gloomwald.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,Avris Marrowill,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,,,False,ABSENT,TPL-DEFAULT
159,16,9,4,Proxy,records/proxies/tier16waves/proxy_w09_p04a.dbr,sm3,False,records/proxies/poolsbossgdx2/beetle_maggot.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,Margul the Rotting,records/creatures/enemies/boss&quest/beetle_maggot01.dbr,,,False,ABSENT,TPL-DEFAULT
159,16,9,4,Proxy,records/proxies/tier16waves/proxy_w09_p04a.dbr,sm3,False,records/proxies/poolsbossgdx3/yeti_rimehorn.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,Rimehorn,records/creatures/enemies/boss&quest/yeti_rimehorn_01.dbr,,,True,PRESENT,DB-CITED
159,16,9,5,ProxyAmbush,records/proxies/tier16waves/proxy_w09_p05a.dbr,sm3,False,records/proxies/poolsbossgdx1/chthonianrylok_ekketzul.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Ekket'Zul, Progenitor of Darkness",records/creatures/enemies/boss&quest/chthonianrylok_ekketzul.dbr,,,False,ABSENT,TPL-DEFAULT
159,16,9,5,ProxyAmbush,records/proxies/tier16waves/proxy_w09_p05a.dbr,sm3,False,records/proxies/poolsbossgdx2/korvaakmessenger.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,2,0,"Okaloth ~ ""The Messenger"" | Okaloth ~ ""The Messenger""",records/creatures/enemies/boss&quest/korvaakmessenger_02.dbr | records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,,,True,PRESENT,DB-CITED
160,16,10,3,Proxy,records/proxies/tier16waves/proxy_w10_p03a.dbr,sm3,False,records/proxies/poolsbossgdx1/nemesis_wendigooraetherialvanguard.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,2,0,Archmage Aleksander | Reaper of the Lost,records/creatures/enemies/nemesis/nemesis_aetherialvanguard_01.dbr | records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,,,True,PRESENT,DB-CITED
160,16,10,6,Proxy,records/proxies/tier16waves/proxy_w10_p06a.dbr,sm3,False,records/proxies/poolsherogdx1/wendigocannibal_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,5,,,"Ulda Emberclaw | Haldra the Bloodlust | Palros, Protector of the Pack ~ Defender | Allcadius the Unburied ~ Reflective | Gaddo Evergrown ~ Bramble",records/creatures/enemies/hero/wendigocannibal_h01.dbr | records/creatures/enemies/hero/wendigocannibal_h02.dbr | records/creatures/enemies/hero/wendigocannibal_h03.dbr | records/creatures/enemies/hero/wendigocannibal_h04.dbr | records/creatures/enemies/hero/wendigocannibal_h05.dbr,False,PRESENT,DB-CITED
160,16,10,4,Proxy,records/proxies/tier16waves/proxy_w10_p04a.dbr,sm3,False,records/proxies/poolsbossgdx1/aetherialcolossus_galakros.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Galakros, the Mountain",records/creatures/enemies/boss&quest/aetherialcolossus_galakros.dbr,,,False,ABSENT,TPL-DEFAULT
160,16,10,4,Proxy,records/proxies/tier16waves/proxy_w10_p04a.dbr,sm3,False,records/proxies/poolsbossgdx2/korvaaktombguardian.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,The Steward,records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,,,False,ABSENT,TPL-DEFAULT
160,16,10,1,Proxy,records/proxies/tier16waves/proxy_w10_p01a.dbr,sm3,False,records/proxies/poolsboss/nemesis_all.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,10,0,"Valdaran, the Storm Scourge | Benn'Jahr, the Colossal | Zantarin, the Immortal | Fabius ""the Unseen"" Gonzar | Moosilauke, the Chillwind | The Iron Maiden | Raddoth, Lord Hierophant | Curate Ignus | Shriek | Vinn ""the Giant"" Ozmald",records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr | records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr | records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr | records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr | records/creatures/enemies/nemesis/nemesis_undead_02b.dbr | records/creatures/enemies/nemesis/nemesis_kymon_02.dbr | records/creatures/enemies/nemesis/nemesis_undead_01.dbr | records/creatures/enemies/nemesis/nemesis_kymon_01.dbr | records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_02.dbr | records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,,,True,PRESENT,DB-CITED
160,16,10,2,Proxy,records/proxies/tier16waves/proxy_w10_p02a.dbr,sm3,False,records/proxies/poolsbossgdx1/nemesis_all_noaetherialvanguard.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,5,0,"Kubacabra, the Endless Menace | Grava'Thul, the Voiddrinker | Reaper of the Lost | The Underking | Reaper of Rot",records/creatures/enemies/nemesis/nemesis_beast_01_p1.dbr | records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr | records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr | records/creatures/enemies/nemesis/nemesis_beast_02.dbr | records/creatures/enemies/nemesis/nemesis_wendigo_02.dbr,,,True,PRESENT,DB-CITED
161,17,1,3,Proxy,records/proxies/tier17waves/proxy_w01_p03a.dbr,sm3,False,records/proxies/poolsbossgdx1/nemesis_aetherialvanguard.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,Archmage Aleksander,records/creatures/enemies/nemesis/nemesis_aetherialvanguard_01.dbr,,,True,PRESENT,DB-CITED
161,17,1,1,Proxy,records/proxies/tier17waves/proxy_w01_p01a.dbr,sm3,False,records/proxies/poolsbasicgdx1/wendigo_t3.dbr,sm1,100.0,trash,4.0,5.0,0.0,0.0,0.0,6,0,Wendigo | Wendigo ~ Flayer | Wendigo ~ Marroweater | Wendigo ~ Ancient | Ugdenbog Wretch | Ugdenbog Turned,records/creatures/enemies/wendigo_a01.dbr | records/creatures/enemies/wendigo_b01.dbr | records/creatures/enemies/wendigo_b02.dbr | records/creatures/enemies/wendigo_c01.dbr | records/creatures/enemies/wendigocannibal_a01.dbr | records/creatures/enemies/wendigocannibal_b01.dbr,,,False,PRESENT,DB-CITED
161,17,1,1,Proxy,records/proxies/tier17waves/proxy_w01_p01a.dbr,sm3,False,records/proxies/poolsbasicgdx1/chthonianservitor_t3.dbr,sm1,100.0,trash,4.0,5.0,0.0,0.0,0.0,5,0,Chthonian Drone | Chthonian Servitor | Chthonian Harvester | Chthonian Bloodkeeper | Void Parasite,records/creatures/enemies/chthonianservitor_a01.dbr | records/creatures/enemies/chthonianservitor_b01.dbr | records/creatures/enemies/chthonianservitor_b02.dbr | records/creatures/enemies/chthonianservitor_c01.dbr | records/creatures/enemies/chthonianleech_a01.dbr,,,False,PRESENT,DB-CITED
161,17,1,1,Proxy,records/proxies/tier17waves/proxy_w01_p01a.dbr,sm3,False,records/proxies/poolsbasicgdx3/avian_t3.dbr,sm3,100.0,trash,5.0,6.0,0.0,0.0,0.0,3,0,Kaw'Hranaak Ruiner | Kaw'Hranaak Iconoclast | Kaw'Hranaak Despoiler,records/creatures/enemies/avian_a01.dbr | records/creatures/enemies/avian_b01.dbr | records/creatures/enemies/avian_c01.dbr,,,False,PRESENT,DB-CITED
161,17,1,2,Proxy,records/proxies/tier17waves/proxy_w01_p02a.dbr,sm3,False,records/proxies/poolsherogdx1/humanwendigo_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,9,,,Javos Bonesplinter | Tollia Splittongue | Ignafius Mageblood ~ Arcane | Bellia Everthirst ~ Vampiric | Handaar Bloodweaver | Jakala Bonesinger | Tridia the Skorned | Verona Bloodskewer | Idia Doomsinger ~ Celestial,records/creatures/enemies/hero/human_wendigo_h01.dbr | records/creatures/enemies/hero/human_wendigo_h02.dbr | records/creatures/enemies/hero/human_wendigo_h03.dbr | records/creatures/enemies/hero/human_wendigo_h04.dbr | records/creatures/enemies/faction/cult_h01.dbr | records/creatures/enemies/faction/cult_h02.dbr | records/creatures/enemies/faction/cult_h03.dbr | records/creatures/enemies/faction/cult_h04.dbr | records/creatures/enemies/hero/human_wendigo_h05.dbr,False,PRESENT,DB-CITED
161,17,1,2,Proxy,records/proxies/tier17waves/proxy_w01_p02a.dbr,sm3,False,records/proxies/poolsherogdx1/humanascended_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,5,,,"Pavros Undylon, Flamespeaker | Hagras Aetherflame | Ounasteria Stormtouch ~ Electrified | Ullana Everfreeze ~ Frozen | Numia Stormeater ~ Thundering",records/creatures/enemies/hero/human_ascended_h01.dbr | records/creatures/enemies/hero/human_ascended_h02.dbr | records/creatures/enemies/hero/human_ascended_h03.dbr | records/creatures/enemies/hero/human_ascended_h04.dbr | records/creatures/enemies/hero/human_ascended_h05.dbr,False,PRESENT,DB-CITED
161,17,1,4,Proxy,records/proxies/tier17waves/proxy_w01_p04a.dbr,sm3,False,records/proxies/poolsherogdx1/swampgolem_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,5,,,Ferrosius ~ Swift | Titanius Steelskin ~ Defender | Jormundur ~ Diseased | Garrl ~ Voidtouched | Frulgar ~ Infernal,records/creatures/enemies/hero/swampgolem_h01.dbr | records/creatures/enemies/hero/swampgolem_h02.dbr | records/creatures/enemies/hero/swampgolem_h03.dbr | records/creatures/enemies/hero/swampgolem_h04.dbr | records/creatures/enemies/hero/swampgolem_h05.dbr,False,PRESENT,DB-CITED
161,17,1,4,Proxy,records/proxies/tier17waves/proxy_w01_p04a.dbr,sm3,False,records/proxies/poolsherogdx2/gryphon_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,5,,,Dreadtalon | Rendtalon | Screech ~ Unstoppable | Juraz the Tenacious ~ Regenerator | Inferwing ~ Infernal,records/creatures/enemies/hero/gryphon_h01.dbr | records/creatures/enemies/hero/gryphon_h02.dbr | records/creatures/enemies/hero/gryphon_h03.dbr | records/creatures/enemies/hero/gryphon_h04.dbr | records/creatures/enemies/hero/gryphon_h05.dbr,False,PRESENT,DB-CITED
161,17,1,4,Proxy,records/proxies/tier17waves/proxy_w01_p04a.dbr,sm3,False,records/proxies/poolsherogdx3/rhino_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,4,,,Brimhorn ~ Bramble | Shadowhorn ~ Celestial | Blazehorn ~ Infernal | Chillhorn ~ Arctic,records/creatures/enemies/hero/rhino_h01.dbr | records/creatures/enemies/hero/rhino_h02.dbr | records/creatures/enemies/hero/rhino_h03.dbr | records/creatures/enemies/hero/rhino_h04.dbr,False,PRESENT,DB-CITED
161,17,1,5,ProxyAmbush,records/proxies/tier17waves/proxy_w01_p05a.dbr,sm3,False,records/proxies/poolsbasicgdx1/wendigo_t3.dbr,sm1,100.0,trash,4.0,5.0,0.0,0.0,0.0,6,0,Wendigo | Wendigo ~ Flayer | Wendigo ~ Marroweater | Wendigo ~ Ancient | Ugdenbog Wretch | Ugdenbog Turned,records/creatures/enemies/wendigo_a01.dbr | records/creatures/enemies/wendigo_b01.dbr | records/creatures/enemies/wendigo_b02.dbr | records/creatures/enemies/wendigo_c01.dbr | records/creatures/enemies/wendigocannibal_a01.dbr | records/creatures/enemies/wendigocannibal_b01.dbr,,,False,PRESENT,DB-CITED
161,17,1,6,Proxy,records/proxies/tier17waves/proxy_w01_p06a.dbr,sm3,False,records/proxies/poolsbossgdx1/ghostcrab_mine.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,Naxen Shade,records/creatures/enemies/boss&quest/ghostcrab_mineboss_01.dbr,,,False,ABSENT,TPL-DEFAULT
162,17,2,3,Proxy,records/proxies/tier17waves/proxy_w02_p03a.dbr,sm3,False,records/proxies/poolsdevotiongdx1/devotion_heroes01.dbr,sm1,100.0,DEVOTION,0.0,0.0,100.0,1.0,1.0,0,14,,,Barrthnas the Plagueborn | Ignos | Frozdar ~ Frozen | Draklon ~ Vampiric | Thunderfist ~ Electrified | Infernox ~ Burning | Oblaigon ~ Vampiric | Speldrakus ~ Arcane | Ishthu'Gal the Dreadblood | Lank'Zuul the Torturer | Ukog'Dal ~ Electrified | Unatu'Ukog ~ Arcane | Iceclaw | Bileclaw,records/creatures/enemies/devotion/aetherialbloater_h01.dbr | records/creatures/enemies/devotion/aetherialbloater_h02.dbr | records/creatures/enemies/devotion/aetherialbloater_h03.dbr | records/creatures/enemies/devotion/aetherialbloater_h04.dbr | records/creatures/enemies/devotion/aetherialcolossus_h01.dbr | records/creatures/enemies/devotion/aetherialcolossus_h02.dbr | records/creatures/enemies/devotion/aetherialcolossus_h03.dbr | records/creatures/enemies/devotion/aetherialcolossus_h04.dbr | records/creatures/enemies/devotion/chthonianservitor_h01.dbr | records/creatures/enemies/devotion/chthonianservitor_h02.dbr | records/creatures/enemies/devotion/chthonianservitor_h03.dbr | records/creatures/enemies/devotion/chthonianservitor_h04.dbr | records/creatures/enemies/devotion/swampcrab_h01.dbr | records/creatures/enemies/devotion/swampcrab_h02.dbr,False,PRESENT,DB-CITED
162,17,2,3,Proxy,records/proxies/tier17waves/proxy_w02_p03a.dbr,sm3,False,records/proxies/poolsdevotiongdx1/devotion_heroes02.dbr,sm1,100.0,DEVOTION,0.0,0.0,100.0,1.0,1.0,0,15,,,Chillian | Naragon the Manhunter | Peuglis ~ Diseased | Tirendal ~ Timewarped | Filnaderzad ~ Burning | Noxus ~ Frozen | Karthallas ~ Electrified | Porendallos ~ Unstoppable | Sheldrock ~ Reflective | Voidshell ~ Voidtouched | Swiftrock ~ Swift | Phanatos ~ Defender | Gigartus ~ Diseased | Rawk ~ Voidtouched | Endearon ~ Vampiric,records/creatures/enemies/devotion/aetherialcorruption_h01.dbr | records/creatures/enemies/devotion/aetherialcorruption_h02.dbr | records/creatures/enemies/devotion/aetherialcorruption_h03.dbr | records/creatures/enemies/devotion/aetherialcorruption_h04.dbr | records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr | records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr | records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr | records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr | records/creatures/enemies/devotion/swampcrab_h03.dbr | records/creatures/enemies/devotion/swampcrab_h04.dbr | records/creatures/enemies/devotion/swampgolem_h01.dbr | records/creatures/enemies/devotion/swampgolem_h02.dbr | records/creatures/enemies/devotion/swampgolem_h03.dbr | records/creatures/enemies/devotion/swampgolem_h04.dbr | records/creatures/enemies/devotion/wraith_h04.dbr,False,PRESENT,DB-CITED
162,17,2,3,Proxy,records/proxies/tier17waves/proxy_w02_p03a.dbr,sm3,False,records/proxies/poolsdevotiongdx1/devotion_heroes03.dbr,sm1,100.0,DEVOTION,0.0,0.0,100.0,1.0,1.0,0,15,,,Lagarslin Stormskin | Venomnius | Colplur ~ Corrupted | Volaxius ~ Voidtouched | Balg'Gawtok the Voidbringer | Garu'Doth ~ Swift | Zuuth'Aglathon ~ Vampiric | Nurdul'Siin ~ Arcane | Hegamon ~ Arcane | Colporrus ~ Corrupted | Spiritbane ~ Timewarped | Reapressad ~ Unstoppable | Soulshreak | Oblegon | Dolsarr ~ Timewarped,records/creatures/enemies/devotion/basilisk_h01.dbr | records/creatures/enemies/devotion/basilisk_h02.dbr | records/creatures/enemies/devotion/basilisk_h03.dbr | records/creatures/enemies/devotion/basilisk_h04.dbr | records/creatures/enemies/devotion/chthonianrylok_h01.dbr | records/creatures/enemies/devotion/chthonianrylok_h02.dbr | records/creatures/enemies/devotion/chthonianrylok_h03.dbr | records/creatures/enemies/devotion/chthonianrylok_h04.dbr | records/creatures/enemies/devotion/wendigo_h01.dbr | records/creatures/enemies/devotion/wendigo_h02.dbr | records/creatures/enemies/devotion/wendigo_h03.dbr | records/creatures/enemies/devotion/wendigo_h04.dbr | records/creatures/enemies/devotion/wraith_h01.dbr | records/creatures/enemies/devotion/wraith_h02.dbr | records/creatures/enemies/devotion/wraith_h03.dbr,False,PRESENT,DB-CITED
162,17,2,3,Proxy,records/proxies/tier17waves/proxy_w02_p03a.dbr,sm3,False,records/proxies/poolsdevotiongdx2/devotion_heroes01.dbr,sm2,100.0,DEVOTION,0.0,0.0,100.0,1.0,1.0,0,14,,,Riknithan | Baroganx | Sagaranx ~ Defender | Mlargg ~ Reflective | Vengrall | Titanjaw | Ferantis ~ Swift | Noseferan ~ Vampiric | Hadsarin ~ Frozen | Bragwarr ~ Diseased | Golgant ~ Burning | Xanix ~ Electrified | Bluguth ~ Diseased | Skron ~ Frozen,records/creatures/enemies/devotion/beetle_h01.dbr | records/creatures/enemies/devotion/beetle_h02.dbr | records/creatures/enemies/devotion/beetle_h03.dbr | records/creatures/enemies/devotion/beetle_h04.dbr | records/creatures/enemies/devotion/eldritchhound_h01.dbr | records/creatures/enemies/devotion/eldritchhound_h02.dbr | records/creatures/enemies/devotion/eldritchhound_h03.dbr | records/creatures/enemies/devotion/eldritchhound_h04.dbr | records/creatures/enemies/devotion/gargoyle_h01.dbr | records/creatures/enemies/devotion/gargoyle_h02.dbr | records/creatures/enemies/devotion/gargoyle_h03.dbr | records/creatures/enemies/devotion/gargoyle_h04.dbr | records/creatures/enemies/devotion/korvaakascended_h01.dbr | records/creatures/enemies/devotion/korvaakascended_h02.dbr,False,PRESENT,DB-CITED
162,17,2,3,Proxy,records/proxies/tier17waves/proxy_w02_p03a.dbr,sm3,False,records/proxies/poolsdevotiongdx2/devotion_heroes02.dbr,sm2,100.0,DEVOTION,0.0,0.0,100.0,1.0,1.0,0,15,,,Akanax | Volkanax | Hallanax ~ Supporter | Tilkanax ~ Timewarped | Alagandris | Ulzimaar | Rygonaunt ~ Reflective | Pazaguun ~ Regenerator | Astranzor ~ Burning | Isvanzor ~ Frozen | Sarpanzor ~ Electrified | Bolvinzor ~ Diseased | Pallondrin ~ Unstoppable | Reapnagal ~ Reflective | Cesaprin ~ Arcane,records/creatures/enemies/devotion/eldritcharmor_h01.dbr | records/creatures/enemies/devotion/eldritcharmor_h02.dbr | records/creatures/enemies/devotion/eldritcharmor_h03.dbr | records/creatures/enemies/devotion/eldritcharmor_h04.dbr | records/creatures/enemies/devotion/eldritchwraith_h01.dbr | records/creatures/enemies/devotion/eldritchwraith_h02.dbr | records/creatures/enemies/devotion/eldritchwraith_h03.dbr | records/creatures/enemies/devotion/eldritchwraith_h04.dbr | records/creatures/enemies/devotion/gryphonstone_h01.dbr | records/creatures/enemies/devotion/gryphonstone_h02.dbr | records/creatures/enemies/devotion/gryphonstone_h03.dbr | records/creatures/enemies/devotion/gryphonstone_h04.dbr | records/creatures/enemies/devotion/korvaakascended_h03.dbr | records/creatures/enemies/devotion/korvaakascended_h04.dbr | records/creatures/enemies/devotion/viper_h04.dbr,False,PRESENT,DB-CITED
162,17,2,3,Proxy,records/proxies/tier17waves/proxy_w02_p03a.dbr,sm3,False,records/proxies/poolsdevotiongdx2/devotion_heroes03.dbr,sm2,100.0,DEVOTION,0.0,0.0,100.0,1.0,1.0,0,15,,,Nagnorok | Garunrok | Orgerok ~ Vampiric | Purigalrok ~ Arcane | Scourpinx | Karalinx | Razgalinx ~ Swift | Elgandinx ~ Electrified | Tyrgandor ~ Timewarped | Arclossus ~ Arcane | Moltreax ~ Burning | Ezgannar ~ Frozen | Zaranux | Alrashar | Serepin ~ Regenerator,records/creatures/enemies/devotion/korvaakservant_h01.dbr | records/creatures/enemies/devotion/korvaakservant_h02.dbr | records/creatures/enemies/devotion/korvaakservant_h03.dbr | records/creatures/enemies/devotion/korvaakservant_h04.dbr | records/creatures/enemies/devotion/scorpion_h01.dbr | records/creatures/enemies/devotion/scorpion_h02.dbr | records/creatures/enemies/devotion/scorpion_h03.dbr | records/creatures/enemies/devotion/scorpion_h04.dbr | records/creatures/enemies/devotion/statue_h01.dbr | records/creatures/enemies/devotion/statue_h02.dbr | records/creatures/enemies/devotion/statue_h03.dbr | records/creatures/enemies/devotion/statue_h04.dbr | records/creatures/enemies/devotion/viper_h01.dbr | records/creatures/enemies/devotion/viper_h02.dbr | records/creatures/enemies/devotion/viper_h03.dbr,False,PRESENT,DB-CITED
162,17,2,5,ProxyAmbush,records/proxies/tier17waves/proxy_w02_p05a.dbr,sm3,False,records/proxies/poolsbasic/fleshhulk_t3.dbr,sm_mod,100.0,trash,4.0,4.0,0.0,0.0,0.0,6,0,Flesh Hulk | Ironside Hulk | Rage Hulk | Corpsefiend | Fleshwarped Butcher | Fleshwarped Thrasher,records/creatures/enemies/fleshhulk_a01.dbr | records/creatures/enemies/fleshhulk_b01.dbr | records/creatures/enemies/fleshhulk_c01.dbr | records/creatures/enemies/zombieberserker_a02.dbr | records/creatures/enemies/zombiemutated_a01.dbr | records/creatures/enemies/zombiemutated_b01.dbr,,,False,PRESENT,DB-CITED
