pool_record,pool_archive,pool_family,pool_kind,ignore_game_balance,field_state,raw_value,provenance,spawn_min,spawn_max,champion_chance,champion_min,champion_max,proxy_pool_equation
records/proxies/poolsboss/witchgod_bysmielguardian.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/witchgod_dreegguardian.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/witchgod_sentinel.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/witchgod_solaelguardian.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/yeti_asterkarnmountains.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/zealot_archon.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/zealot_captain.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/aetherialcolossus_galakros.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/aetherialcolossus_gatekeeper.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/aetherialcorruption_intro.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/aetherialenclave.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,3.0,3.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/aetherialfinal.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/aetherialfleshshaper_haraxis.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/aetherialfleshshaper_hinissius.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/basilisk_witchritual.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/chthonianrylok_ekketzul.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/chthonianrylok_gabalthunn.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/chthonianservitor_lunalvalgoth.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/factoryguardian_01.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/factoryguardian_02.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/fleshweaverkrieg.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/ghostcrab_mine.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/humanascendant_mindthief.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/humanascendant_terrnox.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/humanascendant_valaxteria.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/humanwendigo_gloomwald.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/nemesis_aetherialvanguard.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/nemesis_all.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/nemesis_all_noaetherialvanguard.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/nemesis_all_nobeast.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/nemesis_all_novoidborn.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/nemesis_all_nowendigo.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/nemesis_beast.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/nemesis_voidborn.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/nemesis_wendigo.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/nemesis_wendigooraetherialvanguard.dbr,sm3,poolsbossgdx1,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/swampcrab_carraxus.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/swampgolem_bargoll.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/wendigo_handarroth.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/wendigo_namadea.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/wendigo_ollivioth.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/wendigo_yuvolloth.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/wendigocannibal_packla.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/witch_janaxia.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx1/witch_larria.dbr,sm3,poolsbossgdx1,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/aetherialbloater_malmouthdocks.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/beetle_desert.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/beetle_maggot.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/cthoniccultist_burrwitchcathedral.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/dranghoul_eastmarsh.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/eldritcharmor_mindreaper.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/eldritchhound_basalt.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/eldritchhound_gatheringpower.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/eldritchlizard_heartastribute.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/eldritchscorpion.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/fatherkymon.dbr,sm3,poolsbossgdx2,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/gryphon_temple.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/gryphonstone.dbr,sm3,poolsbossgdx2,BOSS,True,PRESENT,True,DB-CITED,3.0,3.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/human_boundspirits.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/human_dravis.dbr,sm3,poolsbossgdx2,BOSS,False,PRESENT,False,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/human_dreegusurper.dbr,sm3,poolsbossgdx2,BOSS,False,PRESENT,False,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/human_korvaaklieutenant_01.dbr,sm3,poolsbossgdx2,BOSS,False,PRESENT,False,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/human_korvaaklieutenant_02.dbr,sm3,poolsbossgdx2,BOSS,False,PRESENT,False,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/human_madwitch.dbr,sm3,poolsbossgdx2,BOSS,False,PRESENT,False,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/korvaakchosen_sunspire.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/korvaakfinal.dbr,sm3,poolsbossgdx2,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/korvaakmessenger.dbr,sm3,poolsbossgdx2,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/korvaaktombguardian.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/lizard_desert.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/mummy_osyr.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/nemesis_eldritch.dbr,sm3,poolsbossgdx2,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/outlaw_arkoviandocks.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/scorpion_desert.dbr,sm3,poolsbossgdx2,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx2/skeletalgolem_arkoviancoliseum.dbr,sm3,poolsbossgdx2,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/avian_worldtear.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/beastroguelike_gargabol.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/beastroguelike_manticore.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/beastroguelike_slathsarr.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/beronath.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/chthonianherald_prodromus.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/chthonianservitor_rinnvalgoth.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/chthoniantyrant_grulthunn.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/direwolf_frozenwastes.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/dranghoul_frostsnarl.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/dread.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/factoryguardians.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,2.0,2.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/giant_fire.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/giant_storm.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/giant_totem.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,2.0,2.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/hypporaven_evernight.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/icedefiler.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/kurnchthonic_blackheart.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/kurnchthonic_chieftain.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,3.0,3.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/kurnchthonic_shaman.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/kurnchthonic_strongholdchieftain.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/kurnchthonic_strongholdlieutenants.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,2.0,2.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/nemesis_all.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/nemesis_kurn.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/rhino_frozenwastes.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/rok_wind.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/scorv.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/tombheretic_magi.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,2.0,2.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/tombheretic_morgoneth.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/tombheretic_statue.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/wight_hags.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,3.0,3.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/wight_iceboundpassage.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/wight_scarsfell.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/yeti_bonegrinder.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/yeti_chthonic.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbossgdx3/yeti_rimehorn.dbr,sm3,poolsbossgdx3,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbounty/bounty_heroes01.dbr,sm_mod,poolsbounty,BOUNTY,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbounty/bounty_heroes02.dbr,sm_mod,poolsbounty,BOUNTY,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,poolsbounty,BOUNTY,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbountygdx1/bounty_heroes01.dbr,sm1,poolsbountygdx1,BOUNTY,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbountygdx1/bounty_heroes02.dbr,sm1,poolsbountygdx1,BOUNTY,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbountygdx2/bounty_heroes01.dbr,sm2,poolsbountygdx2,BOUNTY,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbountygdx3/bounty_heroes01.dbr,sm3,poolsbountygdx3,BOUNTY,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,poolsdevotion,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,poolsdevotion,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotion/devotion_heroes03.dbr,sm_mod,poolsdevotion,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotion/devotion_heroes04.dbr,sm_mod,poolsdevotion,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotion/devotion_heroes05.dbr,sm_mod,poolsdevotion,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotion/devotion_heroes06.dbr,sm_mod,poolsdevotion,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotiongdx1/devotion_heroes01.dbr,sm1,poolsdevotiongdx1,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotiongdx1/devotion_heroes02.dbr,sm1,poolsdevotiongdx1,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotiongdx1/devotion_heroes03.dbr,sm1,poolsdevotiongdx1,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotiongdx2/devotion_heroes01.dbr,sm2,poolsdevotiongdx2,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotiongdx2/devotion_heroes02.dbr,sm2,poolsdevotiongdx2,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsdevotiongdx2/devotion_heroes03.dbr,sm2,poolsdevotiongdx2,DEVOTION,False,PRESENT,False,DB-CITED,0.0,0.0,100.0,1.0,1.0,records/proxies/proxypoolequation_01.dbr
