arena_map,arena_archive,placement,table_index,record,x,y,z
survivalworld_d.map,sm_mod,178,89,records/scriptentities/defensepoint_02.dbr,20.5203,15.7154,73.7949
survivalworld_d.map,sm_mod,179,90,records/scriptentities/trappoint_02.dbr,20.7533,16.1539,69.1081
survivalworld_d.map,sm_mod,180,91,records/scriptentities/trappoint_01.dbr,37.445,15.6172,73.0342
survivalworld_d.map,sm_mod,182,34,records/controllers/controlobjects/patrolpoint_01.dbr,24.8235,15.504,77.8124
survivalworld_d.map,sm_mod,184,34,records/controllers/controlobjects/patrolpoint_01.dbr,31.5402,16.3122,77.632
survivalworld_d.map,sm_mod,193,34,records/controllers/controlobjects/patrolpoint_01.dbr,45.3001,14.2796,70.9885
survivalworld_d.map,sm_mod,196,98,records/scriptentities/defensepoint_npc_03.dbr,58.4044,14.0725,74.9188
survivalworld_d.map,sm_mod,198,99,records/scriptentities/defensepoint_03.dbr,46.502,16.2939,84.7607
survivalworld_d.map,sm_mod,206,105,records/scriptentities/defensepoint_01.dbr,23.5504,13.7114,99.4605
survivalworld_d.map,sm_mod,207,106,records/scriptentities/trappoint_03.dbr,21.3707,16.2114,95.491
survivalworld_d.map,sm_mod,208,34,records/controllers/controlobjects/patrolpoint_01.dbr,36.5033,16.0983,91.6962
survivalworld_d.map,sm_mod,211,34,records/controllers/controlobjects/patrolpoint_01.dbr,24.7254,13.7643,100.1166
survivalworld_d.map,sm_mod,214,34,records/controllers/controlobjects/patrolpoint_01.dbr,35.9563,13.8619,106.7526
survivalworld_d.map,sm_mod,222,34,records/controllers/controlobjects/patrolpoint_01.dbr,50.0001,13.8703,89.0735
survivalworld_d.map,sm_mod,224,108,records/scriptentities/spawnpoint06_fx.dbr,46.0887,14.3072,97.1206
survivalworld_d.map,sm_mod,225,109,records/scriptentities/spawnbeacon_02.dbr,64.6952,13.2211,89.7919
survivalworld_d.map,sm_mod,237,110,records/scriptentities/spawnpoint04.dbr,47.7274,12.9878,126.5743
survivalworld_d.map,sm_mod,238,111,records/scriptentities/spawnbeacon_03.dbr,47.0453,13.5399,112.7601
survivalworld_d.map,sm_mod,254,112,records/scriptentities/spawnpoint03.dbr,71.774,13.5359,93.9932
survivalworld_d.map,sm_mod,258,113,records/scriptentities/spawnpoint06.dbr,71.6841,13.555,89.4931
survivalworld_e.map,sm_mod,89,51,records/scriptentities/rewardchest04.dbr,33.2632,9.5187,26.3037
survivalworld_e.map,sm_mod,91,53,records/scriptentities/rewardchest03.dbr,33.8431,13.1624,28.697
survivalworld_e.map,sm_mod,93,55,records/scriptentities/bonuschest02.dbr,34.0264,9.9688,29.9078
survivalworld_e.map,sm_mod,95,56,records/scriptentities/rewardchest05.dbr,40.8422,13.158,26.683
survivalworld_e.map,sm_mod,131,67,records/scriptentities/rewardchest02.dbr,35.9788,13.1621,34.0226
survivalworld_e.map,sm_mod,132,68,records/scriptentities/bonuschest01.dbr,31.8422,13.128,32.183
survivalworld_e.map,sm_mod,133,69,records/scriptentities/rewardchest01.dbr,35.9788,13.1621,34.0226
survivalworld_e.map,sm_mod,154,77,records/scriptentities/trappoint_01.dbr,39.7925,10.5304,62.1993
survivalworld_e.map,sm_mod,155,78,records/controllers/controlobjects/patrolpoint_01.dbr,50.5922,8.7235,56.5982
survivalworld_e.map,sm_mod,200,85,records/scriptentities/spawnbeacon_02.dbr,94.7556,6.2835,15.9405
survivalworld_e.map,sm_mod,201,86,records/scriptentities/spawnpoint02.dbr,82.3997,7.0199,28.9462
survivalworld_e.map,sm_mod,210,88,records/scriptentities/defensepoint_04.dbr,81.8485,7.9602,59.0453
survivalworld_e.map,sm_mod,220,91,records/scriptentities/trappoint_02.dbr,74.699,8.2199,32.5898
survivalworld_e.map,sm_mod,221,78,records/controllers/controlobjects/patrolpoint_01.dbr,66.5019,8.4445,40.5027
survivalworld_e.map,sm_mod,223,92,records/scriptentities/trappoint_08.dbr,75.3537,7.9144,41.4454
survivalworld_e.map,sm_mod,231,94,records/scriptentities/defensepoint_npc_04.dbr,68.8603,7.9501,48.2553
survivalworld_e.map,sm_mod,232,95,records/scriptentities/defensepoint_npc_01.dbr,66.0176,7.9505,52.4525
survivalworld_e.map,sm_mod,235,96,records/scriptentities/defensepoint_01.dbr,78.295,7.9618,54.9936
survivalworld_e.map,sm_mod,236,97,records/scriptentities/trappoint_06.dbr,76.8736,7.9567,54.272
survivalworld_e.map,sm_mod,237,78,records/controllers/controlobjects/patrolpoint_01.dbr,67.0138,8.3372,60.4696
survivalworld_e.map,sm_mod,240,78,records/controllers/controlobjects/patrolpoint_01.dbr,70.5738,8.6638,62.8461
survivalworld_e.map,sm_mod,242,99,records/scriptentities/defensepoint_npc_02.dbr,90.4706,8.535,51.6337
survivalworld_e.map,sm_mod,243,100,records/scriptentities/trappoint_04.dbr,82.4914,7.9596,63.7631
survivalworld_e.map,sm_mod,244,78,records/controllers/controlobjects/patrolpoint_01.dbr,89.0119,8.1273,58.867
survivalworld_e.map,sm_mod,252,102,records/scriptentities/spawnbeacon_03.dbr,101.1481,8.145,56.2492
survivalworld_e.map,sm_mod,253,103,records/scriptentities/spawnpoint04.dbr,106.8802,7.0642,64.4495
survivalworld_e.map,sm_mod,278,105,records/scriptentities/tier11spawnpoint01.dbr,42.9272,7.03,71.5359
survivalworld_e.map,sm_mod,279,106,records/scriptentities/tier08spawnpoint01.dbr,34.9709,6.75,76.9853
survivalworld_e.map,sm_mod,280,107,records/scriptentities/spawnbeacon_01.dbr,34.2126,6.75,77.2659
survivalworld_e.map,sm_mod,281,108,records/scriptentities/tier09spawnpoint01.dbr,34.2503,6.75,77.3541
survivalworld_e.map,sm_mod,282,109,records/scriptentities/tier07spawnpoint01.dbr,34.448,6.75,77.006
survivalworld_e.map,sm_mod,283,110,records/scriptentities/tier04spawnpoint01.dbr,34.981,6.75,77.4971
survivalworld_e.map,sm_mod,284,111,records/scriptentities/tier12spawnpoint01.dbr,34.5557,6.75,77.3922
survivalworld_e.map,sm_mod,285,112,records/scriptentities/tier01spawnpoint01.dbr,34.4262,6.75,77.9553
survivalworld_e.map,sm_mod,286,113,records/scriptentities/tier15spawnpoint01.dbr,34.461,6.75,77.6246
survivalworld_e.map,sm_mod,287,114,records/scriptentities/tier03spawnpoint01.dbr,34.4955,6.75,77.6677
survivalworld_e.map,sm_mod,288,115,records/scriptentities/tier02spawnpoint01.dbr,34.3958,6.75,77.643
survivalworld_e.map,sm_mod,289,116,records/scriptentities/tier13spawnpoint01.dbr,34.4135,6.75,77.5545
survivalworld_e.map,sm_mod,290,117,records/scriptentities/tier06spawnpoint01.dbr,34.6037,6.75,77.8347
survivalworld_e.map,sm_mod,291,118,records/scriptentities/tier14spawnpoint01.dbr,33.6948,6.75,78.0854
survivalworld_e.map,sm_mod,292,119,records/scriptentities/tier05spawnpoint01.dbr,34.0733,6.75,78.1488
survivalworld_e.map,sm_mod,293,120,records/scriptentities/tier10spawnpoint01.dbr,34.6689,6.75,78.1902
survivalworld_e.map,sm_mod,294,78,records/controllers/controlobjects/patrolpoint_01.dbr,34.6627,6.75,78.4414
survivalworld_e.map,sm_mod,296,122,records/scriptentities/defensepoint_npc_03.dbr,53.6517,7.9041,69.5382
survivalworld_e.map,sm_mod,297,78,records/controllers/controlobjects/patrolpoint_01.dbr,61.0299,8.0184,67.9036
survivalworld_e.map,sm_mod,328,126,records/scriptentities/defensepoint_03.dbr,69.3104,8.7416,68.1365
survivalworld_e.map,sm_mod,329,127,records/scriptentities/defensepoint_02.dbr,65.0895,8.2146,71.1187
survivalworld_e.map,sm_mod,331,78,records/controllers/controlobjects/patrolpoint_01.dbr,72.8792,8.5494,70.6059
survivalworld_e.map,sm_mod,333,128,records/scriptentities/trappoint_05.dbr,70.1117,8.1892,74.5807
survivalworld_e.map,sm_mod,337,129,records/scriptentities/trappoint_03.dbr,82.3206,8.0095,68.8982
survivalworld_e.map,sm_mod,338,78,records/controllers/controlobjects/patrolpoint_01.dbr,81.3129,8.1089,70.3627
survivalworld_e.map,sm_mod,342,78,records/controllers/controlobjects/patrolpoint_01.dbr,64.6454,8.0736,83.1971
survivalworld_e.map,sm_mod,349,131,records/scriptentities/spawnpoint06_fx.dbr,82.0858,10.6172,88.5716
survivalworld_e.map,sm_mod,350,132,records/scriptentities/spawnpoint06.dbr,91.8783,10.3175,85.499
survivalworld_e.map,sm_mod,351,133,records/scriptentities/spawnbeacon_04.dbr,91.76,10.3001,85.2462
survivalworld_e.map,sm_mod,373,134,records/scriptentities/spawnbeacon_05.dbr,67.2694,6.8669,103.3383
survivalworld_e.map,sm_mod,374,135,records/scriptentities/spawnpoint03.dbr,71.3682,7.0302,100.191
survivalworld_f.map,sm_mod,99,39,records/scriptentities/rewardchest04.dbr,8.9934,9.351,2.3968
survivalworld_f.map,sm_mod,107,43,records/scriptentities/rewardchest03.dbr,6.6958,9.351,5.709
survivalworld_f.map,sm_mod,108,44,records/scriptentities/rewardchest02.dbr,8.9934,9.4022,2.3968
survivalworld_f.map,sm_mod,110,45,records/scriptentities/rewardchest01.dbr,6.9323,9.351,8.7412
survivalworld_f.map,sm_mod,113,48,records/scriptentities/bonuschest02.dbr,11.676,9.351,3.4384
survivalworld_f.map,sm_mod,114,49,records/scriptentities/bonuschest01.dbr,14.0293,9.4126,4.4875
survivalworld_f.map,sm_mod,122,52,records/scriptentities/rewardchest05.dbr,18.6323,10.6111,1.9338
survivalworld_f.map,sm_mod,184,81,records/scriptentities/spawnbeacon_02.dbr,71.4047,1.0,25.0239
survivalworld_f.map,sm_mod,188,84,records/scriptentities/spawnpoint02.dbr,76.0553,7.1505,29.5722
survivalworld_f.map,sm_mod,189,85,records/controllers/controlobjects/patrolpoint_01.dbr,75.224,1.0,20.426
survivalworld_f.map,sm_mod,237,93,records/scriptentities/trappoint_08.dbr,19.502,5.2128,47.0107
survivalworld_f.map,sm_mod,242,94,records/scriptentities/tier01spawnpoint01.dbr,24.2849,1.0,67.7985
survivalworld_f.map,sm_mod,243,95,records/scriptentities/tier10spawnpoint01.dbr,18.6542,1.0,70.0054
survivalworld_f.map,sm_mod,244,96,records/scriptentities/tier03spawnpoint01.dbr,19.8944,1.0,69.7399
survivalworld_f.map,sm_mod,245,97,records/scriptentities/tier12spawnpoint01.dbr,19.8721,1.0,69.7839
survivalworld_f.map,sm_mod,246,98,records/scriptentities/tier07spawnpoint01.dbr,19.7766,1.0,69.8971
survivalworld_f.map,sm_mod,247,99,records/scriptentities/tier09spawnpoint01.dbr,19.7398,1.0,69.8526
survivalworld_f.map,sm_mod,248,100,records/scriptentities/tier13spawnpoint01.dbr,19.6522,1.0,69.9803
survivalworld_f.map,sm_mod,249,101,records/scriptentities/tier02spawnpoint01.dbr,19.517,1.0,69.9967
survivalworld_f.map,sm_mod,250,102,records/scriptentities/tier08spawnpoint01.dbr,19.9516,1.0,69.8008
survivalworld_f.map,sm_mod,251,103,records/scriptentities/spawnbeacon_01.dbr,19.2044,1.0,70.1397
survivalworld_f.map,sm_mod,252,104,records/scriptentities/tier06spawnpoint01.dbr,19.8847,1.0,70.7135
survivalworld_f.map,sm_mod,253,105,records/scriptentities/tier05spawnpoint01.dbr,19.4832,1.0,70.4915
survivalworld_f.map,sm_mod,254,106,records/scriptentities/tier11spawnpoint01.dbr,19.8826,1.0,70.1029
survivalworld_f.map,sm_mod,255,107,records/scriptentities/tier15spawnpoint01.dbr,19.7584,1.0,70.1855
survivalworld_f.map,sm_mod,256,108,records/scriptentities/tier04spawnpoint01.dbr,19.4929,1.0,70.2048
survivalworld_f.map,sm_mod,257,109,records/scriptentities/tier14spawnpoint01.dbr,19.4968,1.0,70.507
survivalworld_f.map,sm_mod,259,85,records/controllers/controlobjects/patrolpoint_01.dbr,24.0992,6.2893,70.6606
survivalworld_f.map,sm_mod,272,85,records/controllers/controlobjects/patrolpoint_01.dbr,41.6755,1.0,38.3071
survivalworld_f.map,sm_mod,276,85,records/controllers/controlobjects/patrolpoint_01.dbr,43.4222,-13.0652,51.4136
survivalworld_f.map,sm_mod,278,85,records/controllers/controlobjects/patrolpoint_01.dbr,49.7765,4.3,56.1444
survivalworld_f.map,sm_mod,280,118,records/scriptentities/spawnpoint05.dbr,55.1695,4.3,53.0863
survivalworld_f.map,sm_mod,281,119,records/scriptentities/defensepoint_npc_04.dbr,56.989,4.3,55.163
survivalworld_f.map,sm_mod,289,124,records/scriptentities/trappoint_01.dbr,75.8957,7.3401,54.5132
survivalworld_f.map,sm_mod,291,126,records/scriptentities/defensepoint_02.dbr,76.3491,0.9244,38.2448
survivalworld_f.map,sm_mod,294,128,records/scriptentities/defensepoint_npc_02.dbr,70.5994,4.7508,47.2565
survivalworld_f.map,sm_mod,295,129,records/scriptentities/trappoint_04.dbr,69.1876,4.3,50.4512
survivalworld_f.map,sm_mod,299,130,records/scriptentities/defensepoint_04.dbr,76.6432,4.7508,53.6542
survivalworld_f.map,sm_mod,310,131,records/scriptentities/defensepoint_01.dbr,49.495,4.5,63.8208
survivalworld_f.map,sm_mod,311,132,records/scriptentities/defensepoint_npc_01.dbr,49.495,4.5,63.8208
survivalworld_f.map,sm_mod,312,133,records/scriptentities/defensepoint_npc_03.dbr,51.0439,4.3,67.368
survivalworld_f.map,sm_mod,313,134,records/scriptentities/trappoint_07.dbr,54.4344,4.3,70.9691
survivalworld_f.map,sm_mod,314,135,records/scriptentities/defensepoint_03.dbr,55.6366,4.3,66.4026
survivalworld_f.map,sm_mod,316,85,records/controllers/controlobjects/patrolpoint_01.dbr,76.242,4.7406,69.8203
survivalworld_f.map,sm_mod,318,85,records/controllers/controlobjects/patrolpoint_01.dbr,67.7288,4.3,66.7026
survivalworld_f.map,sm_mod,376,85,records/controllers/controlobjects/patrolpoint_01.dbr,83.8884,6.6592,39.4333
survivalworld_f.map,sm_mod,381,143,records/scriptentities/spawnpoint04.dbr,90.3803,0.9998,49.9763
survivalworld_f.map,sm_mod,382,144,records/scriptentities/spawnbeacon_03.dbr,103.6046,1.0,49.6102
survivalworld_f.map,sm_mod,390,85,records/controllers/controlobjects/patrolpoint_01.dbr,96.1617,-6.845,66.6395
survivalworld_f.map,sm_mod,459,85,records/controllers/controlobjects/patrolpoint_01.dbr,70.9009,8.5407,76.7701
survivalworld_f.map,sm_mod,465,155,records/scriptentities/spawnbeacon_05.dbr,45.7272,0.9244,88.1745
survivalworld_f.map,sm_mod,466,156,records/scriptentities/spawnpoint03.dbr,46.9421,1.0,100.179
survivalworld_f.map,sm_mod,475,159,records/scriptentities/trappoint_02.dbr,68.1227,-12.7039,91.8234
survivalworld_f.map,sm_mod,476,85,records/controllers/controlobjects/patrolpoint_01.dbr,59.0934,1.0,86.1981
survivalworld_f.map,sm_mod,513,85,records/controllers/controlobjects/patrolpoint_01.dbr,83.016,-4.0009,94.5164
survivalworld_f.map,sm_mod,516,169,records/scriptentities/spawnbeacon_04.dbr,87.4009,0.94,77.5943
survivalworld_f.map,sm_mod,517,170,records/scriptentities/spawnpoint06.dbr,89.1379,-4.0248,91.5264
survivalworld_f.map,sm_mod,518,171,records/scriptentities/spawnpoint06_fx.dbr,89.3717,-4.2286,92.0794
